,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
3369,51.7,CHF,"Thursday, September 1, 2011",51.0,u,Medium,CHF SVME-Purchasing Managers Index (AUG),53.5,-,07:30
3370,47.0,EUR,"Thursday, September 1, 2011",49.0,d,Low,EUR Italian Purchasing Manager Index Manufacturing (AUG),50.1,-,07:45
3371,49.1,EUR,"Thursday, September 1, 2011",49.3,d,Low,EUR French Purchasing Manager Index Manufacturing (AUG F),49.3,-,07:50
3372,50.9,EUR,"Thursday, September 1, 2011",52.0,d,Medium,EUR German Purchasing Manager Index Manufacturing (AUG F),52.0,-,07:55
3373,0.0%,EUR,"Thursday, September 1, 2011",,-,Low,EUR Italian Hourly Wages (MoM) (JUL),0.1%,-,08:00
3374,1.7%,EUR,"Thursday, September 1, 2011",1.8%,d,Low,EUR Italian Hourly Wages (YoY) (JUL),1.8%,-,08:00
3375,49.0,EUR,"Thursday, September 1, 2011",49.7,d,Medium,EUR Euro-Zone Purchasing Manager Index Manufacturing (AUG F),49.7,-,08:00
3376,49.0,GBP,"Thursday, September 1, 2011",49.0,-,Medium,GBP Purchasing Manager Index Manufacturing (AUG),49.4,u,08:30
3377,40.2,USD,"Thursday, September 1, 2011",,-,Low,USD RBC Consumer Outlook Index (SEP),40.2,-,12:00
3378,-0.7%,USD,"Thursday, September 1, 2011",-0.5%,d,Low,USD Non-Farm Productivity (2Q F),-0.3%,-,12:30
3379,3.3%,USD,"Thursday, September 1, 2011",2.4%,u,Low,USD Unit Labor Costs (2Q F),2.2%,-,12:30
3380,409K,USD,"Thursday, September 1, 2011",410K,u,Low,USD Initial Jobless Claims (AUG 26),421K,d,12:30
3381,3735K,USD,"Thursday, September 1, 2011",3681K,d,Low,USD Continuing Claims (AUG 20),3753K,d,12:30
3382,,USD,"Thursday, September 1, 2011",,-,Low,USD Bloomberg Consumer Comfort (AUG 28),-47.0,-,13:45
3383,-1.3%,USD,"Thursday, September 1, 2011",0.2%,-,Medium,USD Construction Spending (MoM) (JUL),0.2%,-,14:00
3384,50.6,USD,"Thursday, September 1, 2011",48.5,-,Medium,USD ISM Manufacturing (AUG),50.9,-,14:00
3385,55.5,USD,"Thursday, September 1, 2011",55,-,Medium,USD ISM Prices Paid (AUG),59,-,14:00
3386,55,USD,"Thursday, September 1, 2011",60,-,Low,USD EIA Natural Gas Storage Change (AUG 26),73,-,14:30
3387,1.5%,EUR,"Thursday, September 1, 2011",,-,Low,EUR Italian New Car Registrations (YoY) (AUG),-10.7%,-,16:00
3388,-6.9B,EUR,"Thursday, September 1, 2011",,-,Low,EUR Italian Budget Balance (euros) (AUG),4.0B,-,17:41
3389,-46.8B,EUR,"Thursday, September 1, 2011",,-,Low,EUR Italian Budget Balance (euros) (YTD) (AUG),-39.6B,-,17:42
3390,12.1M,USD,"Thursday, September 1, 2011",12.1M,-,Low,USD Total Vehicle Sales (AUG),12.2M,-,21:00
3391,9.52M,USD,"Thursday, September 1, 2011",9.45M,-,Low,USD Domestic Vehicle Sales (AUG),9.62M,-,21:00
3392,15.9%,JPY,"Thursday, September 1, 2011",,u,Low,JPY Monetary Base (YoY) (AUG),15.0%,-,23:50
3393,-8.2%,JPY,"Thursday, September 1, 2011",0.7%,d,Low,JPY Capital Spending excl Software (2Q),3.4%,d,23:50
3394,-7.8%,JPY,"Thursday, September 1, 2011",1.0%,d,Low,JPY Capital Spending (2Q),3.0%,d,23:50
3395,-0.9%,AUD,"Wednesday, August 31, 2011",,-,Low,AUD RPData-Rismark House Px Raw (JUL),-0.8%,d,00:30
3396,-0.6%,AUD,"Wednesday, August 31, 2011",,-,Low,AUD RPData-Rismark House Px s.a. (JUL),-0.4%,d,00:30
3397,43.3,NZD,"Wednesday, August 31, 2011",,-,Medium,NZD NBNZ Activity Outlook (AUG),43.7,-,01:00
3398,34.4,NZD,"Wednesday, August 31, 2011",,-,Medium,NZD NBNZ Business Confidence (AUG),47.6,-,01:00
3399,-0.1%,JPY,"Wednesday, August 31, 2011",-0.5%,-,Medium,JPY Labor Cash Earnings (YoY) (JUL),-0.7%,u,01:30
3400,0.2%,AUD,"Wednesday, August 31, 2011",0.2%,-,Medium,AUD Private Sector Credit (MoM) (JUL),-0.1%,-,01:30
3401,2.7%,AUD,"Wednesday, August 31, 2011",2.7%,-,Medium,AUD Private Sector Credit (YoY) (JUL),2.7%,-,01:30
3402,6.3%,NZD,"Wednesday, August 31, 2011",,-,Low,NZD Money Supply M3 (YoY) (JUL),6.9%,d,03:00
3403,-8.9%,JPY,"Wednesday, August 31, 2011",,-,Low,JPY Vehicle Production (YoY) (JUL),-13.9%,-,04:00
3404,5.7%,JPY,"Wednesday, August 31, 2011",,-,Low,JPY Construction Orders (YoY) (JUL),6.0%,-,05:00
3405,0.955M,JPY,"Wednesday, August 31, 2011",0.829M,u,Medium,JPY Annualized Housing Starts (JUL),0.817M,-,05:00
3406,21.2%,JPY,"Wednesday, August 31, 2011",4.9%,u,Medium,JPY Housing Starts (YoY) (JUL),5.8%,-,05:00
3407,0.0%,EUR,"Wednesday, August 31, 2011",-1.5%,u,Low,EUR German Retail Sales MoM (JUL),4.5%,d,06:00
3408,-1.6%,EUR,"Wednesday, August 31, 2011",-0.8%,d,Medium,EUR German Retail Sales YoY (JUL),-2.1%,d,06:00
3409,-8K,EUR,"Wednesday, August 31, 2011",-10K,d,High,EUR German Unemployment Change (AUG),-10K,d,07:55
3410,7.0%,EUR,"Wednesday, August 31, 2011",7.0%,-,Medium,EUR German Unemployment Rate s.a. (AUG),7.0%,-,07:55
3411,8.0%,EUR,"Wednesday, August 31, 2011",8.0%,-,Low,EUR Italian Unemployment Rate s.a. (JUL P),8.0%,-,08:00
3412,2.5%,EUR,"Wednesday, August 31, 2011",2.5%,-,Medium,EUR Euro-Zone Consumer Price Index Estimate (YoY) (AUG),2.5%,-,09:00
3413,10.0%,EUR,"Wednesday, August 31, 2011",9.9%,d,Medium,EUR Euro-Zone Unemployment Rate (JUL),10.0%,d,09:00
3414,0.3%,EUR,"Wednesday, August 31, 2011",0.2%,u,Low,EUR Italian Consumer Price Index (NIC incl. tobacco) (MoM) (AUG P),0.3%,-,09:00
3415,2.8%,EUR,"Wednesday, August 31, 2011",2.7%,u,Low,EUR Italian Consumer Price Index (NIC incl. tobacco) (YoY) (AUG P),2.7%,-,09:00
3416,0.3%,EUR,"Wednesday, August 31, 2011",0.2%,u,Low,EUR Italian Consumer Price Index - EU Harmonized (MoM) (AUG P),-1.7%,-,09:00
3417,2.2%,EUR,"Wednesday, August 31, 2011",2.1%,u,Low,EUR Italian Consumer Price Index - EU Harmonized (YoY) (AUG P),2.1%,-,09:00
3418,0.3%,EUR,"Wednesday, August 31, 2011",0.4%,d,Low,EUR Italian Producer Price Index (MoM) (JUL),0.0%,d,10:00
3419,4.9%,EUR,"Wednesday, August 31, 2011",4.8%,u,Low,EUR Italian Producer Price Index (YoY) (JUL),4.6%,d,10:00
3420,-9.6%,USD,"Wednesday, August 31, 2011",,-,Low,USD MBA Mortgage Applications (AUG 26),-2.4%,-,11:00
3421,47.0%,USD,"Wednesday, August 31, 2011",,-,Low,USD Challenger Job Cuts (YoY) (AUG),59.4%,-,11:30
3422,91K,USD,"Wednesday, August 31, 2011",100K,d,Medium,USD ADP Employment Change (AUG),109K,d,12:15
3423,0.2%,CAD,"Wednesday, August 31, 2011",0.1%,u,Medium,CAD Gross Domestic Product (MoM) (JUN),-0.3%,-,12:30
3424,2.0%,CAD,"Wednesday, August 31, 2011",1.9%,u,Medium,CAD Gross Domestic Product (YoY) (JUN),2.0%,d,12:30
3425,-0.4%,CAD,"Wednesday, August 31, 2011",0.0%,d,High,CAD Quarterly Gross Domestic Product Annualized (2Q),3.6%,d,12:30
3426,1.7%,CAD,"Wednesday, August 31, 2011",,-,Low,CAD Teranet/National Bank HPI (MoM) (JUN),1.3%,-,13:00
3427,4.5%,CAD,"Wednesday, August 31, 2011",,-,Low,CAD Teranet/National Bank HPI (YoY) (JUN),4.4%,-,13:00
3428,144.67,CAD,"Wednesday, August 31, 2011",,-,Low,CAD Teranet/National Bank HP Index (JUN),142.27,-,13:00
3429,56.5,USD,"Wednesday, August 31, 2011",53.3,-,Low,USD Chicago Purchasing Manager (AUG),58.8,-,13:45
3430,2.4%,USD,"Wednesday, August 31, 2011",2.0%,-,Medium,USD Factory Orders (JUL),-0.8%,-,14:00
3431,58.3,USD,"Wednesday, August 31, 2011",52.7,-,Low,USD NAPM-Milwaukee (AUG),57.6,d,14:00
3432,5281K,USD,"Wednesday, August 31, 2011",-500K,-,Low,USD DOE U.S. Crude Oil Inventories (AUG 26),-2213K,-,14:30
3433,-577K,USD,"Wednesday, August 31, 2011",,-,Low,USD DOE Cushing OK Crude Inventory (AUG 26),-26K,-,14:30
3434,363K,USD,"Wednesday, August 31, 2011",500K,-,Low,USD DOE U.S. Distillate Inventory (AUG 26),1731K,-,14:30
3435,-2795K,USD,"Wednesday, August 31, 2011",-1050K,-,Low,USD DOE U.S. Gasoline Inventories (AUG 26),1355K,-,14:30
3436,,USD,"Wednesday, August 31, 2011",,-,Low,"USD Fed's Lockhart Speaks on Economy in Lafayette, Louisiana",,-,16:30
3437,2.3%,NZD,"Wednesday, August 31, 2011",2.5%,d,Medium,NZD Terms of Trade Index (QoQ) (2Q),0.8%,d,22:45
3438,43.3,AUD,"Wednesday, August 31, 2011",,-,Medium,AUD AiG Performance of Manufacturing Index (AUG),43.4,-,23:30
3439,,JPY,"Tuesday, August 30, 2011",,-,Low,JPY Small Business Confidence (AUG),47.1,-,
3440,102.25,CNY,"Tuesday, August 30, 2011",,-,Low,CNY Leading Index (JUL),102.04,u,00:06
3441,1.0%,AUD,"Tuesday, August 30, 2011",2.0%,d,Medium,AUD Building Approvals MoM (JUL),-3.6%,d,01:30
3442,-15.0%,AUD,"Tuesday, August 30, 2011",-12.4%,d,Medium,AUD Building Approvals YoY (JUL),-14.3%,d,01:30
3443,1.29,CHF,"Tuesday, August 30, 2011",,-,Medium,CHF UBS Consumption Indicator (JUL),1.52,u,06:00
3444,-0.2%,EUR,"Tuesday, August 30, 2011",0.1%,d,Low,EUR Italian Retail Sales s.a. (MoM) (JUN),-0.2%,d,08:00
3445,-1.2%,EUR,"Tuesday, August 30, 2011",-0.8%,d,Low,EUR Italian Retail Sales (YoY) (JUN),-0.4%,u,08:00
3446,0.2B,GBP,"Tuesday, August 30, 2011",0.4B,d,Medium,GBP Net Consumer Credit (JUL),0.4B,-,08:30
3447,0.7B,GBP,"Tuesday, August 30, 2011",0.8B,d,Medium,GBP Net Lending Sec. on Dwellings (JUL),0.0B,u,08:30
3448,49.2K,GBP,"Tuesday, August 30, 2011",49.0K,u,Medium,GBP Mortgage Approvals (JUL),48.5K,u,08:30
3449,-0.1%,GBP,"Tuesday, August 30, 2011",,-,Low,GBP M4 Money Supply (MoM) (JUL),-0.4%,u,08:30
3450,-1.1%,GBP,"Tuesday, August 30, 2011",,-,Low,GBP M4 Money Supply (YoY) (JUL),-0.7%,-,08:30
3451,3.5%,GBP,"Tuesday, August 30, 2011",,-,Low,GBP M4 Ex OFCs 3M Annualised (JUL),0.8%,-,08:30
3452,0.07,EUR,"Tuesday, August 30, 2011",0.10,d,Medium,EUR Euro-Zone Business Climate Indicator (AUG),0.44,d,09:00
3453,-16.5,EUR,"Tuesday, August 30, 2011",-16.6,u,Medium,EUR Euro-Zone Consumer Confidence (AUG F),-16.6,-,09:00
3454,98.3,EUR,"Tuesday, August 30, 2011",100.2,d,Low,EUR Euro-Zone Economic Confidence (AUG),103.0,d,09:00
3455,-2.9,EUR,"Tuesday, August 30, 2011",-2.0,d,Low,EUR Euro-Zone Industrial Confidence (AUG),0.9,d,09:00
3456,3.7,EUR,"Tuesday, August 30, 2011",6.0,d,Low,EUR Euro-Zone Services Confidence (AUG),7.9,-,09:00
3457,99.9,EUR,"Tuesday, August 30, 2011",97.1,u,Low,EUR Italian Business Confidence (AUG),98.8,u,09:00
3458,-$15.3B,CAD,"Tuesday, August 30, 2011",-$13.7B,d,Medium,CAD Current Account (BoP) (Canadian dollar) (2Q),-$10.1B,d,12:30
3459,-0.3%,CAD,"Tuesday, August 30, 2011",-0.3%,-,Low,CAD Industrial Product Price (MoM) (JUL),-0.2%,u,12:30
3460,-1.2%,CAD,"Tuesday, August 30, 2011",-0.1%,d,Low,CAD Raw Materials Price Index (MoM) (JUL),-2.4%,d,12:30
3461,-0.06%,USD,"Tuesday, August 30, 2011",0.00%,u,Low,USD S&P/CS 20 City (MoM) (JUN),-0.07%,u,13:00
3462,-4.52%,USD,"Tuesday, August 30, 2011",-4.60%,d,Low,USD S&P/Case-Shiller Composite-20 (YoY) (JUN),-4.59%,u,13:00
3463,141.30,USD,"Tuesday, August 30, 2011",,u,Low,USD S&P/Case-Shiller Home Price Index (JUN),139.75,u,13:00
3464,-5.88%,USD,"Tuesday, August 30, 2011",-8.30%,d,Low,USD S&P/Case-Shiller US Home Price Index (YoY) (2Q),-5.06%,u,13:00
3465,130.12,USD,"Tuesday, August 30, 2011",,u,Low,USD S&P/Case-Shiller US Home Price Index (2Q),125.55,u,13:00
3466,44.5,USD,"Tuesday, August 30, 2011",52.0,d,High,USD Consumer Confidence (AUG),59.2,u,14:00
3467,,USD,"Tuesday, August 30, 2011",,-,Low,"USD Fed's Kocherlakota Speaks on Economy in Bismarck, North Dakota",,-,16:15
3468,,USD,"Tuesday, August 30, 2011",,-,High,USD Fed Releases Minutes from Aug. 9 FOMC Meeting,,-,18:00
3469,-31,GBP,"Tuesday, August 30, 2011",-33,u,Medium,GBP GfK Consumer Confidence Survey (AUG),-30,-,23:01
3470,51.9,JPY,"Tuesday, August 30, 2011",,-,Medium,JPY Nomura/JMMA Manufacturing Purchasing Manager Index (AUG),52.1,-,23:15
3471,-1.6%,JPY,"Tuesday, August 30, 2011",,-,Low,JPY Loans & Discounts Corp (YoY) (JUL),-1.8%,-,23:50
3472,0.6%,JPY,"Tuesday, August 30, 2011",1.4%,d,Low,JPY Industrial Production (MoM) (JUL P),3.8%,-,23:50
3473,-2.8%,JPY,"Tuesday, August 30, 2011",-1.9%,d,Medium,JPY Industrial Production (YoY) (JUL P),-1.7%,-,23:50
3474,-8.0%,AUD,"Monday, August 29, 2011",,u,Medium,AUD HIA New Home Sales (MoM) (JUL),-8.7%,-,01:00
3475,100.3,EUR,"Monday, August 29, 2011",101.9,d,Low,EUR Italian Consumer Confidence Index s.a. (AUG),103.7,-,08:00
3476,-0.1%,EUR,"Monday, August 29, 2011",-0.1%,-,Medium,EUR German Consumer Price Index (MoM) (AUG P),0.4%,-,12:00
3477,2.3%,EUR,"Monday, August 29, 2011",2.3%,-,High,EUR German Consumer Price Index (YoY) (AUG P),2.4%,-,12:00
3478,0.3%,USD,"Monday, August 29, 2011",0.3%,-,Medium,USD Personal Income (JUL),0.2%,u,12:30
3479,0.8%,USD,"Monday, August 29, 2011",0.5%,u,Medium,USD Personal Spending (JUL),-0.1%,u,12:30
3480,2.8%,USD,"Monday, August 29, 2011",2.7%,u,Low,USD Personal Consumption Expenditure Deflator (YoY) (JUL),2.6%,-,12:30
3481,0.2%,USD,"Monday, August 29, 2011",0.2%,-,Medium,USD Personal Consumption Expenditure Core (MoM) (JUL),0.2%,u,12:30
3482,1.6%,USD,"Monday, August 29, 2011",1.5%,u,Low,USD Personal Consumption Expenditure Core (YoY) (JUL),1.4%,u,12:30
3483,-1.3%,USD,"Monday, August 29, 2011",-1.0%,d,Low,USD Pending Home Sales (MoM) (JUL),2.4%,-,14:00
3484,10.1%,USD,"Monday, August 29, 2011",13.6%,d,Medium,USD Pending Home Sales (YoY) (JUL),17.3%,-,14:00
3485,-11.4,USD,"Monday, August 29, 2011",-8.5,d,Low,USD Dallas Fed Manufacturing Activity (AUG),-2.0,-,14:30
3486,13.0%,NZD,"Monday, August 29, 2011",,-,Low,NZD Building Permits (MoM) (JUL),-1.4%,-,22:45
3487,-3,GBP,"Monday, August 29, 2011",,d,Low,GBP Lloyds Business Barometer (AUG),19,-,23:01
3488,0.64,JPY,"Monday, August 29, 2011",0.64,-,Low,JPY Job-To-Applicant Ratio (JUL),0.63,-,23:30
3489,-2.1%,JPY,"Monday, August 29, 2011",-2.9%,u,Medium,JPY Household Spending (YoY) (JUL),-4.2%,-,23:30
3490,4.7%,JPY,"Monday, August 29, 2011",4.6%,d,Medium,JPY Jobless Rate (JUL),4.6%,-,23:30
3491,0.7%,JPY,"Monday, August 29, 2011",1.3%,d,Medium,JPY Retail Trade (YoY) (JUL),1.2%,u,23:50
3492,-0.3%,JPY,"Monday, August 29, 2011",0.5%,d,Low,JPY Retail Trade s.a. (MoM) (JUL),2.9%,-,23:50
3493,0.8%,JPY,"Monday, August 29, 2011",0.5%,u,Medium,JPY Large Retailers' Sales (JUL),-0.5%,-,23:50
3494,-0.1%,GBP,"Sunday, August 28, 2011",,-,Low,GBP Hometrack Housing Survey (MoM) (AUG),-0.1%,-,23:01
3495,-3.7%,GBP,"Sunday, August 28, 2011",,u,Low,GBP Hometrack Housing Survey YoY (AUG),-3.9%,-,23:01
3496,55.37,CNY,"Friday, August 26, 2011",,-,Low,CNY MNI August Business Condition Survey,55.38,-,01:35
3497,0.8%,EUR,"Friday, August 26, 2011",0.3%,-,Low,EUR German Import Price Index (MoM) (JUL),-0.6%,-,06:00
3498,7.5%,EUR,"Friday, August 26, 2011",7.0%,-,Low,EUR German Import Price Index (YoY) (JUL),6.5%,-,06:00
3499,2.1%,EUR,"Friday, August 26, 2011",2.3%,-,Low,EUR Euro-Zone M3 s.a. (3M) (JUL),2.0%,u,08:00
3500,2.0%,EUR,"Friday, August 26, 2011",2.2%,-,Low,EUR Euro-Zone M3 s.a. (YoY) (JUL),1.9%,u,08:00
3501,0.2%,GBP,"Friday, August 26, 2011",0.2%,-,High,GBP Gross Domestic Product (QoQ) (2Q P),0.2%,-,08:30
3502,0.7%,GBP,"Friday, August 26, 2011",0.7%,-,High,GBP Gross Domestic Product (YoY) (2Q P),0.7%,-,08:30
3503,-0.1%,GBP,"Friday, August 26, 2011",-0.1%,-,Low,GBP Index of Services (MoM) (JUN),1.6%,-,08:30
3504,0.5%,GBP,"Friday, August 26, 2011",0.5%,-,Low,GBP Index of Services (3Mo3M) (JUN),1.2%,-,08:30
3505,1.61,CHF,"Friday, August 26, 2011",1.80,d,Medium,CHF KOF Swiss Leading Indicator (AUG),1.98,u,09:30
3506,1.0%,USD,"Friday, August 26, 2011",1.1%,-,High,USD Gross Domestic Product (Annualized) (2Q S),1.3%,-,12:30
3507,0.4%,USD,"Friday, August 26, 2011",0.2%,-,Medium,USD Personal Consumption (2Q S),0.1%,-,12:30
3508,2.4%,USD,"Friday, August 26, 2011",2.3%,-,High,USD Gross Domestic Product Price Index (2Q S),2.3%,-,12:30
3509,2.2%,USD,"Friday, August 26, 2011",2.1%,-,Medium,USD Core Personal Consumption Expenditure (QoQ) (2Q S),2.1%,-,12:30
3510,55.7,USD,"Friday, August 26, 2011",55.8,d,High,USD U. of Michigan Confidence (AUG F) (AUG F),54.9,-,13:55
3511,,USD,"Friday, August 26, 2011",,-,High,"USD Bernanke Gives Speech at Jackson Hole, Wyoming",,-,14:00
3512,,GBP,"Thursday, August 25, 2011",,-,Medium,GBP Nationwide House Prices n.s.a. (YoY) (AUG),-0.4%,-,
3513,,GBP,"Thursday, August 25, 2011",,-,Low,GBP Nationwide House Prices s.a. (MoM) (AUG),0.2%,-,
3514,56.2,AUD,"Thursday, August 25, 2011",,-,Low,AUD CBAHIA House Affordability (2Q),55.7,-,01:00
3515,-71.4,CHF,"Thursday, August 25, 2011",,-,Medium,CHF ZEW Survey (Expectations) (AUG),-58.9,-,09:00
3516,-14,GBP,"Thursday, August 25, 2011",-10,-,Medium,GBP CBI Reported Sales (AUG),-5,-,10:00
3517,417K,USD,"Thursday, August 25, 2011",405K,d,Low,USD Initial Jobless Claims (AUG 19),412K,d,12:30
3518,3641K,USD,"Thursday, August 25, 2011",3700K,u,Low,USD Continuing Claims (AUG 13),3721K,d,12:30
3519,,USD,"Thursday, August 25, 2011",,-,Low,USD Bloomberg Consumer Comfort (AUG 21),,-,13:45
3520,,USD,"Thursday, August 25, 2011",,-,Low,USD EIA Natural Gas Storage Change (AUG 19),,-,14:30
3521,,EUR,"Thursday, August 25, 2011",,-,Low,EUR French Total Jobseekers Change (JUL),33.6,-,16:00
3522,,EUR,"Thursday, August 25, 2011",,-,Low,EUR French Total Jobseekers (JUL),2720.4,-,16:00
3523,-0.2%,JPY,"Thursday, August 25, 2011",-0.2%,-,Low,JPY Tokyo Consumer Price Index (YoY) (AUG),0.1%,d,23:30
3524,-0.2%,JPY,"Thursday, August 25, 2011",-0.1%,d,Low,JPY Tokyo Consumer Price Index Ex-Fresh Food (YoY) (AUG),0.0%,d,23:30
3525,-0.6%,JPY,"Thursday, August 25, 2011",-0.6%,-,Low,"JPY Tokyo Consumer Price Index Ex Food, Energy (YoY) (AUG)",-0.3%,d,23:30
3526,0.2%,JPY,"Thursday, August 25, 2011",0.0%,u,Medium,JPY National Consumer Price Index (YoY) (JUL),-0.4%,d,23:30
3527,0.1%,JPY,"Thursday, August 25, 2011",-0.1%,u,Medium,JPY National Consumer Price Index Ex-Fresh Food (YoY) (JUL),-0.2%,d,23:30
3528,-0.5%,JPY,"Thursday, August 25, 2011",-0.6%,u,Medium,"JPY National Consumer Price Index Ex Food, Energy (YoY) (JUL)",-0.8%,d,23:30
3529,-0.8%,AUD,"Wednesday, August 24, 2011",,d,Medium,AUD Conference Board Leading Index (JUN),-0.2%,d,00:00
3530,0.7%,AUD,"Wednesday, August 24, 2011",1.0%,-,Low,AUD Construction Work Done (2Q),1.2%,-,01:30
3531,108.7,EUR,"Wednesday, August 24, 2011",111.0,d,Medium,EUR German IFO - Business Climate (AUG),112.9,-,08:00
3532,118.1,EUR,"Wednesday, August 24, 2011",119.8,d,Medium,EUR German IFO - Current Assessment (AUG),121.4,-,08:00
3533,100.1,EUR,"Wednesday, August 24, 2011",102.8,d,Medium,EUR German IFO - Expectations (AUG),105.0,-,08:00
3534,11.1%,EUR,"Wednesday, August 24, 2011",11.9%,d,Medium,EUR Euro-Zone Industrial New Orders (YoY) (JUN),13.8%,d,09:00
3535,-0.7%,EUR,"Wednesday, August 24, 2011",0.4%,d,Low,EUR Euro-Zone Industrial New Orders s.a. (MoM) (JUN),3.6%,-,09:00
3536,-2.4%,USD,"Wednesday, August 24, 2011",,-,Low,USD MBA Mortgage Applications (AUG 19),4.1%,-,11:00
3537,4.0%,USD,"Wednesday, August 24, 2011",2.0%,-,High,USD Durable Goods Orders (JUL),-1.9%,-,12:30
3538,0.7%,USD,"Wednesday, August 24, 2011",-0.5%,-,Medium,USD Durables Ex Transportation (JUL),0.1%,-,12:30
3539,-1.5%,USD,"Wednesday, August 24, 2011",-1.6%,-,Low,USD Cap Goods Orders Nondef Ex Air (JUL),-0.4%,-,12:30
3540,2.0%,USD,"Wednesday, August 24, 2011",,-,Low,USD Cap Goods Ship Nondef Ex Air (JUL),1.0%,-,12:30
3541,-0.6%,USD,"Wednesday, August 24, 2011",-0.5%,-,Medium,USD House Price Purchase Index (QoQ) (2Q),-2.5%,-,14:00
3542,0.9%,USD,"Wednesday, August 24, 2011",0.2%,-,Medium,USD House Price Index (MoM) (JUN),0.4%,-,14:00
3543,-2213K,DOE,"Wednesday, August 24, 2011",1750K,-,Low,DOE U.S. Crude Oil Inventories (AUG 19),4233K,-,14:30
3544,-26K,DOE,"Wednesday, August 24, 2011",,u,Low,DOE Cushing OK Crude Inventory (AUG 19),-893K,d,14:30
3545,1731K,DOE,"Wednesday, August 24, 2011",1000K,d,Low,DOE U.S. Distillate Inventory (AUG 19),2449K,d,14:30
3546,1355K,DOE,"Wednesday, August 24, 2011",-1000K,u,Low,DOE U.S. Gasoline Inventories (AUG 19),-3510K,d,14:30
3547,1.20%,DOE,"Wednesday, August 24, 2011",0.00%,u,Low,DOE U.S. Refinery Utilization (AUG 19),-0.90%,d,14:30
3548,2.0%,NZD,"Wednesday, August 24, 2011",,-,Low,NZD Food Prices (MoM) (JUL),1.4%,-,22:45
3549,0.9%,NZD,"Wednesday, August 24, 2011",0.6%,-,Medium,NZD Retail Sales Ex Inflation (QoQ) (2Q),1.1%,u,22:45
3550,49,UK,"Wednesday, August 24, 2011",45,d,Low,UK Nationwide Consumer Confidence (JUL),51,-,23:01
3551,1,GBP,"Tuesday, August 23, 2011",-12,u,Low,GBP CBI Trends Total Orders (AUG),-10,-,00:00
3552,49.8,CNY,"Tuesday, August 23, 2011",,-,Low,CNY HSBC Flash China Manufacturing PMI (AUG),48.9,-,02:30
3553,2.9%,NZD,"Tuesday, August 23, 2011",,-,Medium,NZD Reserve Bank of New Zealand 2-Year Inflation Expectation (3Q),3.0%,-,03:00
3554,34.8%,JPY,"Tuesday, August 23, 2011",,-,Medium,JPY Machine Tool Orders (YoY) (JUL F),34.6%,-,06:00
3555,2.83B,CHF,"Tuesday, August 23, 2011",,-,Medium,CHF Trade Balance (Swiss franc) (JUL),1.77B,u,06:00
3556,-3.0%,CHF,"Tuesday, August 23, 2011",-2.5%,d,Low,CHF Exports (MoM) (JUL),3.8%,d,06:00
3557,0.1%,CHF,"Tuesday, August 23, 2011",,-,Low,CHF Imports (MoM) (JUL),1.0%,u,06:00
3558,49.3,EUR,"Tuesday, August 23, 2011",49.7,d,Low,EUR French Purchasing Manager Index Manufacturing (AUG P),50.5,-,07:00
3559,56.1,EUR,"Tuesday, August 23, 2011",53.5,u,Low,EUR French Purchasing Manager Index Services (AUG P),54.2,-,07:00
3560,52.0,EUR,"Tuesday, August 23, 2011",50.6,u,Medium,EUR German Purchasing Manager Index Manufacturing (AUG A),52.0,-,07:30
3561,50.4,EUR,"Tuesday, August 23, 2011",52.0,d,Medium,EUR German Purchasing Manager Index Services (AUG A),52.9,-,07:30
3562,51.1,EUR,"Tuesday, August 23, 2011",50.0,u,Medium,EUR Euro-Zone Purchasing Manager Index Composite (AUG A),51.1,-,08:00
3563,49.7,EUR,"Tuesday, August 23, 2011",49.5,u,Medium,EUR Euro-Zone Purchasing Manager Index Manufacturing (AUG A),50.4,-,08:00
3564,51.5,EUR,"Tuesday, August 23, 2011",50.9,u,Medium,EUR Euro-Zone Purchasing Manager Index Services (AUG A),51.6,-,08:00
3565,33417,GBP,"Tuesday, August 23, 2011",31750,u,Medium,GBP BBA Loans for House Purchase (JUL),32123,u,08:30
3566,53.5,EUR,"Tuesday, August 23, 2011",85.0,d,Medium,EUR German ZEW Survey (Current Situation) (AUG),90.6,-,09:00
3567,-40.0,EUR,"Tuesday, August 23, 2011",,-,Medium,EUR Euro-Zone ZEW Survey (Economic Sentiment) (AUG),-7,-,09:00
3568,-37.6,EUR,"Tuesday, August 23, 2011",-26.0,d,High,EUR German ZEW Survey (Economic Sentiment) (AUG),-15.1,-,09:00
3569,9,GBP,"Tuesday, August 23, 2011",,-,Low,GBP CBI Trends Selling Prices (AUG),4,-,10:00
3570,0.7%,CAD,"Tuesday, August 23, 2011",0.7%,-,Medium,CAD Retail Sales (MoM) (JUN),0.3%,u,12:30
3571,-0.1%,CAD,"Tuesday, August 23, 2011",0.1%,d,Low,CAD Retail Sales Less Autos (MoM) (JUN),0.6%,u,12:30
3572,-16.6,EUR,"Tuesday, August 23, 2011",-12.4,-,Medium,EUR Euro-Zone Consumer Confidence (AUG A),-11.2,-,14:00
3573,-10,USD,"Tuesday, August 23, 2011",-5,-,Low,USD Richmond Fed Manufacturing Index (AUG),-1,-,14:00
3574,298K,USD,"Tuesday, August 23, 2011",310K,-,Medium,USD New Home Sales (JUL),312K,-,14:00
