,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
7133,-0.7%,GBP,"Tuesday, February 16, 2016",-0.6%,d,Low,GBP Retail Price Index (MoM) (JAN),0.3%,-,09:30
7134,1.3%,GBP,"Tuesday, February 16, 2016",1.4%,d,Low,GBP Retail Price Index (YoY) (JAN),1.2%,-,09:30
7135,1.4%,GBP,"Tuesday, February 16, 2016",1.4%,-,Low,GBP Retail Price Index Ex Mort Int.Payments (YoY) (JAN),1.3%,-,09:30
7136,-0.7%,GBP,"Tuesday, February 16, 2016",-1.2%,u,Low,GBP Producer Price Index Input n.s.a. (MoM) (JAN),-0.3%,u,09:30
7137,-7.6%,GBP,"Tuesday, February 16, 2016",-8.6%,u,Low,GBP Producer Price Index Input n.s.a. (YoY) (JAN),-10.4%,u,09:30
7138,-0.1%,GBP,"Tuesday, February 16, 2016",-0.2%,u,Low,GBP Producer Price Index Output n.s.a. (MoM) (JAN),-0.3%,d,09:30
7139,-1.0%,GBP,"Tuesday, February 16, 2016",-0.9%,d,Low,GBP Producer Price Index Output n.s.a. (YoY) (JAN),-1.4%,d,09:30
7140,0.1%,GBP,"Tuesday, February 16, 2016",0.1%,-,Low,GBP Producer Price Index Output Core n.s.a. (MoM) (JAN),0.2%,-,09:30
7141,0.0%,GBP,"Tuesday, February 16, 2016",0.0%,-,Low,GBP Producer Price Index Output Core n.s.a. (YoY) (JAN),0.1%,-,09:30
7142,6.7%,GBP,"Tuesday, February 16, 2016",,-,Low,GBP DCLG UK House Prices (YoY) (DEC),7.7%,-,09:30
7143,52.3,EUR,"Tuesday, February 16, 2016",55.0,d,Medium,EUR German ZEW Survey (Current Situation) (FEB),59.7,-,10:00
7144,1.0,EUR,"Tuesday, February 16, 2016",0.0,u,Medium,EUR German ZEW Survey (Economic Sentiment) (FEB),10.2,-,10:00
7145,13.6,EUR,"Tuesday, February 16, 2016",,-,High,EUR Euro-Zone ZEW Survey (Economic Sentiment) (FEB),22.7,-,10:00
7146,1.2%,CAD,"Tuesday, February 16, 2016",0.5%,u,Low,CAD Manufacturing Shipments (MoM) (DEC),1.2%,u,13:30
7147,,USD,"Tuesday, February 16, 2016",,-,Low,USD Fed's Harker Speaks on Economy at University of Delaware,,-,13:30
7148,-16.64,USD,"Tuesday, February 16, 2016",-10.00,d,Low,USD Empire Manufacturing (FEB),-19.37,-,13:30
7149,0.5%,CAD,"Tuesday, February 16, 2016",,-,Medium,CAD Existing Home Sales (MoM) (JAN),-0.6%,-,14:00
7150,"$1,890",NZD,"Tuesday, February 16, 2016",,-,High,NZD Dairy Auction Whole Milk Powder MT (FEB 16),"$1,952",-,14:14
7151,"$2,235",NZD,"Tuesday, February 16, 2016",,-,High,NZD Dairy Auction Avg. Winning Price MT (FEB 16),"$2,276",-,14:14
7152,58,USD,"Tuesday, February 16, 2016",60,d,Medium,USD NAHB Housing Market Index (FEB),61,u,15:00
7153,,USD,"Tuesday, February 16, 2016",,-,Low,USD U.S. to Sell 3-Month Bills,,-,16:30
7154,,USD,"Tuesday, February 16, 2016",,-,Low,USD U.S. to Sell 6-Month Bills,,-,16:30
7155,-$114.0b,USD,"Tuesday, February 16, 2016",,-,Low,USD Total Net TIC Flows (DEC),-$1.1b,u,21:00
7156,-$29.4b,USD,"Tuesday, February 16, 2016",,-,Medium,USD Net Long-term TIC Flows (DEC),$31.4b,-,21:00
7157,-0.04%,AUD,"Tuesday, February 16, 2016",,-,Medium,AUD Westpac Leading Index (MoM) (JAN),-0.3%,-,23:30
7158,4.2%,JPY,"Tuesday, February 16, 2016",4.4%,d,Low,JPY Machine Orders (MoM) (DEC),-14.4%,-,23:50
7159,-3.6%,JPY,"Tuesday, February 16, 2016",-2.8%,d,Medium,JPY Machine Orders (YoY) (DEC),1.2%,-,23:50
7160,2.9%,GBP,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,GBP Rightmove House Prices (MoM) (FEB),0.5%,-,00:01
7161,7.2%,GBP,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Medium,GBP Rightmove House Prices (YoY) (FEB),6.5%,-,00:01
7162,0.5%,AUD,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,AUD New Motor Vehicle Sales (MoM) (JAN),-0.1%,u,00:30
7163,5.1%,AUD,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,AUD New Motor Vehicle Sales (YoY) (JAN),2.4%,u,00:30
7164,67.6%,NZD,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,NZD Non Resident Bond Holdings (JAN),67.4%,-,02:00
7165,-6.6%,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",3.6%,d,Low,CNY Exports (YoY) CNY (JAN),2.3%,-,02:05
7166,-14.4%,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",1.8%,d,Low,CNY Imports (YoY) CNY (JAN),-4.0%,-,02:05
7167,406.20b,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",389.01b,u,Medium,CNY Trade Balance CNY (JAN),382.05b,-,02:05
7168,$63.29,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",$60.60b,u,Medium,CNY Trade Balance (JAN),$60.09b,-,02:26
7169,-11.2%,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",-1.8%,d,Low,CNY Exports (YoY) (JAN),-1.4%,-,02:26
7170,-18.8%,CNY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",-3.6%,d,Low,CNY Imports (YoY) (JAN),-7.6%,-,02:26
7171,-1.7%,JPY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,JPY Industrial Production (MoM) (DEC F),-1.4%,-,04:30
7172,-1.9%,JPY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Medium,JPY Industrial Production (YoY) (DEC F),-1.6%,-,04:30
7173,-1.0%,JPY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,JPY Capacity Utilization (MoM) (DEC),-0.1%,-,04:30
7174,-0.6%,JPY,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",-0.1%,d,Medium,JPY Tertiary Industry Index (MoM) (DEC),-0.9%,d,04:30
7175,473.4b,CHF,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,CHF Total Sight Deposits (FEB 12),472.5b,-,08:00
7176,409.2b,CHF,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,CHF Domestic Sight Deposits (FEB 12),406.2b,-,08:00
7177,21.0b,EUR,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",22.0b,d,Low,EUR Euro-Zone Trade Balance s.a. (euros) (DEC),22.6b,d,10:00
7178,24.3b,EUR,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",27.5b,d,Low,EUR Euro-Zone Trade Balance (euros) (DEC),23.6b,-,10:00
7179,,EUR,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Medium,EUR ECB's Draghi Speaks in EU Parliament Committee in Brussels,,-,14:00
7180,1.2%,NZD,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",1.5%,-,Medium,NZD Retail Sales Ex Inflation (QoQ) (4Q),1.6%,-,21:45
7181,113.6,AUD,"Monday, February 15, 2016
 USD   CAD  HOLIDAYS",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (FEB 14),111.4,-,22:30
7182,55.4,NZD,"Sunday, February 14, 2016",,-,Medium,NZD Performance Services Index (JAN),58.5,d,21:30
7183,-0.4%,JPY,"Sunday, February 14, 2016",-0.2%,d,Medium,JPY Gross Domestic Product (QoQ) (4Q P),0.3%,-,23:50
7184,-1.4%,JPY,"Sunday, February 14, 2016",-0.8%,d,High,JPY Gross Domestic Product Annualized (QoQ) (4Q P),1.3%,u,23:50
7185,-0.3%,JPY,"Sunday, February 14, 2016",-0.1%,d,Medium,JPY Nominal Gross Domestic Product (QoQ) (4Q P),0.6%,u,23:50
7186,1.5%,JPY,"Sunday, February 14, 2016",1.6%,d,Low,JPY Gross Domestic Product Deflator (YoY) (4Q P),1.8%,-,23:50
7187,-0.8%,JPY,"Sunday, February 14, 2016",-0.6%,d,Low,JPY GDP Private Consumption (QoQ) (4Q P),0.4%,-,23:50
7188,1.4%,JPY,"Sunday, February 14, 2016",-0.2%,u,Low,JPY GDP Business Spending (QoQ) (4Q P),0.7%,u,23:50
7189,3.6%,AUD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Medium,AUD Consumer Inflation Expectation (FEB),3.6%,-,00:00
7190,49%,GBP,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",52%,d,Medium,GBP RICS House Price Balance (JAN),49%,u,00:01
7191,-0.4%,CHF,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",-0.4%,-,Low,CHF Consumer Price Index (MoM) (JAN),-0.4%,-,08:15
7192,-1.3%,CHF,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",-1.3%,-,Medium,CHF Consumer Price Index (YoY) (JAN),-1.3%,-,08:15
7193,269,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",280k,u,Medium,USD Initial Jobless Claims (FEB 6),285k,-,13:30
7194,2239k,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",2245k,u,Medium,USD Continuing Claims (JAN 30),2260k,d,13:30
7195,0.1%,CAD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",0.2%,d,Low,CAD New Housing Price Index (MoM) (DEC),0.2%,-,13:30
7196,1.6%,CAD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Medium,CAD New Housing Price Index (YoY) (DEC),1.6%,-,13:30
7197,,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Medium,USD Fed's Yellen to Appear Before Senate Banking Committee,,-,15:00
7198,-70,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",-78,u,Low,USD EIA Natural Gas Storage Change (FEB 5),-152,-,15:30
7199,-70,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",-78,u,Low,USD EIA Working Natural Gas Implied Flow (FEB 5),-152,-,15:30
7200,,USD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 30-Year Bonds,,-,18:00
7201,2.0%,NZD,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Low,NZD Food Prices (MoM) (JAN),-0.8%,-,21:45
7202,¥1454.0b,JPY,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Medium,JPY Japan Buying Foreign Bonds (Yen) (FEB 5),-¥78.8b,u,23:50
7203,¥202.4b,JPY,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Medium,JPY Japan Buying Foreign Stocks (Yen) (FEB 5),¥242.1b,-,23:50
7204,¥19.5b,JPY,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (FEB 5),¥449.3b,d,23:50
7205,-¥610.4b,JPY,"Thursday, February 11, 2016
 JPY   CNH  HOLIDAYS",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (FEB 5),-¥365.0b,d,23:50
7206,,NZD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,NZD REINZ House Sales (YoY) (JAN),3.5%,-,
7207,6.0%,AUD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,AUD HIA New Home Sales (MoM) (DEC),-2.7%,-,00:00
7208,4.01,JPY,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Low,JPY Tokyo Avg Office Vacancies (JAN),4.03,-,02:00
7209,-1.1%,GBP,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",-0.1%,d,Low,GBP Industrial Production (MoM) (DEC),-0.8%,d,09:30
7210,-0.4%,GBP,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",1.0%,d,Medium,GBP Industrial Production (YoY) (DEC),0.7%,d,09:30
7211,-0.2%,GBP,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",0.1%,d,Low,GBP Manufacturing Production (MoM) (DEC),-0.3%,u,09:30
7212,-1.7%,GBP,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",-1.4%,d,Medium,GBP Manufacturing Production (YoY) (DEC),-1.2%,-,09:30
7213,9.3%,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,USD MBA Mortgage Applications (FEB 5),-2.6%,-,12:00
7214,0.4%,GBP,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,GBP NIESR Gross Domestic Product Estimate (JAN),0.5%,d,15:00
7215,,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,High,USD Fed's Yellen to Appear Before House Financial Services Committee,,-,15:00
7216,-754k,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",2850k,d,Medium,USD DOE U.S. Crude Oil Inventories (FEB 5),7792k,-,15:30
7217,523k,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",-100k,u,Low,USD DOE Cushing OK Crude Inventory (FEB 5),747k,-,15:30
7218,1258k,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",1000k,u,Low,USD DOE U.S. Gasoline Inventories (FEB 5),5938k,-,15:30
7219,1281k,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",-1500k,u,Low,USD DOE U.S. Distillate Inventory (FEB 5),-777k,-,15:30
7220,,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 10-Year Notes,,-,18:00
7221,,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD Fed's Williams Speaks on Health and the Economy in LA,,-,18:30
7222,$55.2b,USD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",$22.8b,-,Medium,USD Monthly Budget Statement (JAN),-$17.5b,-,19:00
7223,57.9,NZD,"Wednesday, February 10, 2016
 HKD   CNH  HOLIDAYS",,u,Medium,NZD Business NZ Performance of Manufacturing Index (JAN),57,u,21:30
7224,,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD MBA Mortgage Foreclosures (4Q),1.88%,-,
7225,,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD Mortgage Delinquencies (4Q),4.99%,-,
7226,2.6%,GBP,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",0.3%,u,Low,GBP BRC Sales Like-For-Like (YoY) (JAN),0.1%,-,00:01
7227,5,AUD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,AUD NAB Business Conditions (JAN),6,d,00:30
7228,2,AUD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,AUD NAB Business Confidence (JAN),2,d,00:30
7229,-17.2%,JPY,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,JPY Machine Tool Orders (YoY) (JAN P),-25.7%,-,06:00
7230,3.8%,CHF,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",3.8%,-,Medium,CHF Unemployment Rate (JAN),3.7%,-,06:45
7231,3.4%,CHF,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",3.5%,u,Medium,CHF Unemployment Rate s.a. (JAN),3.4%,-,06:45
7232,-1.2%,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",0.5%,d,Low,EUR German Industrial Production s.a. (MoM) (DEC),-0.1%,u,07:00
7233,18.8b,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",20.0b,d,Medium,EUR German Trade Balance (euros) (DEC),20.5b,d,07:00
7234,25.6b,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",26.7b,d,Low,EUR German Current Account (euros) (DEC),24.3b,d,07:00
7235,-2.2%,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-0.6%,d,Medium,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (DEC),0.1%,-,07:00
7236,-1.6%,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",0.5%,d,Low,EUR German Exports s.a. (MoM) (DEC),0.5%,u,07:00
7237,-0.5%,EUR,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-0.5%,-,Low,EUR German Imports s.a. (MoM) (DEC),1.3%,d,07:00
7238,-£9917,GBP,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-£10400,u,Medium,GBP Visible Trade Balance (Pounds) (DEC),-£11503,d,09:30
7239,-£2360,GBP,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-£2500,u,Medium,GBP Trade Balance Non EU (Pounds) (DEC),-£3540,d,09:30
7240,-£2709,GBP,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-£3000,u,Medium,GBP Total Trade Balance (Pounds) (DEC),-£4031,d,09:30
7241,93.9,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",94.5,d,Low,USD NFIB Small Business Optimism (JAN),95.2,-,11:00
7242,5607,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",5413,u,Low,USD JOLTS Job Openings (DEC),5346,d,15:00
7243,-0.1%,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-0.2%,u,Medium,USD Wholesale Inventories (DEC),-0.4%,d,15:00
7244,-0.3%,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-0.4%,u,Low,USD Wholesale Trade Sales (MoM) (DEC),-1.3%,d,15:00
7245,,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 4-Week Bills,,-,16:30
7246,,USD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 3-Year Notes,,-,18:00
7247,0.3%,NZD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",0.3%,-,Low,NZD Card Spending Retail (MoM) (JAN),0.1%,u,21:45
7248,0.6%,NZD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,NZD NZ Card Spending (MoM) (JAN),0.4%,u,21:45
7249,101.3,AUD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Low,AUD Westpac Consumer Conf Index (FEB),97.3,-,23:30
7250,4.2%,AUD,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,AUD Westpac Consumer Confidence (FEB),-3.5%,-,23:30
7251,2.2%,JPY,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",,-,Medium,JPY Housing Loans (YoY) (4Q),2.4%,-,23:50
7252,-0.9%,JPY,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-0.7%,d,Low,JPY Domestic Corporate Goods Price Index (MoM) (JAN),-0.4%,d,23:50
7253,-3.1%,JPY,"Tuesday, February 9, 2016
 HKD   CNH  HOLIDAYS",-2.8%,d,Low,JPY Domestic Corporate Goods Price Index (YoY) (JAN),-3.5%,d,23:50
7254,,CNY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",-5.5%,-,Medium,CNY Foreign Direct Investment (YoY) CNY (JAN),-5.8%,-,
7255,0.1%,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",0.7%,d,Medium,JPY Labor Cash Earnings (YoY) (DEC),0.0%,-,00:00
7256,-0.1%,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Medium,JPY Real Cash Earnings (YoY) (DEC),-0.4%,-,00:00
7257,1.0%,AUD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,AUD ANZ Job Advertisements (MoM) (JAN),-0.1%,-,00:30
7258,-6.38%,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Medium,JPY Bankruptcies (YoY) (JAN),1.89%,-,04:30
7259,46.6,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",48.4,d,Medium,JPY Eco Watchers Survey: Current (JAN),48.7,-,05:00
7260,49.5,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",48.4,u,Medium,JPY Eco Watchers Survey: Outlook (JAN),48.2,-,05:00
7261,472.5b,CHF,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,CHF Total Sight Deposits (FEB 5),472.7b,-,08:00
7262,406.2b,CHF,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,CHF Domestic Sight Deposits (FEB 5),407.3b,-,08:00
7263,6.0,EUR,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",7.4,d,Medium,EUR Euro-Zone Sentix Investor Confidence (FEB),9.6,-,09:30
7264,,EUR,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,"EUR ECB's Walter, Dutch CB's Sijbrand, Dijsselbloem speak",,-,11:00
7265,11.3%,CAD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",6.2%,u,Medium,CAD Building Permits (MoM) (DEC),-19.9%,d,13:30
7266,0.4,USD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",2.0,d,Low,USD Labor Market Conditions Index Change (JAN),2.3,d,15:00
7267,,USD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 3-Month Bills,,-,16:30
7268,,USD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,USD U.S. to Sell 6-Month Bills,,-,16:30
7269,,CAD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,CAD Bank of Canada Deputy Lane Speaks in Montreal,,-,16:45
7270,-4.3,NZD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,u,Low,NZD ANZ Truckometer Heavy (MoM) (JAN),2.8%,u,21:00
7271,111.4,AUD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,AUD ANZ Roy Morgan Weekly Consumer Confidence Index (FEB 7),111.2,-,22:30
7272,12.6%,NZD,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",,-,Low,NZD QV House Prices (YoY) (JAN),14.2%,-,23:00
7273,3.2%,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",3.1%,u,Low,JPY Japan Money Stock M2+CD (YoY) (JAN),3.1%,u,23:50
7274,2.5%,JPY,"Monday, February 8, 2016
 NZD   HKD   CNH  HOLIDAYS",2.5%,-,Low,JPY Japan Money Stock M3 (YoY) (JAN),2.5%,-,23:50
7275,,GBP,"Sunday, February 7, 2016",9.0%,-,Low,GBP Halifax House Price (3MoY) (JAN),9.5%,-,
7276,,GBP,"Sunday, February 7, 2016",0.1%,-,Low,GBP Halifax Plc House Prices s.a. (MoM) (JAN),1.7%,-,
7277,$3230.9b,CNY,"Sunday, February 7, 2016",$3210.0b,u,Low,CNY Foreign Reserves (JAN),$3330.0b,-,01:18
7278,¥960.7b,JPY,"Sunday, February 7, 2016",¥1051.7b,d,Low,JPY Current Account Total (Yen) (DEC),¥1143.5b,-,23:50
7279,¥1635.4b,JPY,"Sunday, February 7, 2016",¥1590.0b,u,Low,JPY Adjusted Current Account Total (Yen) (DEC),¥1423.5b,-,23:50
7280,¥188.7b,JPY,"Sunday, February 7, 2016",¥305.3b,d,Medium,JPY Trade Balance - BOP Basis (Yen) (DEC),-¥271.5b,-,23:50
7281,2.3%,JPY,"Sunday, February 7, 2016",,-,Low,JPY Bank Lending incl Trusts (YoY) (JAN),2.2%,-,23:50
7282,2.4%,JPY,"Sunday, February 7, 2016",2.2%,u,Low,JPY Bank Lending Banks ex-Trust (JAN),2.2%,-,23:50
7283,4,AUD,"Thursday, February 4, 2016",,-,Medium,AUD NAB Business Confidence,1,u,00:30
7284,-14,CHF,"Thursday, February 4, 2016",-15,u,Medium,CHF SECO Consumer Confidence (JAN),-18,-,06:45
7285,1.41,CHF,"Thursday, February 4, 2016",,-,Medium,CHF UBS Real Estate Bubble Index,1.34,d,07:00
7286,,EUR,"Thursday, February 4, 2016",,-,Low,EUR ECB President Mario Draghi Speaks in Frankfurt,,-,08:00
7287,57.9,EUR,"Thursday, February 4, 2016",,-,Medium,EUR Markit Germany Construction PMI (JAN),55.5,-,08:30
7288,1.7%,GBP,"Thursday, February 4, 2016",0.1%,u,Low,GBP Halifax Plc House Prices s.a. (MoM) (JAN),2.0%,u,08:30
7289,9.7%,GBP,"Thursday, February 4, 2016",9.0%,u,Low,GBP Halifax House Price (3MoY) (JAN),9.5%,-,08:30
7290,2.9%,GBP,"Thursday, February 4, 2016",,-,Low,GBP New Car Registrations (YoY) (JAN),8.4%,-,09:00
7291,,EUR,"Thursday, February 4, 2016",,-,Medium,EUR ECB Publishes Economic Bulletin,,-,09:00
7292,49.5,EUR,"Thursday, February 4, 2016",,-,Medium,EUR Markit Germany Retail PMI (JAN),50.5,-,09:10
7293,48.9,EUR,"Thursday, February 4, 2016",,-,Medium,EUR Markit Eurozone Retail PMI (JAN),49,-,09:10
7294,48.9,EUR,"Thursday, February 4, 2016",,-,Low,EUR Markit France Retail PMI (JAN),46.6,-,09:10
7295,47.9,EUR,"Thursday, February 4, 2016",,-,Low,EUR Markit Italy Retail PMI (JAN),50.2,-,09:10
7296,0.50%,GBP,"Thursday, February 4, 2016",0.50%,-,High,GBP Bank of England Rate Decision (FEB 4),0.50%,-,12:00
7297,375b,GBP,"Thursday, February 4, 2016",375b,-,High,GBP BOE Asset Purchase Target (FEB),375b,-,12:00
7298,,GBP,"Thursday, February 4, 2016",,-,High,GBP Bank of England Inflation Report,,-,12:00
7299,41.6%,USD,"Thursday, February 4, 2016",,-,Low,USD Challenger Job Cuts (YoY) (JAN),-27.6%,-,12:30
7300,-3.0%,USD,"Thursday, February 4, 2016",-2.0%,d,Low,USD Non-Farm Productivity (4Q P),2.1%,d,13:30
7301,285k,USD,"Thursday, February 4, 2016",278k,d,Medium,USD Initial Jobless Claims (JAN 30),277k,u,13:30
7302,2255k,USD,"Thursday, February 4, 2016",2240k,d,Medium,USD Continuing Claims (JAN 23),2277k,d,13:30
7303,4.5%,USD,"Thursday, February 4, 2016",4.3%,u,Low,USD Unit Labor Costs (4Q P),1.9%,u,13:30
7304,-2.9%,USD,"Thursday, February 4, 2016",-2.8%,d,Medium,USD Factory Orders (DEC),-0.7%,d,15:00
7305,-0.8%,USD,"Thursday, February 4, 2016",,-,Low,USD Factory Orders Ex Trans (DEC),-0.7%,d,15:00
7306,-5.0%,USD,"Thursday, February 4, 2016",-4.5%,d,Medium,USD Durable Goods Orders (DEC F),-5.1%,-,15:00
7307,-1.0%,USD,"Thursday, February 4, 2016",,-,Low,USD Durables Ex Transportation (DEC F),-1.2%,-,15:00
7308,-4.3%,USD,"Thursday, February 4, 2016",,-,Low,USD Cap Goods Orders Nondef Ex Air (DEC F),-4.3%,-,15:00
7309,0.2%,USD,"Thursday, February 4, 2016",,-,Low,USD Cap Goods Ship Nondef Ex Air (DEC F),-0.2%,-,15:00
7310,-152,USD,"Thursday, February 4, 2016",-150,d,Low,USD EIA Natural Gas Storage Change (JAN 29),-211,-,15:30
7311,-152,USD,"Thursday, February 4, 2016",-150,d,Low,USD EIA Working Natural Gas Implied Flow (JAN 29),-211,-,15:30
