,actual,country,date,forecast,forecast_error,impact,new,previous,previous_error,time
3559,5.7%,JPY,"Tuesday, June 12, 2012",1.6%,u,Low,JPY Machine Orders (MoM) (APR),-2.8%,-,23:50
3560,6.6%,JPY,"Tuesday, June 12, 2012",4.9%,u,Medium,JPY Machine Orders (YoY) (APR),-1.1%,-,23:50
3561,40.7,JPY,"Monday, June 11, 2012",39.8,u,Medium,JPY Consumer Confidence (MAY),40,-,05:00
3562,-2.9%,JPY,"Monday, June 11, 2012",,-,Medium,JPY Machine Tool Orders (YoY) (MAY P),0.4%,-,06:00
3563,1.5%,EUR,"Monday, June 11, 2012",-0.1%,u,Low,EUR French Industrial Production (MoM) (APR),-1.0%,d,06:45
3564,0.9%,EUR,"Monday, June 11, 2012",-0.3%,u,Low,EUR French Industrial Production (YoY) (APR),-1.0%,d,06:45
3565,-0.7%,EUR,"Monday, June 11, 2012",-0.7%,-,Low,EUR French Manufacturing Production (MoM) (APR),1.4%,-,06:45
3566,-1.4%,EUR,"Monday, June 11, 2012",-0.9%,d,Low,EUR French Manufacturing Production (YoY) (APR),-0.4%,d,06:45
3567,793.2B,CNY,"Monday, June 11, 2012",700.0B,u,High,CNY New Yuan Loans (MAY),681.8B,-,07:58
3568,10.0%,CNY,"Monday, June 11, 2012",10.6%,d,Low,CNY Money Supply - M0 (YoY) (MAY),10.4%,-,07:58
3569,3.5%,CNY,"Monday, June 11, 2012",3.2%,u,Low,CNY Money Supply - M1 (YoY) (MAY),3.1%,-,07:58
3570,13.2%,CNY,"Monday, June 11, 2012",12.9%,u,Low,CNY Money Supply - M2 (YoY) (MAY),12.8%,-,07:58
3571,-0.8%,EUR,"Monday, June 11, 2012",-0.8%,-,Low,EUR Italian Gross Domestic Product s.a. and w.d.a. (QoQ) (1Q F),-0.8%,-,08:00
3572,-1.4%,EUR,"Monday, June 11, 2012",-1.3%,d,Low,EUR Italian Gross Domestic Product s.a. and w.d.a. (YoY) (1Q F),-1.3%,-,08:00
3573,,USD,"Monday, June 11, 2012",,-,Low,USD Fed's Lockhart Speaks on U.S. Economy in Chicago,,-,16:00
3574,,USD,"Monday, June 11, 2012",,-,Low,USD Fed's Williams Delivers Opening Remarks in San Francisco,,-,16:00
3575,16%,NZD,"Monday, June 11, 2012",,-,Low,NZD New Zealand Manpower Survey (3Q),18%,-,22:00
3576,3390.6,NZD,"Monday, June 11, 2012",,-,Low,NZD REINZ Housing Price Index (MAY),3334,-,22:00
3577,1.7%,NZD,"Monday, June 11, 2012",,-,Low,NZD REINZ Housing Price Index (MoM) (MAY),-0.3%,-,22:00
3578,24.4%,NZD,"Monday, June 11, 2012",,-,Medium,NZD REINZ House Sales (YoY) (MAY),13.8%,-,22:00
3579,,EUR,"Monday, June 11, 2012",,-,Low,EUR Germany Third Quarter Manpower Employment Outlook (Table),,-,22:01
3580,9%,AUD,"Monday, June 11, 2012",,-,Low,AUD Australia Manpower Survey (3Q),13%,-,22:30
3581,9%,AUD,"Monday, June 11, 2012",,-,Low,AUD Australia Manpower Survey (3Q),13%,-,22:30
3582,0.9%,NZD,"Monday, June 11, 2012",,-,Medium,NZD NZ Card Spending - Retail (MoM) (MAY),1.0%,u,22:45
3583,1.2%,NZD,"Monday, June 11, 2012",,-,Medium,NZD NZ Card Spending (MoM) (MAY),0.8%,u,22:45
3584,-16.0%,GBP,"Monday, June 11, 2012",-17.0%,u,Medium,GBP RICS House Price Balance (MAY),-19.0%,-,23:01
3585,-0.3%,JPY,"Monday, June 11, 2012",0.3%,-,Medium,JPY Tertiary Industry Index (MoM) (APR),-0.6%,-,23:50
3586,-0.4%,JPY,"Monday, June 11, 2012",-0.4%,-,Low,JPY Domestic Corporate Goods Price Index (MoM) (MAY),0.2%,d,23:50
3587,-0.5%,JPY,"Monday, June 11, 2012",-0.4%,d,Low,JPY Domestic Corporate Goods Price Index (YoY) (MAY),-0.3%,d,23:50
3588,-0.64%,JPY,"Monday, June 11, 2012",,-,Low,JPY Loans & Discounts Corp (YoY) (APR),-0.41%,-,23:50
3589,15.3%,CNY,"Sunday, June 10, 2012",7.1%,u,Low,CNY Exports (YoY) (MAY),4.9%,-,02:55
3590,12.7%,CNY,"Sunday, June 10, 2012",5.5%,u,Low,CNY Imports (YoY) (MAY),0.3%,-,02:55
3591,$18.70B,CNY,"Sunday, June 10, 2012",$16.25B,u,Medium,CNY Trade Balance (USD) (MAY),$18.43B,-,03:00
3592,0.7%,NZD,"Sunday, June 10, 2012",,-,Low,NZD Manufacturing Activity Volume s.a. (QoQ) (1Q),1.3%,-,22:45
3593,-1.8%,NZD,"Sunday, June 10, 2012",,-,Medium,NZD Manufacturing Activity (1Q),0.9%,d,22:45
3594,-59,GBP,"Sunday, June 10, 2012",,-,Low,GBP Lloyds Employment Confidence (MAY),-59,-,23:01
3595,-3.1,JPY,"Sunday, June 10, 2012",,-,Medium,JPY BSI Large All Industry (QoQ) (2Q),-2.7,-,23:50
3596,-5.7,JPY,"Sunday, June 10, 2012",,-,Medium,JPY BSI Large Manufacturing (QoQ) (2Q),-7.3,-,23:50
3597,2.1%,JPY,"Sunday, June 10, 2012",2.5%,d,Low,JPY Japan Money Stock M2+CD (YoY) (MAY),2.6%,-,23:50
3598,1.9%,JPY,"Sunday, June 10, 2012",2.2%,d,Low,JPY Japan Money Stock M3 (YoY) (MAY),2.3%,-,23:50
3599,38.9K,AUD,"Thursday, June 7, 2012",0.0K,u,High,AUD Employment Change (MAY),7.0K,d,01:30
3600,5.1%,AUD,"Thursday, June 7, 2012",5.1%,-,High,AUD Unemployment Rate (MAY),5.0%,d,01:30
3601,46.1K,AUD,"Thursday, June 7, 2012",,-,Medium,AUD Full Time Employment Change (MAY),-18.0K,d,01:30
3602,-7.2K,AUD,"Thursday, June 7, 2012",,-,Medium,AUD Part Time Employment Change (MAY),25.0K,d,01:30
3603,65.5%,AUD,"Thursday, June 7, 2012",65.2%,u,Low,AUD Participation Rate (MAY),65.2%,-,01:30
3604,9.40,JPY,"Thursday, June 7, 2012",,-,Low,JPY Tokyo Avg Office Vacancies (%) (MAY),9.23,-,02:00
3605,96.5,JPY,"Thursday, June 7, 2012",96.5,-,Low,JPY Coincident Index (APR P),96.7,-,05:00
3606,95.1,JPY,"Thursday, June 7, 2012",95.1,-,Medium,JPY Leading Index (APR P),96.4,-,05:00
3607,10.0%,EUR,"Thursday, June 7, 2012",9.9%,u,Low,EUR French ILO Unemployment Rate (1Q),9.8%,-,05:30
3608,3.0%,CHF,"Thursday, June 7, 2012",3.0%,-,Medium,CHF Unemployment Rate (MAY),3.1%,-,05:45
3609,3.2%,CHF,"Thursday, June 7, 2012",3.1%,u,Medium,CHF Unemployment Rate s.a. (MAY),3.2%,d,05:45
3610,A$53.2B,AUD,"Thursday, June 7, 2012",,-,Low,AUD Foreign Reserves (Australian dollar) (MAY),A$47.6B,-,06:30
3611,0.5%,GBP,"Thursday, June 7, 2012",0.5%,-,Low,GBP Halifax Plc House Prices s.a. (MoM) (MAY),-2.3%,u,07:00
3612,303.8B,CHF,"Thursday, June 7, 2012",,-,Low,CHF Foreign Currency Reserves (MAY),237.6B,u,07:00
3613,-0.1%,GBP,"Thursday, June 7, 2012",-0.1%,-,Low,GBP Halifax House Price (3MoY) (MAY),-0.5%,-,07:00
3614,0.0%,CHF,"Thursday, June 7, 2012",0.0%,-,Medium,CHF Consumer Price Index (MoM) (MAY),0.1%,-,07:15
3615,-1.0%,CHF,"Thursday, June 7, 2012",-1.0%,-,Medium,CHF Consumer Price Index (YoY) (MAY),-1.0%,-,07:15
3616,-0.2%,CHF,"Thursday, June 7, 2012",,-,Medium,CHF CPI - EU Harmonised (MoM) (MAY),0.0%,-,07:15
3617,-1.1%,CHF,"Thursday, June 7, 2012",,-,Medium,CHF CPI - EU Harmonised (YoY) (MAY),-1.1%,-,07:15
3618,53.3,GBP,"Thursday, June 7, 2012",52.4,u,Medium,GBP Purchasing Manager Index Services (MAY),53.3,-,08:30
3619,$-1308M,GBP,"Thursday, June 7, 2012",,-,Low,GBP Official Reserves (Changes) (MAY),$447M,-,08:30
3620,325B,GBP,"Thursday, June 7, 2012",325B,-,High,GBP BOE Asset Purchase Target (JUN),325B,-,11:00
3621,0.50%,GBP,"Thursday, June 7, 2012",0.50%,-,High,GBP Bank of England Rate Decision (JUN 7),0.50%,-,11:00
3622,377K,USD,"Thursday, June 7, 2012",378K,u,Low,USD Initial Jobless Claims (JUN 2),389K,d,12:30
3623,3293K,USD,"Thursday, June 7, 2012",3250K,d,Low,USD Continuing Claims (MAY 26),3259K,d,12:30
3624,,Federal,"Thursday, June 7, 2012",,-,High,Federal Reserve Chairman Ben Bernanke Testimony to US Congress,,-,14:00
3625,60.5,CAD,"Thursday, June 7, 2012",54.5,u,Medium,CAD Ivey Purchasing Managers Index s.a. (MAY),52.7,-,14:00
3626,62,USD,"Thursday, June 7, 2012",58,u,Low,USD EIA Natural Gas Storage Change (JUN 1),71,-,14:30
3627,,USD,"Thursday, June 7, 2012",,-,Low,USD Fed's Lockhart Speaks on U.S. Economy in Georgia,,-,16:10
3628,,USD,"Thursday, June 7, 2012",,-,Low,USD Fed's Kocherlakota Speaks in Minneapolis,,-,17:15
3629,$6.515B,USD,"Thursday, June 7, 2012",$11.000B,d,Medium,USD Consumer Credit (APR),$12.368B,d,19:00
3630,,USD,"Thursday, June 7, 2012",,-,Low,USD Fed's Fisher Speaks on Renminbi in California,,-,19:30
3631,4.7%,JPY,"Thursday, June 7, 2012",4.5%,u,High,JPY Gross Domestic Product Annualized (1Q F),4.1%,-,23:50
3632,1.2%,JPY,"Thursday, June 7, 2012",1.1%,u,Medium,JPY Gross Domestic Product (QoQ) (1Q F),1.0%,-,23:50
3633,1.2%,JPY,"Thursday, June 7, 2012",1.1%,-,Medium,JPY Nominal Gross Domestic Product (QoQ) (1Q F),1.0%,-,23:50
3634,-1.3%,JPY,"Thursday, June 7, 2012",-1.2%,d,Low,JPY Gross Domestic Product Deflator (YoY) (1Q F),-1.2%,-,23:50
3635,¥333.8B,JPY,"Thursday, June 7, 2012",¥440.8B,d,Low,JPY Current Account Total (Yen) (APR),¥1589.4B,-,23:50
3636,¥288.6B,JPY,"Thursday, June 7, 2012",¥615.6B,d,Low,JPY Adjusted Current Account Total (Yen) (APR),¥785.5B,-,23:50
3637,-¥463.9B,JPY,"Thursday, June 7, 2012",-¥450.7B,d,Medium,JPY Trade Balance - BOP Basis (Yen) (APR),¥4.2B,-,23:50
3638,-21.2%,JPY,"Thursday, June 7, 2012",7.5%,d,Low,JPY Current Account Balance (YoY) (APR),-8.6%,-,23:50
3639,0.4%,JPY,"Thursday, June 7, 2012",0.4%,-,Low,JPY Bank Lending Banks ex-Trust (MAY),0.4%,-,23:50
3640,0.3%,JPY,"Thursday, June 7, 2012",,-,Low,JPY Bank Lending incl Trusts (YoY) (MAY),0.3%,-,23:50
3641,1.3%,AUD,"Wednesday, June 6, 2012",0.6%,u,High,AUD Gross Domestic Product (QoQ) (1Q),0.6%,u,01:30
3642,4.3%,AUD,"Wednesday, June 6, 2012",3.3%,u,High,AUD Gross Domestic Product (YoY) (1Q),2.5%,u,01:30
3643,54.4,GBP,"Wednesday, June 6, 2012",54.5,d,Medium,GBP Purchasing Manager Index Construction (MAY),55.8,-,08:30
3644,0.0%,EUR,"Wednesday, June 6, 2012",0.0%,-,High,EUR Euro-Zone Gross Domestic Product s.a. (QoQ) (1Q P),0.0%,-,09:00
3645,-0.1%,EUR,"Wednesday, June 6, 2012",0.0%,d,High,EUR Euro-Zone Gross Domestic Product s.a. (YoY) (1Q P),0.0%,-,09:00
3646,0.0%,EUR,"Wednesday, June 6, 2012",0.1%,d,Medium,EUR Euro-Zone Household Consumption (QoQ) (1Q P),-0.5%,d,09:00
3647,-1.4%,EUR,"Wednesday, June 6, 2012",-1.2%,d,Medium,EUR Euro-Zone Gross Fixed Capital (QoQ) (1Q P),-0.4%,u,09:00
3648,0.2%,EUR,"Wednesday, June 6, 2012",0.1%,-,Low,EUR Euro-Zone Government Expenditure (QoQ) (1Q P),-0.1%,d,09:00
3649,-2.2%,EUR,"Wednesday, June 6, 2012",-1.0%,d,Low,EUR German Industrial Production s.a. (MoM) (APR),2.2%,d,10:00
3650,-0.7%,EUR,"Wednesday, June 6, 2012",0.9%,d,Medium,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (APR),1.4%,d,10:00
3651,1.3%,USD,"Wednesday, June 6, 2012",,-,Low,USD MBA Mortgage Applications (JUN 1),-1.3%,-,11:00
3652,1.00%,EUR,"Wednesday, June 6, 2012",1.00%,-,High,EUR European Central Bank Rate Decision (JUN 6),1.00%,-,11:45
3653,,USD,"Wednesday, June 6, 2012",,-,Low,USD Fed's Lockhart Speaks on Economy in Florida,,-,12:15
3654,-0.9%,USD,"Wednesday, June 6, 2012",-0.8%,d,Low,USD Non-Farm Productivity (1Q F),-0.5%,-,12:30
3655,1.3%,USD,"Wednesday, June 6, 2012",2.1%,d,Low,USD Unit Labor Costs (1Q F),2.0%,-,12:30
3656,-111K,USD,"Wednesday, June 6, 2012",-500K,u,Low,USD DOE U.S. Crude Oil Inventories (JUN 1),2213K,-,14:30
3657,926K,USD,"Wednesday, June 6, 2012",,-,Low,USD DOE Cushing OK Crude Inventory (JUN 1),54K,-,14:30
3658,2253K,USD,"Wednesday, June 6, 2012",-250K,u,Low,USD DOE U.S. Distillate Inventory (JUN 1),-1709K,-,14:30
3659,3346K,USD,"Wednesday, June 6, 2012",950K,u,Low,USD DOE U.S. Gasoline Inventories (JUN 1),-833K,-,14:30
3660,,USD,"Wednesday, June 6, 2012",,-,High,USD Fed Releases Beige Book Economic Survey,,-,18:00
3661,,USD,"Wednesday, June 6, 2012",,-,Low,USD Fed's Williams Speaks on the Economy in Washington,,-,19:30
3662,1.3%,GBP,"Wednesday, June 6, 2012",0.7%,u,Low,GBP BRC Sales Like-For-Like (YoY) (MAY),-3.3%,-,23:01
3663,34.7,AUD,"Wednesday, June 6, 2012",,-,Medium,AUD AiG Performance of Construction Index (MAY),34.9,-,23:30
3664,$1277.7B,JPY,"Wednesday, June 6, 2012",,-,Low,JPY Official Reserve Assets (MAY),$1289.5B,-,23:50
3665,¥538.5B,JPY,"Wednesday, June 6, 2012",,-,Low,JPY Japan Buying Foreign Bonds (Yen) (JUN 1),-¥408.1B,u,23:50
3666,¥205.2B,JPY,"Wednesday, June 6, 2012",,-,Low,JPY Japan Buying Foreign Stocks (Yen) (JUN 1),¥48.4B,u,23:50
3667,¥1023.0B,JPY,"Wednesday, June 6, 2012",,-,Low,JPY Foreign Buying Japan Bonds (Yen) (JUN 1),¥32.8B,-,23:50
3668,-¥74.7B,JPY,"Wednesday, June 6, 2012",,-,Low,JPY Foreign Buying Japan Stocks (Yen) (JUN 1),-¥113.3B,d,23:50
3669,-0.5,AUD,"Tuesday, June 5, 2012",-0.7,u,Low,AUD Australia Net Exports of GDP (1Q),0.3,-,01:30
3670,-14892M,AUD,"Tuesday, June 5, 2012",-14850M,u,Medium,AUD Current Account Balance (Australian Dollar) (1Q),-9639M,u,01:30
3671,54.7,CNY,"Tuesday, June 5, 2012",,-,Low,CNY China HSBC Services PMI (MAY),54.1,-,02:30
3672,3.50%,AUD,"Tuesday, June 5, 2012",3.50%,-,High,AUD Reserve Bank of Australia Rate Decision (JUN 5),3.75%,-,04:30
3673,42.8,EUR,"Tuesday, June 5, 2012",42,u,Low,EUR Italian Purchasing Manager Index Services (MAY),42.3,-,07:45
3674,45.1,EUR,"Tuesday, June 5, 2012",45.2,d,Low,EUR French Purchasing Manager Index Services (MAY F),45.2,-,07:50
3675,51.8,EUR,"Tuesday, June 5, 2012",52.2,d,Medium,EUR German Purchasing Manager Index Services (MAY F),52.2,-,07:55
3676,46.0,EUR,"Tuesday, June 5, 2012",45.9,u,Medium,EUR Euro-Zone Purchasing Manager Index Composite (MAY F),45.9,-,08:00
3677,46.7,EUR,"Tuesday, June 5, 2012",46.5,u,Medium,EUR Euro-Zone Purchasing Manager Index Services (MAY F),46.5,-,08:00
3678,-1.0%,EUR,"Tuesday, June 5, 2012",-0.1%,d,Medium,EUR Euro-Zone Retail Sales (MoM) (APR),0.3%,-,09:00
3679,-2.5%,EUR,"Tuesday, June 5, 2012",-1.1%,d,High,EUR Euro-Zone Retail Sales (YoY) (APR),-0.2%,-,09:00
3680,-1.9%,EUR,"Tuesday, June 5, 2012",-1.1%,d,Medium,EUR German Factory Orders s.a. (MoM) (APR),3.2%,u,10:00
3681,-3.8%,EUR,"Tuesday, June 5, 2012",-3.8%,-,Medium,EUR German Factory Orders n.s.a. (YoY) (APR),-0.2%,u,10:00
3682,-5.2%,CAD,"Tuesday, June 5, 2012",-1.5%,d,Low,CAD Building Permits (MoM) (APR),4.9%,u,12:30
3683,1.00%,CAD,"Tuesday, June 5, 2012",1.00%,-,High,CAD Bank of Canada Rate Decision (JUN 5),1.00%,-,13:00
3684,53.7,USD,"Tuesday, June 5, 2012",53.5,u,Medium,USD ISM Non-Manufacutring Composite (MAY),53.5,-,14:00
3685,-0.4,NZD,"Tuesday, June 5, 2012",2.5%,d,Low,NZD Value of All Buildings s.a. (1Q),2.8%,d,22:45
3686,1.5%,GBP,"Tuesday, June 5, 2012",1.5%,-,Low,GBP BRC Shop Price Index (YoY) (MAY),1.3%,-,23:01
3687,-21,GBP,"Tuesday, June 5, 2012",,-,Low,GBP Lloyds Business Barometer (MAY),26,-,23:01
3688,,USD,"Tuesday, June 5, 2012",,-,Low,USD Chicago Fed's Evans to Speak to Money Marketeers in New York,,-,23:15
3689,0.0%,AUD,"Monday, June 4, 2012",,-,Low,AUD TD Securities Inflation (MoM) (MAY),0.3%,-,00:30
3690,1.8%,AUD,"Monday, June 4, 2012",,-,Medium,AUD TD Securities Inflation (YoY) (MAY),1.9%,-,00:30
3691,-4.0%,AUD,"Monday, June 4, 2012",-2.5%,d,Low,AUD Company Operating Profit (QoQ) (1Q),-6.4%,u,01:30
3692,0.9%,AUD,"Monday, June 4, 2012",0.7%,u,Low,AUD Inventories (1Q),1.4%,-,01:30
3693,-2.4%,AUD,"Monday, June 4, 2012",,-,Low,AUD ANZ Job Advertisements (MoM) (MAY),-3.1%,u,01:30
3694,-28.9,EUR,"Monday, June 4, 2012",-30,u,Medium,EUR Euro-Zone Sentix Investor Confidence (JUN),-24.5,-,08:30
3695,0.0%,EUR,"Monday, June 4, 2012",0.2%,d,Medium,EUR Euro-Zone Producer Price Index (MoM) (APR),0.5%,-,09:00
3696,2.6%,EUR,"Monday, June 4, 2012",2.7%,d,High,EUR Euro-Zone Producer Price Index (YoY) (APR),3.5%,u,09:00
3697,49.9,USD,"Monday, June 4, 2012",,-,Low,USD ISM New York (MAY),61.2,-,13:45
3698,-0.6%,USD,"Monday, June 4, 2012",0.2%,d,Medium,USD Factory Orders (APR),-2.1%,d,14:00
3699,43.5,AUD,"Monday, June 4, 2012",,-,Medium,AUD AiG Performance of Service Index (MAY),39.6,-,23:30
3700,55.2,CNY,"Sunday, June 3, 2012",,-,Medium,CNY China Non-manufacturing PMI (MAY),56.1,-,01:00
3701,,USD,"Sunday, June 3, 2012",,-,Low,USD Fed's Kocherlakota Speaks on Economic Theory in Minneapolis,,-,18:00
3702,2.4%,JPY,"Sunday, June 3, 2012",,-,Low,JPY Monetary Base (YoY) (MAY),-0.3%,-,23:50
3703,-1.4%,AUD,"Friday, June 1, 2012",,-,Low,AUD RPData-Rismark House PX Actual (APR),-0.8%,-,00:30
3704,-4.2%,NZD,"Friday, June 1, 2012",,-,Low,NZD ANZ Commodity Price (MAY),-4.5%,-,01:00
3705,50.4,CNY,"Friday, June 1, 2012",52.0,d,High,CNY PMI Manufacturing (MAY),53.3,-,01:00
3706,48.4,CNY,"Friday, June 1, 2012",,-,Medium,CNY HSBC Manufacturing PMI (MAY),49.3,-,02:30
3707,66.3%,JPY,"Friday, June 1, 2012",,-,Low,JPY Vehicle Sales (YoY) (MAY),92.0%,-,05:00
3708,99.5,AUD,"Friday, June 1, 2012",,-,Low,AUD RBA Commodity Price Index (MAY),98.6,d,06:30
3709,-9.9%,AUD,"Friday, June 1, 2012",,-,Low,AUD RBA Commodity Index SDR (YoY) (MAY),-5.0%,d,06:30
3710,0.1%,CHF,"Friday, June 1, 2012",,-,Medium,CHF Retail Sales (Real) (YoY) (APR),4.7%,u,07:15
3711,45.4,CHF,"Friday, June 1, 2012",47.4,d,Medium,CHF SVME-Purchasing Managers Index (MAY),46.9,-,07:30
3712,44.8,EUR,"Friday, June 1, 2012",43.4,u,Low,EUR Italian Purchasing Manager Index Manufacturing (MAY),43.8,-,07:45
3713,44.7,EUR,"Friday, June 1, 2012",44.4,u,Low,EUR French Purchasing Manager Index Manufacturing (MAY F),44.4,-,07:50
3714,45.2,EUR,"Friday, June 1, 2012",45.0,u,Medium,EUR German Purchasing Manager Index Manufacturing (MAY F),45.0,-,07:55
3715,9.8%,EUR,"Friday, June 1, 2012",9.6%,d,Low,EUR Italian Unemployment Rate s.a. (1Q),9.1%,d,08:00
3716,10.2%,EUR,"Friday, June 1, 2012",9.9%,d,Low,EUR Italian Unemployment Rate (APR P),10.1%,d,08:00
3717,45.1,EUR,"Friday, June 1, 2012",45,u,Medium,EUR Euro-Zone Purchasing Manager Index Manufacturing (MAY F),45,-,08:00
3718,45.9,GBP,"Friday, June 1, 2012",49.7,d,Medium,GBP Purchasing Manager Index Manufacturing (MAY),50.2,d,08:30
3719,11.0%,EUR,"Friday, June 1, 2012",11.0%,-,Medium,EUR Euro-Zone Unemployment Rate (APR),11.0%,d,09:00
3720,0.1%,CAD,"Friday, June 1, 2012",0.3%,d,Medium,CAD Gross Domestic Product (MoM) (MAR),-0.2%,-,12:30
3721,1.6%,CAD,"Friday, June 1, 2012",1.9%,d,High,CAD Gross Domestic Product (YoY) (MAR),1.7%,u,12:30
3722,1.9%,CAD,"Friday, June 1, 2012",1.9%,-,High,CAD Quarterly Gross Domestic Product Annualized (1Q),1.9%,u,12:30
3723,69K,USD,"Friday, June 1, 2012",150K,d,High,USD Change in Non-farm Payrolls (MAY),77K,d,12:30
3724,82K,USD,"Friday, June 1, 2012",164K,d,Medium,USD Change in Private Payrolls (MAY),87K,d,12:30
3725,12K,USD,"Friday, June 1, 2012",15K,d,Medium,USD Change in Manufacturing Payrolls (MAY),9K,d,12:30
3726,8.2%,USD,"Friday, June 1, 2012",8.1%,d,High,USD Unemployment Rate (MAY),8.1%,-,12:30
3727,0.1%,USD,"Friday, June 1, 2012",0.2%,d,Medium,USD Average Hourly Earning All Employees (MoM) (MAY),0.1%,u,12:30
3728,1.7%,USD,"Friday, June 1, 2012",1.8%,d,Medium,USD Average Hourly Earning All Employees (YoY) (MAY),1.8%,-,12:30
3729,34.4,USD,"Friday, June 1, 2012",34.5,d,Low,USD Average Weekly Hours All Employees (MAY),34.5,-,12:30
3730,422,USD,"Friday, June 1, 2012",,-,Low,USD Change in Household Employment (MAY),-169,-,12:30
3731,14.8%,USD,"Friday, June 1, 2012",,-,Medium,USD Underemployment Rate (U6) (MAY),14.5%,-,12:30
3732,0.2%,USD,"Friday, June 1, 2012",0.3%,d,Medium,USD Personal Income (APR),0.4%,-,12:30
3733,0.3%,USD,"Friday, June 1, 2012",0.3%,-,Medium,USD Personal Spending (APR),0.2%,d,12:30
3734,0.0%,USD,"Friday, June 1, 2012",0.1%,d,Low,USD Personal Consumption Expenditure Deflator (MoM) (APR),0.2%,-,12:30
3735,1.8%,USD,"Friday, June 1, 2012",1.9%,d,Low,USD Personal Consumption Expenditure Deflator (YoY) (APR),2.1%,-,12:30
3736,0.1%,USD,"Friday, June 1, 2012",0.2%,d,Medium,USD Personal Consumption Expenditure Core (MoM) (APR),0.2%,-,12:30
3737,1.9%,USD,"Friday, June 1, 2012",1.9%,-,High,USD Personal Consumption Expenditure Core (YoY) (APR),2.0%,-,12:30
3738,54.0,USD,"Friday, June 1, 2012",,-,Low,USD Markit US PMI Final (MAY),53.9,-,12:58
3739,53.5,USD,"Friday, June 1, 2012",53.8,d,High,USD ISM Manufacturing (MAY),54.8,-,14:00
3740,47.5,USD,"Friday, June 1, 2012",57,d,Medium,USD ISM Prices Paid (MAY),61,-,14:00
3741,0.3%,USD,"Friday, June 1, 2012",0.4%,d,Medium,USD Construction Spending (MoM) (APR),0.3%,u,14:00
3742,-4.3B,EUR,"Friday, June 1, 2012",,-,Low,EUR Italian Budget Balance (euros) (MAY),-2.3B,-,17:00
3743,-35.1B,EUR,"Friday, June 1, 2012",,-,Low,EUR Italian Budget Balance (euros) (YTD) (MAY),-30.5B,-,17:00
3744,14.50M,USD,"Friday, June 1, 2012",13.73M,u,Low,USD Total Vehicle Sales (MAY),14.38M,-,21:00
3745,11.20M,USD,"Friday, June 1, 2012",10.75M,u,Low,USD Domestic Vehicle Sales (MAY),11.12M,-,21:00
3746,34.9,NZD,"Thursday, May 31, 2012",,-,Medium,NZD NBNZ Activity Outlook (MAY),36.1,-,01:00
3747,27.1,NZD,"Thursday, May 31, 2012",,-,Medium,NZD NBNZ Business Confidence (MAY),35.8,-,01:00
3748,6.1%,AUD,"Thursday, May 31, 2012",4.0%,u,Medium,AUD Private Capital Expenditure (1Q),-0.7%,d,01:30
3749,0.8%,JPY,"Thursday, May 31, 2012",1.1%,d,Low,JPY Labor Cash Earnings (YoY) (APR),0.9%,d,01:30
3750,0.4%,AUD,"Thursday, May 31, 2012",0.3%,u,Low,AUD Private Sector Credit (MoM) (APR),0.5%,u,01:30
3751,3.8%,AUD,"Thursday, May 31, 2012",3.6%,u,Medium,AUD Private Sector Credit (YoY) (APR),3.4%,-,01:30
3752,-8.7%,AUD,"Thursday, May 31, 2012",0.3%,d,Low,AUD Building Approvals (MoM) (APR),6.0%,d,01:30
3753,-24.1%,AUD,"Thursday, May 31, 2012",-13.8%,d,Low,AUD Building Approvals (YoY) (APR),-15.8%,d,01:30
3754,5.5%,NZD,"Thursday, May 31, 2012",,-,Low,NZD Money Supply M3 (YoY) (APR),5.0%,-,03:00
3755,173.8%,JPY,"Thursday, May 31, 2012",,-,Low,JPY Vehicle Production (YoY) (APR),143.7%,-,04:00
3756,16.2%,JPY,"Thursday, May 31, 2012",,-,Low,JPY Construction Orders (YoY) (APR),-0.3%,-,05:00
3757,0.896M,JPY,"Thursday, May 31, 2012",0.838M,u,Medium,JPY Annualized Housing Starts (APR),0.848M,-,05:00
3758,10.3%,JPY,"Thursday, May 31, 2012",3.2%,u,Medium,JPY Housing Starts (YoY) (APR),5.0%,-,05:00
3759,0.7%,CHF,"Thursday, May 31, 2012",0.0%,u,Medium,CHF Gross Domestic Product (QoQ) (1Q),0.5%,u,05:45
3760,2.0%,CHF,"Thursday, May 31, 2012",0.7%,u,High,CHF Gross Domestic Product (YoY) (1Q),2.0%,u,05:45
3761,0.6%,EUR,"Thursday, May 31, 2012",0.2%,u,Low,EUR German Retail Sales (MoM) (APR),1.6%,u,06:00
3762,-3.8%,EUR,"Thursday, May 31, 2012",0.3%,d,Medium,EUR German Retail Sales (YoY) (APR),3.2%,u,06:00
3763,0.3%,GBP,"Thursday, May 31, 2012",0.1%,u,Low,GBP Nationwide House Prices s.a. (MoM) (MAY),-0.3%,d,06:00
3764,-0.7%,GBP,"Thursday, May 31, 2012",-1.1%,u,Medium,GBP Nationwide House Prices n.s.a. (YoY) (MAY),-0.9%,-,06:00
3765,0.6%,EUR,"Thursday, May 31, 2012",0.3%,u,Low,EUR French Consumer Spending (MoM) (APR),-2.6%,u,06:45
3766,0.4%,EUR,"Thursday, May 31, 2012",0.0%,u,Low,EUR French Consumer Spending (YoY) (APR),-1.7%,u,06:45
