,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
5422,2017-01-05 10:00:00,40,0.6000000000000001,0,0.0,0,0,3,0,3,0,0,1,0,0,2017,1,3,1,19,7,7,12,9,2,8,9,1,8,10,1,12,4,-6,36,23,19,27,12,44,2
5423,2017-01-05 10:30:00,46,4.44,2,0.0,0,1,0,0,1,0,0,0,1,0,2017,1,3,1,9,0,0,17,10,10,16,23,12,12,32,9,9,34,2,18,34,0,48,30,30,2
5424,2017-01-05 11:00:00,18,-5.88,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,1,3,1,10,2,1,13,7,5,11,6,-1,7,6,0,20,-14,-20,6,-13,0,64,51,-5,1
5425,2017-01-06 08:30:00,68_48_70_3,-1.7500000000000009,0,6.39,0,3,3,5,8,3,0,3,0,1,2017,1,4,4,76,-22,-23,23,-17,5,23,-21,-4,24,-36,-14,17,-45,-9,10,-44,2,76,11,-33,0
5426,2017-01-06 10:00:00,24,-2.06,0,0.58,0,0,0,2,2,0,0,0,0,1,2017,1,4,1,9,-2,-2,6,-1,1,16,11,12,5,8,-3,5,3,-5,12,-6,-9,34,10,5,1
5427,2017-01-09 15:00:00,12,1.31,0,0.15,0,0,1,0,1,0,0,0,1,0,2017,2,0,1,4,-1,-2,5,-4,-3,7,-11,-7,8,-18,-7,6,-12,6,2,-13,-1,16,15,-9,1
5428,2017-01-10 06:00:00,45,5.91,2,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,1,1,4,-3,-3,3,-3,0,4,-1,2,4,-4,-3,5,-8,-5,4,-7,1,20,-7,-8,1
5429,2017-01-10 10:00:00,31_43,0.019999999999999907,0,1.3200000000000003,2,0,0,3,1,0,2,0,1,1,2017,2,1,2,11,-2,-2,5,-3,-1,4,-2,1,8,-8,-6,3,-6,2,9,-13,-7,35,21,-15,0
5430,2017-01-11 10:00:00,37,0.79,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,2,2,1,12,-7,-7,9,-4,3,9,-10,-7,12,-17,-7,8,-19,-3,11,-25,-6,45,-32,-4,1
5431,2017-01-11 10:30:00,18,2.55,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,2,2,1,7,7,7,7,8,2,10,14,6,5,14,0,9,17,3,7,18,1,43,-37,53,2
5432,2017-01-12 08:30:00,69_41,-8.58,0,7.760000000000001,0,0,3,2,5,0,0,1,0,1,2017,2,3,2,16,-10,-9,8,-7,3,13,-18,-11,6,-16,2,7,-12,4,8,-11,1,35,-11,-16,0
5433,2017-01-12 10:30:00,46,-0.04,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,2,3,1,9,-3,-4,12,-11,-8,11,-18,-7,7,-14,4,10,-18,-4,21,-7,11,43,25,4,1
5434,2017-01-12 14:00:00,25,-0.24,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,2,3,1,6,-4,-4,6,-2,2,4,-3,-1,4,-1,2,5,-4,-3,4,-3,1,17,-2,-24,0
5435,2017-01-13 08:30:00,17_60_49_16,-0.09999999999999976,0,2.97,0,0,6,5,5,6,0,3,0,1,2017,2,4,4,53,-37,-49,21,-18,19,19,-4,13,11,-7,-2,9,-6,1,11,-14,-9,53,24,-61,0
5436,2017-01-13 10:00:00,5_58,3.23,0,0.58,0,3,0,1,3,0,1,1,1,0,2017,2,4,2,13,-3,-3,10,2,5,14,9,7,12,1,-8,12,10,9,7,14,4,54,-45,9,1
5437,2017-01-17 08:30:00,21,-0.54,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,3,1,1,9,7,7,17,-3,-10,7,-3,0,15,6,9,6,7,1,12,17,10,35,-28,35,2
5438,2017-01-18 08:30:00,13_8,0.39,0,0.0,0,6,0,0,6,0,0,2,0,0,2017,3,2,2,14,4,4,9,5,1,8,4,-1,8,7,3,6,9,2,7,5,-4,32,-22,26,2
5439,2017-01-18 09:15:00,9_42,-0.42000000000000004,0,-5.86,0,4,0,0,2,0,2,0,0,2,2017,3,2,2,9,6,6,4,7,1,4,10,3,7,13,3,6,16,3,6,15,0,19,3,30,2
5440,2017-01-18 10:00:00,44,-0.56,0,-1.83,2,0,0,1,0,0,1,0,1,0,2017,3,2,1,6,-3,-3,9,5,8,4,4,-1,7,8,4,8,4,-4,7,10,6,24,16,4,1
5441,2017-01-18 16:00:00,66,0.17,0,-0.05,0,0,1,0,1,0,0,0,1,0,2017,3,2,1,4,-3,-3,3,-4,-1,2,-2,1,4,-6,-4,7,-2,4,2,-1,1,27,-12,-6,1
5442,2017-01-19 08:30:00,69_4_36_53,0.6100000000000003,0,6.229999999999999,0,3,8,0,11,0,0,3,0,1,2017,3,3,4,39,-35,-35,36,-52,-16,15,-53,-1,19,-40,13,21,-42,-2,13,-49,-7,48,4,-72,0
5443,2017-01-19 10:30:00,46,-0.29,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,3,3,1,10,5,5,3,5,0,4,6,1,11,15,9,13,10,-5,25,10,0,32,-18,32,2
5444,2017-01-19 11:00:00,18,1.6500000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,3,3,1,25,19,19,10,14,-5,10,18,4,11,13,-4,9,19,6,8,21,2,46,5,13,1
5445,2017-01-24 09:45:00,32,0.49,0,0.77,0,0,1,0,1,0,0,0,1,0,2017,4,1,1,8,1,1,8,-4,-5,5,-2,2,16,6,8,10,0,-6,6,-5,-5,23,11,-16,0
5446,2017-01-24 10:00:00,64_23,-0.14,0,3.78,0,0,1,2,1,2,0,0,1,1,2017,4,1,2,16,8,8,10,2,-6,6,-3,-5,7,-6,-3,6,-11,-5,5,-6,5,32,9,-5,1
5447,2017-01-25 09:00:00,35,0.77,0,-2.24,0,0,1,0,0,0,1,0,1,0,2017,4,2,1,8,-8,-8,6,-12,-4,9,-20,-8,5,-20,0,5,-22,-2,5,-19,4,11,1,-10,1
5448,2017-01-25 10:30:00,18,1.02,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,4,2,1,4,1,0,5,-2,-3,4,-3,-1,6,-2,1,6,-6,-4,10,-2,4,24,22,6,1
5449,2017-01-26 08:30:00,69_34_59,2.04,0,4.12,3,1,0,4,3,0,2,1,2,0,2017,4,3,3,13,10,10,8,2,-8,8,4,2,11,11,7,9,3,-8,6,3,0,43,-30,-4,1
5450,2017-01-26 09:45:00,33,0.43,0,1.93,0,0,1,0,0,1,0,0,1,0,2017,4,3,1,6,1,0,5,4,3,8,-1,-4,9,2,3,6,1,-1,7,-2,-3,32,-17,-21,0
5451,2017-01-26 10:00:00,7_47,-2.31,0,3.0200000000000005,0,1,0,2,0,3,0,0,1,1,2017,4,3,2,9,3,3,6,2,-1,7,-1,-3,4,0,1,6,-3,-3,5,-4,-1,32,-12,-21,0
5452,2017-01-26 10:30:00,46,0.08,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,4,3,1,7,-6,-6,5,-9,-3,5,-6,3,8,-6,0,6,-8,-2,10,-11,-3,20,5,-17,0
5453,2017-01-27 08:30:00,14_20_2_1,-4.37,0,4.49,0,5,0,5,7,3,0,2,0,2,2017,4,4,4,24,17,16,17,0,-17,12,11,11,11,4,-6,9,12,9,9,14,3,38,-1,15,2
5454,2017-01-27 10:00:00,63,0.44,0,-0.06,0,2,0,0,2,0,0,0,0,1,2017,4,4,1,7,2,2,9,9,7,6,12,3,3,11,-1,5,6,-5,5,8,2,25,0,-9,1
5455,2017-01-30 08:30:00,15_52_51,1.34,0,0.98,0,2,2,1,4,1,0,0,1,2,2017,5,0,3,9,2,2,9,-1,-2,5,2,3,9,10,8,7,5,-5,5,9,3,23,-3,19,2
5456,2017-01-30 10:00:00,50,3.32,0,0.84,0,2,0,0,2,0,0,0,0,1,2017,5,0,1,10,-3,-3,3,-5,-3,10,2,7,13,13,11,7,8,-5,6,13,5,25,12,29,2
5457,2017-01-31 08:30:00,22,-0.2,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,5,1,1,20,-1,-1,10,0,1,6,0,0,7,-2,-2,10,3,5,5,3,0,22,-9,40,2
5458,2017-01-31 09:00:00,65,2.74,0,0.07,0,0,1,0,1,0,0,0,1,0,2017,5,1,1,7,-6,-6,10,-5,1,3,-5,0,6,-3,2,6,3,6,24,22,20,20,-1,34,2
5459,2017-01-31 09:45:00,10,-2.54,0,0.0,0,0,0,2,2,0,0,0,0,1,2017,5,1,1,13,-4,-4,18,13,17,8,13,0,10,19,6,12,8,-11,9,5,-3,35,29,24,2
5460,2017-01-31 10:00:00,6,-0.66,0,-0.8400000000000001,0,0,0,3,0,0,3,1,0,0,2017,5,1,1,10,6,6,12,-5,-11,9,-8,-3,7,-9,-1,9,-4,5,7,-3,0,52,43,-8,1
5461,2017-02-01 00:00:00,67,-0.72,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,5,2,1,2,-1,-1,1,-1,0,2,0,1,2,1,1,2,0,-1,1,-1,-1,6,-2,-8,1
5462,2017-02-01 08:15:00,0,7.83,0,-0.21000000000000002,0,0,3,0,3,0,0,1,0,0,2017,5,2,1,19,-14,-9,13,-20,-6,4,-21,-1,6,-19,2,8,-17,2,5,-15,2,37,-18,-29,0
5463,2017-02-01 09:45:00,29,-0.91,0,0.8,0,1,0,0,1,0,0,0,1,0,2017,5,2,1,3,0,0,5,-1,-2,5,0,1,20,-18,-17,7,-18,0,9,-13,5,21,-13,-4,1
5464,2017-02-01 10:00:00,11_38_39,1.87,0,-0.68,0,0,4,1,5,0,0,1,2,0,2017,5,2,3,20,-18,-17,7,-18,0,9,-13,5,6,-16,-3,5,-13,3,6,-18,-5,23,-1,-7,1
5465,2017-02-01 10:30:00,18,3.4499999999999997,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,5,2,1,7,5,5,7,7,2,6,13,6,5,11,-2,6,11,0,12,18,7,23,-15,17,2
5466,2017-02-01 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,5,2,1,37,29,29,23,27,-2,30,4,-21,17,14,10,17,27,13,12,32,5,37,-14,33,2
5467,2017-02-02 08:30:00,69_56_57,-1.76,0,0.43999999999999995,0,0,3,4,5,2,0,1,0,2,2017,5,3,3,8,-5,-5,7,-3,2,9,4,7,15,7,3,16,1,-6,10,2,1,13,8,5,1
5468,2017-02-02 10:30:00,46,-0.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,5,3,1,3,1,1,4,-2,-2,9,-5,-3,5,-3,2,4,-6,-3,6,-8,-2,16,-7,-15,0
5469,2017-02-03 08:30:00,48_70_3,13.979999999999999,0,-13.26,3,0,3,6,6,0,3,3,0,0,2017,5,4,3,63,27,27,35,2,-25,22,23,21,14,13,-10,7,16,2,9,21,4,63,-6,24,2
5470,2017-02-03 09:45:00,30,1.4,0,0.84,0,0,1,0,1,0,0,0,1,0,2017,5,4,1,6,1,1,10,-8,-9,7,-2,6,11,0,2,9,-2,-2,10,7,9,37,18,15,2
5471,2017-02-03 10:00:00,24_40,-1.6,0,0.58,0,0,0,5,5,0,0,1,0,1,2017,5,4,2,11,2,2,9,0,-2,10,9,9,9,15,6,10,20,5,6,18,-3,25,-4,21,2
5472,2017-02-07 08:30:00,68,0.58,0,-5.6,0,2,0,0,2,0,0,0,0,1,2017,6,1,1,6,6,6,5,9,3,4,7,-3,3,7,0,2,7,1,4,10,3,21,-11,8,1
5473,2017-02-07 10:00:00,37_43,-0.41000000000000003,0,-0.24,0,3,0,0,3,0,0,0,1,1,2017,6,1,2,5,-3,-3,6,-6,-3,5,-2,4,8,5,7,4,3,-2,7,8,5,12,0,17,2
5474,2017-02-07 15:00:00,12,-1.47,0,0.63,0,0,0,1,0,1,0,0,1,0,2017,6,1,1,3,-1,-1,4,0,1,4,-4,-4,5,0,4,2,-1,-1,1,-1,0,7,3,-10,1
5475,2017-02-08 10:30:00,18,9.03,3,0.0,0,3,0,0,3,0,0,1,0,0,2017,6,2,1,6,2,2,8,1,-1,10,-7,-8,8,-1,6,11,7,8,7,11,4,22,7,7,1
5476,2017-02-09 08:30:00,69,-2.94,0,-5.76,0,0,3,0,3,0,0,1,0,0,2017,6,3,1,9,-1,-1,4,-2,-1,4,-2,0,7,2,4,7,-3,-5,6,0,3,23,-1,6,1
5477,2017-02-09 10:00:00,31,0.09,0,0.72,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,16,0,1,11,-2,-2,18,7,10,11,6,-1,11,-2,-8,5,0,1,38,-17,2,1
5478,2017-02-09 10:30:00,46,0.13,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,6,3,1,8,-4,-4,11,6,10,5,8,2,7,9,1,6,8,-1,12,-1,-9,38,-18,-9,1
5479,2017-02-10 08:30:00,41,0.38,0,2.4,0,2,0,0,2,0,0,0,0,1,2017,6,4,1,9,-6,-5,7,-3,3,7,-1,2,5,-3,-2,3,-4,-1,7,-7,-4,18,-8,-7,1
5480,2017-02-10 10:00:00,58,-1.8599999999999999,0,0.96,0,0,0,3,3,0,0,1,0,0,2017,6,4,1,9,3,3,13,15,11,7,10,-5,4,13,2,5,16,3,5,13,-3,20,2,10,1
5481,2017-02-10 14:00:00,25,0.8,0,0.2,2,0,1,0,1,0,0,0,1,0,2017,6,4,1,5,1,2,4,0,-1,5,-2,-2,6,-5,-3,3,-5,0,4,-4,1,26,-5,0,1
5482,2017-02-14 05:59:00,45,0.27,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,7,1,1,3,0,0,5,2,2,1,2,0,2,3,1,4,4,1,4,7,3,13,1,10,1
5483,2017-02-14 08:30:00,49_16,5.49,0,0.0,0,0,5,0,5,0,0,1,0,1,2017,7,1,2,8,-5,-6,5,-3,3,5,-4,-1,2,-5,-1,4,-4,1,6,-6,-2,15,-7,-7,1
5484,2017-02-15 08:30:00,17_60_21_13_8,37.3,0,9.33,0,0,14,0,8,6,0,4,0,1,2017,7,2,5,28,-30,-28,8,-25,5,9,-25,0,8,-19,6,8,-19,1,6,-19,0,38,-8,5,1
5485,2017-02-15 09:15:00,9_42,-16.119999999999997,0,-0.6399999999999999,0,0,0,4,2,0,2,0,0,2,2017,7,2,2,6,-1,-1,5,-2,-1,4,-3,-1,7,-5,-2,17,10,15,8,13,3,35,-7,26,2
5486,2017-02-15 10:00:00,5_44,-1.22,0,2.79,0,0,1,1,1,0,1,0,2,0,2017,7,2,2,8,2,2,16,13,11,7,7,-6,10,15,8,4,15,0,8,12,-3,32,25,23,2
5487,2017-02-15 10:30:00,18,4.47,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,7,2,1,3,1,1,6,-2,-3,6,-4,-2,8,-4,0,6,0,5,8,1,1,41,33,27,2
5488,2017-02-15 16:00:00,66,-0.65,0,1.67,2,0,0,1,0,1,0,0,1,0,2017,7,2,1,3,1,1,0,1,0,2,3,2,3,4,1,3,2,-2,2,1,-1,16,12,-5,1
5489,2017-02-16 08:30:00,69_4_36_53,17.450000000000003,3,7.57,2,5,6,0,9,2,0,3,0,1,2017,7,3,4,13,-4,-4,9,-11,-7,7,-8,3,5,-6,2,5,-8,-2,6,-12,-4,26,8,10,1
5490,2017-02-16 10:30:00,46,3.43,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,7,3,1,8,-4,-4,6,-7,-3,9,-1,6,5,3,4,13,12,9,8,5,-7,24,16,-1,1
5491,2017-02-17 10:00:00,7,0.91,0,0.05,0,0,1,0,1,0,0,0,1,0,2017,7,4,1,8,-3,-3,3,-3,0,13,-11,-8,5,-11,0,8,-15,-4,5,-17,-2,24,-15,-20,0
5492,2017-02-21 09:45:00,32_33,-1.72,0,1.1099999999999999,0,0,0,2,1,1,0,0,2,0,2017,8,1,2,16,16,15,8,18,2,9,15,-3,10,10,-5,4,12,2,7,6,-6,17,-8,4,1
5493,2017-02-22 10:00:00,23,2.32,0,1.28,0,0,2,0,2,0,0,0,0,1,2017,8,2,1,8,4,4,8,8,4,4,5,-3,6,1,-4,5,1,0,9,-5,-6,15,-12,35,2
5494,2017-02-23 08:30:00,69,0.51,0,-2.31,0,3,0,0,3,0,0,1,0,0,2017,8,3,1,7,4,3,8,5,1,13,12,7,7,8,-4,8,11,3,4,9,-2,18,3,13,1
5495,2017-02-23 09:00:00,35,0.08,0,2.83,0,1,0,0,0,1,0,0,1,0,2017,8,3,1,4,2,2,7,-3,-4,5,-1,2,4,-3,-2,2,-5,-2,4,-7,-2,21,12,-1,1
5496,2017-02-23 10:30:00,46,-0.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,8,3,1,2,1,0,3,4,3,5,5,1,6,9,4,2,10,0,7,16,6,12,2,3,1
5497,2017-02-23 11:00:00,18,-2.16,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,8,3,1,8,-6,-6,7,-5,1,5,-8,-4,5,-11,-3,4,-12,-1,7,-16,-4,19,17,-13,1
5498,2017-02-24 10:00:00,47_63,-1.1199999999999999,0,-1.8399999999999999,0,2,0,2,4,0,0,0,0,2,2017,8,4,2,6,4,4,4,5,0,7,8,3,6,7,-1,8,14,7,5,16,2,47,-41,2,1
5499,2017-02-27 08:30:00,14_20,-6.08,0,6.0600000000000005,0,0,2,3,2,3,0,1,0,1,2017,9,0,2,7,1,2,5,4,3,4,6,2,7,11,5,5,14,3,4,15,0,8,0,19,2
5500,2017-02-27 10:00:00,50,-5.08,0,-29.22,0,0,0,2,0,0,2,0,0,1,2017,9,0,1,13,-3,-2,7,-8,-6,8,-2,6,14,7,9,7,7,0,4,5,-2,20,-4,22,2
5501,2017-02-28 08:30:00,55_54_34_59,-5.260000000000001,1,-1.6199999999999999,1,1,1,4,5,1,0,1,3,0,2017,9,1,4,8,8,8,14,-3,-12,6,-3,-1,4,-2,1,3,-2,0,3,-3,-1,22,5,7,1
5502,2017-02-28 09:00:00,65,1.65,0,-2.24,2,0,1,0,1,0,0,0,1,0,2017,9,1,1,4,1,1,5,-1,-2,7,-2,-1,5,1,3,6,5,4,5,7,2,22,7,27,2
5503,2017-02-28 09:45:00,10,1.98,0,0.0,0,0,2,0,2,0,0,0,0,1,2017,9,1,1,5,4,3,5,7,3,4,8,1,15,16,8,7,18,1,7,19,1,12,3,20,2
5504,2017-02-28 09:59:00,64,1.64,0,0.0,0,0,1,0,1,0,0,0,1,0,2017,9,1,1,15,8,8,7,10,1,7,11,1,5,13,2,7,16,3,3,17,1,25,10,11,1
5505,2017-02-28 10:00:00,6,2.61,0,-0.42000000000000004,0,0,3,0,3,0,0,1,0,0,2017,9,1,1,15,8,8,7,10,1,7,11,1,5,13,2,7,16,3,3,17,1,25,10,11,1
5506,2017-03-01 00:00:00,67,-0.22,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,9,2,1,2,0,0,2,0,0,1,0,0,1,-1,-1,1,-1,0,1,-1,0,9,-6,4,1
5507,2017-03-01 08:30:00,15_52_51,-0.7899999999999998,0,0.3,0,2,1,2,5,0,0,0,1,2,2017,9,2,3,12,-1,-1,7,-2,-1,5,-2,0,4,-1,1,5,2,3,3,2,0,20,-4,10,1
5508,2017-03-01 09:45:00,29,-1.83,0,-0.82,0,1,0,0,1,0,0,0,1,0,2017,9,2,1,3,-1,-1,6,-2,-1,3,-2,0,18,5,7,7,2,-3,10,10,8,17,13,15,2
5509,2017-03-01 10:00:00,11_38_39,7.47,0,1.16,0,0,3,2,4,1,0,1,2,0,2017,9,2,3,18,7,7,7,4,-3,10,12,8,6,11,-1,5,7,-4,5,9,2,23,9,25,2
5510,2017-03-01 10:30:00,18,-15.51,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,9,2,1,7,3,3,17,15,12,7,9,-6,7,14,5,5,17,3,4,13,-4,23,14,26,2
5511,2017-03-02 08:30:00,69,-6.0600000000000005,0,-3.96,0,0,3,0,3,0,0,1,0,0,2017,9,3,1,6,-5,-5,3,-6,0,5,-2,4,3,-1,1,3,-3,-2,2,-3,0,11,5,-10,1
5512,2017-03-02 10:30:00,46,1.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,9,3,1,6,2,2,7,7,5,4,8,0,6,11,3,6,8,-3,8,13,5,21,3,1,1
5513,2017-03-03 09:45:00,30,-0.28,0,-1.22,0,1,0,0,1,0,0,0,1,0,2017,9,4,1,5,3,3,5,2,-1,3,3,1,11,2,-1,5,2,0,3,0,-2,15,-10,-1,1
5514,2017-03-03 10:00:00,40,1.56,0,0.0,0,0,3,0,3,0,0,1,0,0,2017,9,4,1,11,-1,-1,5,-1,0,3,-3,-2,3,-3,0,10,-7,-4,7,-11,-4,18,-4,-13,1
5515,2017-03-06 10:00:00,24,0.56,0,-0.62,0,2,0,0,2,0,0,0,0,1,2017,10,0,1,8,5,5,9,0,-5,6,2,2,6,-3,-5,6,-1,2,4,-1,0,12,4,-7,1
5516,2017-03-07 08:30:00,68,-1.78,0,0.6,0,0,0,2,2,0,0,0,0,1,2017,10,1,1,4,-2,-2,6,-7,-6,3,-6,1,8,-12,-6,5,-9,3,6,-7,3,13,6,-11,1
5517,2017-03-07 10:00:00,37,-1.38,0,0.0,0,0,0,1,1,0,0,0,1,0,2017,10,1,1,6,3,3,2,2,-1,6,6,4,3,7,1,2,7,0,2,7,0,12,-6,13,1
5518,2017-03-07 15:00:00,12,-1.71,0,0.62,0,0,0,1,0,1,0,0,1,0,2017,10,1,1,2,-1,-1,1,-1,0,1,-1,0,1,0,1,0,0,0,2,1,1,5,1,-1,1
5519,2017-03-08 08:15:00,0,7.26,3,1.62,0,0,3,0,0,3,0,1,0,0,2017,10,2,1,21,-15,-15,10,-14,1,6,-13,1,6,-10,3,7,-7,4,5,-8,-1,24,1,-1,1
5520,2017-03-08 08:30:00,61_62,-0.79,0,-0.76,0,1,2,0,3,0,0,0,1,1,2017,10,2,2,6,3,3,7,6,4,5,5,-1,7,8,3,3,9,1,6,11,2,24,-9,15,2
5521,2017-03-08 10:00:00,31,-1.2,0,-1.61,1,0,1,0,1,0,0,0,1,0,2017,10,2,1,3,0,0,6,4,4,3,4,0,4,3,-1,2,3,0,3,4,1,11,3,-2,1
5522,2017-03-08 10:30:00,18,3.96,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,10,2,1,5,-2,-2,3,-1,1,4,-1,0,5,-2,-1,5,0,2,6,-2,-2,10,-1,-9,1
5523,2017-03-09 08:30:00,69_41,2.37,0,7.9,0,5,0,0,3,2,0,1,0,1,2017,10,3,2,6,-2,-2,33,2,4,15,-6,-8,12,-4,2,44,29,33,22,28,-1,20,-5,40,2
5524,2017-03-09 10:30:00,46,-0.98,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,10,3,1,4,2,1,5,6,4,7,11,5,5,8,-3,5,5,-3,4,5,0,23,-16,7,1
5525,2017-03-10 08:30:00,48_70_3,2.549999999999999,0,4.29,0,3,3,3,3,6,0,3,0,0,2017,10,4,3,36,15,15,19,28,13,10,30,2,16,35,5,6,32,-3,15,44,12,36,-8,24,2
5526,2017-03-10 14:00:00,25,-0.6,0,0.09,0,0,0,1,1,0,0,0,1,0,2017,10,4,1,3,2,2,2,1,-1,1,0,-1,1,0,0,2,1,1,2,3,2,16,5,18,2
5527,2017-03-14 06:00:00,45,-0.29,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,11,1,1,6,-3,-3,4,0,3,4,1,1,3,1,0,3,2,1,4,2,0,12,-8,-3,1
5528,2017-03-14 08:30:00,49_16,3.1800000000000006,0,0.0,0,0,5,0,5,0,0,1,0,1,2017,11,1,2,6,-1,-1,5,4,5,2,4,0,5,-1,-5,3,-1,0,3,-1,0,11,-4,1,1
5529,2017-03-15 08:30:00,17_60_21_13_8,2.2199999999999998,0,9.0,0,3,8,3,8,6,0,4,0,1,2017,11,2,5,8,-5,-5,5,-1,4,4,-4,-3,5,-5,-1,4,-6,-1,4,-9,-2,14,5,-14,1
5530,2017-03-15 10:00:00,5_44,1.73,1,0.5,0,1,1,0,2,0,0,0,2,0,2017,11,2,2,5,-1,-2,4,0,1,6,2,2,3,1,-1,8,9,8,3,10,1,18,-5,18,2
5531,2017-03-15 10:30:00,18,-1.8900000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,11,2,1,4,-1,0,2,-1,1,4,-3,-2,5,-4,-1,5,-2,2,4,1,3,15,8,10,1
5532,2017-03-15 14:00:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,11,2,1,67,47,46,23,53,6,20,39,-14,12,48,8,12,56,8,7,56,0,67,-14,60,2
5533,2017-03-15 16:00:00,66,-0.17,0,2.34,0,0,0,1,1,0,0,0,1,0,2017,11,2,1,23,21,21,9,28,7,13,27,-1,5,27,0,6,23,-4,4,20,-3,44,3,19,2
5534,2017-03-16 08:30:00,69_4_36_53,-3.1800000000000006,0,2.7399999999999998,0,3,5,3,11,0,0,3,0,1,2017,11,3,4,10,5,5,4,3,-3,7,8,5,3,10,2,4,13,2,4,13,0,17,-8,2,1
5535,2017-03-16 10:00:00,43,2.6,0,0.96,0,0,2,0,2,0,0,0,0,1,2017,11,3,1,7,1,1,6,4,3,5,4,0,3,4,0,8,12,8,6,13,2,14,-6,10,1
5536,2017-03-16 10:30:00,46,0.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2017,11,3,1,3,0,0,6,-1,-1,7,3,4,6,-1,-4,4,-4,-3,4,-2,2,19,15,-1,1
5537,2017-03-17 09:15:00,9_42,-6.640000000000001,0,5.46,0,2,0,2,0,4,0,0,0,2,2017,11,4,2,8,5,5,3,6,1,6,0,-6,4,-1,-2,6,0,1,5,5,5,14,2,13,1
5538,2017-03-17 10:00:00,58_7,2.25,0,1.6300000000000001,0,3,1,0,1,3,0,1,1,0,2017,11,4,2,12,11,11,6,9,-1,3,10,1,4,11,1,4,9,-1,5,13,4,22,8,-2,1
5539,2017-03-21 08:30:00,19,10.16,2,-0.78,0,0,2,0,0,0,2,0,0,1,2017,12,1,1,4,-1,-1,2,-1,0,3,-2,-1,4,0,2,7,-6,-6,3,-6,0,14,-8,10,1
5540,2017-03-22 09:00:00,35,-4.78,0,0.11,0,0,0,1,1,0,0,0,1,0,2017,12,2,1,7,-2,-2,5,1,3,7,4,3,7,-1,-5,4,0,1,5,0,0,20,13,12,1
5541,2017-03-22 10:00:00,23,-2.58,0,-0.06,0,0,0,2,2,0,0,0,0,1,2017,12,2,1,6,5,5,5,4,-1,9,12,8,5,12,0,4,15,4,4,14,-1,16,-1,18,2
5542,2017-03-22 10:30:00,18,1.8900000000000001,0,0.0,0,3,0,0,3,0,0,1,0,0,2017,12,2,1,3,-2,-2,6,-5,-3,8,-1,3,5,3,4,10,6,3,5,3,-3,23,15,-6,1
5543,2017-03-23 08:30:00,69,6.6899999999999995,0,16.77,0,0,0,3,0,0,3,1,0,0,2017,12,3,1,7,2,2,5,5,3,6,1,-5,8,7,6,5,5,-2,5,9,4,16,-9,6,1
5544,2017-03-23 10:00:00,47,2.12,0,0.36,0,0,2,0,0,2,0,0,0,1,2017,12,3,1,9,-6,-6,6,-4,2,4,-4,0,5,-5,-1,5,-6,-1,7,2,7,15,-3,-3,1
