,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,pips_agg_0_60_after,direction_agg_0_60_after
664,2010-12-15 09:00:00,30,-1.11,-1.14,0,0,1,0,0,1,1,2010,51,2,1,15,-12,-12,7,-15,-3,24,-16,-1,0,0
665,2010-12-16 10:00:00,25,0.32,0.32,0,1,0,1,0,0,1,2010,51,3,1,14,-8,-7,13,-11,-3,24,-25,-14,-43,-2
666,2010-12-22 10:00:00,14,0.26,0.26,0,0,1,1,0,0,1,2010,52,2,1,16,-3,-3,7,-6,-3,6,-7,-1,10,1
667,2010-12-23 10:00:00,21,0.29,0.0,0,0,1,0,0,1,1,2010,52,3,1,9,-5,-5,10,1,6,3,2,1,2,0
668,2010-12-28 10:00:00,4,-0.97,-1.04,0,0,1,1,0,0,1,2010,52,1,1,13,7,7,19,12,5,6,12,0,10,1
669,2010-12-30 08:30:00,32,1.63,1.62,0,1,0,1,0,0,1,2010,52,3,1,10,-2,-2,6,0,2,8,-7,-7,20,1
670,2010-12-30 10:00:00,24,-0.46,-0.46,0,1,0,0,0,1,1,2010,52,3,1,9,-1,-1,12,-10,-10,6,-11,-1,-36,-2
671,2011-01-03 10:00:00,17,-0.73,-0.73,1,0,0,1,0,0,1,2011,1,0,1,15,-2,-2,9,1,3,10,8,7,26,2
672,2011-01-05 08:15:00,0,1.12,0.85,0,1,0,1,0,0,1,2011,1,2,1,34,-35,-34,14,-31,4,21,-45,-14,-55,-2
673,2011-01-05 10:00:00,18,0.87,0.87,0,1,0,1,0,0,1,2011,1,2,1,18,11,11,9,17,6,18,0,-17,1,0
674,2011-01-06 08:30:00,32,-1.04,-1.07,0,0,1,1,0,0,1,2011,1,3,1,21,10,10,17,2,-8,12,4,2,19,1
675,2011-01-14 09:55:00,28,-0.71,-0.74,0,0,1,1,0,0,1,2011,2,4,1,22,21,21,18,36,15,21,45,9,23,2
676,2011-01-18 09:00:00,30,0.51,0.47,0,1,0,1,0,0,1,2011,3,1,1,11,-6,-7,9,-4,2,16,12,15,41,2
677,2011-01-19 08:30:00,3,1.56,1.56,0,1,0,1,0,0,1,2011,3,2,1,33,22,22,15,19,-3,7,13,-6,5,0
678,2011-01-20 08:30:00,32,0.69,0.84,0,1,0,1,0,0,1,2011,3,3,1,19,-7,-8,15,-3,3,14,-13,-10,-4,0
679,2011-01-25 10:00:00,4,1.42,1.47,0,1,0,0,1,0,1,2011,4,1,1,27,-22,-20,27,-9,12,14,-15,-6,47,2
680,2011-01-26 10:00:00,21,1.43,1.02,0,1,0,0,0,1,1,2011,4,2,1,15,-13,-13,26,5,18,14,11,6,27,2
681,2011-01-26 14:15:00,15,0.0,0.0,1,0,0,1,0,0,1,2011,4,2,1,43,43,42,25,39,-4,49,-5,-44,23,2
682,2011-01-27 10:00:00,24,-0.31,-0.32,0,1,0,0,0,1,1,2011,4,3,1,10,-2,-2,10,0,2,11,6,6,17,1
683,2011-01-28 08:30:00,1,-0.63,1.55,0,0,1,0,1,0,1,2011,4,4,1,27,-9,-9,18,-24,-15,19,-5,18,-32,-2
684,2011-02-01 10:00:00,17,1.13,1.13,0,1,0,1,0,0,1,2011,5,1,1,21,-19,-20,21,-23,-4,13,-14,9,26,2
685,2011-02-02 08:15:00,0,0.05,-0.69,0,1,0,0,0,1,1,2011,5,2,1,22,6,7,11,10,4,12,8,-2,-16,-1
686,2011-02-03 08:30:00,32,0.7,0.61,0,1,0,1,0,0,1,2011,5,3,1,49,-36,-37,25,-53,-17,14,-53,0,-76,-2
687,2011-02-03 10:00:00,18,1.18,1.18,0,1,0,1,0,0,1,2011,5,3,1,18,-9,-9,13,-16,-7,7,-15,1,-14,-1
688,2011-02-10 08:30:00,32,1.03,0.95,0,1,0,1,0,0,1,2011,6,3,1,24,-24,-23,13,-19,4,17,-22,-4,-6,0
689,2011-02-11 08:30:00,31,-0.34,-0.33,1,0,0,1,0,0,1,2011,6,4,1,12,8,9,9,3,-5,13,1,-2,-13,-1
690,2011-02-11 09:55:00,28,0.11,0.22,1,0,0,0,1,0,1,2011,6,4,1,13,8,8,9,17,8,9,13,-4,21,2
691,2011-02-15 09:00:00,30,-0.59,-0.57,0,0,1,1,0,0,1,2011,7,1,1,13,8,8,11,-2,-10,8,-3,-1,-2,0
692,2011-02-17 10:00:00,25,-0.07,-0.07,0,1,0,1,0,0,1,2011,7,3,1,19,-9,-9,12,-12,-3,21,-1,11,-14,-1
693,2011-02-22 10:00:00,4,0.68,1.1,0,1,0,0,1,0,1,2011,8,1,1,21,5,5,15,-1,-6,11,5,6,11,1
694,2011-02-23 10:00:00,14,-0.2,-0.46,0,1,0,0,0,1,1,2011,8,2,1,22,19,18,11,13,-6,12,20,7,28,2
695,2011-02-24 10:00:00,21,-1.2,-1.24,0,0,1,0,0,1,1,2011,8,3,1,21,-5,-5,10,-8,-4,11,-2,6,-13,-1
696,2011-02-25 08:30:00,26,-1.13,-0.43,0,0,1,1,0,0,1,2011,8,4,1,20,13,14,9,15,1,11,4,-11,-23,-2
697,2011-02-28 10:00:00,24,-0.49,-0.74,0,0,1,0,0,1,1,2011,9,0,1,8,-2,-2,12,-6,-4,6,-9,-3,-19,-1
698,2011-03-01 10:00:00,17,-0.48,-0.48,0,1,0,1,0,0,1,2011,9,1,1,33,-18,-18,22,-24,-5,13,-26,-2,-10,-1
699,2011-03-02 08:15:00,0,-0.73,-0.97,0,1,0,1,0,0,1,2011,9,2,1,9,1,1,12,5,4,7,8,2,35,2
700,2011-03-03 08:30:00,32,0.93,1.16,0,1,0,1,0,0,1,2011,9,3,1,86,68,68,22,87,19,17,88,1,90,2
701,2011-03-03 10:00:00,18,-0.88,-0.88,1,0,0,1,0,0,1,2011,9,3,1,15,-7,-7,7,-3,3,10,4,7,0,0
702,2011-03-11 09:55:00,28,-1.63,-1.35,0,0,1,0,1,0,1,2011,10,4,1,11,0,-1,9,0,0,8,-3,-3,17,1
703,2011-03-15 09:00:00,30,-0.12,-0.15,0,0,1,0,0,1,1,2011,11,1,1,12,-2,-2,10,-10,-8,6,-11,-1,36,2
704,2011-03-15 14:14:00,15,0.0,0.0,1,0,0,1,0,0,1,2011,11,1,1,26,-18,-18,21,-7,12,11,-13,-6,26,2
705,2011-03-17 10:00:00,25,-0.43,-0.43,0,1,0,1,0,0,1,2011,11,3,1,7,-1,-1,7,3,4,16,-9,-12,8,0
706,2011-03-21 10:00:00,14,-1.13,-1.07,0,0,1,0,1,0,1,2011,12,0,1,10,8,8,22,23,15,9,26,3,5,0
707,2011-03-23 10:00:00,21,-0.81,-0.18,0,0,1,0,1,0,1,2011,12,2,1,17,-8,-8,13,-4,5,15,8,12,18,1
708,2011-03-28 10:00:00,24,0.09,0.16,0,1,0,1,0,0,1,2011,13,0,1,7,0,0,7,4,4,9,-2,-6,8,0
709,2011-03-29 10:00:00,4,-0.68,-0.53,0,0,1,0,1,0,1,2011,13,1,1,17,13,13,9,10,-3,11,11,1,-5,0
710,2011-03-30 08:15:00,0,-0.68,-0.83,1,0,0,0,0,1,1,2011,13,2,1,21,12,13,5,12,0,8,5,-7,1,0
711,2011-03-31 08:30:00,32,-0.54,-0.83,0,0,1,0,0,1,1,2011,13,3,1,10,-3,-4,13,-9,-6,12,-13,-4,-33,-2
712,2011-04-01 10:00:00,17,-0.54,-0.54,1,0,0,1,0,0,1,2011,13,4,1,28,24,24,23,39,15,14,34,-6,79,2
713,2011-04-05 10:00:00,18,-1.44,-1.44,0,0,1,1,0,0,1,2011,14,1,1,14,9,9,14,15,6,4,15,0,29,2
714,2011-04-07 08:30:00,32,0.58,0.59,1,0,0,1,0,0,1,2011,14,3,1,31,5,5,24,18,14,21,14,-4,-29,-2
715,2011-04-12 08:30:00,31,-0.48,-0.32,0,0,1,1,0,0,1,2011,15,1,1,10,3,3,11,1,-2,22,18,17,20,1
716,2011-04-15 08:30:00,7,-1.19,-1.19,0,0,1,1,0,0,1,2011,15,4,1,18,16,15,15,3,-13,29,-23,-26,-14,-1
717,2011-04-15 09:00:00,30,-0.64,-0.6,0,0,1,1,0,0,1,2011,15,4,1,11,3,3,11,10,6,7,7,-3,-7,0
718,2011-04-15 09:55:00,28,0.65,0.22,0,1,0,0,0,1,1,2011,15,4,1,21,13,13,9,20,7,10,26,6,23,2
719,2011-04-19 08:30:00,3,0.6,0.5,0,1,0,1,0,0,1,2011,16,1,1,13,8,8,8,7,-1,12,-4,-11,-13,-1
720,2011-04-20 10:00:00,14,0.1,0.29,0,1,0,0,1,0,1,2011,16,2,1,13,10,10,7,5,-5,11,14,9,-11,-1
721,2011-04-21 08:30:00,32,-0.02,0.06,0,0,1,1,0,0,1,2011,16,3,1,30,-8,-8,14,-14,-7,10,-14,1,-16,-1
722,2011-04-21 10:00:00,25,-1.44,-1.44,0,0,1,1,0,0,1,2011,16,3,1,16,2,2,17,17,15,7,13,-4,25,2
723,2011-04-25 10:00:00,21,0.93,1.41,0,1,0,0,1,0,1,2011,17,0,1,12,6,6,7,1,-5,7,-3,-4,-25,-2
724,2011-04-26 10:00:00,4,-0.15,-0.29,0,1,0,0,1,0,1,2011,17,1,1,10,-4,-4,7,-9,-5,13,-1,8,17,1
725,2011-04-27 08:30:00,8,0.48,0.91,0,0,1,0,1,0,1,2011,17,2,1,7,1,1,3,0,-1,4,-1,-1,5,0
726,2011-04-27 12:32:00,15,0.0,0.0,1,0,0,1,0,0,1,2011,17,2,1,48,30,29,23,32,2,15,33,0,43,2
727,2011-04-28 10:00:00,24,0.16,0.12,0,1,0,0,0,1,1,2011,17,3,1,15,5,5,13,11,6,6,13,2,-13,-1
728,2011-05-02 10:00:00,17,-0.23,-0.23,0,1,0,1,0,0,1,2011,18,0,1,22,15,15,21,31,16,11,22,-8,42,2
729,2011-05-04 08:15:00,0,-0.68,-0.64,0,0,1,1,0,0,1,2011,18,2,1,20,13,13,21,22,9,12,23,1,41,2
730,2011-05-04 10:00:00,18,-1.44,-1.44,0,0,1,1,0,0,1,2011,18,2,1,28,-10,-10,17,-22,-12,19,-7,15,-52,-2
731,2011-05-05 08:30:00,32,-1.24,-1.26,0,0,1,1,0,0,1,2011,18,3,1,98,-95,-95,22,-99,-4,14,-108,-9,-104,-2
732,2011-05-11 08:30:00,31,-0.09,-0.19,0,0,1,1,0,0,1,2011,19,2,1,19,9,10,9,5,-4,16,12,7,-14,-1
733,2011-05-13 08:30:00,7,-0.45,-0.45,1,0,0,1,0,0,1,2011,19,4,1,31,29,29,20,43,13,16,34,-8,-9,0
734,2011-05-13 09:55:00,28,0.96,0.99,0,1,0,1,0,0,1,2011,19,4,1,16,6,5,33,-15,-21,9,-15,0,-12,-1
735,2011-05-16 09:00:00,30,-0.74,-0.75,0,0,1,1,0,0,1,2011,20,0,1,12,8,8,33,37,29,12,33,-4,58,2
736,2011-05-17 08:30:00,3,-0.8,-0.56,0,0,1,1,0,0,1,2011,20,1,1,19,-8,-8,10,-6,2,14,3,9,-26,-2
737,2011-05-19 08:30:00,32,1.11,1.12,0,1,0,1,0,0,1,2011,20,3,1,13,-2,-2,11,-2,1,13,-12,-10,-20,-1
738,2011-05-24 10:00:00,21,0.61,0.41,0,1,0,1,0,0,1,2011,21,1,1,12,-4,-4,17,3,7,14,13,10,-4,0
739,2011-05-25 08:30:00,8,-0.03,-0.38,0,0,1,0,1,0,1,2011,21,2,1,19,8,8,26,21,13,8,18,-3,-19,-1
740,2011-05-27 10:00:00,24,-1.7,-1.62,0,0,1,0,0,1,1,2011,21,4,1,18,7,7,14,10,3,13,-3,-13,11,1
741,2011-05-31 10:00:00,4,-1.3,-1.27,0,0,1,0,1,0,1,2011,22,1,1,23,-19,-19,12,-9,10,11,-9,0,-20,-1
742,2011-06-01 08:15:00,0,-1.67,-1.69,0,0,1,1,0,0,1,2011,22,2,1,19,19,19,16,11,-8,19,24,14,-5,0
743,2011-06-01 10:00:00,17,-1.61,-1.61,0,0,1,1,0,0,1,2011,22,2,1,15,0,-1,33,20,20,24,6,-14,16,1
744,2011-06-02 08:30:00,32,0.36,0.36,0,0,1,1,0,0,1,2011,22,3,1,12,3,3,14,-4,-7,7,-6,-2,-9,0
745,2011-06-03 10:00:00,18,0.61,0.61,0,1,0,1,0,0,1,2011,22,4,1,18,10,10,19,12,2,13,9,-2,22,2
746,2011-06-15 08:30:00,7,0.15,0.15,0,1,0,1,0,0,1,2011,24,2,1,23,-14,-14,7,-12,2,11,-14,-2,4,0
747,2011-06-15 09:00:00,30,0.26,0.34,0,0,1,1,0,0,1,2011,24,2,1,5,-3,-3,16,-15,-12,11,-10,5,11,1
748,2011-06-16 10:00:00,25,-1.47,-1.47,0,0,1,1,0,0,1,2011,24,3,1,24,-7,-7,19,1,9,30,23,23,13,1
749,2011-06-17 09:55:00,28,-0.2,0.03,0,0,1,0,1,0,1,2011,24,4,1,36,31,31,18,22,-10,13,17,-5,31,2
750,2011-06-21 10:00:00,14,0.38,0.09,1,0,0,0,0,1,1,2011,25,1,1,13,4,5,8,-2,-7,6,-7,-5,10,1
751,2011-06-22 12:27:00,15,0.0,0.0,1,0,0,1,0,0,1,2011,25,2,1,20,-3,-3,17,-16,-13,20,-12,4,-19,-1
752,2011-06-23 08:30:00,32,-0.66,-0.74,0,0,1,0,0,1,1,2011,25,3,1,18,9,9,33,-16,-24,18,-31,-16,-19,-1
753,2011-06-23 10:00:00,21,0.47,0.28,0,1,0,0,1,0,1,2011,25,3,1,16,11,11,13,14,2,10,9,-5,-3,0
754,2011-06-24 08:30:00,8,0.64,0.61,0,0,1,0,1,0,1,2011,25,4,1,17,1,1,20,-15,-16,18,-13,3,-8,0
755,2011-06-28 09:43:00,4,-0.45,-0.45,0,0,1,0,1,0,1,2011,26,1,1,9,0,0,11,-6,-6,7,-2,4,53,2
756,2011-06-29 10:00:00,24,0.43,0.53,0,1,0,0,1,0,1,2011,26,2,1,13,-1,0,19,-15,-14,11,-10,5,12,1
757,2011-06-30 08:30:00,32,-0.46,-0.04,0,0,1,1,0,0,1,2011,26,3,1,6,2,2,5,5,3,7,2,-3,12,1
758,2011-07-01 10:00:00,17,1.26,1.26,0,1,0,1,0,0,1,2011,26,4,1,22,-11,-11,19,-20,-8,17,-8,12,23,2
759,2011-07-06 10:00:00,18,0.36,0.36,0,0,1,1,0,0,1,2011,27,2,1,14,-2,-1,15,-7,-5,11,-11,-4,-8,0
760,2011-07-07 08:15:00,0,1.56,1.59,0,1,0,1,0,0,1,2011,27,3,1,12,-1,0,13,-1,1,14,5,5,22,2
761,2011-07-07 08:30:00,32,0.72,0.62,1,0,0,1,0,0,1,2011,27,3,1,14,-3,-3,28,-22,-19,20,-1,20,26,2
762,2011-07-12 08:30:00,31,-0.99,-0.93,0,0,1,1,0,0,1,2011,28,1,1,36,31,31,17,41,10,14,35,-7,7,0
763,2011-07-15 08:30:00,7,0.35,0.35,0,1,0,1,0,0,1,2011,28,4,1,15,1,1,25,-17,-18,11,-16,1,-18,-1
764,2011-07-15 09:55:00,28,-1.07,-1.32,0,0,1,1,0,0,1,2011,28,4,1,21,6,6,19,14,7,13,10,-4,14,1
765,2011-07-18 09:00:00,30,-0.49,-0.47,0,0,1,1,0,0,1,2011,29,0,1,25,22,22,13,31,9,9,23,-8,30,2
766,2011-07-19 08:30:00,3,-0.17,-0.19,1,0,0,1,0,0,1,2011,29,1,1,13,5,4,10,8,2,16,18,10,-6,0
767,2011-07-20 10:00:00,14,-0.41,-0.48,0,0,1,1,0,0,1,2011,29,2,1,12,8,8,21,21,13,15,9,-11,16,1
768,2011-07-21 08:30:00,32,-0.49,-0.4,0,0,1,1,0,0,1,2011,29,3,1,36,22,23,13,17,-5,11,23,6,66,2
769,2011-07-21 10:00:00,25,0.74,0.74,0,1,0,1,0,0,1,2011,29,3,1,16,11,10,15,22,11,8,20,-2,51,2
770,2011-07-27 08:30:00,8,0.32,-0.34,0,0,1,1,0,0,1,2011,30,2,1,19,12,12,15,1,-12,10,2,2,19,1
771,2011-07-28 08:30:00,32,1.27,1.49,0,1,0,1,0,0,1,2011,30,3,1,16,-5,-5,23,8,13,9,8,0,-8,0
772,2011-07-28 10:00:00,24,0.37,0.39,0,1,0,1,0,0,1,2011,30,3,1,14,-5,-4,20,12,16,11,15,2,12,1
773,2011-07-29 08:30:00,1,-1.75,-0.3,0,0,1,0,1,0,1,2011,30,4,1,25,7,8,31,32,25,10,36,4,92,2
774,2011-08-01 10:00:00,17,-0.95,-0.95,0,0,1,1,0,0,1,2011,31,0,1,57,-53,-53,22,-56,-3,20,-52,4,-113,-2
775,2011-08-03 08:15:00,0,0.01,-0.06,0,1,0,0,0,1,1,2011,31,2,1,22,19,19,20,6,-13,16,11,5,27,2
776,2011-08-03 10:00:00,18,0.23,0.23,0,0,1,1,0,0,1,2011,31,2,1,15,0,0,14,-10,-10,17,-11,-2,-20,-1
777,2011-08-04 08:30:00,32,-0.01,0.17,1,0,0,1,0,0,1,2011,31,3,1,44,-28,-27,36,-45,-17,20,-61,-16,-44,-2
778,2011-08-09 14:19:00,15,0.0,0.0,1,0,0,1,0,0,1,2011,32,1,1,78,-32,-32,35,-6,26,37,-35,-30,-13,-1
779,2011-08-12 09:55:00,28,-1.11,-1.17,0,0,1,1,0,0,1,2011,32,4,1,27,-8,-8,19,-15,-7,25,-31,-16,-57,-2
780,2011-08-15 09:00:00,30,-1.55,-1.57,0,0,1,1,0,0,1,2011,33,0,1,19,13,13,9,18,5,11,24,6,58,2
781,2011-08-16 08:30:00,3,-0.09,-0.11,1,0,0,1,0,0,1,2011,33,1,1,14,8,8,9,9,1,9,4,-5,21,2
782,2011-08-17 08:30:00,23,1.37,1.37,0,1,0,1,0,0,1,2011,33,2,1,11,0,0,17,-9,-9,9,-13,-4,4,0
783,2011-08-23 10:00:00,21,-1.22,-1.19,0,0,1,0,0,1,1,2011,34,1,1,30,18,18,15,28,10,19,14,-14,13,1
784,2011-08-24 08:30:00,8,1.54,1.67,0,1,0,0,1,0,1,2011,34,2,1,22,19,19,13,13,-6,13,23,10,-5,0
785,2011-08-25 08:30:00,32,-1.34,-1.35,0,0,1,1,0,0,1,2011,34,3,1,17,-11,-12,13,-10,1,11,-11,-2,6,0
786,2011-08-26 08:30:00,26,-0.3,0.61,0,0,1,1,0,0,1,2011,34,4,1,13,3,3,12,13,10,6,12,-1,15,1
787,2011-08-29 10:00:00,24,0.07,0.1,0,0,1,1,0,0,1,2011,35,0,1,16,-14,-14,8,-7,6,10,-2,5,2,0
788,2011-08-30 10:00:00,4,-1.38,-1.47,0,0,1,1,0,0,1,2011,35,1,1,26,-22,-22,20,-4,17,15,5,9,6,0
789,2011-08-31 08:15:00,0,-0.26,-0.2,0,0,1,1,0,0,1,2011,35,2,1,16,-5,-5,8,-2,3,14,-15,-13,-4,0
790,2011-09-01 08:30:00,32,0.24,0.17,1,0,0,1,0,0,1,2011,35,3,1,7,0,0,8,-4,-4,6,1,6,6,0
791,2011-09-01 10:00:00,17,0.72,0.72,0,1,0,1,0,0,1,2011,35,3,1,26,9,9,21,-10,-19,46,-52,-42,-46,-2
792,2011-09-06 10:00:00,18,1.11,1.11,0,1,0,1,0,0,1,2011,36,1,1,20,18,18,11,24,6,13,15,-9,-18,-1
793,2011-09-15 10:00:00,25,0.58,0.58,0,0,1,1,0,0,1,2011,37,3,1,14,5,5,9,-1,-6,20,-13,-12,-33,-2
794,2011-09-16 09:00:00,30,-0.47,-0.12,0,0,1,1,0,0,1,2011,37,4,1,16,-10,-10,16,-3,7,10,3,6,23,2
795,2011-09-16 09:55:00,28,0.6,0.66,1,0,0,0,1,0,1,2011,37,4,1,29,17,17,25,7,-10,11,12,5,-35,-2
796,2011-09-20 08:30:00,3,-0.52,-0.73,1,0,0,1,0,0,1,2011,38,1,1,14,-13,-13,15,-6,7,32,12,18,-28,-2
797,2011-09-21 10:00:00,14,1.61,1.72,0,1,0,1,0,0,1,2011,38,2,1,15,-2,-3,10,-4,-2,11,-9,-5,-6,0
798,2011-09-22 08:30:00,32,0.64,0.62,1,0,0,1,0,0,1,2011,38,3,1,23,-18,-17,16,-20,-3,28,-44,-24,17,1
799,2011-09-26 10:00:00,21,0.02,0.35,1,0,0,0,1,0,1,2011,39,0,1,16,3,2,27,-17,-20,11,-20,-3,31,2
800,2011-09-27 10:00:00,4,0.44,0.62,0,0,1,0,1,0,1,2011,39,1,1,21,-8,-8,14,-3,5,20,-12,-9,-21,-2
801,2011-09-28 08:30:00,8,-0.57,-0.29,0,0,1,0,1,0,1,2011,39,2,1,19,-11,-11,23,-32,-21,10,-23,9,-40,-2
802,2011-09-29 08:30:00,32,1.65,1.65,0,1,0,0,0,1,1,2011,39,3,1,20,-9,-9,10,-11,-2,13,-2,9,0,0
803,2011-09-29 10:00:00,24,0.29,0.29,0,1,0,1,0,0,1,2011,39,3,1,15,1,1,14,-3,-4,28,24,27,8,0
804,2011-10-03 10:00:00,17,0.41,0.41,0,1,0,1,0,0,1,2011,40,0,1,20,14,14,28,30,16,14,32,2,-27,-2
805,2011-10-05 08:15:00,0,0.05,0.07,0,1,0,1,0,0,1,2011,40,2,1,18,9,9,17,1,-8,10,-2,-3,-3,0
806,2011-10-05 10:00:00,18,-0.2,-0.2,1,0,0,1,0,0,1,2011,40,2,1,29,27,28,15,27,0,13,27,0,-14,-1
807,2011-10-06 08:30:00,32,0.45,0.45,0,1,0,1,0,0,1,2011,40,3,1,19,1,1,15,2,1,19,6,4,15,1
808,2011-10-14 09:55:00,28,0.41,0.55,0,0,1,0,1,0,1,2011,41,4,1,11,-4,-4,15,1,5,21,15,14,1,0
809,2011-10-18 08:30:00,23,1.21,1.21,0,1,0,1,0,0,1,2011,42,1,1,16,1,1,12,2,1,20,18,16,22,2
810,2011-10-18 09:00:00,30,1.73,1.73,0,1,0,1,0,0,1,2011,42,1,1,17,14,14,14,21,7,11,15,-6,-27,-2
811,2011-10-20 08:30:00,32,-0.68,-0.74,1,0,0,0,0,1,1,2011,42,3,1,18,-5,-4,16,-7,-3,8,-3,4,-43,-2
812,2011-10-25 10:00:00,4,-0.96,-0.88,0,0,1,0,1,0,1,2011,43,1,1,19,-9,-10,14,-4,5,9,-6,-3,11,1
813,2011-10-26 08:30:00,8,0.84,-0.51,0,1,0,0,0,1,1,2011,43,2,1,15,-5,-5,13,-6,-1,5,-9,-3,35,2
814,2011-10-26 10:00:00,21,1.08,0.78,0,1,0,1,0,0,1,2011,43,2,1,17,-4,-4,22,-22,-18,12,-24,-3,-92,-2
815,2011-10-27 10:00:00,24,-1.78,-1.78,0,0,1,1,0,0,1,2011,43,3,1,12,-8,-9,12,-14,-7,18,-5,9,12,1
816,2011-11-01 10:00:00,17,-0.55,-0.55,0,0,1,1,0,0,1,2011,44,1,1,14,-2,-2,16,-8,-6,27,10,18,17,1
817,2011-11-02 08:15:00,0,-0.43,-0.07,0,1,0,0,1,0,1,2011,44,2,1,13,1,-1,9,-2,-3,11,-1,1,20,1
818,2011-11-03 08:30:00,32,0.34,0.28,1,0,0,1,0,0,1,2011,44,3,1,16,-10,-10,19,-22,-13,11,-25,-3,-54,-2
819,2011-11-03 10:00:00,18,-0.56,-0.56,0,0,1,1,0,0,1,2011,44,3,1,31,-21,-22,28,3,24,14,4,1,79,2
820,2011-11-11 09:55:00,28,1.31,1.41,0,1,0,0,1,0,1,2011,45,4,1,20,-8,-8,10,-2,6,10,-9,-7,36,2
821,2011-11-16 08:30:00,7,0.0,0.0,1,0,0,1,0,0,1,2011,46,2,1,20,-14,-13,7,-9,5,13,-11,-2,-14,-1
822,2011-11-16 09:00:00,30,0.34,0.31,0,1,0,1,0,0,1,2011,46,2,1,8,2,2,12,4,2,9,4,0,35,2
823,2011-11-17 10:00:00,25,0.21,0.21,0,0,1,1,0,0,1,2011,46,3,1,22,7,7,27,31,23,18,14,-17,14,1
824,2011-11-21 10:00:00,14,0.71,0.71,0,1,0,1,0,0,1,2011,47,0,1,23,9,9,19,16,7,16,25,9,8,0
825,2011-11-22 08:30:00,26,-0.6,-1.68,0,0,1,1,0,0,1,2011,47,1,1,12,-6,-6,11,-6,0,18,-22,-16,-16,-1
826,2011-11-28 10:00:00,21,-0.25,-0.51,0,0,1,0,0,1,1,2011,48,0,1,9,-2,-2,15,-8,-5,11,-1,7,-11,-1
827,2011-11-29 10:00:00,4,1.58,1.64,0,1,0,0,1,0,1,2011,48,1,1,16,-2,-2,14,-6,-3,9,-4,2,-9,0
828,2011-11-30 08:15:00,0,1.59,1.55,0,1,0,0,1,0,1,2011,48,2,1,45,10,9,19,17,7,14,15,-3,78,2
829,2011-11-30 10:00:00,24,0.79,0.79,0,1,0,1,0,0,1,2011,48,2,1,15,-9,-9,24,-28,-19,11,-20,8,-21,-2
830,2011-12-01 08:30:00,32,-1.43,-1.42,0,0,1,1,0,0,1,2011,48,3,1,16,-13,-14,12,-21,-8,12,-29,-8,-39,-2
831,2011-12-01 10:00:00,17,0.54,0.54,0,1,0,1,0,0,1,2011,48,3,1,29,21,21,16,22,1,18,7,-16,-20,-1
832,2011-12-05 10:00:00,18,-0.9,-0.9,0,0,1,1,0,0,1,2011,49,0,1,8,-1,-1,14,-9,-8,17,4,13,0,0
833,2011-12-08 08:30:00,32,1.06,1.11,0,1,0,1,0,0,1,2011,49,3,1,30,21,21,18,21,0,16,16,-4,-96,-2
834,2011-12-09 08:30:00,31,-0.15,-0.38,1,0,0,0,0,1,1,2011,49,4,1,19,-15,-15,9,-13,2,12,-11,2,-30,-2
835,2011-12-09 09:55:00,28,0.74,0.39,0,1,0,1,0,0,1,2011,49,4,1,11,-4,-3,14,5,9,9,12,6,-25,-2
836,2011-12-15 09:00:00,30,-0.76,-0.77,0,0,1,1,0,0,1,2011,50,3,1,12,-6,-6,7,-4,2,12,0,4,-18,-1
837,2011-12-15 10:00:00,25,0.54,0.54,0,1,0,1,0,0,1,2011,50,3,1,16,-5,-5,16,-15,-9,10,-11,4,-30,-2
838,2011-12-16 08:30:00,7,1.64,1.64,0,1,0,1,0,0,1,2011,50,4,1,10,-4,-4,12,3,7,10,9,5,-17,-1
839,2011-12-20 08:30:00,3,0.91,1.12,0,1,0,1,0,0,1,2011,51,1,1,8,-1,-1,7,5,6,23,26,21,47,2
840,2011-12-21 10:00:00,14,-1.48,-1.73,0,0,1,0,0,1,1,2011,51,2,1,17,-3,-2,10,2,5,11,10,8,7,0
841,2011-12-22 08:30:00,32,0.37,0.42,0,1,0,1,0,0,1,2011,51,3,1,12,-6,-7,8,-11,-5,9,-14,-2,-20,-1
842,2011-12-23 08:30:00,8,-0.72,-0.51,0,0,1,0,1,0,1,2011,51,4,1,7,-4,-3,4,-4,0,13,-15,-11,-15,-1
843,2011-12-23 10:00:00,21,0.09,0.45,1,0,0,0,1,0,1,2011,51,4,1,10,-5,-5,9,0,4,4,-2,-2,-2,0
844,2011-12-27 10:00:00,4,0.49,0.34,0,1,0,0,0,1,1,2011,52,1,1,6,-1,-1,5,0,1,3,1,1,3,0
845,2011-12-29 08:30:00,32,-0.98,-0.96,0,0,1,1,0,0,1,2011,52,3,1,5,1,1,13,9,8,6,10,1,8,0
846,2011-12-29 10:00:00,24,0.51,0.51,0,1,0,1,0,0,1,2011,52,3,1,14,11,11,6,14,2,20,-3,-17,7,0
847,2012-01-03 10:00:00,17,-0.1,-0.1,0,1,0,1,0,0,1,2012,1,1,1,15,8,8,8,13,5,8,14,1,14,1
