,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,pips_agg_0_60_after,direction_agg_0_60_after
223,2007-06-15 09:15:00,9_42,-0.76,-0.4,0,0,4,2,0,2,0,0,2,2007,24,4,2,-3,0
224,2007-06-15 10:00:00,58,-3.4499999999999997,-2.2199999999999998,0,0,3,3,0,0,1,0,0,2007,24,4,1,24,2
225,2007-06-18 13:00:00,44,-0.11,-0.06,0,0,1,1,0,0,0,1,0,2007,25,0,1,2,0
226,2007-06-19 08:30:00,4_36,1.54,2.9400000000000004,2,2,0,2,2,0,0,0,2,2007,25,1,2,-1,0
227,2007-06-20 10:30:00,18,1.51,1.51,1,0,0,1,0,0,0,1,0,2007,25,2,1,-5,0
228,2007-06-21 08:30:00,69,-2.86,-2.74,0,0,2,2,0,0,0,0,1,2007,25,3,1,2,0
229,2007-06-21 10:00:00,7,0.89,0.63,0,1,0,0,1,0,0,1,0,2007,25,3,1,1,0
230,2007-06-21 10:30:00,46,0.16,0.16,1,0,0,1,0,0,0,1,0,2007,25,3,1,0,0
231,2007-06-21 12:00:00,53,3.02,3.02,0,2,0,2,0,0,0,0,1,2007,25,3,1,0,0
232,2007-06-25 10:00:00,23,0.27,-0.12,0,3,0,3,0,0,1,0,0,2007,26,0,1,-10,-1
233,2007-06-26 09:00:00,65,0.62,0.64,1,0,0,1,0,0,0,1,0,2007,26,1,1,1,0
234,2007-06-26 10:00:00,64_47_6,-0.33999999999999986,-0.49,0,1,6,1,3,3,2,1,0,2007,26,1,3,-9,0
235,2007-06-27 08:30:00,14_20,-2.08,-0.34,0,0,5,0,5,0,1,0,1,2007,26,2,2,-3,0
236,2007-06-27 10:30:00,18,-0.52,-0.52,1,0,0,1,0,0,0,1,0,2007,26,2,1,-5,0
237,2007-06-28 08:30:00,69_28_27,-0.54,0.8699999999999999,1,1,2,4,0,0,0,2,1,2007,26,3,3,-3,0
238,2007-06-28 10:30:00,46,-1.59,-1.59,1,0,0,1,0,0,0,1,0,2007,26,3,1,0,0
239,2007-06-28 14:15:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2007,26,3,1,-10,-1
240,2007-06-29 08:30:00,15_52_51,-1.7100000000000002,-2.2,3,0,3,5,0,1,1,1,1,2007,26,4,3,4,0
241,2007-06-29 09:45:00,10,-0.54,-0.54,0,2,0,2,0,0,0,0,1,2007,26,4,1,-6,0
242,2007-06-29 10:00:00,11_63,3.0300000000000002,3.7399999999999998,0,3,0,3,0,0,0,1,1,2007,26,4,2,-4,0
243,2007-07-02 10:00:00,38_39,-2.0999999999999996,-2.0999999999999996,0,3,1,4,0,0,1,1,0,2007,27,0,2,23,2
244,2007-07-03 01:00:00,67,-1.47,-1.47,0,0,1,1,0,0,0,1,0,2007,27,1,1,9,0
245,2007-07-03 10:00:00,50_24,2.59,3.09,0,2,3,0,2,3,1,0,1,2007,27,1,2,-10,-1
246,2007-07-05 08:15:00,0,3.3,2.82,0,2,0,2,0,0,0,0,1,2007,27,3,1,-25,-2
247,2007-07-05 08:30:00,69,-0.66,-0.82,2,0,0,2,0,0,0,0,1,2007,27,3,1,-30,-2
248,2007-07-05 10:00:00,40,1.41,1.41,0,3,0,3,0,0,1,0,0,2007,27,3,1,-10,-1
249,2007-07-05 10:30:00,18,-1.67,-1.67,1,0,0,1,0,0,0,1,0,2007,27,3,1,5,0
250,2007-07-06 08:30:00,48_70_3,-3.9400000000000004,-0.7300000000000002,3,3,2,3,5,0,2,0,1,2007,27,4,3,4,0
251,2007-07-06 10:30:00,46,0.77,0.77,1,0,0,1,0,0,0,1,0,2007,27,4,1,-2,0
252,2007-07-09 15:00:00,12,0.5,0.23,0,1,0,0,0,1,0,1,0,2007,28,0,1,-2,0
253,2007-07-10 10:00:00,31,0.39,0.38,0,0,1,1,0,0,0,1,0,2007,28,1,1,21,2
254,2007-07-11 10:30:00,18,0.12,0.12,1,0,0,1,0,0,0,1,0,2007,28,2,1,-13,-1
255,2007-07-12 08:30:00,68_69,0.57,0.59,3,1,0,4,0,0,1,1,0,2007,28,3,2,-10,-1
256,2007-07-12 10:30:00,46,-0.58,-0.58,1,0,0,1,0,0,0,1,0,2007,28,3,1,-3,0
257,2007-07-12 14:00:00,25,-0.56,-0.56,2,0,0,2,0,0,0,0,1,2007,28,3,1,0,0
258,2007-07-13 08:30:00,17_60_41,-9.56,-7.740000000000001,0,2,6,0,8,0,2,0,1,2007,28,4,3,23,2
259,2007-07-13 10:00:00,5_58,3.7399999999999998,3.9799999999999995,0,3,2,2,3,0,1,0,1,2007,28,4,2,-21,-2
260,2007-07-16 08:30:00,21,0.94,0.94,0,2,0,2,0,0,0,0,1,2007,29,0,1,0,0
261,2007-07-17 08:30:00,49_16,-3.16,-3.16,0,2,3,5,0,0,1,0,1,2007,29,1,2,1,0
262,2007-07-17 09:00:00,66,2.34,2.16,0,3,0,0,0,3,1,0,0,2007,29,1,1,0,0
263,2007-07-17 09:15:00,9_42,0.72,-0.18,0,4,0,2,0,2,0,0,2,2007,29,1,2,1,0
264,2007-07-17 10:00:00,37,-0.27,-0.27,0,0,1,1,0,0,0,1,0,2007,29,1,1,4,0
265,2007-07-17 13:00:00,44,-1.49,-1.47,0,0,1,1,0,0,0,1,0,2007,29,1,1,-2,0
266,2007-07-18 08:30:00,13_4_8_36,1.6500000000000001,0.10999999999999988,5,2,2,7,0,2,1,0,3,2007,29,2,4,-11,-1
267,2007-07-18 10:30:00,18,0.24,0.24,1,0,0,1,0,0,0,1,0,2007,29,2,1,10,1
268,2007-07-19 08:30:00,69,2.42,2.48,0,2,0,2,0,0,0,0,1,2007,29,3,1,-1,0
269,2007-07-19 10:00:00,7,-0.78,-0.77,0,0,1,0,0,1,0,1,0,2007,29,3,1,-2,0
270,2007-07-19 10:30:00,46,0.93,0.93,1,0,0,1,0,0,0,1,0,2007,29,3,1,-1,0
271,2007-07-19 12:00:00,53,-0.5,-0.5,0,0,2,2,0,0,0,0,1,2007,29,3,1,4,0
272,2007-07-24 10:00:00,64,0.22,0.22,1,0,0,1,0,0,0,1,0,2007,30,1,1,-9,0
273,2007-07-25 10:00:00,23,-0.6900000000000001,-0.6900000000000001,0,0,3,3,0,0,1,0,0,2007,30,2,1,-20,-1
274,2007-07-25 10:30:00,18,0.48,0.48,1,0,0,1,0,0,0,1,0,2007,30,2,1,-10,-1
275,2007-07-26 08:30:00,69_14_20,0.22000000000000003,1.3800000000000001,0,1,5,1,5,0,1,1,1,2007,30,3,3,-2,0
276,2007-07-26 10:00:00,47,-1.44,-1.0499999999999998,0,0,3,0,0,3,1,0,0,2007,30,3,1,3,0
277,2007-07-26 10:30:00,46,0.21,0.21,1,0,0,1,0,0,0,1,0,2007,30,3,1,-8,0
278,2007-07-27 08:30:00,2_1,-0.3599999999999999,-2.16,0,3,2,0,2,3,1,0,1,2007,30,4,2,9,0
279,2007-07-27 10:00:00,63,-2.94,-3.14,0,0,2,2,0,0,0,0,1,2007,30,4,1,7,0
280,2007-07-31 08:30:00,22_15_52_51,-0.20999999999999974,0.3200000000000002,2,0,6,6,2,0,1,1,2,2007,31,1,4,-12,-1
281,2007-07-31 09:00:00,65,0.46,0.55,1,0,0,0,0,1,0,1,0,2007,31,1,1,-3,0
282,2007-07-31 09:45:00,10,-2.28,-2.28,0,0,2,2,0,0,0,0,1,2007,31,1,1,-13,-1
283,2007-07-31 10:00:00,6_11,3.5300000000000002,2.63,0,3,1,1,3,0,1,1,0,2007,31,1,2,-9,0
284,2007-08-01 01:00:00,67,-1.35,-1.35,0,0,1,1,0,0,0,1,0,2007,31,2,1,-4,0
285,2007-08-01 08:15:00,0,-2.0,-2.62,0,0,2,0,0,2,0,0,1,2007,31,2,1,25,2
286,2007-08-01 10:00:00,38_50_39,-1.5199999999999998,-1.5199999999999998,0,3,4,4,0,3,2,1,0,2007,31,2,3,-10,-1
287,2007-08-01 10:30:00,18,0.97,0.97,1,0,0,1,0,0,0,1,0,2007,31,2,1,-22,-2
288,2007-08-02 08:30:00,69,0.4,0.34,0,2,0,2,0,0,0,0,1,2007,31,3,1,-2,0
289,2007-08-02 10:00:00,24,-1.38,-1.68,0,0,2,2,0,0,0,0,1,2007,31,3,1,6,0
290,2007-08-02 10:30:00,46,-0.51,-0.51,1,0,0,1,0,0,0,1,0,2007,31,3,1,11,1
291,2007-08-03 08:30:00,48_70_3,-5.640000000000001,-4.029999999999999,2,0,6,6,2,0,2,0,1,2007,31,4,3,25,2
292,2007-08-03 10:00:00,40,-3.63,-3.63,0,0,3,3,0,0,1,0,0,2007,31,4,1,24,2
293,2007-08-07 08:30:00,56_57,3.64,3.4400000000000004,0,4,0,0,4,0,0,0,2,2007,32,1,2,-28,-2
294,2007-08-07 14:15:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2007,32,1,1,26,2
295,2007-08-07 15:00:00,12,0.56,0.47,0,1,0,0,1,0,0,1,0,2007,32,1,1,-15,-1
296,2007-08-08 10:00:00,31,-0.67,-0.48,0,0,1,1,0,0,0,1,0,2007,32,2,1,-7,0
297,2007-08-08 10:30:00,18,-0.13,-0.13,1,0,0,1,0,0,0,1,0,2007,32,2,1,2,0
298,2007-08-09 08:30:00,69,-3.4,-3.34,0,0,2,2,0,0,0,0,1,2007,32,3,1,-34,-2
299,2007-08-09 10:30:00,46,1.49,1.49,1,0,0,1,0,0,0,1,0,2007,32,3,1,3,0
300,2007-08-10 08:30:00,41,-1.22,-1.16,0,2,0,2,0,0,0,0,1,2007,32,4,1,12,1
301,2007-08-10 14:00:00,25,0.1,0.1,2,0,0,2,0,0,0,0,1,2007,32,4,1,7,0
302,2007-08-13 08:30:00,17_60,2.97,0.48,3,3,0,0,6,0,2,0,0,2007,33,0,2,9,0
303,2007-08-13 10:00:00,5,0.28,0.38,2,0,0,2,0,0,0,0,1,2007,33,0,1,-27,-2
304,2007-08-14 08:30:00,68_49_16,6.24,6.3,0,6,2,5,3,0,2,0,1,2007,33,1,3,-12,-1
305,2007-08-14 10:00:00,37,0.72,0.72,0,1,0,1,0,0,0,1,0,2007,33,1,1,-8,0
306,2007-08-15 08:30:00,21_13_8,0.31000000000000005,0.31000000000000005,3,2,2,7,0,0,1,0,2,2007,33,2,3,-13,-1
307,2007-08-15 09:00:00,66,3.3899999999999997,3.5999999999999996,0,3,0,3,0,0,1,0,0,2007,33,2,1,18,1
308,2007-08-15 09:15:00,9_42,0.56,1.7,4,0,0,2,2,0,0,0,2,2007,33,2,2,9,0
309,2007-08-15 10:30:00,18,-0.1,-0.1,1,0,0,1,0,0,0,1,0,2007,33,2,1,-18,-1
310,2007-08-15 13:00:00,44,1.28,1.28,1,0,0,1,0,0,0,1,0,2007,33,2,1,6,0
311,2007-08-16 08:30:00,69_4_36,-3.34,-2.79,0,0,5,5,0,0,0,1,2,2007,33,3,3,6,0
312,2007-08-16 10:30:00,46,0.78,0.78,1,0,0,1,0,0,0,1,0,2007,33,3,1,-1,0
313,2007-08-16 12:00:00,53,-1.82,-1.82,0,0,2,2,0,0,0,0,1,2007,33,3,1,-1,0
314,2007-08-17 10:00:00,58,-2.7,-3.3000000000000003,0,0,3,0,0,3,1,0,0,2007,33,4,1,47,2
315,2007-08-20 10:00:00,7,0.82,0.39,0,1,0,1,0,0,0,1,0,2007,34,0,1,2,0
316,2007-08-22 10:30:00,18,-1.0,-1.0,1,0,0,1,0,0,0,1,0,2007,34,2,1,18,1
317,2007-08-23 08:30:00,69,-1.12,-1.26,0,0,2,2,0,0,0,0,1,2007,34,3,1,-10,-1
318,2007-08-23 10:30:00,46,1.09,1.09,1,0,0,1,0,0,0,1,0,2007,34,3,1,14,1
319,2007-08-24 08:30:00,14_20,7.23,7.5,0,5,0,0,2,3,1,0,1,2007,34,4,2,-6,0
320,2007-08-24 10:00:00,47,1.35,2.25,0,3,0,0,3,0,1,0,0,2007,34,4,1,7,0
321,2007-08-27 10:00:00,23,2.2800000000000002,2.16,3,0,0,3,0,0,1,0,0,2007,35,0,1,-14,-1
322,2007-08-28 09:00:00,65,-0.49,0.32,0,0,1,1,0,0,0,1,0,2007,35,1,1,-14,-1
323,2007-08-28 10:00:00,64_6,0.26,-0.55,3,1,0,1,0,3,1,1,0,2007,35,1,2,-5,0
324,2007-08-29 10:30:00,18,0.92,0.92,1,0,0,1,0,0,0,1,0,2007,35,2,1,17,1
325,2007-08-30 08:30:00,69_55_54,1.6900000000000004,-4.15,4,0,1,4,0,1,1,2,0,2007,35,3,3,2,0
326,2007-08-30 10:30:00,46,-1.2,-1.2,1,0,0,1,0,0,0,1,0,2007,35,3,1,18,1
327,2007-08-31 08:30:00,15_52_51,1.4,7.68,2,1,3,1,5,0,1,1,1,2007,35,4,3,-18,-1
328,2007-08-31 09:45:00,10,0.04,0.04,0,2,0,2,0,0,0,0,1,2007,35,4,1,-30,-2
329,2007-08-31 10:00:00,24_63,-1.14,2.4,2,2,0,2,2,0,0,0,2,2007,35,4,2,-32,-2
330,2007-09-04 01:00:00,67,1.42,1.42,0,1,0,1,0,0,0,1,0,2007,36,1,1,8,0
331,2007-09-04 10:00:00,11_38_39,-1.69,-1.7200000000000002,4,0,1,4,1,0,1,2,0,2007,36,1,3,7,0
332,2007-09-05 08:15:00,0,-1.46,-1.4,0,0,2,0,0,2,0,0,1,2007,36,2,1,-8,0
333,2007-09-05 10:00:00,50,0.99,0.99,0,0,3,3,0,0,1,0,0,2007,36,2,1,59,2
334,2007-09-06 08:30:00,69_61_62,0.030000000000000027,-0.6999999999999995,0,2,3,5,0,0,0,1,2,2007,36,3,3,-10,-1
335,2007-09-06 10:00:00,40,-0.21000000000000002,-0.21000000000000002,0,3,0,3,0,0,1,0,0,2007,36,3,1,13,1
336,2007-09-06 10:30:00,18_46,0.4600000000000001,0.4600000000000001,2,0,0,2,0,0,0,2,0,2007,36,3,2,30,2
337,2007-09-07 08:30:00,48_70_3,-2.13,-3.83,5,0,3,5,0,3,2,0,1,2007,36,4,3,67,2
338,2007-09-07 10:00:00,31,1.47,1.5,0,1,0,0,1,0,0,1,0,2007,36,4,1,-4,0
339,2007-09-10 15:00:00,12,-0.82,-0.83,0,0,1,0,0,1,0,1,0,2007,37,0,1,-9,0
340,2007-09-11 08:30:00,68,-0.51,-1.47,3,0,0,0,0,3,1,0,0,2007,37,1,1,3,0
341,2007-09-11 10:00:00,37,-0.15,-0.15,0,1,0,1,0,0,0,1,0,2007,37,1,1,3,0
342,2007-09-12 10:30:00,18,0.11,0.11,1,0,0,1,0,0,0,1,0,2007,37,2,1,13,1
343,2007-09-13 08:30:00,69,2.02,2.32,0,2,0,2,0,0,0,0,1,2007,37,3,1,-20,-1
344,2007-09-13 10:30:00,46,-0.97,-0.97,1,0,0,1,0,0,0,1,0,2007,37,3,1,-8,0
345,2007-09-13 14:00:00,25,-3.16,-3.16,0,0,2,2,0,0,0,0,1,2007,37,3,1,-9,0
346,2007-09-14 08:30:00,17_60_41_19,-7.33,-6.449999999999999,2,0,8,0,6,4,2,0,2,2007,37,4,4,-9,0
347,2007-09-14 09:15:00,9_42,0.44000000000000006,4.26,0,2,2,0,4,0,0,0,2,2007,37,4,2,1,0
348,2007-09-14 10:00:00,5_58,-1.03,-0.79,3,0,2,5,0,0,1,0,1,2007,37,4,2,-17,-1
349,2007-09-17 08:30:00,21,-1.86,-1.86,0,0,2,2,0,0,0,0,1,2007,38,0,1,-1,0
350,2007-09-18 08:30:00,49_16,-1.6199999999999997,-1.6199999999999997,0,2,3,5,0,0,1,0,1,2007,38,1,2,10,1
351,2007-09-18 09:00:00,66,-4.35,-4.35,0,0,3,0,0,3,1,0,0,2007,38,1,1,-4,0
352,2007-09-18 13:00:00,44,1.72,1.72,2,0,0,2,0,0,0,0,1,2007,38,1,1,15,1
353,2007-09-18 14:15:00,26,-5.37,-5.37,0,0,3,3,0,0,1,0,0,2007,38,1,1,84,2
354,2007-09-19 08:30:00,13_4_8_36,-2.7299999999999995,-2.3099999999999996,3,0,6,9,0,0,1,0,3,2007,38,2,4,1,0
355,2007-09-19 10:30:00,18,-0.32,-0.32,2,0,0,2,0,0,0,0,1,2007,38,2,1,-8,0
356,2007-09-20 08:30:00,69,1.74,1.48,0,2,0,2,0,0,0,0,1,2007,38,3,1,8,0
357,2007-09-20 10:00:00,7,-1.1,-1.26,0,0,1,0,1,0,0,1,0,2007,38,3,1,31,2
358,2007-09-20 10:30:00,46,-0.13,-0.13,1,0,0,1,0,0,0,1,0,2007,38,3,1,27,2
359,2007-09-20 12:00:00,53,2.8,2.8,0,2,0,2,0,0,0,0,1,2007,38,3,1,-15,-1
360,2007-09-25 09:00:00,65,0.58,-0.41,1,0,0,1,0,0,0,1,0,2007,39,1,1,20,1
361,2007-09-25 10:00:00,64_23_6,-1.74,-1.0200000000000005,3,1,3,4,3,0,2,1,0,2007,39,1,3,-16,-1
362,2007-09-26 08:30:00,14_20,-0.99,-1.3199999999999998,0,0,5,0,2,3,1,0,1,2007,39,2,2,-11,-1
363,2007-09-26 10:30:00,18,-2.64,-2.64,2,0,0,2,0,0,0,0,1,2007,39,2,1,-11,-1
364,2007-09-27 08:30:00,69_28_27,2.11,0.14000000000000012,1,2,2,5,0,0,0,1,2,2007,39,3,3,-10,-1
365,2007-09-27 10:00:00,47,-1.8599999999999999,-1.26,0,0,3,0,0,3,1,0,0,2007,39,3,1,-21,-2
366,2007-09-27 10:30:00,46,-0.31,-0.31,1,0,0,1,0,0,0,1,0,2007,39,3,1,-6,0
367,2007-09-28 08:30:00,15_52_51,6.250000000000001,1.5699999999999998,3,2,1,6,0,0,1,1,1,2007,39,4,3,12,1
368,2007-09-28 09:45:00,10,-0.22,-0.22,0,2,0,2,0,0,0,0,1,2007,39,4,1,27,2
369,2007-09-28 10:00:00,11_63,1.1099999999999999,0.24000000000000002,2,1,0,3,0,0,0,1,1,2007,39,4,2,27,2
370,2007-10-01 10:00:00,38_39,-3.2299999999999995,-3.2299999999999995,0,0,4,4,0,0,1,1,0,2007,40,0,2,15,1
371,2007-10-02 01:00:00,67,0.74,0.74,0,1,0,1,0,0,0,1,0,2007,40,1,1,-4,0
372,2007-10-02 10:00:00,50,0.24,0.30000000000000004,0,0,3,0,3,0,1,0,0,2007,40,1,1,-27,-2
373,2007-10-03 08:15:00,0,0.63,-0.42000000000000004,3,0,0,0,0,3,1,0,0,2007,40,2,1,-8,0
374,2007-10-03 10:00:00,40,-0.81,-0.81,3,0,0,3,0,0,1,0,0,2007,40,2,1,-38,-2
375,2007-10-03 10:30:00,18,-2.76,-2.76,2,0,0,2,0,0,0,0,1,2007,40,2,1,-20,-1
376,2007-10-04 08:30:00,69,-3.08,-3.24,0,0,2,2,0,0,0,0,1,2007,40,3,1,-24,-2
377,2007-10-04 10:00:00,24,-0.54,-1.38,0,0,2,0,0,2,0,0,1,2007,40,3,1,59,2
378,2007-10-04 10:30:00,46,0.59,0.59,1,0,0,1,0,0,0,1,0,2007,40,3,1,-1,0
379,2007-10-05 08:30:00,48_70_3,6.24,8.860000000000001,3,5,0,5,3,0,2,0,1,2007,40,4,3,-43,-2
380,2007-10-05 15:00:00,12,-0.2,0.06,0,1,0,0,1,0,0,1,0,2007,40,4,1,-7,0
381,2007-10-09 10:00:00,37,-1.16,-1.16,0,0,1,1,0,0,0,1,0,2007,41,1,1,29,2
382,2007-10-10 10:00:00,31,0.93,0.62,0,1,0,1,0,0,0,1,0,2007,41,2,1,11,1
383,2007-10-11 08:30:00,68_69_41,-1.13,-1.47,2,5,0,7,0,0,1,0,2,2007,41,3,3,-36,-2
384,2007-10-11 10:30:00,18_46,1.31,1.31,3,0,0,3,0,0,0,1,1,2007,41,3,2,13,1
385,2007-10-11 12:00:00,25,1.78,1.78,0,2,0,2,0,0,0,0,1,2007,41,3,1,-3,0
386,2007-10-12 08:30:00,17_60_49_16,2.87,1.7899999999999998,0,9,2,11,0,0,3,0,1,2007,41,4,4,4,0
387,2007-10-12 10:00:00,5_58,2.4,2.09,0,2,3,5,0,0,1,0,1,2007,41,4,2,-10,-1
388,2007-10-15 08:30:00,21,1.82,1.82,0,2,0,2,0,0,0,0,1,2007,42,0,1,-7,0
389,2007-10-16 09:00:00,66,-4.5600000000000005,-4.32,0,0,3,3,0,0,1,0,0,2007,42,1,1,5,0
390,2007-10-16 09:15:00,9_42,1.62,-0.43999999999999995,4,0,0,2,0,2,0,0,2,2007,42,1,2,0,0
391,2007-10-16 13:00:00,44,-0.22,-0.22,0,0,2,2,0,0,0,0,1,2007,42,1,1,3,0
392,2007-10-17 08:30:00,13_4_8_36,-2.13,-1.33,3,2,4,9,0,0,1,0,3,2007,42,2,4,14,1
393,2007-10-17 10:30:00,18,-0.6,-0.6,2,0,0,2,0,0,0,0,1,2007,42,2,1,-22,-2
394,2007-10-18 08:30:00,69,-2.96,-2.84,0,0,2,2,0,0,0,0,1,2007,42,3,1,-3,0
395,2007-10-18 10:00:00,7,0.58,0.44,1,0,0,0,0,1,0,1,0,2007,42,3,1,-4,0
396,2007-10-18 10:30:00,46,1.49,1.49,1,0,0,1,0,0,0,1,0,2007,42,3,1,-3,0
397,2007-10-18 12:00:00,53,-0.8,-0.8,0,0,2,2,0,0,0,0,1,2007,42,3,1,-7,0
398,2007-10-23 10:00:00,64,-1.13,-1.13,0,0,1,1,0,0,0,1,0,2007,43,1,1,-15,-1
399,2007-10-24 10:00:00,23,-4.59,-4.65,0,0,3,3,0,0,1,0,0,2007,43,2,1,-26,-2
400,2007-10-24 10:30:00,18,2.98,2.98,2,0,0,2,0,0,0,0,1,2007,43,2,1,-36,-2
401,2007-10-25 08:30:00,69_14_20,-2.4299999999999997,-1.82,0,0,7,2,3,2,1,0,2,2007,43,3,3,14,1
402,2007-10-25 10:00:00,47,0.81,-1.62,3,0,0,0,0,3,1,0,0,2007,43,3,1,-11,-1
403,2007-10-25 10:30:00,46,-1.46,-1.46,1,0,0,1,0,0,0,1,0,2007,43,3,1,-15,-1
404,2007-10-26 10:00:00,63,-1.86,-0.2,0,0,2,2,0,0,0,0,1,2007,43,4,1,12,1
405,2007-10-30 09:00:00,65,-0.21,-0.96,0,0,1,1,0,0,0,1,0,2007,44,1,1,6,0
406,2007-10-30 10:00:00,6,-1.92,-1.83,0,0,3,3,0,0,1,0,0,2007,44,1,1,13,1
407,2007-10-31 08:15:00,0,2.62,2.54,0,2,0,2,0,0,0,0,1,2007,44,2,1,-9,0
408,2007-10-31 08:30:00,2_1_22,1.0299999999999998,1.7999999999999998,0,3,4,4,3,0,1,0,2,2007,44,2,3,4,0
409,2007-10-31 09:45:00,10,-1.54,-1.54,0,0,2,2,0,0,0,0,1,2007,44,2,1,-3,0
410,2007-10-31 10:00:00,11,0.2,-0.15,0,1,0,0,0,1,0,1,0,2007,44,2,1,2,0
411,2007-10-31 10:30:00,18,2.74,2.74,2,0,0,2,0,0,0,0,1,2007,44,2,1,2,0
412,2007-10-31 14:15:00,26,1.35,1.35,3,0,0,3,0,0,1,0,0,2007,44,2,1,27,2
413,2007-11-01 01:00:00,67,-0.01,-0.01,1,0,0,1,0,0,0,1,0,2007,44,3,1,7,0
414,2007-11-01 08:30:00,69_15_52_51,2.65,0.4199999999999998,6,0,2,5,1,2,1,1,2,2007,44,3,4,-7,0
415,2007-11-01 10:00:00,38_39,-0.2600000000000001,-0.2600000000000001,1,0,3,4,0,0,1,1,0,2007,44,3,2,0,0
416,2007-11-01 10:30:00,46,-0.53,-0.53,1,0,0,1,0,0,0,1,0,2007,44,3,1,12,1
417,2007-11-02 08:30:00,48_70_3,3.4299999999999993,-2.9799999999999995,3,3,2,3,0,5,2,0,1,2007,44,4,3,-6,0
418,2007-11-02 10:00:00,24,3.12,2.04,0,2,0,0,0,2,0,0,1,2007,44,4,1,10,1
419,2007-11-05 10:00:00,40,1.7399999999999998,1.7399999999999998,0,3,0,3,0,0,1,0,0,2007,45,0,1,-5,0
420,2007-11-07 08:30:00,56_57,-2.2800000000000002,-3.94,0,0,4,0,0,4,0,0,2,2007,45,2,2,-18,-1
421,2007-11-07 10:00:00,31,-1.72,-1.77,0,0,1,0,0,1,0,1,0,2007,45,2,1,-15,-1
422,2007-11-07 10:30:00,18,-1.6,-1.6,2,0,0,2,0,0,0,0,1,2007,45,2,1,-7,0
423,2007-11-07 15:00:00,12,-1.2,-1.03,0,0,1,0,1,0,0,1,0,2007,45,2,1,-43,-2
424,2007-11-08 08:30:00,69,1.66,1.64,0,2,0,2,0,0,0,0,1,2007,45,3,1,3,0
425,2007-11-08 10:30:00,46,-0.64,-0.64,1,0,0,1,0,0,0,1,0,2007,45,3,1,6,0
426,2007-11-09 08:30:00,68_41,4.140000000000001,3.79,0,5,0,0,3,2,1,0,1,2007,45,4,2,6,0
427,2007-11-09 10:00:00,58,-2.58,-2.4899999999999998,0,0,3,0,0,3,1,0,0,2007,45,4,1,2,0
428,2007-11-13 10:00:00,37,-1.13,-1.13,0,0,1,1,0,0,0,1,0,2007,46,1,1,6,0
429,2007-11-13 14:00:00,25,0.46,0.46,2,0,0,2,0,0,0,0,1,2007,46,1,1,-1,0
430,2007-11-13 15:00:00,50,0.63,0.63,0,3,0,3,0,0,1,0,0,2007,46,1,1,9,0
431,2007-11-14 08:30:00,17_60_49_16,0.29000000000000004,-0.5800000000000001,3,0,8,5,3,3,3,0,1,2007,46,2,4,14,1
432,2007-11-14 10:00:00,5,1.02,-2.86,0,2,0,0,0,2,0,0,1,2007,46,2,1,-12,-1
433,2007-11-15 08:30:00,69_21_13_8,-0.64,-0.6799999999999999,5,2,1,8,0,0,1,1,2,2007,46,3,4,-30,-2
434,2007-11-15 10:30:00,18_46,-0.2600000000000001,-0.2600000000000001,2,0,0,2,0,0,0,2,0,2007,46,3,2,-2,0
435,2007-11-15 12:00:00,53,0.38,0.38,0,2,0,2,0,0,0,0,1,2007,46,3,1,-8,0
436,2007-11-16 09:00:00,66,-0.6000000000000001,-0.44999999999999996,0,0,3,3,0,0,1,0,0,2007,46,4,1,19,1
437,2007-11-16 09:15:00,9_42,-6.52,-5.96,0,0,4,2,2,0,0,0,2,2007,46,4,2,-5,0
438,2007-11-19 13:00:00,44,2.82,3.08,0,2,0,0,2,0,0,0,1,2007,47,0,1,1,0
439,2007-11-20 08:30:00,4_36,6.220000000000001,6.4399999999999995,2,2,0,2,2,0,0,0,2,2007,47,1,2,7,0
440,2007-11-21 08:30:00,69,0.7,0.76,2,0,0,2,0,0,0,0,1,2007,47,2,1,19,1
441,2007-11-21 10:00:00,7_63,3.1999999999999997,2.25,0,2,1,2,0,1,0,1,1,2007,47,2,2,-17,-1
442,2007-11-21 10:30:00,18_46,-1.77,-1.77,2,0,0,2,0,0,0,2,0,2007,47,2,2,9,0
443,2007-11-27 09:00:00,65,0.82,0.65,1,0,0,1,0,0,0,1,0,2007,48,1,1,-17,-1
444,2007-11-27 10:00:00,64_6,-2.2399999999999998,-2.39,0,1,3,1,0,3,1,1,0,2007,48,1,2,-10,-1
445,2007-11-28 08:30:00,14_20,-4.66,-2.87,0,0,5,0,5,0,1,0,1,2007,48,2,2,9,0
446,2007-11-28 10:00:00,23,1.29,1.59,0,0,3,3,0,0,1,0,0,2007,48,2,1,5,0
447,2007-11-28 10:30:00,18,-0.36,-0.36,1,0,0,1,0,0,0,1,0,2007,48,2,1,1,0
448,2007-11-29 08:30:00,69_55_54,-1.0899999999999996,0.09999999999999987,4,0,2,6,0,0,1,1,1,2007,48,3,3,-22,-2
449,2007-11-29 10:00:00,47,-0.78,-2.19,0,0,3,0,0,3,1,0,0,2007,48,3,1,29,2
450,2007-11-29 10:30:00,46,-0.19,-0.19,1,0,0,1,0,0,0,1,0,2007,48,3,1,-1,0
