,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_60_after,direction_agg_0_60_after
3856,2016-12-29 11:00:00,18,-0.88,-0.88,1,0,0,1,0,0,1,0,0,2016,52,3,1,35,31,-2,0
3857,2016-12-30 09:45:00,10,-0.47,-0.47,0,0,1,1,0,0,0,0,1,2016,52,4,1,28,-5,22,2
3858,2017-01-03 09:45:00,29,-0.16,0.07,1,0,0,1,0,0,0,1,0,2017,1,1,1,17,12,-33,-2
3859,2017-01-04 00:00:00,67,0.66,0.66,0,1,0,1,0,0,0,1,0,2017,1,2,1,7,-4,4,0
3860,2017-01-05 08:15:00,0,-0.58,-1.17,0,0,1,1,0,0,1,0,0,2017,1,3,1,24,-3,28,2
3861,2017-01-05 08:30:00,69,1.34,1.37,0,1,0,1,0,0,1,0,0,2017,1,3,1,38,6,26,2
3862,2017-01-05 09:45:00,30,1.13,1.08,0,1,0,1,0,0,0,1,0,2017,1,3,1,26,9,34,2
3863,2017-01-05 10:00:00,40,0.11,0.11,0,1,0,1,0,0,1,0,0,2017,1,3,1,27,12,57,2
3864,2017-01-05 10:30:00,46,-1.71,-1.71,1,0,0,1,0,0,0,1,0,2017,1,3,1,48,30,21,2
3865,2017-01-05 11:00:00,18,1.38,1.38,1,0,0,1,0,0,1,0,0,2017,1,3,1,64,51,-5,0
3866,2017-01-06 10:00:00,24,-0.4,-0.92,0,0,1,1,0,0,0,0,1,2017,1,4,1,34,10,12,1
3867,2017-01-09 15:00:00,12,0.56,0.3,0,1,0,1,0,0,0,1,0,2017,2,0,1,16,15,-9,0
3868,2017-01-10 06:00:00,45,1.66,1.66,0,1,0,1,0,0,0,1,0,2017,2,1,1,20,-7,-11,-1
3869,2017-01-11 10:00:00,37,-0.07,-0.07,0,1,0,1,0,0,0,1,0,2017,2,2,1,45,-32,-8,0
3870,2017-01-11 10:30:00,18,-1.15,-1.15,1,0,0,1,0,0,1,0,0,2017,2,2,1,43,-37,21,2
3871,2017-01-12 10:30:00,46,0.18,0.18,1,0,0,1,0,0,0,1,0,2017,2,3,1,43,25,-1,0
3872,2017-01-12 14:00:00,25,-0.79,-0.79,0,0,1,1,0,0,0,1,0,2017,2,3,1,17,-2,-15,-1
3873,2017-01-17 08:30:00,21,0.2,0.2,0,0,1,1,0,0,0,0,1,2017,3,1,1,35,-28,28,2
3874,2017-01-18 10:00:00,44,-0.94,-1.06,0,0,1,0,0,1,0,1,0,2017,3,2,1,24,16,12,1
3875,2017-01-18 16:00:00,66,-0.17,-0.23,0,1,0,1,0,0,0,1,0,2017,3,2,1,27,-12,-9,0
3876,2017-01-19 10:30:00,46,0.42,0.42,1,0,0,1,0,0,0,1,0,2017,3,3,1,32,-18,29,2
3877,2017-01-19 11:00:00,18,-1.73,-1.73,1,0,0,1,0,0,1,0,0,2017,3,3,1,46,5,22,2
3878,2017-01-24 09:45:00,32,0.29,0.3,0,1,0,1,0,0,0,1,0,2017,4,1,1,23,11,-9,0
3879,2017-01-25 09:00:00,35,-0.21,-0.73,0,1,0,0,0,1,0,1,0,2017,4,2,1,11,1,-10,-1
3880,2017-01-25 10:30:00,18,0.42,0.42,1,0,0,1,0,0,1,0,0,2017,4,2,1,24,22,-8,0
3881,2017-01-26 09:45:00,33,0.14,0.32,0,1,0,0,1,0,0,1,0,2017,4,3,1,32,-17,-15,-1
3882,2017-01-26 10:30:00,46,0.26,0.26,1,0,0,1,0,0,0,1,0,2017,4,3,1,20,5,-17,-1
3883,2017-01-27 10:00:00,63,-0.54,0.18,1,0,0,1,0,0,0,0,1,2017,4,4,1,25,0,6,0
3884,2017-01-30 10:00:00,50,0.58,0.57,1,0,0,1,0,0,0,0,1,2017,5,0,1,25,12,29,2
3885,2017-01-31 08:30:00,22,-1.79,-1.79,0,0,1,1,0,0,0,0,1,2017,5,1,1,22,-9,5,0
3886,2017-01-31 09:00:00,65,1.62,1.59,0,1,0,1,0,0,0,1,0,2017,5,1,1,20,-1,37,2
3887,2017-01-31 09:45:00,10,-0.99,-0.99,0,0,1,1,0,0,0,0,1,2017,5,1,1,35,29,15,1
3888,2017-01-31 10:00:00,6,-0.79,-0.84,0,0,1,0,0,1,1,0,0,2017,5,1,1,52,43,7,0
3889,2017-02-01 00:00:00,67,-1.34,-1.34,0,0,1,1,0,0,0,1,0,2017,5,2,1,6,-2,-2,0
3890,2017-02-01 08:15:00,0,1.34,1.51,0,1,0,1,0,0,1,0,0,2017,5,2,1,37,-18,-25,-2
3891,2017-02-01 09:45:00,29,1.64,-0.12,1,0,0,1,0,0,0,1,0,2017,5,2,1,21,-13,-11,-1
3892,2017-02-01 10:30:00,18,0.36,0.36,1,0,0,1,0,0,1,0,0,2017,5,2,1,23,-15,10,1
3893,2017-02-01 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2017,5,2,1,37,-14,40,2
3894,2017-02-02 10:30:00,46,0.61,0.61,1,0,0,1,0,0,0,1,0,2017,5,3,1,16,-7,-17,-1
3895,2017-02-03 09:45:00,30,0.71,-0.23,0,1,0,1,0,0,0,1,0,2017,5,4,1,37,18,22,2
3896,2017-02-07 08:30:00,68,0.09,0.4,1,0,0,1,0,0,0,0,1,2017,6,1,1,21,-11,13,1
3897,2017-02-07 15:00:00,12,-1.25,-1.4,0,0,1,0,1,0,0,1,0,2017,6,1,1,7,3,-7,0
3898,2017-02-08 10:30:00,18,0.26,0.26,1,0,0,1,0,0,1,0,0,2017,6,2,1,22,7,4,0
3899,2017-02-09 08:30:00,69,0.49,0.59,0,1,0,1,0,0,1,0,0,2017,6,3,1,23,-1,5,0
3900,2017-02-09 10:00:00,31,-0.59,-0.01,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-17,9,0
3901,2017-02-09 10:30:00,46,-0.95,-0.95,1,0,0,1,0,0,0,1,0,2017,6,3,1,38,-18,1,0
3902,2017-02-10 08:30:00,41,0.67,0.29,1,0,0,1,0,0,0,0,1,2017,6,4,1,18,-8,-11,-1
3903,2017-02-10 10:00:00,58,-0.69,-0.89,0,0,1,1,0,0,1,0,0,2017,6,4,1,20,2,2,0
3904,2017-02-10 14:00:00,25,1.26,1.26,0,1,0,1,0,0,0,1,0,2017,6,4,1,26,-5,1,0
3905,2017-02-14 05:59:00,45,-0.63,-0.63,1,0,0,1,0,0,0,1,0,2017,7,1,1,13,1,14,1
3906,2017-02-15 10:30:00,18,0.49,0.49,1,0,0,1,0,0,1,0,0,2017,7,2,1,41,33,11,1
3907,2017-02-15 16:00:00,66,-1.03,-0.97,0,0,1,0,1,0,0,1,0,2017,7,2,1,16,12,-3,0
3908,2017-02-16 10:30:00,46,-1.57,-1.57,1,0,0,1,0,0,0,1,0,2017,7,3,1,24,16,9,0
3909,2017-02-17 10:00:00,7,0.75,0.22,0,1,0,1,0,0,0,1,0,2017,7,4,1,24,-15,-13,-1
3910,2017-02-22 10:00:00,23,0.54,0.62,0,1,0,1,0,0,0,0,1,2017,8,2,1,15,-12,26,2
3911,2017-02-23 08:30:00,69,-0.41,-0.22,1,0,0,1,0,0,1,0,0,2017,8,3,1,18,3,3,0
3912,2017-02-23 09:00:00,35,-0.99,1.0,1,0,0,0,1,0,0,1,0,2017,8,3,1,21,12,5,0
3913,2017-02-23 10:30:00,46,0.67,0.67,1,0,0,1,0,0,0,1,0,2017,8,3,1,12,2,3,0
3914,2017-02-23 11:00:00,18,1.28,1.28,1,0,0,1,0,0,1,0,0,2017,8,3,1,19,17,-12,-1
3915,2017-02-27 10:00:00,50,-0.72,-0.85,0,0,1,0,0,1,0,0,1,2017,9,0,1,20,-4,6,0
3916,2017-02-28 09:00:00,65,1.01,1.19,0,1,0,1,0,0,0,1,0,2017,9,1,1,22,7,10,1
3917,2017-02-28 09:45:00,10,0.91,0.91,0,1,0,1,0,0,0,0,1,2017,9,1,1,12,3,18,1
3918,2017-02-28 09:59:00,64,-0.31,-0.31,0,1,0,1,0,0,0,1,0,2017,9,1,1,25,10,5,0
3919,2017-02-28 10:00:00,6,0.33,0.13,0,1,0,1,0,0,1,0,0,2017,9,1,1,25,10,5,0
3920,2017-03-01 00:00:00,67,-0.31,-0.31,1,0,0,1,0,0,0,1,0,2017,9,2,1,9,-6,2,0
3921,2017-03-01 09:45:00,29,1.35,1.4,1,0,0,1,0,0,0,1,0,2017,9,2,1,17,13,22,2
3922,2017-03-01 10:30:00,18,0.67,0.67,1,0,0,1,0,0,1,0,0,2017,9,2,1,23,14,16,1
3923,2017-03-02 08:30:00,69,1.32,1.42,0,1,0,1,0,0,1,0,0,2017,9,3,1,11,5,-13,-1
3924,2017-03-02 10:30:00,46,-1.78,-1.78,1,0,0,1,0,0,0,1,0,2017,9,3,1,21,3,11,1
3925,2017-03-03 09:45:00,30,-0.78,0.9,1,0,0,1,0,0,0,1,0,2017,9,4,1,15,-10,-2,0
3926,2017-03-03 10:00:00,40,0.57,0.57,0,1,0,1,0,0,1,0,0,2017,9,4,1,18,-4,8,0
3927,2017-03-06 10:00:00,24,0.31,-0.57,1,0,0,1,0,0,0,0,1,2017,10,0,1,12,4,3,0
3928,2017-03-07 08:30:00,68,-0.24,-0.21,0,0,1,1,0,0,0,0,1,2017,10,1,1,13,6,-9,0
3929,2017-03-07 10:00:00,37,-1.4,-1.4,0,0,1,1,0,0,0,1,0,2017,10,1,1,12,-6,13,1
3930,2017-03-07 15:00:00,12,-1.29,-1.35,0,0,1,0,1,0,0,1,0,2017,10,1,1,5,1,3,0
3931,2017-03-08 08:15:00,0,1.1,1.28,0,1,0,0,1,0,1,0,0,2017,10,2,1,24,1,0,0
3932,2017-03-08 10:00:00,31,1.54,0.51,0,1,0,1,0,0,0,1,0,2017,10,2,1,11,3,4,0
3933,2017-03-08 10:30:00,18,-1.4,-1.4,1,0,0,1,0,0,1,0,0,2017,10,2,1,10,-1,-6,0
3934,2017-03-09 10:30:00,46,0.58,0.58,1,0,0,1,0,0,0,1,0,2017,10,3,1,23,-16,-4,0
3935,2017-03-10 14:00:00,25,-0.37,-0.36,0,0,1,1,0,0,0,1,0,2017,10,4,1,16,5,9,0
3936,2017-03-14 06:00:00,45,-0.28,-0.28,1,0,0,1,0,0,0,1,0,2017,11,1,1,12,-8,0,0
3937,2017-03-15 10:30:00,18,0.74,0.74,1,0,0,1,0,0,1,0,0,2017,11,2,1,15,8,10,1
3938,2017-03-15 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2017,11,2,1,67,-14,80,2
3939,2017-03-15 16:00:00,66,-0.06,-0.07,0,0,1,1,0,0,0,1,0,2017,11,2,1,44,3,18,1
3940,2017-03-16 10:00:00,43,1.36,0.87,0,1,0,1,0,0,0,0,1,2017,11,3,1,14,-6,9,0
3941,2017-03-16 10:30:00,46,0.35,0.35,1,0,0,1,0,0,0,1,0,2017,11,3,1,19,15,-3,0
3942,2017-03-21 08:30:00,19,1.59,1.03,0,1,0,0,0,1,0,0,1,2017,12,1,1,14,-8,5,0
3943,2017-03-22 09:00:00,35,-1.74,-1.7,0,0,1,1,0,0,0,1,0,2017,12,2,1,20,13,-3,0
3944,2017-03-22 10:00:00,23,-1.29,-1.44,0,0,1,1,0,0,0,0,1,2017,12,2,1,16,-1,20,1
3945,2017-03-22 10:30:00,18,-0.13,-0.13,1,0,0,1,0,0,1,0,0,2017,12,2,1,23,15,4,0
3946,2017-03-23 08:30:00,69,-1.38,-1.45,0,0,1,0,0,1,1,0,0,2017,12,3,1,16,-9,9,0
3947,2017-03-23 10:00:00,47,1.18,1.22,0,1,0,0,1,0,0,0,1,2017,12,3,1,15,-3,3,0
3948,2017-03-23 10:30:00,46,0.44,0.44,1,0,0,1,0,0,0,1,0,2017,12,3,1,14,-2,-4,0
3949,2017-03-28 09:00:00,65,-0.26,-0.11,1,0,0,1,0,0,0,1,0,2017,13,1,1,15,5,10,1
3950,2017-03-28 09:59:00,64,-0.65,-0.65,0,1,0,1,0,0,0,1,0,2017,13,1,1,13,10,2,0
3951,2017-03-28 10:00:00,6,1.43,1.22,0,1,0,0,1,0,1,0,0,2017,13,1,1,13,10,2,0
3952,2017-03-29 10:00:00,50,1.11,1.1,0,1,0,1,0,0,0,0,1,2017,13,2,1,19,-2,-1,0
3953,2017-03-29 10:30:00,18,0.53,0.53,1,0,0,1,0,0,1,0,0,2017,13,2,1,15,-1,3,0
3954,2017-03-30 10:30:00,46,0.54,0.54,1,0,0,1,0,0,0,1,0,2017,13,3,1,26,-18,0,0
3955,2017-03-31 09:45:00,10,-0.07,-0.07,0,1,0,1,0,0,0,0,1,2017,13,4,1,20,10,-13,-1
3956,2017-03-31 10:00:00,63,-0.87,-0.32,0,0,1,1,0,0,0,0,1,2017,13,4,1,19,6,1,0
3957,2017-04-03 01:00:00,67,-1.41,-1.41,0,0,1,1,0,0,0,1,0,2017,14,0,1,4,1,-2,0
3958,2017-04-03 09:45:00,29,0.88,1.13,1,0,0,1,0,0,0,1,0,2017,14,0,1,10,-2,4,0
3959,2017-04-04 08:30:00,68,1.58,1.47,0,1,0,1,0,0,0,0,1,2017,14,1,1,13,5,2,0
3960,2017-04-05 08:15:00,0,0.27,-0.15,0,1,0,0,0,1,1,0,0,2017,14,2,1,32,16,-15,-1
3961,2017-04-05 09:45:00,30,-0.23,0.32,1,0,0,1,0,0,0,1,0,2017,14,2,1,14,-9,5,0
3962,2017-04-05 10:00:00,40,-1.42,-1.42,0,0,1,1,0,0,1,0,0,2017,14,2,1,16,-3,0,0
3963,2017-04-05 10:30:00,18,-1.65,-1.65,1,0,0,1,0,0,1,0,0,2017,14,2,1,17,0,1,0
3964,2017-04-06 08:30:00,69,1.36,1.27,0,1,0,1,0,0,1,0,0,2017,14,3,1,22,-12,2,0
3965,2017-04-06 10:30:00,46,1.69,1.69,1,0,0,1,0,0,0,1,0,2017,14,3,1,10,2,-9,0
3966,2017-04-07 10:00:00,31,-1.71,-0.98,0,0,1,1,0,0,0,1,0,2017,14,4,1,20,14,-15,-1
3967,2017-04-07 15:00:00,12,0.51,0.9,0,1,0,0,1,0,0,1,0,2017,14,4,1,11,7,5,0
3968,2017-04-11 06:00:00,45,-0.58,-0.58,1,0,0,1,0,0,0,1,0,2017,15,1,1,14,7,8,0
3969,2017-04-11 10:00:00,43,0.81,0.61,0,1,0,1,0,0,0,0,1,2017,15,1,1,6,-2,8,0
3970,2017-04-12 08:30:00,41,0.08,1.37,1,0,0,0,1,0,0,0,1,2017,15,2,1,9,-1,5,0
3971,2017-04-12 10:30:00,18,0.65,0.65,1,0,0,1,0,0,1,0,0,2017,15,2,1,9,4,4,0
3972,2017-04-12 14:00:00,25,-0.29,-0.29,0,0,1,1,0,0,0,1,0,2017,15,2,1,17,-11,5,0
3973,2017-04-13 10:00:00,58,0.18,-0.2,0,1,0,0,0,1,1,0,0,2017,15,3,1,25,-13,11,1
3974,2017-04-13 10:30:00,46,-1.5,-1.5,1,0,0,1,0,0,0,1,0,2017,15,3,1,19,-7,12,1
3975,2017-04-14 10:00:00,5,0.03,0.15,1,0,0,1,0,0,0,1,0,2017,15,4,1,11,-6,3,0
3976,2017-04-17 08:30:00,21,-1.07,-1.07,0,0,1,1,0,0,0,0,1,2017,16,0,1,14,10,1,0
3977,2017-04-17 10:00:00,44,-0.65,-0.6,0,0,1,1,0,0,0,1,0,2017,16,0,1,19,11,10,1
3978,2017-04-17 16:00:00,66,1.45,1.47,0,1,0,1,0,0,0,1,0,2017,16,0,1,9,-1,4,0
3979,2017-04-19 10:30:00,18,0.42,0.42,1,0,0,1,0,0,1,0,0,2017,16,2,1,13,-6,-1,0
3980,2017-04-20 10:00:00,7,1.16,0.66,0,1,0,0,0,1,0,1,0,2017,16,3,1,20,16,-3,0
3981,2017-04-20 10:30:00,46,-0.12,-0.12,1,0,0,1,0,0,0,1,0,2017,16,3,1,18,-8,10,1
3982,2017-04-21 10:00:00,23,0.6,0.79,0,1,0,1,0,0,0,0,1,2017,16,4,1,18,-5,-5,0
3983,2017-04-25 09:59:00,64,-1.52,-1.52,0,1,0,1,0,0,0,1,0,2017,17,1,1,30,16,24,2
3984,2017-04-26 10:30:00,18,0.58,0.58,1,0,0,1,0,0,1,0,0,2017,17,2,1,21,16,-16,-1
3985,2017-04-27 10:00:00,50,0.44,0.46,0,0,1,1,0,0,0,0,1,2017,17,3,1,35,-8,9,0
3986,2017-04-27 10:30:00,46,0.01,0.01,1,0,0,1,0,0,0,1,0,2017,17,3,1,22,-6,-2,0
3987,2017-04-28 09:45:00,10,0.42,0.42,0,1,0,1,0,0,0,0,1,2017,17,4,1,20,0,-1,0
3988,2017-04-28 10:00:00,63,-1.26,-0.35,0,0,1,1,0,0,0,0,1,2017,17,4,1,20,15,-25,-2
3989,2017-05-01 09:45:00,29,-0.62,0.29,1,0,0,1,0,0,0,1,0,2017,18,0,1,15,-10,10,1
3990,2017-05-02 01:00:00,67,-0.16,-0.16,0,0,1,1,0,0,0,1,0,2017,18,1,1,3,-2,8,0
3991,2017-05-03 08:15:00,0,-0.89,-0.86,1,0,0,0,0,1,1,0,0,2017,18,2,1,14,9,3,0
3992,2017-05-03 09:45:00,30,1.04,-0.05,0,1,0,1,0,0,0,1,0,2017,18,2,1,10,-4,0,0
3993,2017-05-03 10:00:00,40,0.95,0.95,0,1,0,1,0,0,1,0,0,2017,18,2,1,16,-1,-3,0
3994,2017-05-03 10:30:00,18,0.24,0.24,1,0,0,1,0,0,1,0,0,2017,18,2,1,11,-1,4,0
3995,2017-05-03 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2017,18,2,1,24,-4,-13,-1
3996,2017-05-04 10:00:00,24,-1.75,-1.3,0,0,1,0,1,0,0,0,1,2017,18,3,1,21,2,2,0
3997,2017-05-04 10:30:00,46,-0.02,-0.02,1,0,0,1,0,0,0,1,0,2017,18,3,1,18,15,-6,0
3998,2017-05-05 15:00:00,12,0.46,0.06,0,1,0,0,0,1,0,1,0,2017,18,4,1,7,1,5,0
3999,2017-05-09 06:00:00,45,-0.56,-0.56,1,0,0,1,0,0,0,1,0,2017,19,1,1,16,-4,-11,-1
4000,2017-05-10 08:30:00,41,1.65,1.67,0,1,0,0,1,0,0,0,1,2017,19,2,1,18,8,-2,0
4001,2017-05-10 10:30:00,18,0.4,0.4,1,0,0,1,0,0,1,0,0,2017,19,2,1,13,-1,-7,0
4002,2017-05-10 14:00:00,25,0.01,0.02,0,1,0,1,0,0,0,1,0,2017,19,2,1,15,-11,3,0
4003,2017-05-11 10:30:00,46,0.79,0.79,1,0,0,1,0,0,0,1,0,2017,19,3,1,14,8,0,0
4004,2017-05-15 08:30:00,21,-1.04,-1.04,0,0,1,1,0,0,0,0,1,2017,20,0,1,14,-4,9,0
4005,2017-05-15 10:00:00,44,0.45,0.48,0,1,0,1,0,0,0,1,0,2017,20,0,1,13,1,-5,0
4006,2017-05-15 16:00:00,66,-0.22,-0.24,0,0,1,1,0,0,0,1,0,2017,20,0,1,5,1,-3,0
4007,2017-05-17 10:30:00,18,-0.66,-0.66,1,0,0,1,0,0,1,0,0,2017,20,2,1,42,33,-1,0
4008,2017-05-18 10:00:00,7,-1.12,-1.53,0,0,1,0,0,1,0,1,0,2017,20,3,1,13,4,7,0
4009,2017-05-18 10:30:00,46,-0.7,-0.7,1,0,0,1,0,0,0,1,0,2017,20,3,1,23,3,13,1
4010,2017-05-23 09:59:00,64,-1.66,-1.66,0,0,1,1,0,0,0,1,0,2017,21,1,1,21,-8,2,0
4011,2017-05-23 10:00:00,47,-0.8,-0.47,0,0,1,0,1,0,0,0,1,2017,21,1,1,21,-8,2,0
4012,2017-05-24 08:58:00,35,-0.34,-0.37,0,1,0,1,0,0,0,1,0,2017,21,2,1,17,7,-10,-1
4013,2017-05-24 10:00:00,23,-0.71,-0.74,0,0,1,1,0,0,0,0,1,2017,21,2,1,23,-7,-1,0
4014,2017-05-24 10:30:00,18,0.07,0.07,1,0,0,1,0,0,1,0,0,2017,21,2,1,13,2,-13,-1
4015,2017-05-25 10:30:00,46,-0.12,-0.12,1,0,0,1,0,0,0,1,0,2017,21,3,1,17,-1,4,0
4016,2017-05-26 10:00:00,63,1.43,0.13,1,0,0,1,0,0,0,0,1,2017,21,4,1,18,-9,12,1
4017,2017-05-30 09:00:00,65,0.5,0.23,0,1,0,1,0,0,0,1,0,2017,22,1,1,22,-9,28,2
4018,2017-05-30 10:00:00,6,-0.65,-0.68,0,0,1,0,0,1,1,0,0,2017,22,1,1,38,20,-12,-1
4019,2017-05-31 09:45:00,10,0.46,0.46,0,1,0,1,0,0,0,0,1,2017,22,2,1,22,11,-7,0
4020,2017-05-31 10:00:00,50,-0.87,-0.72,0,0,1,1,0,0,0,0,1,2017,22,2,1,25,10,-4,0
4021,2017-06-01 01:00:00,67,-0.02,-0.02,0,0,1,1,0,0,0,1,0,2017,22,3,1,5,2,-8,0
4022,2017-06-01 08:15:00,0,0.04,0.19,0,1,0,1,0,0,1,0,0,2017,22,3,1,23,-3,0,0
4023,2017-06-01 08:30:00,69,-1.73,-1.71,0,0,1,1,0,0,1,0,0,2017,22,3,1,23,-13,8,0
4024,2017-06-01 09:45:00,29,-1.56,-0.37,1,0,0,1,0,0,0,1,0,2017,22,3,1,9,5,-2,0
4025,2017-06-01 10:30:00,46,-0.07,-0.07,1,0,0,1,0,0,0,1,0,2017,22,3,1,18,1,-1,0
4026,2017-06-01 11:00:00,18,0.79,0.79,1,0,0,1,0,0,1,0,0,2017,22,3,1,12,-1,-13,-1
4027,2017-06-05 09:45:00,30,-1.6,-1.31,0,0,1,1,0,0,0,1,0,2017,23,0,1,22,9,-8,0
4028,2017-06-06 10:00:00,43,1.64,1.7,0,1,0,1,0,0,0,0,1,2017,23,1,1,22,10,3,0
4029,2017-06-07 10:30:00,18,-1.57,-1.57,1,0,0,1,0,0,1,0,0,2017,23,2,1,38,31,-10,-1
4030,2017-06-07 15:00:00,12,-0.79,-0.4,0,0,1,0,1,0,0,1,0,2017,23,2,1,15,-13,12,1
4031,2017-06-08 08:30:00,69,-0.71,-1.1,1,0,0,0,0,1,1,0,0,2017,23,3,1,46,-6,-12,-1
4032,2017-06-08 10:00:00,37,1.32,1.32,1,0,0,1,0,0,0,1,0,2017,23,3,1,27,-2,3,0
4033,2017-06-08 10:30:00,46,-0.47,-0.47,1,0,0,1,0,0,0,1,0,2017,23,3,1,26,-7,4,0
4034,2017-06-09 10:00:00,31,1.42,1.51,0,1,0,1,0,0,0,1,0,2017,23,4,1,17,5,8,0
4035,2017-06-12 14:00:00,25,-0.25,-0.25,1,0,0,1,0,0,0,1,0,2017,24,0,1,11,4,1,0
4036,2017-06-13 05:57:00,45,0.94,0.94,1,0,0,1,0,0,0,1,0,2017,24,1,1,13,-6,-4,0
4037,2017-06-14 10:00:00,5,1.35,1.55,0,1,0,1,0,0,0,1,0,2017,24,2,1,16,-1,6,0
4038,2017-06-14 10:30:00,18,-0.14,-0.14,1,0,0,1,0,0,1,0,0,2017,24,2,1,28,6,1,0
4039,2017-06-14 14:00:00,26,0.0,0.0,1,0,0,1,0,0,1,0,0,2017,24,2,1,37,1,-54,-2
4040,2017-06-15 10:00:00,44,-0.75,-0.9,0,0,1,0,0,1,0,1,0,2017,24,3,1,22,-5,-3,0
4041,2017-06-15 10:30:00,46,1.67,1.67,1,0,0,1,0,0,0,1,0,2017,24,3,1,22,-3,5,0
4042,2017-06-15 16:00:00,66,-0.49,-0.51,0,0,1,1,0,0,0,1,0,2017,24,3,1,16,-9,2,0
4043,2017-06-16 10:00:00,58,-1.19,-1.29,0,0,1,0,0,1,0,0,1,2017,24,4,1,16,7,17,1
4044,2017-06-20 08:30:00,19,0.27,0.44,0,1,0,1,0,0,0,0,1,2017,25,1,1,22,12,-10,-1
4045,2017-06-21 10:00:00,23,0.48,0.57,0,1,0,1,0,0,0,0,1,2017,25,2,1,17,-7,6,0
4046,2017-06-21 10:30:00,18,0.63,0.63,1,0,0,1,0,0,1,0,0,2017,25,2,1,11,8,1,0
4047,2017-06-22 08:30:00,69,0.18,0.28,1,0,0,1,0,0,1,0,0,2017,25,3,1,15,9,-11,-1
4048,2017-06-22 09:00:00,35,-0.2,-0.24,0,1,0,0,1,0,0,1,0,2017,25,3,1,13,-5,-2,0
4049,2017-06-22 10:00:00,7,-0.92,-1.09,0,0,1,0,0,1,0,1,0,2017,25,3,1,10,1,-6,0
4050,2017-06-22 10:30:00,46,-0.94,-0.94,1,0,0,1,0,0,0,1,0,2017,25,3,1,11,7,-1,0
4051,2017-06-23 10:00:00,47,0.3,0.91,0,1,0,0,1,0,0,0,1,2017,25,4,1,19,18,11,1
4052,2017-06-27 09:00:00,65,-1.45,-1.53,0,0,1,1,0,0,0,1,0,2017,26,1,1,15,4,8,0
4053,2017-06-27 09:59:00,64,0.8,0.8,0,1,0,1,0,0,0,1,0,2017,26,1,1,22,4,-3,0
4054,2017-06-27 10:00:00,6,0.03,0.06,0,1,0,1,0,0,1,0,0,2017,26,1,1,22,4,-3,0
4055,2017-06-28 10:00:00,50,-0.22,-0.29,0,0,1,0,0,1,0,0,1,2017,26,2,1,62,31,10,1
4056,2017-06-28 10:30:00,18,-0.6,-0.6,1,0,0,1,0,0,1,0,0,2017,26,2,1,56,41,-16,-1
4057,2017-06-29 10:30:00,46,0.88,0.88,1,0,0,1,0,0,0,1,0,2017,26,3,1,26,6,11,1
4058,2017-06-30 09:45:00,10,1.51,1.51,0,1,0,1,0,0,0,0,1,2017,26,4,1,16,9,-3,0
4059,2017-06-30 10:00:00,63,1.07,1.16,0,1,0,1,0,0,0,0,1,2017,26,4,1,15,1,-17,-1
4060,2017-07-03 01:00:00,67,0.69,0.69,1,0,0,1,0,0,0,1,0,2017,27,0,1,11,7,-4,0
4061,2017-07-03 09:45:00,29,0.25,0.21,1,0,0,1,0,0,0,1,0,2017,27,0,1,17,-6,2,0
4062,2017-07-05 10:00:00,24,-0.99,-0.44,0,0,1,1,0,0,0,0,1,2017,27,2,1,14,10,3,0
4063,2017-07-05 10:13:00,37,-0.47,-0.47,0,0,1,1,0,0,0,1,0,2017,27,2,1,14,4,2,0
4064,2017-07-06 08:15:00,0,-1.27,-1.25,0,0,1,0,0,1,1,0,0,2017,27,3,1,37,18,-3,0
4065,2017-07-06 09:45:00,30,1.37,0.73,0,1,0,1,0,0,0,1,0,2017,27,3,1,14,4,3,0
4066,2017-07-06 10:00:00,40,0.42,0.42,0,1,0,1,0,0,1,0,0,2017,27,3,1,21,14,-3,0
4067,2017-07-06 11:00:00,18,1.16,1.16,1,0,0,1,0,0,1,0,0,2017,27,3,1,14,9,-1,0
4068,2017-07-07 10:30:00,46,-1.17,-1.17,1,0,0,1,0,0,0,1,0,2017,27,4,1,21,-14,7,0
4069,2017-07-10 15:00:00,12,1.33,1.56,0,1,0,0,1,0,0,1,0,2017,28,0,1,7,-2,-4,0
4070,2017-07-11 06:00:00,45,0.77,0.77,1,0,0,1,0,0,0,1,0,2017,28,1,1,5,1,0,0
4071,2017-07-12 10:30:00,18,0.71,0.71,1,0,0,1,0,0,1,0,0,2017,28,2,1,31,-23,25,2
4072,2017-07-13 10:30:00,46,0.37,0.37,1,0,0,1,0,0,0,1,0,2017,28,3,1,24,-9,-7,0
4073,2017-07-13 13:58:00,25,-1.77,-1.77,0,0,1,1,0,0,0,1,0,2017,28,3,1,8,5,7,0
4074,2017-07-17 08:30:00,21,-0.32,-0.32,0,0,1,1,0,0,0,0,1,2017,29,0,1,9,1,1,0
4075,2017-07-18 08:30:00,41,0.38,0.29,1,0,0,0,1,0,0,0,1,2017,29,1,1,14,0,21,2
