,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
1061,2013-04-24 08:30:00,8,-1.41,1,-0.5,0,0,0,1,0,0,1,1,2013,17,2,1,6,2,13,-12,6,3,7,4,5,1,7,-7,14,3,6,-8,23,-14,17,0
1062,2013-04-25 08:30:00,32,0.67,1,-1.65,0,0,1,0,1,0,0,1,2013,17,3,1,13,-11,8,-4,6,5,4,-3,6,-3,4,-2,39,-34,3,-36,26,22,2,0
1063,2013-04-26 08:30:00,1,-1.16,1,0.73,1,0,0,1,0,1,0,1,2013,17,4,1,20,13,11,6,10,2,11,-7,6,3,7,0,15,-5,8,-7,36,8,20,0
1064,2013-04-29 10:00:00,24,0.11,0,-0.49,1,0,1,0,0,0,1,1,2013,18,0,1,7,2,3,-1,5,2,3,0,3,0,6,-1,14,5,7,-7,11,-3,16,0
1065,2013-04-30 10:00:00,4,0.97,1,1.37,1,0,1,0,0,1,0,1,2013,18,1,1,20,10,10,6,9,6,8,-4,6,2,14,11,20,18,18,-2,79,67,13,0
1066,2013-05-01 08:15:00,0,-0.74,0,-0.97,1,0,0,1,0,0,1,1,2013,18,2,1,11,9,10,5,6,2,8,-7,6,-3,5,-2,26,-17,7,-19,25,12,14,0
1067,2013-05-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2013,18,2,1,17,7,13,-10,17,-15,7,2,6,1,5,-2,12,-1,5,-7,19,-15,13,0
1068,2013-05-03 10:00:00,18,-0.77,0,0.0,0,0,0,1,1,0,0,1,2013,18,4,1,19,10,25,17,11,3,17,-8,7,4,8,6,42,-28,13,-29,81,68,5,0
1069,2013-05-09 08:30:00,32,0.45,0,-2.3,0,0,1,0,1,0,0,1,2013,19,3,1,9,0,8,-6,10,5,7,-5,8,4,4,2,33,-24,5,-28,23,-9,13,0
1070,2013-05-15 08:30:00,23,-0.61,0,0.0,0,0,0,1,1,0,0,1,2013,20,2,1,19,16,8,-4,10,-8,9,-4,8,7,10,-3,26,-20,6,-20,44,2,26,0
1071,2013-05-16 10:00:00,25,-0.74,1,0.0,0,0,0,1,1,0,0,1,2013,20,3,1,26,18,6,-1,13,-9,10,-4,9,7,5,0,15,1,5,-10,38,5,12,0
1072,2013-05-17 09:55:00,28,1.54,1,1.14,1,0,1,0,0,1,0,1,2013,20,4,1,29,13,10,-4,14,-4,9,4,7,-3,7,2,22,9,18,-4,34,-18,16,0
1073,2013-05-22 10:00:00,14,-0.17,0,-1.75,0,1,0,0,1,0,0,1,2013,21,2,1,32,32,14,12,22,-13,12,-1,17,-10,20,-18,72,-47,23,-49,47,13,3,0
1074,2013-05-23 08:30:00,32,0.36,0,-2.74,0,0,1,0,1,0,0,1,2013,21,3,1,17,-13,12,-5,27,20,13,-1,10,-8,6,-1,23,10,17,-6,31,22,47,1
1075,2013-05-23 10:00:00,21,0.83,1,2.3,1,0,1,0,0,1,0,1,2013,21,3,1,17,0,18,8,9,-5,8,5,6,0,9,0,13,-4,7,-6,21,6,50,1
1076,2013-05-24 08:30:00,8,0.42,0,-0.26,0,0,1,0,1,0,0,1,2013,21,4,1,22,-15,8,-1,10,-9,12,6,14,12,6,-4,13,1,5,-8,57,-24,18,0
1077,2013-05-28 10:00:00,4,0.69,1,0.47,0,0,1,0,0,1,0,1,2013,22,1,1,11,-1,17,-15,15,-12,14,-11,11,-4,5,0,19,-12,7,-12,30,-19,15,0
1078,2013-05-30 10:00:00,24,-0.34,0,0.0,0,0,0,1,1,0,0,1,2013,22,3,1,13,3,15,6,16,5,17,11,9,0,7,2,15,5,10,-5,73,43,9,0
1079,2013-06-03 10:00:00,17,-0.8,1,0.0,0,0,0,1,1,0,0,1,2013,23,0,1,47,38,17,7,11,9,11,4,8,3,14,8,24,11,19,-5,53,-36,79,1
1080,2013-06-04 08:30:00,31,0.14,0,7.38,2,0,1,0,0,1,0,1,2013,23,1,1,17,-10,6,0,9,-8,8,-3,5,5,4,0,18,4,11,-7,30,0,20,0
1081,2013-06-05 08:15:00,0,-0.7,0,-0.18,0,0,0,1,1,0,0,1,2013,23,2,1,49,42,26,-17,8,4,18,10,15,-10,10,-4,31,0,20,-11,53,1,27,0
1082,2013-06-05 10:00:00,18,-0.21,0,0.0,0,1,0,0,1,0,0,1,2013,23,2,1,21,1,12,10,12,-7,8,3,11,-3,7,-1,29,6,17,-12,27,2,5,0
1083,2013-06-06 08:30:00,32,-0.05,0,-3.35,0,1,0,0,1,0,0,1,2013,23,3,1,24,-8,40,33,12,-2,50,24,13,-9,11,0,24,-8,14,-10,33,-4,159,1
1084,2013-06-14 08:30:00,23,2.64,1,0.0,0,0,1,0,1,0,0,1,2013,24,4,1,12,-9,9,-7,8,4,7,3,9,6,7,4,13,-1,9,-4,20,-7,37,1
1085,2013-06-14 09:55:00,28,-0.4,0,0.24,0,0,0,1,0,1,0,1,2013,24,4,1,15,7,10,6,9,2,10,-3,10,4,8,-2,17,11,13,-4,22,7,10,0
1086,2013-06-20 08:30:00,32,-0.6,0,-1.07,0,0,0,1,1,0,0,1,2013,25,3,1,23,20,15,-8,11,-6,10,-3,6,1,7,-4,25,-9,0,-25,27,-11,27,0
1087,2013-06-25 08:30:00,8,0.49,0,0.64,0,0,1,0,0,1,0,1,2013,26,1,1,20,-15,22,-13,8,0,14,-5,5,4,4,3,30,7,19,-11,41,-7,8,0
1088,2013-06-27 08:30:00,32,-0.07,0,-0.66,1,1,0,0,1,0,0,1,2013,26,3,1,19,9,6,-2,8,-7,5,-2,13,10,10,-4,9,-1,7,-2,21,-10,18,0
1089,2013-06-27 10:00:00,24,2.02,1,-0.63,1,0,1,0,0,0,1,1,2013,26,3,1,29,-11,13,-2,11,-1,10,-8,9,4,7,1,31,-17,14,-17,39,2,50,1
1090,2013-07-01 10:00:00,17,-0.14,0,0.0,0,1,0,0,1,0,0,1,2013,27,0,1,17,-3,14,-8,6,2,11,6,5,2,8,-6,23,8,9,-14,18,4,32,1
1091,2013-07-03 08:15:00,0,0.75,0,-0.03,0,0,1,0,1,0,0,1,2013,27,2,1,17,-7,20,19,13,0,18,-13,11,7,5,1,28,-22,1,-27,26,-6,65,1
1092,2013-07-03 10:00:00,18,-2.19,1,0.0,0,0,0,1,1,0,0,1,2013,27,2,1,19,10,6,-1,9,6,6,-2,6,0,6,-1,16,-8,4,-12,31,-3,46,1
1093,2013-07-11 08:30:00,32,-1.58,1,-0.88,1,0,0,1,1,0,0,1,2013,28,3,1,24,-5,17,-9,8,-7,18,-8,10,-7,11,2,39,23,29,-10,32,-16,36,1
1094,2013-07-12 08:30:00,23,1.04,0,0.0,0,0,1,0,1,0,0,1,2013,28,4,1,13,-4,8,5,9,3,8,-5,8,-8,6,-2,42,-16,11,-31,26,4,50,1
1095,2013-07-12 09:55:00,28,-0.26,0,0.5,0,0,0,1,0,1,0,1,2013,28,4,1,14,10,10,-3,4,2,7,-5,9,5,15,11,24,10,21,-3,42,-8,38,1
1096,2013-07-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,29,1,1,23,-10,12,-4,21,16,21,12,9,-5,7,1,35,-6,8,-27,33,-6,39,1
1097,2013-07-17 08:30:00,3,-1.94,1,1.43,1,0,0,1,1,0,0,1,2013,29,2,1,45,22,16,8,16,1,18,-1,24,-13,6,0,27,-4,9,-18,53,-9,3,0
1098,2013-07-18 08:30:00,32,0.7,0,-2.39,0,0,1,0,1,0,0,1,2013,29,3,1,12,-3,13,5,22,-13,11,-1,8,2,8,0,23,9,17,-6,35,-15,11,0
1099,2013-07-18 10:00:00,25,1.1,1,0.0,0,0,1,0,1,0,0,1,2013,29,3,1,16,-7,11,1,8,-2,8,6,8,-6,5,3,18,7,16,-2,20,10,33,1
1100,2013-07-22 10:00:00,14,-1.87,1,-2.7,1,0,0,1,0,0,1,1,2013,30,0,1,18,13,12,-4,7,-1,9,-6,4,1,4,0,28,-10,15,-13,48,32,7,0
1101,2013-07-24 10:00:00,21,0.55,1,-1.35,1,0,1,0,0,0,1,1,2013,30,2,1,25,-22,11,11,12,5,9,2,8,-1,23,20,11,-4,5,-6,27,14,12,0
1102,2013-07-29 10:00:00,24,0.26,0,-0.67,2,0,1,0,0,0,1,1,2013,31,0,1,5,-2,7,6,5,-1,10,-7,6,6,7,5,19,2,7,-12,23,-12,19,0
1103,2013-07-30 10:00:00,4,-0.12,0,0.41,0,0,0,1,0,1,0,1,2013,31,1,1,9,5,17,-17,6,-1,10,-6,16,-5,11,-1,16,7,8,-8,29,-17,17,0
1104,2013-07-31 08:15:00,0,0.58,0,0.39,0,0,1,0,0,1,0,1,2013,31,2,1,32,-25,6,-2,10,6,40,-20,17,-10,12,7,16,-3,5,-11,32,19,68,1
1105,2013-07-31 08:30:00,1,1.15,1,-1.23,1,0,1,0,0,0,1,1,2013,31,2,1,40,-20,17,-10,12,7,10,-4,6,1,6,-5,21,12,16,-5,62,-3,74,1
1106,2013-08-01 08:30:00,32,2.0,1,-3.65,0,0,1,0,1,0,0,1,2013,31,3,1,44,-25,16,5,24,9,44,18,11,-5,12,3,42,23,28,-14,52,-2,10,0
1107,2013-08-01 10:00:00,17,2.01,1,0.0,0,0,1,0,1,0,0,1,2013,31,3,1,35,-21,17,6,10,-7,6,1,16,-5,11,-4,26,17,20,-6,51,9,11,0
1108,2013-08-05 10:00:00,18,2.34,1,0.0,0,0,1,0,1,0,0,1,2013,32,0,1,18,-13,7,3,7,-1,5,0,4,0,5,3,14,-9,2,-12,28,3,17,0
1109,2013-08-06 08:30:00,31,2.84,1,0.97,2,0,1,0,0,1,0,1,2013,32,1,1,12,-6,13,11,11,5,15,-5,7,5,5,-3,12,1,6,-6,21,19,28,0
1110,2013-08-08 08:30:00,32,-0.21,0,-4.47,0,1,0,0,1,0,0,1,2013,32,3,1,10,6,6,2,4,2,4,0,4,2,6,-5,7,3,5,-2,14,-6,40,1
1111,2013-08-14 08:30:00,23,-1.25,1,0.0,0,0,0,1,1,0,0,1,2013,33,2,1,12,12,7,2,5,1,7,-1,4,-2,5,1,12,-1,10,-2,15,-5,14,0
1112,2013-08-15 10:00:00,25,-0.72,1,0.0,0,0,0,1,1,0,0,1,2013,33,3,1,28,-10,10,-8,12,5,10,6,10,6,12,11,17,16,17,0,35,-7,91,1
1113,2013-08-16 08:30:00,3,-0.16,0,0.63,0,1,0,0,1,0,0,1,2013,33,4,1,15,15,10,0,16,12,9,1,5,2,4,-2,21,10,15,-6,15,-3,6,0
1114,2013-08-16 09:55:00,28,-1.1,1,0.47,0,0,0,1,0,1,0,1,2013,33,4,1,18,1,12,-6,6,-4,5,2,8,-4,15,-12,25,-11,2,-23,21,-3,5,0
1115,2013-08-21 10:00:00,14,1.81,1,-1.35,0,0,1,0,1,0,0,1,2013,34,2,1,12,0,7,3,6,-1,4,3,5,2,6,-4,10,-7,3,-7,20,-3,5,0
1116,2013-08-22 08:30:00,32,-0.66,0,1.5,0,0,0,1,1,0,0,1,2013,34,3,1,14,14,14,8,10,-6,9,3,5,0,10,4,17,0,13,-4,27,6,29,0
1117,2013-08-23 10:00:00,21,-5.93,2,-2.48,1,0,0,1,0,0,1,1,2013,34,4,1,26,22,11,-7,10,6,9,2,19,16,6,-1,22,6,15,-7,41,-9,7,0
1118,2013-08-26 08:30:00,8,-1.04,0,-0.37,0,0,0,1,1,0,0,1,2013,35,0,1,23,21,12,-4,9,-2,6,3,7,2,6,-2,7,2,5,-2,35,-7,7,0
1119,2013-08-27 10:00:00,4,0.3,0,0.4,0,0,1,0,0,1,0,1,2013,35,1,1,10,-6,14,-5,10,7,13,3,4,-4,11,-3,22,18,19,-3,56,45,7,0
1120,2013-08-28 10:00:00,24,-0.58,0,0.0,0,0,0,1,1,0,0,1,2013,35,2,1,10,4,9,-3,10,6,9,7,9,4,18,-14,31,16,19,-12,63,-51,7,0
1121,2013-09-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2013,36,1,1,23,-19,15,6,17,13,12,-11,9,6,12,-10,11,2,9,-2,33,-6,16,0
1122,2013-09-04 08:30:00,31,-0.08,0,-0.32,0,1,0,0,1,0,0,1,2013,36,2,1,6,0,3,-2,3,0,2,-1,3,2,3,1,9,-7,1,-8,14,-9,50,1
1123,2013-09-05 08:15:00,0,-0.03,0,-0.08,0,1,0,0,1,0,0,1,2013,36,3,1,23,16,6,-1,4,-2,24,-19,24,-14,15,-5,46,-10,5,-41,23,-8,10,0
1124,2013-09-05 08:30:00,32,0.77,0,-1.41,1,0,1,0,1,0,0,1,2013,36,3,1,24,-19,24,-14,15,-5,9,-5,26,-24,19,10,44,21,31,-13,32,4,10,0
1125,2013-09-05 10:00:00,18,1.77,1,0.0,0,0,1,0,1,0,0,1,2013,36,3,1,13,-4,15,-11,11,-7,12,-7,10,7,8,-6,15,-3,4,-11,44,-2,7,0
1126,2013-09-12 08:30:00,32,4.56,1,0.0,1,0,1,0,1,0,0,1,2013,37,3,1,26,-9,6,6,6,-1,5,1,6,3,4,-3,17,-7,5,-12,43,-13,53,1
1127,2013-09-13 09:55:00,28,-1.18,1,0.82,1,0,0,1,0,1,0,1,2013,37,4,1,22,8,18,-11,6,4,14,-4,9,0,6,2,11,0,1,-10,52,-39,46,1
1128,2013-09-17 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2013,38,1,1,12,7,8,-5,6,2,8,6,5,-5,4,-1,10,-2,5,-5,19,-2,0,0
1129,2013-09-18 08:30:00,3,-0.48,0,0.83,0,0,0,1,1,0,0,1,2013,38,2,1,7,-2,3,2,2,-1,7,-5,3,2,3,1,7,3,5,-2,8,-2,11,0
1130,2013-09-19 08:30:00,32,1.21,1,-1.75,0,0,1,0,1,0,0,1,2013,38,3,1,27,3,5,3,7,-6,3,2,3,1,4,-3,16,6,10,-6,34,-15,9,0
1131,2013-09-24 10:00:00,4,-0.06,0,-0.2,0,1,0,0,1,0,0,1,2013,39,1,1,7,-1,6,-3,8,-4,9,2,6,-3,8,-3,21,14,16,-5,21,16,9,0
1132,2013-09-25 08:30:00,8,-1.04,0,-1.22,0,0,0,1,0,0,1,1,2013,39,2,1,14,-5,5,0,5,-3,10,9,7,-6,5,4,10,-4,5,-5,15,-6,38,1
1133,2013-09-25 10:00:00,21,-0.02,0,-0.15,0,1,0,0,0,0,1,1,2013,39,2,1,8,4,11,-5,6,2,4,2,4,2,7,6,9,-3,4,-5,14,-4,22,0
1134,2013-09-26 08:30:00,32,0.74,1,-0.88,1,0,1,0,1,0,0,1,2013,39,3,1,12,-6,6,3,3,3,5,-2,10,8,4,1,12,-7,4,-8,14,-1,14,0
1135,2013-09-26 10:00:00,24,-0.25,0,-0.23,0,0,0,1,1,0,0,1,2013,39,3,1,10,7,17,-14,13,-11,7,5,12,-5,10,6,16,-12,4,-12,19,-2,5,0
1136,2013-10-01 10:00:00,17,0.47,0,0.0,0,0,1,0,1,0,0,1,2013,40,1,1,23,5,11,6,9,-1,14,-10,14,-10,10,-3,18,2,12,-6,45,-14,14,0
1137,2013-10-02 08:15:00,0,-0.37,0,-1.25,1,0,0,1,0,0,1,1,2013,40,2,1,19,15,6,-2,7,-3,11,-9,48,25,18,7,51,23,25,-26,21,-5,12,0
1138,2013-10-03 08:30:00,32,0.45,0,-2.83,0,0,1,0,1,0,0,1,2013,40,3,1,10,8,9,4,6,-2,5,-4,4,-1,9,-4,10,0,6,-4,14,-5,51,1
1139,2013-10-03 10:00:00,18,-1.16,1,0.0,0,0,0,1,1,0,0,1,2013,40,3,1,25,23,11,-10,9,-3,9,-6,7,0,8,-1,27,17,18,-9,41,4,25,0
1140,2013-10-10 08:30:00,32,-5.0,2,0.0,1,0,0,1,1,0,0,1,2013,41,3,1,14,6,8,-5,3,0,6,-3,12,-10,8,-4,9,-3,3,-6,17,0,36,1
1141,2013-10-11 09:55:00,28,-0.43,0,0.54,0,0,0,1,0,1,0,1,2013,41,4,1,5,-1,6,3,7,-6,3,1,6,5,5,-1,11,10,10,-1,16,-6,13,0
1142,2013-10-17 08:30:00,32,-0.02,0,-1.0,1,1,0,0,1,0,0,1,2013,42,3,1,17,-9,8,-4,11,7,7,-3,9,6,4,-4,19,10,15,-4,31,6,19,0
1143,2013-10-17 10:00:00,25,0.42,0,0.0,0,0,1,0,1,0,0,1,2013,42,3,1,14,3,9,-5,8,5,7,-5,9,-8,4,3,19,-5,12,-7,34,28,13,0
1144,2013-10-21 10:00:00,14,-0.11,0,-5.38,3,1,0,0,0,0,1,1,2013,43,0,1,10,-2,5,3,3,-1,15,14,5,1,5,-2,7,3,5,-2,18,-3,15,0
1145,2013-10-25 08:30:00,8,-0.73,0,-1.83,0,0,0,1,0,0,1,1,2013,43,4,1,14,2,10,4,9,-5,6,3,5,2,8,-4,19,14,15,-4,22,-16,13,0
1146,2013-10-28 10:00:00,24,-2.1,1,0.0,0,0,0,1,1,0,0,1,2013,44,0,1,7,4,6,0,4,-2,5,-4,5,3,5,3,12,-1,6,-6,17,-3,5,0
1147,2013-10-29 10:00:00,4,-1.25,0,0.43,0,0,0,1,0,1,0,1,2013,44,1,1,13,-3,9,-2,3,1,6,3,29,20,11,2,27,11,19,-8,14,4,1,0
1148,2013-10-30 08:15:00,0,-0.83,0,-2.16,1,0,0,1,0,0,1,1,2013,44,2,1,14,-2,7,-3,5,4,7,2,7,-4,5,-5,16,0,5,-11,21,6,22,0
1149,2013-10-30 08:30:00,7,-2.24,0,0.0,0,0,0,1,1,0,0,1,2013,44,2,1,7,2,7,-4,5,-5,7,-4,6,-5,3,1,12,2,6,-6,21,3,23,0
1150,2013-10-31 08:30:00,32,-0.03,0,0.0,1,1,0,0,1,0,0,1,2013,44,3,1,8,4,7,-3,7,2,4,2,4,1,5,-5,27,17,19,-8,26,-17,1,0
1151,2013-11-01 10:00:00,17,0.59,0,0.0,0,0,1,0,1,0,0,1,2013,44,4,1,16,-7,11,-2,11,-5,4,1,3,0,10,5,21,17,19,-2,33,-12,4,0
1152,2013-11-05 10:00:00,18,0.43,0,0.0,0,0,1,0,1,0,0,1,2013,45,1,1,22,-15,8,-1,8,1,5,3,8,-2,5,1,23,16,17,-6,28,3,4,0
1153,2013-11-08 09:55:00,28,-1.23,0,-3.57,1,0,0,1,0,0,1,1,2013,45,4,1,9,5,13,10,14,-11,18,-13,8,-5,13,-7,27,19,24,-3,53,-20,21,0
1154,2013-11-20 10:00:00,14,-0.27,0,0.0,0,0,0,1,1,0,0,1,2013,47,2,1,9,7,4,-1,9,4,6,2,70,-61,12,8,37,0,28,-9,22,-4,5,0
1155,2013-11-21 10:00:00,25,-1.14,1,0.0,0,0,0,1,1,0,0,1,2013,47,3,1,19,13,11,10,8,-3,10,-9,4,-2,10,-8,19,3,7,-12,25,-12,17,0
1156,2013-11-25 10:00:00,24,-0.66,1,2.22,2,0,0,1,0,1,0,1,2013,48,0,1,13,-1,8,-5,7,-5,4,-1,9,9,8,2,10,-4,4,-6,19,-10,14,0
1157,2013-11-26 08:30:00,3,2.05,1,0.0,0,0,1,0,1,0,0,1,2013,48,1,1,8,-1,3,-1,4,2,6,3,2,1,2,-1,27,-6,11,-16,15,-2,34,1
1158,2013-11-26 10:00:00,4,-0.48,0,1.08,1,0,0,1,0,1,0,1,2013,48,1,1,18,17,14,-9,7,2,7,5,14,12,9,-7,27,19,23,-4,30,-25,16,0
1159,2013-12-02 10:00:00,17,1.61,1,0.0,0,0,1,0,1,0,0,1,2013,49,0,1,20,-14,11,0,6,-2,10,8,4,0,9,8,16,6,11,-5,26,8,10,0
1160,2013-12-04 08:15:00,0,2.09,1,4.26,2,0,1,0,0,1,0,1,2013,49,2,1,21,-3,4,-3,10,-8,15,-6,13,-9,13,-12,18,-8,7,-11,32,2,30,0
1161,2013-12-04 08:30:00,31,-0.06,0,-2.2,1,1,0,0,0,0,1,1,2013,49,2,1,15,-6,13,-9,13,-12,8,-3,9,6,8,-5,18,-12,5,-13,35,-13,47,1
1162,2013-12-06 09:55:00,28,3.04,1,1.96,1,0,1,0,0,1,0,1,2013,49,4,1,9,-2,7,-1,10,7,9,-1,10,2,8,-2,15,4,12,-3,37,22,16,0
1163,2013-12-13 08:30:00,23,-0.35,0,0.0,0,0,0,1,1,0,0,1,2013,50,4,1,9,0,10,6,13,8,8,-1,5,5,10,4,18,-13,4,-14,17,7,4,0
1164,2013-12-17 08:30:00,7,2.24,1,0.0,0,0,1,0,1,0,0,1,2013,51,1,1,16,14,7,-1,6,1,8,-5,4,3,4,-4,25,-8,9,-16,20,-5,12,0
1165,2013-12-18 08:30:00,3,-0.3,0,-1.01,0,1,0,0,1,0,0,1,2013,51,2,1,11,-9,9,7,6,1,3,0,2,1,3,-2,13,6,9,-4,20,-5,18,0
1166,2013-12-19 08:30:00,32,-1.45,2,-0.71,1,0,0,1,1,0,0,1,2013,51,3,1,14,11,10,-6,8,-1,11,0,6,3,5,0,15,2,5,-10,20,-19,6,0
1167,2013-12-24 08:30:00,8,0.89,0,5.98,0,0,1,0,0,1,0,1,2013,52,1,1,9,-4,1,1,5,-3,3,-2,3,2,5,-4,9,-4,4,-5,13,0,21,0
1168,2013-12-24 10:00:00,21,0.29,1,1.49,1,0,1,0,0,1,0,1,2013,52,1,1,3,0,2,1,3,-3,1,0,6,3,2,0,7,3,4,-3,14,-7,19,0
1169,2013-12-26 08:30:00,32,0.23,0,-0.56,1,0,1,0,1,0,0,1,2013,52,3,1,3,1,3,0,5,-5,11,-8,4,2,5,-2,4,2,3,-1,11,1,16,0
1170,2013-12-30 10:00:00,24,-0.35,0,-0.89,1,0,0,1,0,0,1,1,2013,52,0,1,11,8,11,4,10,7,13,-11,3,1,4,0,17,11,13,-4,17,4,1,0
1171,2013-12-31 10:00:00,4,0.74,0,2.93,1,0,1,0,0,1,0,1,2013,52,1,1,10,-7,5,-1,11,10,4,-4,3,0,3,3,17,2,13,-4,14,-3,23,0
1172,2014-01-02 08:30:00,32,-0.14,0,-1.79,0,0,0,1,1,0,0,1,2014,1,3,1,11,0,13,5,11,-8,3,2,6,4,7,6,13,-4,4,-9,31,-26,26,0
1173,2014-01-02 10:00:00,17,-0.21,0,0.0,0,1,0,0,1,0,0,1,2014,1,3,1,16,6,9,1,6,-1,9,2,11,-7,10,-5,30,24,25,-5,20,-6,21,0
1174,2014-01-06 10:00:00,18,-0.59,1,0.0,0,0,0,1,1,0,0,1,2014,2,0,1,20,17,5,-1,13,-9,7,5,6,-3,5,2,28,19,24,-4,40,15,12,0
1175,2014-01-07 08:30:00,31,1.28,1,1.71,2,0,1,0,0,1,0,1,2014,2,1,1,11,-7,6,3,6,5,5,-3,8,-6,5,2,10,-3,4,-6,24,-9,7,0
1176,2014-01-08 08:15:00,0,1.51,1,0.46,1,0,1,0,0,1,0,1,2014,2,2,1,28,-22,11,4,8,3,11,6,11,0,8,3,21,17,19,-2,31,8,15,0
1177,2014-01-09 08:30:00,32,0.21,0,-3.59,1,0,1,0,0,0,1,1,2014,2,3,1,34,-26,18,-10,20,-9,29,-26,15,7,12,4,29,8,12,-17,34,23,25,0
1178,2014-01-15 08:30:00,23,-0.48,0,0.0,0,0,0,1,1,0,0,1,2014,3,2,1,22,-21,11,6,7,1,6,2,6,-1,10,4,27,-3,7,-20,30,1,10,0
1179,2014-01-16 10:00:00,25,0.07,0,0.0,0,0,1,0,1,0,0,1,2014,3,3,1,17,11,18,2,20,-17,6,-5,13,-10,7,-3,9,-5,1,-8,26,-2,4,0
1180,2014-01-17 08:30:00,3,-0.41,0,-1.01,0,1,0,0,1,0,0,1,2014,3,4,1,12,3,9,4,8,-3,6,5,7,-6,6,3,12,-1,4,-8,33,-21,14,0
1181,2014-01-17 09:55:00,28,-0.61,0,0.0,0,0,0,1,1,0,0,1,2014,3,4,1,10,2,11,-8,4,2,5,3,6,3,6,-3,23,-17,4,-19,18,1,13,0
1182,2014-01-17 10:00:00,20,-0.22,0,0.0,1,1,0,0,1,0,0,1,2014,3,4,1,11,-8,4,2,5,3,6,3,6,-3,3,0,23,-17,5,-18,18,0,6,0
1183,2014-01-23 08:30:00,32,0.24,0,-0.48,1,0,1,0,1,0,0,1,2014,4,3,1,17,13,6,-4,6,2,19,14,10,8,6,1,15,-1,9,-6,21,-1,30,0
1184,2014-01-23 10:00:00,14,-0.42,0,-2.05,2,0,0,1,0,0,1,1,2014,4,3,1,8,-1,14,11,5,-2,7,3,4,-1,6,-1,11,-4,1,-10,17,-3,12,0
1185,2014-01-27 10:00:00,21,-0.84,1,-0.62,1,0,0,1,0,0,1,1,2014,5,0,1,15,-1,13,8,11,-6,6,-2,10,8,7,-3,13,7,9,-4,20,3,5,0
1186,2014-01-28 08:30:00,8,-3.75,1,3.83,1,0,0,1,0,1,0,1,2014,5,1,1,27,24,7,0,6,1,7,5,5,-4,7,-2,20,11,14,-6,33,4,8,0
1187,2014-01-28 10:00:00,4,0.98,0,-0.83,1,0,1,0,0,0,1,1,2014,5,1,1,13,-12,6,-3,4,1,3,0,1,0,8,6,9,1,3,-6,26,6,5,0
1188,2014-01-30 10:00:00,24,-3.87,1,-0.86,1,0,0,1,0,0,1,1,2014,5,3,1,13,4,9,3,7,-3,5,0,9,-7,4,-3,13,-7,3,-10,22,-8,9,0
1189,2014-02-03 10:00:00,17,-5.77,2,0.0,0,0,0,1,1,0,0,1,2014,6,0,1,35,22,13,4,9,3,11,-6,8,-2,16,-9,27,19,21,-6,38,-6,19,0
1190,2014-02-05 08:15:00,0,-0.54,0,-0.36,1,0,0,1,0,0,1,1,2014,6,2,1,15,-3,14,6,9,-8,8,-2,12,-8,4,0,19,-4,12,-7,37,28,32,1
1191,2014-02-05 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2014,6,2,1,15,-12,7,6,20,14,10,9,10,3,8,-1,15,-6,6,-9,16,4,9,0
1192,2014-02-11 10:00:00,20,-0.36,0,-0.41,0,1,0,0,1,0,0,1,2014,7,1,1,4,-3,3,1,22,20,5,-2,3,0,7,3,14,8,12,-2,24,-2,5,0
1193,2014-02-14 09:55:00,28,0.13,0,0.41,0,0,1,0,0,1,0,1,2014,7,4,1,11,-8,7,6,8,-5,5,2,3,-1,4,1,11,-8,2,-9,23,3,15,0
1194,2014-02-20 10:00:00,25,-1.92,1,0.0,0,0,0,1,1,0,0,1,2014,8,3,1,13,3,4,1,6,-2,4,0,1,1,5,-2,5,-2,2,-3,18,1,5,0
1195,2014-02-21 10:00:00,14,-0.83,0,0.0,0,0,0,1,1,0,0,1,2014,8,4,1,12,6,12,-4,7,4,7,0,4,-1,5,-1,8,-3,4,-4,49,31,4,0
1196,2014-02-25 10:00:00,4,-0.81,0,-1.38,1,0,0,1,0,0,1,1,2014,9,1,1,10,-3,19,-14,10,-8,11,-3,13,-8,6,2,19,10,12,-7,17,1,9,0
1197,2014-02-26 10:00:00,21,1.61,1,0.49,1,0,1,0,0,1,0,1,2014,9,2,1,12,-4,6,4,9,-9,10,-7,5,1,7,4,9,-7,2,-7,52,-38,7,0
1198,2014-02-28 08:30:00,26,-0.51,0,-0.33,0,0,0,1,1,0,0,1,2014,9,4,1,15,-5,8,4,7,-3,5,1,4,-2,7,6,21,-6,11,-10,20,11,16,0
