,Unnamed: 0,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3041,3,clf,rforest,min,basic,ALL_YES_1_1_1,60_240,included,basic,0.78,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",0.8,0.75,0.8,0.99,0.56,0.05,729.0,188.0,"{'0': {'precision': 0.8013318534961155, 'recall': 0.99039780521262, 'f1-score': 0.8858895705521472, 'support': 729}, '1': {'precision': 0.5625, 'recall': 0.047872340425531915, 'f1-score': 0.08823529411764705, 'support': 188}, 'micro avg': {'precision': 0.797164667393675, 'recall': 0.797164667393675, 'f1-score': 0.7971646673936749, 'support': 917}, 'macro avg': {'precision': 0.6819159267480577, 'recall': 0.519135072819076, 'f1-score': 0.48706243233489716, 'support': 917}, 'weighted avg': {'precision': 0.7523674167924408, 'recall': 0.797164667393675, 'f1-score': 0.7223573961031985, 'support': 917}}",12.37
3042,4,clf,xgb,min,basic,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_estimators': 50},0.8,0.75,0.81,0.97,0.52,0.13,729.0,188.0,"{'0': {'precision': 0.8117106773823192, 'recall': 0.9698216735253772, 'f1-score': 0.8837499999999999, 'support': 729}, '1': {'precision': 0.5217391304347826, 'recall': 0.1276595744680851, 'f1-score': 0.2051282051282051, 'support': 188}, 'micro avg': {'precision': 0.797164667393675, 'recall': 0.797164667393675, 'f1-score': 0.7971646673936749, 'support': 917}, 'macro avg': {'precision': 0.6667249039085509, 'recall': 0.5487406239967312, 'f1-score': 0.5444391025641026, 'support': 917}, 'weighted avg': {'precision': 0.7522617669939474, 'recall': 0.797164667393675, 'f1-score': 0.7446214313676145, 'support': 917}}",0.19
3043,5,clf,gboosting,min,basic,ALL_YES_1_1_1,60_240,included,basic,0.77,{'n_estimators': 10},0.79,0.63,0.79,1.0,0.0,0.0,729.0,188.0,"{'0': {'precision': 0.7949836423118866, 'recall': 1.0, 'f1-score': 0.8857837181044957, 'support': 729}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 188}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.3974918211559433, 'recall': 0.5, 'f1-score': 0.44289185905224787, 'support': 917}, 'weighted avg': {'precision': 0.6319989915434736, 'recall': 0.7949836423118866, 'f1-score': 0.7041835665192774, 'support': 917}}",0.44
3044,6,clf,ada,min,basic,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_estimators': 10},0.79,0.74,0.81,0.96,0.45,0.14,729.0,188.0,"{'0': {'precision': 0.8114086146682189, 'recall': 0.9561042524005487, 'f1-score': 0.8778337531486147, 'support': 729}, '1': {'precision': 0.4482758620689655, 'recall': 0.13829787234042554, 'f1-score': 0.2113821138211382, 'support': 188}, 'micro avg': {'precision': 0.7884405670665212, 'recall': 0.7884405670665212, 'f1-score': 0.7884405670665212, 'support': 917}, 'macro avg': {'precision': 0.6298422383685922, 'recall': 0.5472010623704872, 'f1-score': 0.5446079334848765, 'support': 917}, 'weighted avg': {'precision': 0.7369604603730612, 'recall': 0.7884405670665212, 'f1-score': 0.7412002654784232, 'support': 917}}",0.48
3045,0,reg,kn,min,basic,ALL_YES_1_1_1,60_240,included,basic,19.59,{'n_neighbors': 41},,,,,,,,,19.06,3.42
3046,1,reg,svr-rbf,min,basic,ALL_YES_1_1_1,60_240,included,basic,21.79,"{'C': 5, 'gamma': 1}",,,,,,,,,20.83,2.74
3047,2,reg,dtree,min,basic,ALL_YES_1_1_1,60_240,included,basic,19.48,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,18.96,0.3
3048,3,reg,rforest,min,basic,ALL_YES_1_1_1,60_240,included,basic,19.11,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,18.54,28.51
3049,4,reg,xgb,min,basic,ALL_YES_1_1_1,60_240,included,basic,19.11,{'n_estimators': 50},,,,,,,,,19.13,0.19
3050,5,reg,gboosting,min,basic,ALL_YES_1_1_1,60_240,included,basic,19.19,{'n_estimators': 50},,,,,,,,,19.49,0.4
3051,6,reg,ada,min,basic,ALL_YES_1_1_1,60_240,included,basic,21.03,{'n_estimators': 10},,,,,,,,,22.10,0.4
3052,0,clf,kn,max,all,ALL_YES_1_1_1,60_240,included,basic,0.77,{'n_neighbors': 31},0.75,0.71,0.75,0.99,0.59,0.04,682.0,235.0,"{'0': {'precision': 0.75, 'recall': 0.9897360703812317, 'f1-score': 0.8533501896333755, 'support': 682}, '1': {'precision': 0.5882352941176471, 'recall': 0.0425531914893617, 'f1-score': 0.07936507936507937, 'support': 235}, 'micro avg': {'precision': 0.7470010905125409, 'recall': 0.7470010905125409, 'f1-score': 0.7470010905125409, 'support': 917}, 'macro avg': {'precision': 0.6691176470588236, 'recall': 0.5161446309352967, 'f1-score': 0.46635763449922746, 'support': 917}, 'weighted avg': {'precision': 0.7085444864968888, 'recall': 0.7470010905125409, 'f1-score': 0.6550006793683268, 'support': 917}}",4.63
3053,1,clf,svc-rbf,max,all,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.0,0.0,0.0,682.0,235.0,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",3.03
3054,2,clf,dtree,max,all,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'max_depth': 2, 'min_samples_leaf': 100}",0.74,0.55,0.74,1.0,0.0,0.0,682.0,235.0,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",0.32
3055,3,clf,rforest,max,all,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 10}",0.75,0.73,0.76,0.99,0.64,0.08,682.0,235.0,"{'0': {'precision': 0.7559055118110236, 'recall': 0.9853372434017595, 'f1-score': 0.8555060471037556, 'support': 682}, '1': {'precision': 0.6428571428571429, 'recall': 0.07659574468085106, 'f1-score': 0.13688212927756654, 'support': 235}, 'micro avg': {'precision': 0.752453653217012, 'recall': 0.752453653217012, 'f1-score': 0.7524536532170119, 'support': 917}, 'macro avg': {'precision': 0.6993813273340832, 'recall': 0.5309664940413052, 'f1-score': 0.496194088190661, 'support': 917}, 'weighted avg': {'precision': 0.7269345557541403, 'recall': 0.752453653217012, 'f1-score': 0.6713439743783962, 'support': 917}}",12.97
3056,4,clf,xgb,max,all,ALL_YES_1_1_1,60_240,included,basic,0.77,{'n_estimators': 50},0.75,0.73,0.76,0.98,0.63,0.1,682.0,235.0,"{'0': {'precision': 0.7599544937428896, 'recall': 0.9794721407624634, 'f1-score': 0.8558616271620755, 'support': 682}, '1': {'precision': 0.631578947368421, 'recall': 0.10212765957446808, 'f1-score': 0.17582417582417578, 'support': 235}, 'micro avg': {'precision': 0.7546346782988005, 'recall': 0.7546346782988005, 'f1-score': 0.7546346782988005, 'support': 917}, 'macro avg': {'precision': 0.6957667205556552, 'recall': 0.5407999001684657, 'f1-score': 0.5158429014931256, 'support': 917}, 'weighted avg': {'precision': 0.7270556350754958, 'recall': 0.7546346782988005, 'f1-score': 0.6815881254560706, 'support': 917}}",0.2
3057,5,clf,gboosting,max,all,ALL_YES_1_1_1,60_240,included,basic,0.76,{'n_estimators': 10},0.74,0.55,0.74,1.0,0.0,0.0,682.0,235.0,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",0.45
3058,6,clf,ada,max,all,ALL_YES_1_1_1,60_240,included,basic,0.76,{'n_estimators': 10},0.74,0.69,0.75,0.98,0.51,0.08,682.0,235.0,"{'0': {'precision': 0.753968253968254, 'recall': 0.9750733137829912, 'f1-score': 0.8503836317135549, 'support': 682}, '1': {'precision': 0.5142857142857142, 'recall': 0.07659574468085106, 'f1-score': 0.13333333333333333, 'support': 235}, 'micro avg': {'precision': 0.7448200654307524, 'recall': 0.7448200654307524, 'f1-score': 0.7448200654307524, 'support': 917}, 'macro avg': {'precision': 0.6341269841269841, 'recall': 0.5258345292319211, 'f1-score': 0.4918584825234441, 'support': 917}, 'weighted avg': {'precision': 0.6925447023593152, 'recall': 0.7448200654307524, 'f1-score': 0.6666248311471951, 'support': 917}}",0.5
3059,0,reg,kn,max,all,ALL_YES_1_1_1,60_240,included,basic,21.38,{'n_neighbors': 91},,,,,,,,,25.11,3.74
3060,1,reg,svr-rbf,max,all,ALL_YES_1_1_1,60_240,included,basic,23.47,"{'C': 5, 'gamma': 3}",,,,,,,,,27.76,2.84
3061,2,reg,dtree,max,all,ALL_YES_1_1_1,60_240,included,basic,21.32,"{'max_depth': 4, 'min_samples_leaf': 250}",,,,,,,,,25.03,0.32
3062,3,reg,rforest,max,all,ALL_YES_1_1_1,60_240,included,basic,21.0,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,24.83,30.35
3063,4,reg,xgb,max,all,ALL_YES_1_1_1,60_240,included,basic,21.09,{'n_estimators': 50},,,,,,,,,24.76,0.2
3064,5,reg,gboosting,max,all,ALL_YES_1_1_1,60_240,included,basic,21.19,{'n_estimators': 50},,,,,,,,,24.81,0.42
3065,6,reg,ada,max,all,ALL_YES_1_1_1,60_240,included,basic,24.15,{'n_estimators': 10},,,,,,,,,26.68,0.66
3066,0,clf,kn,min,all,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_neighbors': 51},0.79,0.69,0.8,0.99,0.29,0.01,729.0,188.0,"{'0': {'precision': 0.7956043956043956, 'recall': 0.9931412894375857, 'f1-score': 0.8834655277608296, 'support': 729}, '1': {'precision': 0.2857142857142857, 'recall': 0.010638297872340425, 'f1-score': 0.02051282051282051, 'support': 188}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.5406593406593406, 'recall': 0.5018897936549631, 'f1-score': 0.4519891741368251, 'support': 917}, 'weighted avg': {'precision': 0.6910685824535333, 'recall': 0.7917121046892039, 'f1-score': 0.706546106863746, 'support': 917}}",3.88
3067,1,clf,svc-rbf,min,all,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.79,0.63,0.79,1.0,0.0,0.0,729.0,188.0,"{'0': {'precision': 0.7949836423118866, 'recall': 1.0, 'f1-score': 0.8857837181044957, 'support': 729}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 188}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.3974918211559433, 'recall': 0.5, 'f1-score': 0.44289185905224787, 'support': 917}, 'weighted avg': {'precision': 0.6319989915434736, 'recall': 0.7949836423118866, 'f1-score': 0.7041835665192774, 'support': 917}}",3.07
3068,2,clf,dtree,min,all,ALL_YES_1_1_1,60_240,included,basic,0.77,"{'max_depth': 3, 'min_samples_leaf': 50}",0.79,0.74,0.81,0.95,0.44,0.16,729.0,188.0,"{'0': {'precision': 0.8138987043580683, 'recall': 0.9478737997256516, 'f1-score': 0.8757921419518379, 'support': 729}, '1': {'precision': 0.4411764705882353, 'recall': 0.1595744680851064, 'f1-score': 0.234375, 'support': 188}, 'micro avg': {'precision': 0.7862595419847328, 'recall': 0.7862595419847328, 'f1-score': 0.7862595419847328, 'support': 917}, 'macro avg': {'precision': 0.6275375874731518, 'recall': 0.553724133905379, 'f1-score': 0.555083570975919, 'support': 917}, 'weighted avg': {'precision': 0.7374845495611997, 'recall': 0.7862595419847328, 'f1-score': 0.7442911357501525, 'support': 917}}",0.33
3069,3,clf,rforest,min,all,ALL_YES_1_1_1,60_240,included,basic,0.78,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.79,0.73,0.8,0.98,0.45,0.08,729.0,188.0,"{'0': {'precision': 0.8042986425339367, 'recall': 0.9753086419753086, 'f1-score': 0.8815871047737135, 'support': 729}, '1': {'precision': 0.45454545454545453, 'recall': 0.0797872340425532, 'f1-score': 0.13574660633484162, 'support': 188}, 'micro avg': {'precision': 0.7917121046892039, 'recall': 0.7917121046892039, 'f1-score': 0.7917121046892039, 'support': 917}, 'macro avg': {'precision': 0.6294220485396956, 'recall': 0.527547938008931, 'f1-score': 0.5086668555542776, 'support': 917}, 'weighted avg': {'precision': 0.7325935178427322, 'recall': 0.7917121046892039, 'f1-score': 0.728677602367489, 'support': 917}}",12.94
3070,4,clf,xgb,min,all,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_estimators': 10},0.79,0.74,0.8,0.99,0.5,0.04,729.0,188.0,"{'0': {'precision': 0.7995570321151716, 'recall': 0.99039780521262, 'f1-score': 0.8848039215686274, 'support': 729}, '1': {'precision': 0.5, 'recall': 0.03723404255319149, 'f1-score': 0.0693069306930693, 'support': 188}, 'micro avg': {'precision': 0.7949836423118866, 'recall': 0.7949836423118866, 'f1-score': 0.7949836423118866, 'support': 917}, 'macro avg': {'precision': 0.6497785160575857, 'recall': 0.5138159238829058, 'f1-score': 0.47705542613084834, 'support': 917}, 'weighted avg': {'precision': 0.7381429404710579, 'recall': 0.7949836423118866, 'f1-score': 0.7176136987937038, 'support': 917}}",0.19
3071,5,clf,gboosting,min,all,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_estimators': 10},0.79,0.63,0.79,1.0,0.0,0.0,729.0,188.0,"{'0': {'precision': 0.7947598253275109, 'recall': 0.9986282578875172, 'f1-score': 0.8851063829787235, 'support': 729}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 188}, 'micro avg': {'precision': 0.7938931297709924, 'recall': 0.7938931297709924, 'f1-score': 0.7938931297709924, 'support': 917}, 'macro avg': {'precision': 0.39737991266375544, 'recall': 0.4993141289437586, 'f1-score': 0.44255319148936173, 'support': 917}, 'weighted avg': {'precision': 0.6318210607020234, 'recall': 0.7938931297709924, 'f1-score': 0.7036450961739251, 'support': 917}}",0.46
3072,6,clf,ada,min,all,ALL_YES_1_1_1,60_240,included,basic,0.78,{'n_estimators': 10},0.79,0.74,0.81,0.96,0.45,0.14,729.0,188.0,"{'0': {'precision': 0.8114086146682189, 'recall': 0.9561042524005487, 'f1-score': 0.8778337531486147, 'support': 729}, '1': {'precision': 0.4482758620689655, 'recall': 0.13829787234042554, 'f1-score': 0.2113821138211382, 'support': 188}, 'micro avg': {'precision': 0.7884405670665212, 'recall': 0.7884405670665212, 'f1-score': 0.7884405670665212, 'support': 917}, 'macro avg': {'precision': 0.6298422383685922, 'recall': 0.5472010623704872, 'f1-score': 0.5446079334848765, 'support': 917}, 'weighted avg': {'precision': 0.7369604603730612, 'recall': 0.7884405670665212, 'f1-score': 0.7412002654784232, 'support': 917}}",0.5
3073,0,reg,kn,min,all,ALL_YES_1_1_1,60_240,included,basic,19.59,{'n_neighbors': 61},,,,,,,,,19.01,3.99
3074,1,reg,svr-rbf,min,all,ALL_YES_1_1_1,60_240,included,basic,21.79,"{'C': 5, 'gamma': 1}",,,,,,,,,20.83,2.92
3075,2,reg,dtree,min,all,ALL_YES_1_1_1,60_240,included,basic,19.44,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,18.96,0.34
3076,3,reg,rforest,min,all,ALL_YES_1_1_1,60_240,included,basic,19.12,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,18.48,30.23
3077,4,reg,xgb,min,all,ALL_YES_1_1_1,60_240,included,basic,19.2,{'n_estimators': 50},,,,,,,,,19.16,0.2
3078,5,reg,gboosting,min,all,ALL_YES_1_1_1,60_240,included,basic,19.2,{'n_estimators': 50},,,,,,,,,19.27,0.39
3079,6,reg,ada,min,all,ALL_YES_1_1_1,60_240,included,basic,21.38,{'n_estimators': 10},,,,,,,,,21.05,0.33
3080,0,clf,kn,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.77,{'n_neighbors': 51},0.75,0.73,0.75,1.0,0.67,0.02,682.0,235.0,"{'0': {'precision': 0.7464324917672887, 'recall': 0.9970674486803519, 'f1-score': 0.8537350910232265, 'support': 682}, '1': {'precision': 0.6666666666666666, 'recall': 0.01702127659574468, 'f1-score': 0.03319502074688797, 'support': 235}, 'micro avg': {'precision': 0.7459105779716467, 'recall': 0.7459105779716467, 'f1-score': 0.7459105779716467, 'support': 917}, 'macro avg': {'precision': 0.7065495792169776, 'recall': 0.5070443626380483, 'f1-score': 0.44346505588505725, 'support': 917}, 'weighted avg': {'precision': 0.725990868104643, 'recall': 0.7459105779716467, 'f1-score': 0.643454920341722, 'support': 917}}",3.48
3081,1,clf,svc-rbf,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.77,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.0,0.0,0.0,682.0,235.0,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",2.82
3082,2,clf,dtree,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.77,"{'max_depth': 2, 'min_samples_leaf': 100}",0.74,0.55,0.74,1.0,0.0,0.0,682.0,235.0,"{'0': {'precision': 0.7437295528898582, 'recall': 1.0, 'f1-score': 0.8530331457160725, 'support': 682}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 235}, 'micro avg': {'precision': 0.7437295528898582, 'recall': 0.7437295528898582, 'f1-score': 0.7437295528898581, 'support': 917}, 'macro avg': {'precision': 0.3718647764449291, 'recall': 0.5, 'f1-score': 0.42651657285803624, 'support': 917}, 'weighted avg': {'precision': 0.5531336478417485, 'recall': 0.7437295528898582, 'f1-score': 0.6344259600636438, 'support': 917}}",0.31
3083,3,clf,rforest,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.77,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.75,0.72,0.75,0.99,0.63,0.05,682.0,235.0,"{'0': {'precision': 0.7516703786191536, 'recall': 0.9897360703812317, 'f1-score': 0.8544303797468354, 'support': 682}, '1': {'precision': 0.631578947368421, 'recall': 0.05106382978723404, 'f1-score': 0.09448818897637795, 'support': 235}, 'micro avg': {'precision': 0.7491821155943293, 'recall': 0.7491821155943293, 'f1-score': 0.7491821155943295, 'support': 917}, 'macro avg': {'precision': 0.6916246629937873, 'recall': 0.5203999500842329, 'f1-score': 0.47445928436160667, 'support': 917}, 'weighted avg': {'precision': 0.7208944938384315, 'recall': 0.7491821155943293, 'f1-score': 0.6596796547402296, 'support': 917}}",12.41
3084,4,clf,xgb,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.76,{'n_estimators': 10},0.75,0.71,0.75,0.99,0.62,0.03,682.0,235.0,"{'0': {'precision': 0.7488938053097345, 'recall': 0.9926686217008798, 'f1-score': 0.8537200504413619, 'support': 682}, '1': {'precision': 0.6153846153846154, 'recall': 0.03404255319148936, 'f1-score': 0.06451612903225806, 'support': 235}, 'micro avg': {'precision': 0.7470010905125409, 'recall': 0.7470010905125409, 'f1-score': 0.7470010905125409, 'support': 917}, 'macro avg': {'precision': 0.682139210347175, 'recall': 0.5133555874461846, 'f1-score': 0.45911808973681, 'support': 917}, 'weighted avg': {'precision': 0.7146793455143114, 'recall': 0.7470010905125409, 'f1-score': 0.6514704086407737, 'support': 917}}",0.19
3085,5,clf,gboosting,max,basic,ALL_YES_3_2_1,60_240,included,basic,0.77,{'n_estimators': 50},0.76,0.73,0.76,0.97,0.62,0.12,682.0,235.0,"{'0': {'precision': 0.7632183908045977, 'recall': 0.9736070381231672, 'f1-score': 0.8556701030927836, 'support': 682}, '1': {'precision': 0.6170212765957447, 'recall': 0.12340425531914893, 'f1-score': 0.20567375886524825, 'support': 235}, 'micro avg': {'precision': 0.7557251908396947, 'recall': 0.7557251908396947, 'f1-score': 0.7557251908396946, 'support': 917}, 'macro avg': {'precision': 0.6901198337001713, 'recall': 0.5485056467211581, 'f1-score': 0.5306719309790159, 'support': 917}, 'weighted avg': {'precision': 0.7257523909800825, 'recall': 0.7557251908396947, 'f1-score': 0.6890952493376356, 'support': 917}}",0.47
