,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,pips_candle_max_30_60_after,pips_candle_min_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_60_180_after,reaction_min_60_180_after
1507,2014-01-02 10:00:00,17,-0.21,0,0.0,0,1,0,0,1,0,0,1,2014,1,3,1,16,6,9,1,6,-1,9,2,11,-7,10,-5,30,22,25,-5,14,-6,-1,0
1508,2014-01-06 10:00:00,18,-0.59,1,0.0,0,0,0,1,1,0,0,1,2014,2,0,1,20,17,5,-1,13,-9,7,5,6,-3,5,2,27,18,24,-3,25,15,-8,0
1509,2014-01-07 08:30:00,31,1.28,1,1.71,2,0,1,0,0,1,0,1,2014,2,1,1,11,-7,6,3,6,5,5,-3,8,-6,5,2,9,1,3,-6,18,-9,-36,1
1510,2014-01-08 08:15:00,0,1.51,1,0.46,1,0,1,0,0,1,0,1,2014,2,2,1,28,-22,11,4,8,3,11,6,11,0,8,3,24,19,24,0,12,8,-18,0
1511,2014-01-09 08:30:00,32,0.21,0,-3.59,1,0,1,0,0,0,1,1,2014,2,3,1,34,-26,18,-10,20,-9,29,-26,15,7,12,4,29,5,12,-17,33,23,-4,0
1512,2014-01-10 08:30:00,22_33,1.6400000000000001,2,1.19,1,0,1,1,1,1,0,2,2014,2,4,2,89,84,29,-27,16,1,12,2,16,10,21,-8,23,12,16,-7,25,-20,-3,0
1513,2014-01-14 08:30:00,10_29,1.98,1,-5.37,2,1,1,0,0,0,2,2,2014,3,1,2,16,-4,8,1,7,3,7,4,6,-2,11,-6,15,4,9,-6,11,-3,-1,0
1514,2014-01-15 08:30:00,23,-0.48,0,0.0,0,0,0,1,1,0,0,1,2014,3,2,1,22,-21,11,6,7,1,6,2,6,-1,10,4,24,-8,4,-20,13,1,-16,0
1515,2014-01-16 08:30:00,32_7,-0.04,0,-0.96,0,2,0,0,2,0,0,2,2014,3,3,2,25,18,9,-6,12,11,11,-2,5,2,4,4,14,-4,7,-7,15,-3,-41,1
1516,2014-01-16 10:00:00,25,0.07,0,0.0,0,0,1,0,1,0,0,1,2014,3,3,1,17,11,18,2,20,-17,6,-5,13,-10,7,-3,10,1,2,-8,24,-2,-23,0
1517,2014-01-17 08:30:00,3,-0.41,0,-1.01,0,1,0,0,1,0,0,1,2014,3,4,1,12,3,9,4,8,-3,6,5,7,-6,6,3,12,-4,4,-8,32,-21,-16,0
1518,2014-01-17 09:55:00,28,-0.61,0,0.0,0,0,0,1,1,0,0,1,2014,3,4,1,10,2,11,-8,4,2,5,3,6,3,6,-3,23,-18,4,-19,12,1,-32,1
1519,2014-01-17 10:00:00,20,-0.22,0,0.0,1,1,0,0,1,0,0,1,2014,3,4,1,11,-8,4,2,5,3,6,3,6,-3,3,0,18,-10,0,-18,18,0,-39,1
1520,2014-01-23 08:30:00,32,0.24,0,-0.48,1,0,1,0,1,0,0,1,2014,4,3,1,17,13,6,-4,6,2,19,14,10,8,6,1,9,-2,3,-6,18,-1,-2,0
1521,2014-01-23 10:00:00,14,-0.42,0,-2.05,2,0,0,1,0,0,1,1,2014,4,3,1,8,-1,14,11,5,-2,7,3,4,-1,6,-1,11,-1,1,-10,15,-3,-12,0
1522,2014-01-27 10:00:00,21,-0.84,1,-0.62,1,0,0,1,0,0,1,1,2014,5,0,1,15,-1,13,8,11,-6,6,-2,10,8,7,-3,18,9,14,-4,20,3,-7,0
1523,2014-01-28 08:30:00,8,-3.75,1,3.83,1,0,0,1,0,1,0,1,2014,5,1,1,27,24,7,0,6,1,7,5,5,-4,7,-2,18,7,15,-3,13,4,-23,0
1524,2014-01-28 10:00:00,4,0.98,0,-0.83,1,0,1,0,0,0,1,1,2014,5,1,1,13,-12,6,-3,4,1,3,0,1,0,8,6,10,0,4,-6,21,6,-6,0
1525,2014-01-30 08:30:00,32_1,-3.16,1,0.31000000000000005,1,0,0,2,1,1,0,2,2014,5,3,2,12,-5,10,1,9,5,6,-2,9,-1,5,4,15,-9,4,-11,27,-9,-26,0
1526,2014-01-30 10:00:00,24,-3.87,1,-0.86,1,0,0,1,0,0,1,1,2014,5,3,1,13,4,9,3,7,-3,5,0,9,-7,4,-3,17,-14,3,-14,18,-8,-13,0
1527,2014-02-03 10:00:00,17,-5.77,2,0.0,0,0,0,1,1,0,0,1,2014,6,0,1,35,22,13,4,9,3,11,-6,8,-2,16,-9,27,17,21,-6,13,-6,-3,0
1528,2014-02-05 08:15:00,0,-0.54,0,-0.36,1,0,0,1,0,0,1,1,2014,6,2,1,15,-3,14,6,9,-8,8,-2,12,-8,4,0,9,-3,2,-7,37,28,-11,0
1529,2014-02-05 10:00:00,18,0.16,0,0.0,0,0,1,0,1,0,0,1,2014,6,2,1,15,-12,7,6,20,14,10,9,10,3,8,-1,9,-7,0,-9,9,4,-16,0
1530,2014-02-06 08:30:00,31_32,-0.24,1,-1.9300000000000002,0,0,1,1,2,0,0,2,2014,6,3,2,68,55,27,4,24,2,41,34,18,3,17,2,27,20,23,-4,46,-20,-21,0
1531,2014-02-07 08:30:00,22_33,-0.06999999999999995,1,-0.03,0,0,1,1,2,0,0,2,2014,6,4,2,69,32,9,2,30,-20,12,0,17,8,16,-12,22,1,14,-8,27,13,-6,0
1532,2014-02-11 10:00:00,20,-0.36,0,-0.41,0,1,0,0,1,0,0,1,2014,7,1,1,4,-3,3,1,22,20,5,-2,3,0,7,3,12,8,12,0,25,-2,-30,1
1533,2014-02-13 08:30:00,32_10_29,-2.85,1,-3.24,3,0,0,3,1,0,2,3,2014,7,3,3,20,10,15,-3,9,1,14,-9,4,0,7,-5,14,13,14,0,15,9,-13,0
1534,2014-02-14 09:55:00,28,0.13,0,0.41,0,0,1,0,0,1,0,1,2014,7,4,1,11,-8,7,6,8,-5,5,2,3,-1,4,1,9,-6,0,-9,20,3,-2,0
1535,2014-02-19 08:30:00,23_3,-0.79,0,-1.3,3,1,0,1,2,0,0,2,2014,8,2,2,11,-4,6,-3,6,5,8,3,4,-2,3,-1,18,10,13,-5,8,3,-8,0
1536,2014-02-20 08:30:00,32_7,-0.1,0,0.0,1,2,0,0,2,0,0,2,2014,8,3,2,17,-4,8,7,10,7,8,4,3,0,9,-3,13,-4,6,-7,10,1,-13,0
1537,2014-02-20 10:00:00,25,-1.92,1,0.0,0,0,0,1,1,0,0,1,2014,8,3,1,13,3,4,1,6,-2,4,0,1,1,5,-2,9,-6,2,-7,13,1,-20,0
1538,2014-02-21 10:00:00,14,-0.83,0,0.0,0,0,0,1,1,0,0,1,2014,8,4,1,12,6,12,-4,7,4,7,0,4,-1,5,-1,11,-6,4,-7,43,31,-22,0
1539,2014-02-25 10:00:00,4,-0.81,0,-1.38,1,0,0,1,0,0,1,1,2014,9,1,1,10,-3,19,-14,10,-8,11,-3,13,-8,6,2,32,28,30,-2,17,1,-5,0
1540,2014-02-26 10:00:00,21,1.61,1,0.49,1,0,1,0,0,1,0,1,2014,9,2,1,12,-4,6,4,9,-9,10,-7,5,1,7,4,8,-1,1,-7,45,-38,-10,0
1541,2014-02-27 08:30:00,32_8,-0.30000000000000004,2,-0.8400000000000001,0,0,1,1,1,1,0,2,2014,9,3,2,9,-4,7,2,4,0,3,1,5,3,16,8,7,5,7,0,11,1,-2,0
1542,2014-02-28 08:30:00,26,-0.51,0,-0.33,0,0,0,1,1,0,0,1,2014,9,4,1,15,-5,8,4,7,-3,5,1,4,-2,7,6,24,-13,11,-13,20,11,-7,0
1543,2014-02-28 09:45:00,6,0.38,0,0.0,0,0,1,0,1,0,0,1,2014,9,4,1,8,7,6,-3,7,-4,4,0,4,3,3,1,10,3,4,-6,30,-10,-3,0
1544,2014-02-28 10:00:00,24,-0.81,1,4.57,3,0,0,1,0,1,0,1,2014,9,4,1,4,0,4,3,3,1,6,2,4,-2,8,2,17,4,11,-6,31,-16,-6,0
1545,2014-03-03 10:00:00,17,0.33,0,0.0,0,0,1,0,1,0,0,1,2014,10,0,1,7,-4,17,-17,8,3,9,0,7,-3,11,9,16,12,12,-4,15,-3,-41,1
1546,2014-03-05 08:15:00,0,-0.64,0,-1.54,2,0,0,1,0,0,1,1,2014,10,2,1,18,9,16,-14,4,1,11,-8,6,-4,8,1,13,10,12,-1,13,4,-14,0
1547,2014-03-05 09:57:00,18,-1.35,1,0.0,0,0,0,1,1,0,0,1,2014,10,2,1,22,21,4,1,5,-1,5,-1,3,1,7,4,15,2,11,-4,20,-7,-10,0
1548,2014-03-06 08:30:00,32,1.35,1,-0.66,1,0,1,0,1,0,0,1,2014,10,3,1,37,7,63,34,22,9,21,18,16,1,14,0,36,22,27,-9,49,-1,-7,0
1549,2014-03-07 08:30:00,31_22_33,-0.5800000000000001,0,0.5800000000000001,0,1,1,1,2,1,0,3,2014,10,4,3,35,-19,13,-7,15,-11,13,7,9,2,18,-16,22,-1,19,-3,15,-7,-2,0
1550,2014-03-11 10:00:00,20,-0.77,0,-1.2,1,1,0,0,0,0,1,1,2014,11,1,1,10,8,4,-3,2,0,2,-2,7,7,4,1,7,2,5,-2,9,-3,-6,0
1551,2014-03-13 08:30:00,32_10_29,2.35,1,-2.74,3,1,2,0,1,0,2,3,2014,11,3,3,13,-6,5,-1,8,3,5,1,4,-2,5,-1,13,4,8,-5,11,-3,-22,0
1552,2014-03-14 08:30:00,23,-2.45,1,0.0,0,0,0,1,1,0,0,1,2014,11,4,1,11,7,7,-6,5,1,5,2,4,3,4,-2,6,0,1,-5,21,-12,-1,0
1553,2014-03-14 09:55:00,28,-0.52,0,-0.22,0,0,0,1,1,0,0,1,2014,11,4,1,8,6,22,11,11,3,7,4,11,-2,7,-6,15,-10,5,-10,34,24,-17,0
1554,2014-03-18 08:30:00,7_3,0.95,1,-1.01,0,1,1,0,2,0,0,2,2014,12,1,2,5,-1,5,-1,6,-5,5,-3,21,-12,5,1,16,-1,5,-11,37,21,-24,0
1555,2014-03-20 08:30:00,32,0.49,0,0.0,1,0,1,0,1,0,0,1,2014,12,3,1,6,-6,8,7,4,2,4,-2,9,-5,7,3,18,11,16,-2,12,-3,-22,0
1556,2014-03-20 10:00:00,25_14,-0.44000000000000006,1,0.0,0,0,1,1,2,0,0,2,2014,12,3,2,19,-9,15,9,9,-1,10,7,6,-5,5,3,12,-3,8,-4,18,3,-8,0
1557,2014-03-25 10:00:00,21_4,1.21,1,-0.62,1,0,1,1,1,0,1,2,2014,13,1,2,12,4,8,4,4,-1,6,3,6,2,4,-2,7,1,6,-1,14,-10,-46,1
1558,2014-03-26 08:30:00,8,-0.08,0,-0.34,0,1,0,0,0,0,1,1,2014,13,2,1,17,9,8,-1,10,-4,7,0,5,5,7,-3,13,-10,3,-10,19,-11,-1,0
1559,2014-03-27 08:30:00,32,1.13,1,-1.2,1,0,1,0,1,0,0,1,2014,13,3,1,12,-3,4,1,8,-6,14,10,7,7,9,-7,15,1,5,-10,19,0,-8,0
1560,2014-03-27 10:00:00,24,-0.29,0,-0.21,1,0,0,1,0,0,1,1,2014,13,3,1,8,-3,5,1,4,2,5,-4,9,0,6,-3,16,-10,0,-16,24,9,-35,1
1561,2014-04-01 10:00:00,17,-0.18,0,0.0,0,0,0,1,1,0,0,1,2014,14,1,1,14,-1,5,-3,8,-5,8,5,4,2,3,-2,8,2,6,-2,13,1,-1,0
1562,2014-04-02 08:15:00,0,-0.03,0,1.01,1,1,0,0,0,1,0,1,2014,14,2,1,16,-10,5,-1,5,2,5,2,8,-4,5,-2,13,2,12,-1,11,4,-19,0
1563,2014-04-03 08:30:00,31_32,-1.62,1,-1.63,1,0,0,2,2,0,0,2,2014,14,3,2,51,34,31,-19,24,-7,31,0,13,-3,9,-4,37,-36,1,-36,34,1,-13,0
1564,2014-04-03 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2014,14,3,1,11,-4,12,-8,10,2,8,-1,9,-4,10,4,14,6,11,-3,51,-41,-13,0
1565,2014-04-04 08:30:00,22_33,-0.71,0,1.31,0,0,0,2,1,1,0,2,2014,14,4,2,30,-2,14,4,27,20,10,-1,18,16,15,-12,25,-23,1,-24,18,-18,-25,0
1566,2014-04-08 10:00:00,20,13.42,3,-3.47,2,0,1,0,0,0,1,1,2014,15,1,1,5,1,6,-1,4,0,6,5,6,2,4,0,11,-7,1,-10,16,2,0,0
1567,2014-04-10 08:30:00,32,1.38,1,-13.42,1,0,1,0,0,0,1,1,2014,15,3,1,9,-8,8,5,2,0,4,2,5,-2,4,4,12,-7,5,-7,10,-2,-4,0
1568,2014-04-11 08:30:00,23,3.27,1,0.0,0,0,1,0,1,0,0,1,2014,15,4,1,10,-3,7,2,9,-4,5,4,5,3,4,-1,9,7,7,-2,10,-6,0,0
1569,2014-04-11 09:55:00,28,0.36,0,-0.05,0,0,1,0,1,0,0,1,2014,15,4,1,3,-2,3,1,10,7,6,-3,7,3,3,-1,7,-1,4,-3,15,8,-1,0
1570,2014-04-14 08:30:00,10_29,2.5300000000000002,0,1.71,1,0,2,0,1,1,0,2,2014,16,0,2,13,-12,7,-1,5,-2,3,3,5,0,4,3,12,8,10,-2,10,-3,-13,0
1571,2014-04-15 08:30:00,7,2.24,1,0.0,0,0,1,0,1,0,0,1,2014,16,1,1,16,8,8,-5,5,2,2,1,2,-1,11,-3,7,-4,0,-7,9,-1,-7,0
1572,2014-04-16 08:30:00,3,-0.18,0,-1.01,0,1,0,0,1,0,0,1,2014,16,2,1,3,2,5,-3,2,0,4,-1,3,-2,2,-2,19,-18,1,-18,12,0,-13,0
1573,2014-04-17 08:30:00,32,1.17,1,-0.84,0,0,1,0,1,0,0,1,2014,16,3,1,8,0,7,-5,5,3,3,-1,3,2,3,-1,10,2,4,-6,15,-11,-20,0
1574,2014-04-17 10:00:00,25,0.87,1,0.0,0,0,1,0,1,0,0,1,2014,16,3,1,7,-5,5,5,6,-5,3,-1,3,1,4,-1,5,0,4,-1,13,-7,-24,0
1575,2014-04-22 10:00:00,14,-0.5,0,0.0,0,1,0,0,1,0,0,1,2014,17,1,1,7,4,2,-1,3,-2,3,1,7,-7,10,-5,10,3,5,-5,10,-8,-6,0
1576,2014-04-23 10:00:00,21,-1.86,1,0.45,0,0,0,1,0,1,0,1,2014,17,2,1,12,9,9,7,6,-6,2,-1,7,-4,4,3,17,-10,1,-16,17,-12,-12,0
1577,2014-04-24 08:30:00,32_8,-1.13,2,-0.61,1,0,1,1,2,0,0,2,2014,17,3,2,6,-1,25,-23,4,2,6,-6,4,2,5,-2,12,8,12,0,9,-3,0,0
1578,2014-04-28 10:00:00,24,0.76,0,0.2,1,0,1,0,0,1,0,1,2014,18,0,1,6,3,10,-7,4,-1,5,-4,5,1,3,0,14,-12,1,-13,15,-9,-3,0
1579,2014-04-29 10:00:00,4,-0.23,0,1.31,1,0,0,1,0,1,0,1,2014,18,1,1,6,0,2,-2,3,2,3,-1,5,-1,4,3,11,-4,5,-6,11,-7,-12,0
1580,2014-04-30 08:15:00,0,0.56,0,0.44,1,0,1,0,0,1,0,1,2014,18,2,1,6,-1,3,-1,4,1,24,18,8,-5,6,-3,14,11,13,-1,15,5,-12,0
1581,2014-04-30 08:30:00,1,-1.32,1,-0.76,1,0,0,1,0,0,1,1,2014,18,2,1,24,18,8,-5,6,-3,7,-3,9,5,5,1,9,1,7,-2,13,-3,-11,0
1582,2014-05-01 08:30:00,32,-1.73,1,-0.46,1,0,0,1,1,0,0,1,2014,18,3,1,8,4,5,-1,5,3,2,-1,0,0,4,-3,7,-2,1,-6,10,-5,-8,0
1583,2014-05-01 10:00:00,17,0.23,0,0.0,0,0,1,0,1,0,0,1,2014,18,3,1,9,5,3,-2,2,0,5,2,3,-2,3,1,6,-2,2,-4,11,-4,-3,0
1584,2014-05-02 08:30:00,22_33,2.8,2,0.64,0,0,2,0,1,1,0,2,2014,18,4,2,46,-34,9,2,16,-12,6,-1,6,1,12,9,10,-7,3,-7,12,1,-2,0
1585,2014-05-05 10:00:00,18,0.86,0,0.0,0,0,1,0,1,0,0,1,2014,19,0,1,4,1,2,2,3,1,5,-3,2,0,2,1,8,5,7,-1,11,-7,-4,0
1586,2014-05-06 08:30:00,31,-0.08,0,-0.44,0,1,0,0,1,0,0,1,2014,19,1,1,5,0,4,-3,3,0,4,-2,5,5,6,-2,10,-6,2,-8,18,7,-8,0
1587,2014-05-08 08:30:00,32,0.49,0,-0.46,1,0,1,0,1,0,0,1,2014,19,3,1,51,29,20,10,10,-7,24,1,68,-61,21,-7,27,-7,10,-17,27,9,-40,1
1588,2014-05-09 10:00:00,20,-2.02,2,-0.98,0,0,0,1,1,0,0,1,2014,19,4,1,7,-4,3,0,10,-6,4,2,6,6,5,-2,20,-13,0,-20,11,1,-8,0
1589,2014-05-13 08:30:00,10_29,-5.53,2,2.29,2,0,0,2,0,2,0,2,2014,20,1,2,16,3,16,9,5,1,7,2,4,-1,6,4,14,2,6,-8,17,-4,-26,0
1590,2014-05-14 08:30:00,23,1.55,1,0.0,0,0,1,0,1,0,0,1,2014,20,2,1,6,-6,6,-2,3,1,3,1,2,0,3,-1,5,2,2,-3,11,7,-6,0
1591,2014-05-15 08:30:00,32_7,3.06,2,-0.92,0,0,2,0,2,0,0,2,2014,20,3,2,11,-3,7,-5,18,18,10,-5,4,-4,7,-1,13,10,12,-1,9,-1,-5,0
1592,2014-05-15 10:00:00,25,0.17,0,0.0,0,0,1,0,1,0,0,1,2014,20,3,1,5,1,12,11,10,4,21,4,8,-2,15,10,25,14,21,-4,18,15,-10,0
1593,2014-05-16 08:30:00,3,2.05,1,-1.01,0,0,1,0,1,0,0,1,2014,20,4,1,10,-4,7,0,4,0,2,1,8,6,7,7,17,14,15,-2,17,-9,-20,0
1594,2014-05-16 09:55:00,28,-0.8,0,1.05,0,0,0,1,0,1,0,1,2014,20,4,1,6,1,7,-6,9,8,8,-8,6,4,1,0,17,-10,1,-16,21,14,-5,0
1595,2014-05-22 08:30:00,32,-0.64,1,-1.83,1,0,0,1,1,0,0,1,2014,21,3,1,6,3,5,-3,5,-2,7,-3,5,3,4,-2,13,-5,0,-13,9,-5,-8,0
1596,2014-05-22 10:00:00,14,-1.26,0,0.0,0,0,0,1,1,0,0,1,2014,21,3,1,9,7,4,0,7,5,4,0,3,0,10,-9,6,0,3,-3,16,-13,-12,0
1597,2014-05-23 10:00:00,21,0.14,0,1.15,1,0,1,0,0,1,0,1,2014,21,4,1,5,0,5,2,3,3,6,2,7,-4,4,0,7,2,4,-3,7,2,-9,0
1598,2014-05-27 08:30:00,8,-0.07,0,0.71,0,1,0,0,0,1,0,1,2014,22,1,1,8,1,6,4,4,1,2,0,2,0,3,-1,8,-3,3,-5,13,-11,-21,0
1599,2014-05-27 10:00:00,4,-0.09,0,-0.45,1,1,0,0,0,0,1,1,2014,22,1,1,3,0,4,-4,5,-3,2,2,4,-2,4,-3,12,-7,0,-12,14,-1,-4,0
1600,2014-05-29 08:30:00,32_26,-0.010000000000000009,2,-4.18,1,0,1,1,2,0,0,2,2014,22,3,2,12,5,12,-8,5,-2,7,-3,7,-2,10,-6,13,-5,2,-11,9,3,-7,0
1601,2014-05-29 10:00:00,24,-0.17,0,0.0,0,0,0,1,1,0,0,1,2014,22,3,1,5,0,3,0,5,2,12,7,4,2,4,-3,15,15,15,0,14,-2,-18,0
1602,2014-06-02 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2014,23,0,1,9,4,8,6,5,-1,4,3,4,-1,6,-5,9,-6,1,-8,12,-8,-20,0
1603,2014-06-04 08:15:00,0,-1.55,1,-0.15,0,0,0,1,1,0,0,1,2014,23,2,1,10,4,4,-3,5,-2,6,1,3,1,2,-1,10,-9,0,-10,9,4,-19,0
1604,2014-06-04 08:30:00,31,-1.67,1,-5.28,3,0,0,1,0,0,1,1,2014,23,2,1,6,1,3,1,2,-1,13,10,7,-6,4,-2,13,-10,3,-10,16,3,-9,0
1605,2014-06-04 10:00:00,18,0.53,0,0.0,0,0,1,0,1,0,0,1,2014,23,2,1,9,-6,5,0,1,0,3,-1,3,0,3,3,11,1,8,-3,19,-11,-11,0
1606,2014-06-05 08:30:00,32,-0.13,0,-8.94,0,1,0,0,1,0,0,1,2014,23,3,1,51,-43,25,-12,12,0,19,16,25,9,19,-4,29,14,19,-10,86,-35,0,0
1607,2014-06-06 08:30:00,22_33,0.46,0,-0.42,0,1,1,0,2,0,0,2,2014,23,4,2,46,28,18,-16,13,9,14,12,10,-1,11,-9,17,-11,5,-12,12,-2,-26,0
1608,2014-06-12 08:30:00,32_10_29,-2.1999999999999997,0,1.71,3,0,0,3,1,2,0,3,2014,24,3,3,16,10,9,-6,9,7,7,-1,3,0,12,10,9,-2,3,-6,9,-2,-2,0
1609,2014-06-13 08:30:00,23,-0.96,1,0.0,0,0,0,1,1,0,0,1,2014,24,4,1,6,4,7,4,4,-2,6,-2,7,5,4,1,10,7,7,-3,8,0,-21,0
1610,2014-06-13 09:55:00,28,-0.98,0,-0.13,0,0,0,1,1,0,0,1,2014,24,4,1,5,0,2,-1,5,3,3,2,3,-1,7,-4,14,-8,3,-11,10,-2,-7,0
1611,2014-06-17 08:30:00,7_3,0.14000000000000012,2,-1.02,1,0,1,1,2,0,0,2,2014,25,1,2,18,-13,16,-7,6,-5,8,-3,8,0,3,0,10,5,6,-4,5,3,-11,0
1612,2014-06-19 08:30:00,32,-0.22,0,-0.77,1,1,0,0,1,0,0,1,2014,25,3,1,4,0,5,1,3,1,4,3,5,-3,5,0,9,5,7,-2,14,-7,-14,0
1613,2014-06-19 10:00:00,25,0.39,0,0.0,0,0,1,0,1,0,0,1,2014,25,3,1,9,3,8,-4,6,-2,4,0,4,-1,3,-1,9,0,6,-3,14,11,-23,0
1614,2014-06-23 10:00:00,14,4.59,1,-0.28,0,0,1,0,1,0,0,1,2014,26,0,1,6,-4,4,1,4,2,4,-1,4,2,4,0,6,1,4,-2,17,-12,-5,0
1615,2014-06-24 10:00:00,21_4,1.91,1,-1.18,1,0,2,0,0,0,2,2,2014,26,1,2,8,-3,10,-7,5,-4,2,-1,6,-3,4,3,9,-6,1,-8,8,0,-13,0
1616,2014-06-25 08:30:00,8_16,-3.06,2,-3.6999999999999997,1,0,0,2,1,1,0,2,2014,26,2,2,25,21,13,6,7,-2,6,4,7,5,8,-7,9,-4,1,-8,14,9,-5,0
1617,2014-06-26 08:30:00,32,-0.15,0,-1.49,0,1,0,0,1,0,0,1,2014,26,3,1,9,-2,7,5,5,4,2,1,4,0,15,-15,7,5,5,-2,10,-6,-28,1
1618,2014-06-30 10:00:00,24,1.15,1,-0.07,0,0,1,0,1,0,0,1,2014,27,0,1,10,-3,4,1,5,4,5,-5,7,6,2,0,32,19,31,-1,10,4,-1,0
1619,2014-07-01 10:00:00,17,-0.13,0,0.0,0,1,0,0,1,0,0,1,2014,27,1,1,16,3,7,5,13,-10,4,3,4,3,2,1,14,-6,2,-12,8,0,-3,0
1620,2014-07-02 08:15:00,0,3.57,1,0.0,0,0,1,0,1,0,0,1,2014,27,2,1,16,-6,6,-1,6,-2,7,2,4,-1,3,0,7,6,7,0,14,-6,-5,0
1621,2014-07-03 08:30:00,31_32_22_33,2.2699999999999996,2,-0.30000000000000004,1,2,2,0,3,1,0,4,2014,27,3,4,28,-25,9,-1,7,-6,12,5,6,-1,13,-13,20,9,16,-4,10,-7,-7,0
1622,2014-07-03 10:00:00,18,-0.16,0,0.0,0,1,0,0,1,0,0,1,2014,27,3,1,10,8,3,3,4,-2,4,4,5,3,6,-4,9,-5,1,-8,22,1,-7,0
1623,2014-07-10 08:30:00,32,3.03,1,0.0,1,0,1,0,1,0,0,1,2014,28,3,1,8,5,4,2,2,-1,1,0,1,0,3,0,7,-3,0,-7,11,-4,-20,0
1624,2014-07-15 08:30:00,10_29,-1.6600000000000001,1,1.4100000000000001,1,0,0,2,0,2,0,2,2014,29,1,2,7,4,10,-10,7,-4,2,0,2,2,3,1,6,-1,4,-2,8,-2,-41,1
1625,2014-07-16 08:30:00,23,0.57,0,0.0,0,0,1,0,1,0,0,1,2014,29,2,1,5,-4,2,2,4,2,3,0,2,0,5,-3,8,7,8,0,9,-4,-8,0
1626,2014-07-17 08:30:00,32_3,-0.33000000000000007,1,-2.4299999999999997,2,0,1,1,2,0,0,2,2014,29,3,2,6,2,4,2,4,-2,3,2,2,2,2,1,9,-7,1,-8,6,-1,-10,0
1627,2014-07-17 10:00:00,25,0.92,1,0.0,0,0,1,0,1,0,0,1,2014,29,3,1,5,-3,3,-1,3,1,1,1,2,0,4,2,11,-8,0,-11,10,-6,-3,0
1628,2014-07-18 09:55:00,28,-1.18,0,1.65,0,0,0,1,0,1,0,1,2014,29,4,1,4,3,11,10,7,-6,4,-3,10,7,5,1,10,-8,2,-8,32,-18,-4,0
1629,2014-07-22 08:30:00,7,-1.83,0,0.0,0,0,0,1,1,0,0,1,2014,30,1,1,34,-16,12,8,8,2,12,12,6,-2,6,0,26,-15,6,-20,10,-3,-15,0
1630,2014-07-22 10:00:00,14,0.6,0,-1.02,0,0,1,0,1,0,0,1,2014,30,1,1,8,-3,7,-2,6,4,10,-6,5,1,4,1,9,4,7,-2,32,-16,-4,0
1631,2014-07-24 08:30:00,32,3.72,1,-1.41,1,0,1,0,1,0,0,1,2014,30,3,1,8,-1,10,-7,4,2,4,-1,4,2,4,3,8,-6,1,-7,12,2,-8,0
1632,2014-07-24 10:00:00,21,-1.43,1,-4.14,2,0,0,1,0,0,1,1,2014,30,3,1,10,3,4,0,3,2,4,1,5,-2,5,-2,7,1,6,-1,15,-8,-7,0
1633,2014-07-25 08:30:00,8,0.24,0,-0.39,0,0,1,0,1,0,0,1,2014,30,4,1,15,2,5,0,2,1,6,-4,3,-1,9,-3,8,1,2,-6,17,-10,-7,0
1634,2014-07-28 10:00:00,24,-0.3,0,-0.08,0,0,0,1,1,0,0,1,2014,31,0,1,2,0,2,0,2,1,3,1,3,-2,0,0,5,2,3,-2,5,-1,-4,0
1635,2014-07-29 10:00:00,4,2.46,1,1.08,1,0,1,0,0,1,0,1,2014,31,1,1,4,-3,4,-2,3,1,2,1,1,0,1,-1,6,1,3,-3,10,-2,-9,0
1636,2014-07-30 08:15:00,0,-0.37,0,0.0,0,0,0,1,1,0,0,1,2014,31,2,1,8,5,4,2,5,1,33,-31,17,12,5,-3,17,-12,2,-15,7,-3,-9,0
1637,2014-07-30 08:30:00,1,1.13,1,-3.41,2,0,1,0,0,0,1,1,2014,31,2,1,33,-31,17,12,5,-3,7,5,9,-6,8,-5,6,0,4,-2,11,4,-8,0
1638,2014-07-31 08:30:00,32,-0.09,0,7.07,3,1,0,0,0,1,0,1,2014,31,3,1,9,-8,5,4,5,-1,5,3,5,-1,6,4,11,6,9,-2,8,-1,-7,0
1639,2014-08-01 08:30:00,22_33,-1.12,0,0.95,0,0,0,2,1,1,0,2,2014,31,4,2,41,10,10,1,23,-14,11,-1,15,12,18,11,18,-8,5,-13,12,4,-9,0
1640,2014-08-01 10:00:00,17,1.6,0,0.0,0,0,1,0,1,0,0,1,2014,31,4,1,10,-8,4,3,18,12,9,0,3,1,5,-4,22,9,22,0,20,2,-7,0
1641,2014-08-05 10:00:00,18,1.71,1,0.0,0,0,1,0,1,0,0,1,2014,32,1,1,9,-6,5,2,11,-6,7,-2,4,1,3,-1,11,4,6,-5,9,-7,-9,0
