datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_mean,forecast_error_diff_std,forecast_error_diff_zscore,forecast_error_diff_upper_quantile,forecast_error_diff_lower_quantile,forecast_error_diff_oulier_class,previous_error_diff_mean,previous_error_diff_std,previous_error_diff_zscore,previous_error_diff_upper_quantile,previous_error_diff_lower_quantile,previous_error_diff_oulier_class,total_error_diff_mean,total_error_diff_std,total_error_diff_zscore,total_error_diff_upper_quantile,total_error_diff_lower_quantile,total_error_diff_oulier_class
2016-08-16 13:15:00+00:00,75.9%,USD,2016-08-16 09:15:00,75.7%,better,Medium,Capacity Utilization Rate,75.4%,accurate,33,0.2,2016,3,8,1,65,-37,27,-2,37,16,37,-4,37,-2,38,18,38,14,38,1,38,10,11275,11276,11263,11265,11266,11257,11257,9,0,0,-8,-8,11260,11256,11259,4,0,0,-6,2,11260,11252,11253,8,0,-1,-12,-6,11261,11251,11257,10,0,0,-8,5,11257,11246,11256,11,0,0,-9,-1,11265,11255,11264,10,0,0,-1,8,75.4%,0.0,0.2,-0.039999999999999994,0.39115214431215894,0.61,0.05,-0.3,0,5.551115123125783e-18,0.07071067811865488,-0.0,0.1,-0.1,0,-0.04000000000000015,0.43358966777357594,0.55,0.2,-0.45,0
2016-09-15 13:15:00+00:00,75.5%,USD,2016-09-15 09:15:00,75.8%,worse,Medium,Capacity Utilization Rate,75.9%,accurate,37,-0.3,2016,3,9,3,45,-6,30,-14,33,-20,33,-12,33,-6,33,-8,33,-7,33,-12,33,-9,11242,11251,11240,11251,11255,11244,11249,11,0,0,-2,-2,11259,11249,11258,10,0,0,7,9,11258,11248,11249,10,0,0,-2,-9,11254,11246,11247,8,0,0,-4,-2,11247,11235,11237,12,0,-1,-14,-9,11241,11234,11236,7,0,-1,-15,-1,75.9%,0.0,-0.3,0.020000000000000007,0.29495762407505255,-1.08,0.15000000000000002,-0.3,0,5.551115123125783e-18,0.07071067811865488,-0.0,0.1,-0.1,0,0.01999999999999986,0.34928498393145957,-0.92,0.2,-0.45,0
2016-10-17 13:15:00+00:00,75.4%,USD,2016-10-17 09:15:00,75.6%,worse,Medium,Capacity Utilization Rate,75.3%,worse,42,-0.2,2016,4,10,0,16,10,9,-5,11,-7,11,-4,15,-5,15,-8,15,-5,15,-7,15,-3,11007,11008,11002,11002,11004,11000,11002,4,0,0,0,0,11002,10997,11000,5,0,0,-2,-2,11001,10998,10998,3,0,0,-4,-2,10999,10996,10998,3,0,0,-4,0,10998,10995,10997,3,0,0,-5,-1,11000,10996,10999,4,0,0,-3,2,75.5%,-0.2,-0.4,-0.07999999999999999,0.2588435821108957,-0.46,0.1,-0.3,0,-0.06,0.0894427190999917,-1.57,0.1,-0.1,0,-0.14000000000000015,0.31304951684997057,-0.83,0.2,-0.4,0
2016-11-16 14:15:00+00:00,75.3%,USD,2016-11-16 09:15:00,75.5%,worse,Medium,Capacity Utilization Rate,75.4%,accurate,46,-0.2,2016,4,11,2,21,0,24,-5,26,-9,29,-8,53,-34,53,-23,53,2,53,-5,53,-11,10710,10711,10704,10705,10710,10701,10702,9,0,0,-3,-4,10715,10701,10712,14,1,0,7,10,10712,10706,10709,6,0,0,4,-3,10709,10703,10709,6,0,0,4,0,10719,10706,10715,13,0,1,10,6,10718,10710,10712,8,0,0,7,-3,75.4%,0.0,-0.2,-0.06,0.24083189157584592,-0.58,0.05,-0.3,0,-0.039999999999999994,0.0894427190999917,0.45,0.1,-0.1,0,-0.10000000000000016,0.28284271247461895,-0.35,0.2,-0.4,0
2016-12-14 14:15:00+00:00,75.0%,USD,2016-12-14 09:15:00,75.1%,accurate,Medium,Capacity Utilization Rate,75.4%,accurate,50,-0.1,2016,4,12,2,23,8,16,-12,16,-4,26,3,27,3,27,6,27,1,35,9,35,-5,10642,10650,10641,10650,10651,10642,10644,9,0,0,-6,-6,10644,10639,10639,5,0,-1,-11,-5,10643,10635,10638,8,0,-1,-12,-1,10641,10636,10640,5,0,-1,-10,2,10645,10640,10643,5,0,0,-7,3,10645,10642,10642,3,0,0,-8,-1,75.3%,0.1,0.0,-0.12000000000000002,0.19235384061671346,0.1,0.05,-0.3,0,-0.019999999999999997,0.10954451150103331,1.1,0.1,-0.1,0,-0.14000000000000018,0.24083189157584586,0.58,0.2,-0.4,0
2017-01-18 14:15:00+00:00,75.5%,USD,2017-01-18 09:15:00,75.6%,accurate,Medium,Capacity Utilization Rate,74.9%,accurate,3,-0.1,2017,1,1,2,19,3,24,22,26,22,38,30,38,26,38,17,38,12,38,21,38,5,10667,10669,10666,10667,10674,10665,10673,9,0,0,6,6,10675,10671,10674,4,0,0,7,1,10677,10673,10677,4,0,1,10,3,10682,10675,10680,7,0,1,13,3,10686,10680,10683,6,0,1,16,3,10684,10678,10682,6,0,1,15,0,75.0%,-0.1,-0.2,-0.18000000000000002,0.08366600265340748,0.96,0.05,-0.3,0,-0.039999999999999994,0.11401754250991389,-0.53,0.1,-0.1,0,-0.22000000000000014,0.14832396974191323,0.13,0.2,-0.4,0
2017-02-15 14:15:00+00:00,75.3%,USD,2017-02-15 09:15:00,75.6%,worse,Medium,Capacity Utilization Rate,75.6%,accurate,7,-0.3,2017,1,2,2,35,-7,29,11,41,29,44,26,49,31,67,48,73,52,73,47,73,42,10539,10545,10538,10545,10547,10541,10544,6,0,0,-1,-1,10548,10543,10543,5,0,0,-2,-1,10545,10541,10542,4,0,0,-3,-1,10543,10536,10540,7,0,0,-5,-2,10556,10539,10555,17,1,1,10,15,10560,10552,10558,8,0,1,13,3,75.5%,0.1,-0.19999999999999998,-0.18000000000000002,0.08366600265340748,-1.43,0.0,-0.3,0,-0.019999999999999997,0.13038404810405305,0.92,0.1,-0.1,0,-0.20000000000000012,0.14142135623730948,0.0,0.2,-0.4,0
2017-03-17 13:15:00+00:00,75.4%,USD,2017-03-17 09:15:00,75.5%,accurate,Medium,Capacity Utilization Rate,75.5%,better,11,-0.1,2017,1,3,4,14,2,14,8,22,15,23,13,23,5,25,-5,25,10,25,7,25,9,10740,10744,10737,10737,10744,10736,10742,8,0,0,5,5,10744,10741,10743,3,0,0,6,1,10743,10737,10737,6,0,0,0,-6,10740,10736,10736,4,0,0,-1,-2,10739,10733,10737,6,0,0,0,1,10742,10737,10742,5,0,0,5,5,75.3%,0.2,0.1,-0.16000000000000006,0.08944271909999155,0.67,0.0,-0.3,0,0.06000000000000001,0.11401754250991387,1.23,0.1,-0.1,0,-0.10000000000000013,0.14142135623730936,1.41,0.1,-0.4,0
2017-04-18 13:15:00+00:00,76.1%,USD,2017-04-18 09:15:00,76.3%,worse,Medium,Capacity Utilization Rate,75.4%,accurate,16,-0.2,2017,2,4,1,16,7,12,-4,12,2,14,2,18,8,25,15,25,9,25,11,28,14,10690,10693,10689,10692,10695,10690,10692,5,0,0,0,1,10695,10690,10691,5,0,0,-1,-1,10693,10690,10693,3,0,0,1,2,10693,10690,10690,3,0,0,-2,-3,10691,10688,10689,3,0,0,-3,-1,10689,10683,10683,6,0,0,-9,-6,75.4%,0.0,-0.2,-0.16000000000000006,0.08944271909999155,-0.45,0.0,-0.3,0,0.06000000000000001,0.11401754250991387,-0.53,0.1,-0.1,0,-0.10000000000000013,0.14142135623730936,-0.71,0.15000000000000002,-0.4,0
2017-05-16 13:15:00+00:00,76.7%,USD,2017-05-16 09:15:00,76.3%,better,Medium,Capacity Utilization Rate,76.1%,accurate,20,0.4,2017,2,5,1,34,14,12,-3,12,-5,20,11,21,4,22,-3,22,-5,22,4,22,7,11075,11077,11072,11074,11076,11070,11071,6,0,0,-3,-2,11076,11070,11073,6,0,0,-1,2,11077,11073,11074,4,0,0,0,1,11074,11070,11072,4,0,0,-2,-2,11074,11071,11071,3,0,0,-3,-1,11071,11066,11067,5,0,0,-7,-4,76.1%,0.0,0.4,-0.06000000000000005,0.27018512172212594,1.7,0.0,-0.3,0,0.04000000000000001,0.11401754250991387,-0.35,0.1,-0.1,0,-0.02000000000000013,0.26832815729997467,1.57,0.15000000000000002,-0.4,0
2017-06-15 13:15:00+00:00,76.6%,USD,2017-06-15 09:15:00,76.8%,worse,Medium,Capacity Utilization Rate,76.7%,accurate,24,-0.2,2017,2,6,3,23,-13,10,2,22,-12,22,0,26,9,26,3,26,-5,26,-2,26,3,11146,11150,11143,11147,11153,11146,11151,7,0,0,4,4,11151,11146,11149,5,0,0,2,-2,11151,11146,11149,5,0,0,2,0,11154,11148,11150,6,0,0,3,1,11151,11144,11150,7,0,0,3,0,11152,11149,11150,3,0,0,3,0,76.7%,0.0,-0.2,-0.08000000000000004,0.2774887385102322,-0.43,0.0,-0.3,0,0.06000000000000001,0.08944271909999169,-0.67,0.1,-0.1,0,-0.02000000000000013,0.26832815729997467,-0.67,0.2,-0.4,0
2017-07-14 13:15:00+00:00,76.6%,USD,2017-07-14 09:15:00,76.7%,accurate,Medium,Capacity Utilization Rate,76.4%,worse,28,-0.1,2017,3,7,4,55,38,26,-3,27,-3,27,-7,27,-3,27,-1,27,-4,27,-6,27,5,11458,11459,11454,11456,11462,11455,11461,7,0,0,5,5,11461,11454,11457,7,0,0,1,-4,11461,11457,11460,4,0,0,4,3,11461,11438,11442,23,-1,-1,-14,-18,11445,11436,11441,9,0,-1,-15,0,11447,11441,11446,6,0,-1,-10,4,76.6%,-0.2,-0.30000000000000004,-0.04000000000000005,0.2509980079602227,-0.24,0.0,-0.3,0,5.551115123125783e-18,0.14142135623730956,-1.41,0.1,-0.05,0,-0.04000000000000014,0.2880972058177586,-0.9,0.15000000000000002,-0.35,0
2017-08-17 12:45:00+00:00,76.7%,USD,2017-08-17 08:47:00,76.7%,accurate,Medium,Capacity Utilization Rate,76.7%,accurate,33,0.0,2017,3,8,3,32,-3,38,23,38,28,61,49,65,37,65,47,65,51,65,54,65,58,11693,11693,11683,11688,11691,11682,11690,9,0,0,2,3,11691,11687,11691,4,0,0,3,1,11697,11690,11694,7,0,0,6,3,11696,11693,11695,3,0,0,7,2,11699,11693,11699,6,0,1,11,4,11703,11697,11702,6,0,1,14,3,76.6%,0.1,0.1,-0.020000000000000046,0.2489979919597747,0.08,0.0,-0.3,0,-0.019999999999999997,0.1095445115010333,1.1,0.1,-0.1,0,-0.04000000000000014,0.2880972058177586,0.49,0.15000000000000002,-0.35000000000000003,0
2017-09-15 13:15:00+00:00,76.1%,USD,2017-09-15 09:15:00,76.8%,worse,Medium,Capacity Utilization Rate,76.9%,better,37,-0.7,2017,3,9,4,27,2,20,6,24,-5,27,4,27,-12,32,-16,32,-15,37,-15,54,-38,11969,11974,11967,11971,11984,11970,11983,14,1,1,12,12,11986,11983,11985,3,0,1,14,2,11985,11977,11977,8,0,0,6,-8,11978,11973,11974,5,0,0,3,-3,11975,11970,11970,5,0,0,-1,-4,11972,11966,11971,6,0,0,0,1,76.7%,0.2,-0.49999999999999994,-0.12000000000000002,0.396232255123179,-1.46,0.0,-0.3,0,0.020000000000000007,0.1483239697419133,1.21,0.1,-0.1,0,-0.10000000000000013,0.35355339059327373,-1.13,0.15000000000000002,-0.35000000000000003,0
2017-10-17 13:15:00+00:00,76.0%,USD,2017-10-17 09:15:00,76.2%,worse,Medium,Capacity Utilization Rate,75.8%,worse,42,-0.2,2017,4,10,1,19,-14,10,-2,17,-9,17,-5,19,3,21,8,21,6,21,6,21,3,11748,11751,11747,11747,11753,11747,11750,6,0,0,3,3,11753,11749,11750,4,0,0,3,0,11753,11749,11749,4,0,0,2,-1,11751,11746,11751,5,0,0,4,2,11752,11747,11747,5,0,0,0,-4,11748,11744,11745,4,0,0,-2,-2,76.1%,-0.3,-0.5,-0.24000000000000005,0.2701851217221259,0.15,0.0,-0.3,0,-0.039999999999999994,0.20736441353327723,-1.25,0.1,-0.1,0,-0.28000000000000014,0.24899799195977465,-0.88,0.1,-0.4,0
2017-11-16 14:15:00+00:00,77.0%,USD,2017-11-16 09:15:00,76.3%,better,Medium,Capacity Utilization Rate,76.4%,better,46,0.7,2017,4,11,3,13,8,13,5,14,-4,24,-14,24,-5,24,-5,24,-6,24,-4,24,-6,11776,11780,11775,11779,11780,11771,11779,9,0,0,0,0,11780,11775,11777,5,0,0,-2,-2,11777,11773,11776,4,0,0,-3,-1,11777,11773,11776,4,0,0,-3,0,11782,11775,11782,7,0,0,3,6,11783,11778,11778,5,0,0,-1,-4,76.0%,0.4,1.1,-0.06000000000000004,0.5029910535983716,1.51,0.0,-0.3,1,0.040000000000000015,0.2880972058177587,1.25,0.1,-0.1,0,-0.02000000000000014,0.6723094525588644,1.67,0.1,-0.4,1
2017-12-15 14:15:00+00:00,77.1%,USD,2017-12-15 09:15:00,77.2%,accurate,Medium,Capacity Utilization Rate,77.0%,accurate,50,-0.1,2017,4,12,4,21,-12,25,-20,25,-13,28,-15,36,-27,36,-30,36,-14,36,-18,36,-30,11791,11794,11791,11793,11796,11788,11788,8,0,0,-5,-5,11791,11785,11786,6,0,0,-7,-2,11787,11781,11784,6,0,0,-9,-2,11787,11783,11786,4,0,0,-7,2,11786,11782,11782,4,0,-1,-11,-4,11782,11777,11780,5,0,-1,-13,-2,77.0%,0.0,-0.1,-0.06000000000000005,0.5029910535983716,-0.08,0.0,-0.3,0,0.08000000000000002,0.25884358211089575,-0.31,0.1,-0.1,0,0.01999999999999987,0.6572670690061992,-0.18,0.15000000000000002,-0.4,0
2018-01-17 14:15:00+00:00,77.9%,USD,2018-01-17 09:15:00,77.3%,better,Medium,Capacity Utilization Rate,77.2%,accurate,3,0.6,2018,1,1,2,27,18,12,-1,14,4,25,14,30,16,30,7,30,8,30,16,48,30,12217,12224,12217,12222,12227,12218,12222,9,0,0,0,-1,12227,12221,12225,6,0,0,3,3,12228,12222,12223,6,0,0,1,-2,12224,12218,12224,6,0,0,2,1,12228,12222,12226,6,0,0,4,2,12230,12225,12226,5,0,0,4,0,77.1%,0.1,0.7,0.05999999999999994,0.5856620185738528,0.92,0.0,-0.3,1,0.08000000000000003,0.25884358211089575,0.08,0.1,-0.1,0,0.13999999999999985,0.7266360849833979,0.77,0.15000000000000002,-0.4,0
2018-02-15 14:15:00+00:00,77.5%,USD,2018-02-15 09:15:00,78.0%,worse,Medium,Capacity Utilization Rate,77.7%,worse,7,-0.5,2018,1,2,3,28,-11,26,11,34,9,34,7,35,4,35,11,35,3,49,-10,49,0,12474,12478,12473,12476,12485,12476,12484,9,0,0,8,8,12485,12480,12484,5,0,0,8,0,12486,12481,12482,5,0,0,6,-2,12487,12475,12475,12,0,0,-1,-7,12479,12472,12478,7,0,0,2,3,12482,12476,12478,6,0,0,2,1,77.9%,-0.2,-0.7,0.09999999999999994,0.5244044240850758,-1.14,0.0,-0.3,0,2.2204460492503132e-17,0.2738612787525831,-0.73,0.1,-0.1,0,0.09999999999999985,0.7745966692414833,-1.03,0.2,-0.4,0
2018-03-16 13:15:00+00:00,78.1%,USD,2018-03-16 09:15:00,77.7%,better,Medium,Capacity Utilization Rate,77.4%,accurate,11,0.4,2018,1,3,4,33,-24,21,-15,22,-16,30,-21,41,-39,41,-34,41,-19,41,-7,41,-13,12303,12304,12300,12301,12301,12295,12299,6,0,0,-2,-2,12299,12292,12294,7,0,0,-7,-5,12298,12290,12297,8,0,0,-4,3,12299,12294,12296,5,0,0,-5,-1,12296,12286,12287,10,0,-1,-14,-9,12288,12282,12283,6,0,-1,-18,-4,77.5%,-0.1,0.30000000000000004,0.21999999999999992,0.5069516742254631,0.36,0.0,-0.3,0,0.04000000000000002,0.23021728866442684,-0.61,0.1,-0.1,0,0.2599999999999999,0.6985699678629191,0.06,0.15000000000000002,-0.4,0
2018-04-17 13:15:00+00:00,78.0%,USD,2018-04-17 09:15:00,77.9%,accurate,Medium,Capacity Utilization Rate,78.1%,accurate,16,0.1,2018,2,4,1,16,0,15,-1,18,-4,25,-13,25,-11,25,-13,25,-14,25,-8,25,2,12356,12358,12354,12355,12355,12351,12353,4,0,0,-2,-2,12355,12351,12353,4,0,0,-2,0,12353,12349,12349,4,0,0,-6,-4,12350,12346,12350,4,0,0,-5,1,12356,12349,12356,7,0,0,1,6,12361,12355,12359,6,0,0,4,3,78.1%,0.0,0.1,0.09999999999999995,0.4301162633521314,0.0,0.05,-0.3,0,-0.03999999999999999,0.11401754250991387,0.35,0.1,-0.1,0,0.05999999999999987,0.5176871642217913,0.08,0.2,-0.4,0
2018-05-16 13:15:00+00:00,78.0%,USD,2018-05-16 09:15:00,78.4%,worse,Medium,Capacity Utilization Rate,77.6%,worse,20,-0.4,2018,2,5,2,21,-1,39,25,51,39,51,25,51,8,51,5,51,12,51,29,51,34,11778,11781,11774,11775,11784,11769,11783,15,0,0,8,8,11792,11780,11791,12,0,1,16,8,11803,11790,11801,13,1,2,26,10,11808,11800,11804,8,0,2,29,2,11805,11797,11799,8,0,2,24,-5,11799,11792,11795,7,0,1,20,-4,78.0%,-0.4,-0.8,0.03999999999999995,0.4827007354458868,-0.91,0.1,-0.3,0,-0.12,0.19235384061671348,-1.46,0.1,-0.1,0,-0.08000000000000014,0.6496152707564685,-1.11,0.2,-0.4,0
2018-06-15 13:15:00+00:00,77.9%,USD,2018-06-15 09:15:00,78.1%,worse,Medium,Capacity Utilization Rate,78.1%,accurate,24,-0.2,2018,2,6,4,40,12,29,-1,30,0,30,9,31,9,31,13,31,3,31,-1,31,-3,11604,11610,11604,11609,11625,11609,11624,16,1,1,15,15,11626,11618,11620,8,0,1,11,-4,11625,11614,11624,11,0,1,15,5,11624,11615,11617,9,0,0,8,-7,11618,11610,11613,8,0,0,4,-4,11617,11609,11609,8,0,0,0,-4,78.0%,0.1,-0.1,-0.12000000000000004,0.37013511046643494,-0.22,0.1,-0.3,0,-0.12,0.19235384061671348,1.14,0.1,-0.1,0,-0.24000000000000013,0.4878524367060187,0.29,0.2,-0.4,0
2018-07-17 13:15:00+00:00,78.0%,USD,2018-07-17 09:15:00,78.4%,worse,Medium,Capacity Utilization Rate,77.7%,worse,29,-0.4,2018,3,7,1,19,-8,17,-11,18,-7,20,-9,24,-10,24,-11,47,-36,49,-40,54,-46,11697,11700,11696,11699,11700,11695,11695,5,0,0,-4,-4,11698,11694,11697,4,0,0,-2,2,11698,11692,11697,6,0,0,-2,0,11701,11697,11698,4,0,0,-1,1,11698,11694,11695,4,0,0,-4,-3,11698,11693,11697,5,0,0,-2,2,77.9%,-0.2,-0.6000000000000001,-0.10000000000000005,0.3464101615137755,-0.87,0.05,-0.3,0,-0.12000000000000002,0.19235384061671348,-0.42,0.1,-0.1,0,-0.22000000000000014,0.46583258795408466,-0.82,0.15000000000000002,-0.4,0
2018-08-15 13:15:00+00:00,78.1%,USD,2018-08-15 09:15:00,78.2%,accurate,Low,Capacity Utilization Rate,78.1%,accurate,33,-0.1,2018,3,8,2,22,-14,17,-9,17,-2,25,12,42,31,42,8,42,23,48,36,48,31,11313,11313,11308,11311,11315,11309,11311,6,0,0,0,0,11317,11310,11317,7,0,0,6,6,11318,11313,11314,5,0,0,3,-3,11317,11311,11316,6,0,0,5,1,11317,11313,11314,4,0,0,3,-2,11315,11305,11306,10,0,0,-5,-8,78.0%,0.1,0.0,-0.20000000000000004,0.21213203435596423,0.47,0.05,-0.3,0,-0.08000000000000003,0.21679483388678802,0.83,0.1,-0.1,0,-0.28000000000000014,0.396232255123179,0.71,0.15000000000000002,-0.4,0
2018-09-14 13:15:00+00:00,78.1%,USD,2018-09-14 09:15:00,78.3%,worse,Low,Capacity Utilization Rate,77.9%,worse,37,-0.2,2018,3,9,4,45,-22,12,-6,17,-4,17,-8,17,-11,17,-8,30,-25,46,-33,47,-36,11661,11670,11660,11670,11670,11664,11664,6,0,0,-6,-6,11667,11660,11661,7,0,0,-9,-4,11669,11661,11669,8,0,0,-1,8,11669,11664,11668,5,0,0,-2,-1,11669,11664,11668,5,0,0,-2,0,11670,11665,11669,5,0,0,-1,1,78.1%,-0.2,-0.4,-0.26000000000000006,0.13416407864998725,0.45,0.05,-0.3,0,-0.12000000000000002,0.21679483388678802,-0.37,0.1,-0.1,0,-0.38000000000000017,0.3346640106136303,-0.06,0.15000000000000002,-0.4,0
2018-10-16 13:15:00+00:00,78.1%,USD,2018-10-16 09:15:00,78.2%,accurate,Low,Capacity Utilization Rate,78.1%,accurate,42,-0.1,2018,4,10,1,44,37,27,-21,40,-31,47,-38,47,-42,47,-31,47,-28,47,-34,47,-33,11608,11621,11608,11619,11621,11613,11616,8,0,0,-3,-3,11618,11612,11613,6,0,0,-6,-4,11616,11609,11609,7,0,-1,-10,-4,11611,11606,11606,5,0,-1,-13,-4,11608,11605,11607,3,0,-1,-12,1,11609,11606,11607,3,0,-1,-12,0,78.1%,0.0,-0.1,-0.2000000000000001,0.12247448713915884,0.82,0.0,-0.3,0,-0.040000000000000015,0.15165750888103102,0.26,0.1,-0.1,0,-0.24000000000000016,0.2509980079602226,0.56,0.1,-0.4,0
2015-01-16 14:15:00+00:00,-0.1%,USD,2015-01-16 09:15:00,0.1%,worse,Medium,Industrial Production m/m,1.3%,accurate,3,-0.2,2015,1,1,4,49,-22,37,-24,53,-40,97,-67,115,-61,115,-62,115,-40,115,-48,115,-32,11575,11577,11572,11574,11575,11560,11562,15,-1,-1,-12,-12,11566,11551,11551,15,-1,-2,-23,-11,11556,11542,11546,14,0,-2,-28,-6,11553,11542,11549,11,0,-2,-25,3,11549,11538,11540,11,0,-2,-34,-9,11556,11541,11556,15,1,-1,-18,15,1.3%,0.0,-0.2,-0.2,-0.2,0.0,-0.2,-0.2,0,0.0,0.0,0.0,0.0,0.0,0,-0.2,-0.2,0.0,-0.2,-0.2,0
2015-02-18 14:15:00+00:00,0.2%,USD,2015-02-18 09:15:00,0.5%,worse,Medium,Industrial Production m/m,-0.3%,worse,8,-0.3,2015,1,2,2,16,4,29,-10,37,-22,37,-13,37,-8,37,-17,48,-34,48,-33,48,-32,11372,11374,11370,11371,11381,11372,11380,9,0,0,9,8,11381,11377,11381,4,0,1,10,1,11382,11377,11377,5,0,0,6,-4,11378,11374,11376,4,0,0,5,-1,11378,11373,11375,5,0,0,4,-1,11375,11371,11372,4,0,0,1,-3,-0.1%,-0.2,-0.5,-0.25,0.07071067811865474,-0.71,-0.3,-0.3,0,-0.1,0.14142135623730953,-0.71,-0.2,-0.2,0,-0.35,0.21213203435596426,-0.71,-0.5,-0.5,0
2015-03-16 13:15:00+00:00,0.1%,USD,2015-03-16 09:15:00,0.3%,worse,Medium,Industrial Production m/m,-0.3%,worse,12,-0.2,2015,1,3,0,36,13,55,41,59,49,59,18,59,13,59,25,59,25,59,47,62,52,10564,10564,10556,10557,10571,10557,10561,14,0,0,4,4,10579,10561,10572,18,1,1,15,11,10577,10570,10574,7,0,1,17,2,10580,10568,10573,12,0,1,16,-1,10586,10573,10584,13,1,2,27,11,10590,10578,10584,12,0,2,27,1,0.2%,-0.5,-0.7,-0.2333333333333333,0.05773502691896256,0.58,-0.2,-0.2,0,-0.2333333333333333,0.2516611478423584,-1.06,-0.5,-0.5,0,-0.4666666666666666,0.2516611478423583,-0.93,-0.7,-0.7,0
2015-04-15 13:15:00+00:00,-0.6%,USD,2015-04-15 09:15:00,-0.3%,worse,Medium,Industrial Production m/m,0.1%,accurate,16,-0.3,2015,2,4,2,71,41,49,19,51,6,80,-21,90,-33,90,-14,90,-22,90,-18,90,26,10612,10643,10609,10625,10648,10625,10633,23,0,0,8,8,10646,10631,10637,15,0,1,12,4,10659,10635,10655,24,1,2,30,18,10674,10651,10667,23,1,2,42,12,10670,10659,10667,11,0,2,42,0,10674,10653,10655,21,-1,2,30,-13,0.1%,0.0,-0.3,-0.25,0.05773502691896256,-0.87,-0.3,-0.3,0,-0.175,0.23629078131263045,0.74,0.0,0.0,0,-0.425,0.22173557826083448,0.56,-0.3,-0.3,0
2015-05-15 13:15:00+00:00,-0.3%,USD,2015-05-15 09:15:00,0.1%,worse,Medium,Industrial Production m/m,-0.3%,better,20,-0.4,2015,2,5,4,28,12,22,10,74,56,104,84,111,84,115,98,115,96,115,80,115,86,11334,11343,11334,11340,11352,11339,11348,13,0,0,8,7,11357,11341,11353,16,0,1,13,5,11356,11348,11348,8,0,0,8,-5,11353,11345,11349,8,0,0,9,1,11350,11336,11337,14,-1,0,-3,-12,11347,11337,11346,10,0,0,6,9,-0.6%,0.3,-0.10000000000000003,-0.27999999999999997,0.08366600265340755,-1.43,-0.4,-0.4,0,-0.07999999999999999,0.29495762407505255,1.29,0.3,0.3,0,-0.36,0.24083189157584586,1.08,-0.10000000000000003,-0.10000000000000003,0
2015-06-15 13:15:00+00:00,-0.2%,USD,2015-06-15 09:15:00,0.2%,worse,Medium,Industrial Production m/m,-0.5%,worse,25,-0.4,2015,2,6,0,33,-8,38,25,38,28,41,33,47,39,47,35,59,43,70,59,77,67,11226,11226,11212,11214,11236,11214,11235,22,2,2,21,21,11241,11232,11236,9,0,2,22,1,11238,11210,11217,28,-1,0,3,-19,11237,11217,11235,20,1,2,21,17,11248,11227,11234,21,0,1,20,-1,11236,11229,11231,7,0,1,17,-4,-0.3%,-0.2,-0.6000000000000001,-0.31999999999999995,0.08366600265340755,-0.96,-0.2,-0.3,0,-0.12,0.29495762407505255,-0.27,0.0,-0.2,0,-0.44000000000000006,0.24083189157584592,-0.66,-0.2,-0.5,0
2015-07-15 13:15:00+00:00,0.3%,USD,2015-07-15 09:15:00,0.2%,better,Medium,Industrial Production m/m,-0.2%,accurate,29,0.1,2015,3,7,2,56,-39,20,-13,20,-9,38,0,38,-4,38,-13,38,-6,38,-8,38,-24,10972,10973,10969,10970,10970,10960,10964,10,0,0,-6,-6,10964,10955,10961,9,0,0,-9,-3,10966,10960,10965,6,0,0,-5,5,10969,10960,10960,9,0,-1,-10,-5,10963,10954,10955,9,0,-1,-15,-5,10963,10955,10963,8,0,0,-7,8,-0.2%,0.0,0.1,-0.23999999999999994,0.20736441353327723,1.64,-0.25,-0.35,2,-0.07999999999999999,0.29495762407505255,0.27,0.0,-0.2,0,-0.32,0.33466401061363027,1.25,-0.25,-0.55,0
