datetime_gmt,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,forecast_error_diff,year,quarter,month,weekday,volatility_60_0_before,pips_agg_60_0_before,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_0_90_after,pips_agg_0_90_after,volatility_0_120_after,pips_agg_0_120_after,volatility_0_150_after,pips_agg_0_150_after,volatility_0_180_after,pips_agg_0_180_after,volatility_0_210_after,pips_agg_0_210_after,volatility_0_240_after,pips_agg_0_240_after,open_released,high_released,low_released,close_released,high_0_5_after,low_0_5_after,close_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,high_5_10_after,low_5_10_after,close_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,high_10_15_after,low_10_15_after,close_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,high_15_20_after,low_15_20_after,close_15_20_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,high_20_25_after,low_20_25_after,close_20_25_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,high_25_30_after,low_25_30_after,close_25_30_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,previous_value,previous_error_diff,total_error_diff,forecast_error_diff_outlier_class,forecast_error_diff_deviation,previous_error_diff_outlier_class,previous_error_diff_deviation,total_error_diff_outlier_class,total_error_diff_deviation
2008-09-08 19:00:00+00:00,4.6B,USD,2008-09-08 15:00:00,8.6B,worse,Low,Consumer Credit m/m,11.0B,worse,37,-4.0,2008,3,9,0,45,29,20,6,46,38,60,44,60,26,60,17,60,13,60,12,60,26,14099,14106,14094,14105,14115,14103,14114,12,9,9,14116,14108,14109,8,4,-4,14116,14101,14115,15,10,3,14119,14110,14113,9,8,-3,14116,14108,14111,8,6,-2,14121,14110,14120,11,15,9,14.3B,-3.3,-7.3,1,-0.92,1,-1.52,1,-1.45
2008-10-07 19:00:00+00:00,-7.9B,USD,2008-10-07 15:00:00,5.6B,worse,Low,Consumer Credit m/m,5.2B,better,41,-13.5,2008,4,10,1,78,53,26,-21,31,-21,48,-41,60,-53,65,-50,65,-16,65,-24,65,-64,13648,13648,13639,13643,13643,13622,13632,21,-11,-11,13633,13624,13628,9,-15,-4,13633,13627,13630,6,-13,2,13631,13620,13625,11,-18,-5,13627,13619,13622,8,-21,-3,13626,13617,13617,9,-26,-5,4.6B,0.6,-12.9,1,-2.5,0,0.32,1,-1.8
2008-11-07 20:00:00+00:00,6.9B,USD,2008-11-07 15:00:00,-0.3B,better,Low,Consumer Credit m/m,-6.3B,better,45,7.2,2008,4,11,4,45,9,25,2,34,14,36,-13,52,-30,52,-30,52,-30,52,-30,52,-30,12761,12764,12746,12747,12756,12743,12743,13,-4,-3,12755,12732,12751,23,4,8,12757,12746,12752,11,5,1,12753,12749,12750,4,3,-1,12752,12742,12748,10,1,-2,12750,12741,12741,9,-6,-7,-7.9B,1.6,8.8,1,0.91,1,0.97,1,1.12
2008-12-05 20:00:00+00:00,-3.5B,USD,2008-12-05 15:00:00,2.0B,worse,Low,Consumer Credit m/m,6.7B,accurate,49,-5.5,2008,4,12,4,78,48,37,10,52,22,64,41,64,44,64,30,64,30,64,30,64,30,12696,12706,12690,12690,12700,12675,12678,25,-12,-12,12699,12678,12690,21,0,12,12700,12689,12696,11,6,6,12712,12696,12706,16,16,10,12705,12694,12700,11,10,-5,12709,12698,12705,11,15,5,6.9B,-0.2,-5.7,1,-0.63,0,-0.11,1,-0.6
2007-01-09 15:00:00+00:00,53.7,USD,2007-01-09 10:00:00,53.7,accurate,Low,IBD/TIPP Economic Optimism,53.5,accurate,2,0.0,2007,1,1,1,20,-3,9,0,20,-3,20,-3,21,-11,21,0,26,11,26,7,28,6,12999,13004,12995,13000,13003,12998,13000,5,0,0,13007,13000,13002,7,2,1,13003,12998,13001,5,1,-2,13004,12999,13002,5,2,1,13002,12998,13000,4,0,0,13005,12999,13005,6,5,5,53.5,0.0,0.0,0,0.0,0,0.0,0,0.0
2007-02-13 15:00:00+00:00,52.7,USD,2007-02-13 10:00:00,54.0,worse,Low,IBD/TIPP Economic Optimism,53.7,accurate,7,-1.3,2007,1,2,1,18,-7,9,-1,14,-10,20,-5,20,2,22,7,22,7,23,5,23,6,13021,13023,13017,13017,13020,13014,13017,6,0,-2,13018,13012,13017,6,0,0,13017,13013,13013,4,-4,-4,13016,13011,13016,5,-1,3,13018,13014,13018,4,1,2,13020,13016,13019,4,2,1,53.7,0.0,-1.3,0,-1.3,0,-0.0,0,-1.3
2007-03-13 15:00:00+00:00,50.8,USD,2007-03-13 11:00:00,50.5,accurate,Low,IBD/TIPP Economic Optimism,52.7,accurate,11,0.3,2007,1,3,1,17,-13,7,1,12,4,30,9,30,13,33,15,33,14,35,11,35,6,13200,13202,13194,13194,13196,13193,13195,3,1,1,13196,13193,13194,3,0,0,13197,13193,13196,4,2,1,13198,13195,13198,3,4,0,13198,13194,13195,4,1,-3,13197,13191,13195,6,1,0,52.7,0.0,0.3,0,1.0,0,-0.0,0,1.0
2007-04-10 14:00:00+00:00,45.5,USD,2007-04-10 10:00:00,50.0,worse,Low,IBD/TIPP Economic Optimism,50.8,accurate,15,-4.5,2007,2,4,1,15,1,9,2,18,8,27,8,27,7,27,9,27,4,28,-2,30,-5,13428,13433,13428,13433,13437,13431,13431,6,-2,-2,13433,13429,13430,4,-3,-1,13435,13429,13434,6,1,4,13436,13433,13436,3,3,2,13436,13434,13435,2,2,-1,13438,13434,13436,4,3,1,50.8,0.0,-4.5,0,-4.5,0,-0.0,0,-4.5
2007-05-15 14:00:00+00:00,48.0,USD,2007-05-15 10:00:00,45.0,better,Low,IBD/TIPP Economic Optimism,45.5,accurate,20,3.0,2007,2,5,1,10,-1,11,7,56,49,63,53,63,61,63,57,63,55,63,53,63,46,13547,13547,13543,13545,13549,13544,13548,5,3,3,13549,13546,13546,3,1,-2,13548,13545,13546,3,1,0,13550,13546,13547,4,2,1,13553,13547,13551,6,6,4,13555,13550,13554,5,9,2,45.5,0.0,3.0,0,1.0,0,0.0,0,1.0
2007-06-12 14:00:00+00:00,49.1,USD,2007-06-12 10:00:00,47.8,better,Low,IBD/TIPP Economic Optimism,48.0,accurate,24,1.3,2007,2,6,1,24,-20,7,1,13,7,13,4,14,9,14,2,14,3,14,7,17,11,13324,13324,13317,13318,13318,13315,13318,3,0,2,13318,13315,13317,3,-1,-1,13319,13316,13317,3,-1,0,13318,13316,13317,2,-1,0,13319,13317,13318,2,0,1,13318,13312,13313,6,-5,-4,48.0,0.0,1.3,1,0.48,0,0.0,1,0.48
2007-07-17 14:00:00+00:00,48.2,USD,2007-07-17 10:00:00,49.2,worse,Low,IBD/TIPP Economic Optimism,49.1,accurate,29,-1.0,2007,3,7,1,12,2,7,3,10,4,10,3,10,2,10,6,10,3,10,1,10,2,13780,13780,13780,13780,13781,13776,13781,5,1,2,13781,13778,13779,3,-1,-1,13782,13777,13781,5,1,3,13781,13779,13780,2,0,-1,13782,13779,13782,3,2,2,13783,13781,13781,2,1,-1,49.1,0.0,-1.0,1,-0.35,0,0.0,1,-0.35
2007-08-14 14:00:00+00:00,49.5,USD,2007-08-14 10:00:00,47.0,better,Low,IBD/TIPP Economic Optimism,48.2,accurate,33,2.5,2007,3,8,1,20,8,14,-1,18,-8,18,-1,19,1,22,-9,22,-6,22,-11,45,-28,13579,13584,13575,13579,13581,13571,13573,10,-6,-6,13581,13571,13575,10,-4,0,13580,13569,13571,11,-8,-3,13582,13570,13581,12,2,9,13582,13568,13577,14,-2,-4,13581,13570,13575,11,-4,-3,48.2,0.0,2.5,1,0.89,0,0.0,1,0.89
2007-09-11 14:00:00+00:00,48.2,USD,2007-09-11 10:00:00,47.0,better,Low,IBD/TIPP Economic Optimism,49.5,accurate,37,1.2,2007,3,9,1,20,0,17,-2,20,3,32,13,32,7,32,-8,32,-5,32,-5,32,-2,13826,13832,13822,13829,13833,13826,13830,7,1,0,13833,13827,13829,6,0,-1,13833,13824,13829,9,0,0,13831,13824,13828,7,-1,-1,13830,13824,13828,6,-1,1,13828,13816,13822,12,-7,-6,49.5,0.0,1.2,0,0.39,0,0.0,0,0.39
2007-10-09 14:00:00+00:00,47.3,USD,2007-10-09 10:00:00,48.7,worse,Low,IBD/TIPP Economic Optimism,48.2,accurate,41,-1.4,2007,4,10,1,36,21,28,12,46,29,57,44,57,37,57,40,57,38,57,40,57,39,14052,14055,14047,14052,14057,14047,14050,10,-2,-2,14057,14044,14046,13,-6,-6,14054,14044,14048,10,-4,2,14055,14045,14055,10,3,7,14066,14049,14065,17,13,11,14072,14063,14064,9,12,0,48.2,0.0,-1.4,1,-0.9,0,0.0,1,-0.9
2007-11-13 15:00:00+00:00,43.8,USD,2007-11-13 10:00:00,46.3,worse,Low,IBD/TIPP Economic Optimism,47.3,accurate,46,-2.5,2007,4,11,1,20,1,19,8,25,6,43,-19,43,-16,43,-13,43,-10,43,-5,43,-5,14607,14609,14602,14605,14616,14604,14614,12,9,7,14623,14609,14620,14,15,8,14622,14612,14616,10,11,-2,14619,14610,14616,9,11,1,14617,14610,14615,7,10,1,14617,14606,14609,11,4,-6,47.3,0.0,-2.5,1,-1.51,0,0.0,1,-1.51
2007-12-11 15:00:00+00:00,44.4,USD,2007-12-11 10:00:00,43.0,better,Low,IBD/TIPP Economic Optimism,43.8,accurate,50,1.4,2007,4,12,1,33,19,15,7,29,-2,29,0,29,0,32,-5,32,-3,32,-4,32,2,14704,14707,14698,14703,14713,14699,14711,14,8,9,14714,14705,14710,9,7,0,14712,14703,14708,9,5,0,14710,14703,14705,7,2,-3,14710,14701,14706,9,3,1,14712,14704,14710,8,7,1,43.8,0.0,1.4,1,0.69,0,0.0,1,0.69
2008-01-08 15:00:00+00:00,43.2,USD,2008-01-08 10:00:00,43.1,accurate,Low,IBD/TIPP Economic Optimism,44.4,accurate,2,0.1,2008,1,1,1,36,20,39,-25,46,-16,46,-11,46,-15,46,-18,46,-16,46,-15,46,-19,14732,14735,14724,14728,14743,14719,14723,24,-5,-7,14731,14715,14721,16,-7,-3,14725,14716,14722,9,-6,3,14723,14714,14716,9,-12,-6,14719,14704,14705,15,-23,-12,14718,14705,14713,13,-15,8,44.4,0.0,0.1,0,0.05,0,0.0,0,0.05
2008-02-12 15:00:00+00:00,44.5,USD,2008-02-12 10:00:00,42.5,better,Low,IBD/TIPP Economic Optimism,43.2,accurate,7,2.0,2008,1,2,1,64,38,26,5,26,0,38,20,38,8,39,-2,39,4,39,3,39,6,14591,14595,14579,14584,14594,14581,14590,13,6,7,14595,14580,14588,15,4,-3,14593,14578,14586,15,2,-1,14602,14580,14594,22,10,8,14600,14583,14587,17,3,-6,14596,14576,14584,20,0,-4,43.2,0.0,2.0,1,1.19,0,0.0,1,1.19
2008-03-11 15:00:00+00:00,42.5,USD,2008-03-11 11:00:00,40.5,better,Low,IBD/TIPP Economic Optimism,44.5,accurate,11,2.0,2008,1,3,1,76,-74,38,24,61,52,66,60,71,60,71,52,71,46,71,39,71,29,15304,15305,15281,15282,15297,15281,15295,16,13,14,15298,15285,15287,13,5,-9,15293,15282,15290,11,8,1,15312,15288,15312,24,30,21,15319,15303,15306,16,24,-6,15308,15296,15304,12,22,-1,44.5,0.0,2.0,1,1.06,0,0.0,1,1.06
2008-04-08 14:00:00+00:00,39.2,USD,2008-04-08 10:00:00,41.5,worse,Low,IBD/TIPP Economic Optimism,42.5,accurate,15,-2.3,2008,2,4,1,45,35,26,-1,31,-18,38,-23,38,-18,38,-15,38,-18,38,-15,38,-18,15715,15721,15711,15718,15728,15710,15713,18,-5,-6,15717,15702,15713,15,-5,1,15721,15711,15717,10,-1,3,15721,15706,15713,15,-5,-5,15719,15708,15719,11,1,4,15721,15709,15716,12,-2,-2,42.5,0.0,-2.3,1,-1.21,0,0.0,1,-1.21
2008-05-20 14:00:00+00:00,40.3,USD,2008-05-20 10:00:00,38.0,better,Low,IBD/TIPP Economic Optimism,39.2,accurate,21,2.3,2008,2,5,1,50,12,45,-19,51,-21,51,15,51,8,51,9,51,12,51,10,51,-1,15654,15661,15648,15659,15674,15654,15674,20,15,14,15680,15657,15660,23,1,-19,15668,15657,15661,11,2,0,15662,15640,15642,22,-17,-19,15644,15635,15643,9,-16,3,15645,15636,15640,9,-19,-1,39.2,0.0,2.3,1,1.27,0,0.0,1,1.27
2008-06-10 14:00:00+00:00,37.4,USD,2008-06-10 10:00:00,40.0,worse,Low,IBD/TIPP Economic Optimism,40.3,accurate,24,-2.6,2008,2,6,1,53,6,33,-9,57,-19,77,-44,79,-53,79,-44,79,-53,86,-64,90,-69,15511,15525,15509,15521,15535,15516,15527,19,6,6,15536,15519,15529,17,8,3,15534,15514,15517,20,-4,-11,15522,15506,15509,16,-12,-7,15516,15506,15512,10,-9,4,15513,15503,15509,10,-12,-3,40.3,0.0,-2.6,1,-1.33,0,0.0,1,-1.33
2008-07-15 14:00:00+00:00,37.4,USD,2008-07-15 10:00:00,36.8,better,Low,IBD/TIPP Economic Optimism,37.4,accurate,29,0.6,2008,3,7,1,69,-9,55,5,56,-4,119,-37,119,-45,119,-49,119,-50,119,-46,119,-60,15967,15974,15964,15969,16016,15966,15989,50,20,19,16001,15984,15992,17,23,3,15994,15967,15970,27,1,-22,15973,15961,15967,12,-2,-3,15980,15965,15976,15,7,9,15982,15969,15973,13,4,-2,37.4,0.0,0.6,0,0.24,0,0.0,0,0.24
2008-08-12 14:00:00+00:00,42.8,USD,2008-08-12 10:00:00,38.5,better,Low,IBD/TIPP Economic Optimism,37.4,accurate,33,4.3,2008,3,8,1,53,-13,34,-21,37,-4,52,-25,52,-21,52,-27,52,-32,52,-10,52,-7,14932,14939,14922,14925,14929,14912,14915,17,-10,-8,14922,14912,14919,10,-6,5,14924,14910,14911,14,-14,-9,14912,14900,14902,12,-23,-8,14908,14895,14904,13,-21,1,14918,14900,14915,18,-10,13,37.4,0.0,4.3,1,1.85,0,0.0,1,1.85
2008-09-09 14:00:00+00:00,45.8,USD,2008-09-09 10:00:00,43.9,better,Low,IBD/TIPP Economic Optimism,42.8,accurate,37,1.9,2008,3,9,1,74,-9,46,-1,58,28,102,77,102,54,118,85,138,96,138,96,138,85,14104,14114,14100,14102,14130,14100,14123,30,21,19,14138,14122,14134,16,32,11,14136,14114,14116,22,14,-19,14121,14107,14115,14,13,-1,14114,14096,14103,18,1,-7,14105,14092,14100,13,-2,-3,42.8,0.0,1.9,0,0.64,0,0.0,0,0.64
2008-10-14 14:00:00+00:00,41.1,USD,2008-10-14 10:00:00,44.5,worse,Low,IBD/TIPP Economic Optimism,45.8,accurate,42,-3.4,2008,4,10,1,54,-29,58,-54,80,-57,80,-30,80,-39,80,-19,80,-20,80,-37,80,-5,13700,13701,13685,13693,13691,13681,13686,10,-7,-3,13685,13653,13654,32,-39,-31,13669,13653,13666,16,-27,11,13675,13659,13671,16,-22,6,13670,13638,13638,32,-55,-30,13647,13633,13646,14,-47,11,45.8,0.0,-3.4,1,-1.33,0,0.0,1,-1.33
2008-11-11 15:00:00+00:00,50.8,USD,2008-11-11 10:00:00,40.0,better,Low,IBD/TIPP Economic Optimism,41.1,accurate,46,10.8,2008,4,11,1,109,-97,36,-28,104,-70,127,-76,127,-66,127,-97,127,-102,134,-113,137,-100,12660,12666,12637,12643,12644,12631,12632,13,-11,-11,12636,12617,12621,19,-22,-11,12641,12618,12640,23,-3,20,12643,12627,12633,16,-10,-9,12637,12608,12615,29,-28,-18,12624,12612,12613,12,-30,-2,41.1,0.0,10.8,2,3.39,0,0.0,2,3.39
2008-12-09 15:00:00+00:00,45.0,USD,2008-12-09 10:00:00,45.0,accurate,Low,IBD/TIPP Economic Optimism,50.8,accurate,50,0.0,2008,4,12,1,40,17,46,32,75,52,78,55,113,112,148,141,159,139,159,95,159,83,12843,12847,12838,12842,12853,12841,12853,12,11,11,12861,12853,12856,8,14,3,12872,12856,12872,16,30,15,12881,12867,12879,14,37,7,12887,12874,12874,13,32,-6,12879,12868,12875,11,33,1,50.8,0.0,0.0,0,-2.8,0,0.0,0,-2.8
2007-01-10 13:30:00+00:00,-58.2B,USD,2007-01-10 08:30:00,-60.0B,better,High,Trade Balance,-58.9B,accurate,2,1.8,2007,1,1,2,22,-13,22,-9,22,-8,31,-25,55,-45,55,-40,55,-35,55,-42,55,-41,12986,12989,12983,12984,12985,12972,12974,13,-10,-7,12973,12966,12968,7,-16,-3,12974,12964,12972,10,-12,7,12973,12963,12964,10,-20,-8,12973,12963,12971,10,-13,7,12975,12969,12972,6,-12,0,-58.9B,0.0,1.8,0,1.0,0,0.0,0,1.0
2007-02-13 13:30:00+00:00,-61.2B,USD,2007-02-13 08:30:00,-59.5B,worse,High,Trade Balance,-58.1B,accurate,7,-1.7,2007,1,2,1,23,13,23,5,28,-9,29,-5,32,-8,37,-17,37,-12,37,-5,37,0,13024,13025,13019,13020,13032,13020,13022,12,2,-4,13038,13021,13037,17,17,15,13043,13034,13035,9,15,-3,13035,13028,13029,7,9,-5,13032,13029,13031,3,11,0,13033,13026,13026,7,6,-5,-58.2B,0.1,-1.5999999999999999,0,-1.7,0,1.0,0,-1.6
2007-03-09 13:30:00+00:00,-59.1B,USD,2007-03-09 08:30:00,-59.5B,accurate,High,Trade Balance,-61.5B,accurate,10,0.4,2007,1,3,4,38,-3,60,-47,64,-47,65,-46,65,-39,65,-36,65,-30,65,-30,65,-38,13156,13158,13153,13155,13151,13120,13132,31,-23,-13,13130,13111,13112,19,-43,-17,13113,13106,13112,7,-43,1,13113,13097,13097,16,-58,-13,13101,13091,13098,10,-57,-2,13105,13097,13098,8,-57,0,-61.2B,-0.3,0.10000000000000003,0,1.0,0,-0.3,0,1.0
2007-04-13 12:30:00+00:00,-58.4B,USD,2007-04-13 08:30:00,-60.2B,better,High,Trade Balance,-58.9B,accurate,15,1.8,2007,2,4,4,20,-9,17,6,17,10,20,9,25,4,47,-14,69,-30,69,-17,69,-17,13534,13537,13530,13535,13545,13528,13539,17,4,5,13540,13531,13531,9,-4,-8,13537,13529,13536,8,1,4,13537,13535,13536,2,1,1,13542,13536,13539,6,4,3,13542,13538,13541,4,6,1,-59.1B,0.2,2.0,0,1.0,0,1.0,0,1.0
2007-05-10 12:30:00+00:00,-63.9B,USD,2007-05-10 08:30:00,-60.0B,worse,High,Trade Balance,-57.9B,accurate,19,-3.9,2007,2,5,3,19,4,42,-25,48,-26,48,-23,48,-23,48,-21,48,-26,48,-22,48,-20,13529,13533,13528,13531,13543,13529,13542,14,11,12,13544,13528,13531,16,0,-12,13536,13529,13535,7,4,5,13536,13529,13530,7,-1,-4,13525,13504,13505,21,-26,-20,13507,13502,13506,5,-25,1,-58.4B,0.5,-3.4,0,-3.9,0,1.0,0,-3.4
2007-06-08 12:30:00+00:00,-58.5B,USD,2007-06-08 08:30:00,-63.5B,better,High,Trade Balance,-62.4B,better,23,5.0,2007,2,6,4,33,21,19,-14,29,-4,29,-9,29,-7,29,-6,29,-12,29,-6,29,-6,13365,13365,13361,13363,13362,13350,13353,12,-10,-9,13357,13350,13353,7,-10,0,13356,13345,13345,11,-18,-9,13348,13345,13348,3,-15,2,13349,13346,13347,3,-16,-1,13349,13343,13343,6,-20,-5,-63.9B,1.5,6.5,1,2.03,3,5.14,1,2.83
2007-07-12 12:30:00+00:00,-60.0B,USD,2007-07-12 08:30:00,-60.0B,accurate,High,Trade Balance,-58.7B,accurate,28,0.0,2007,3,7,3,11,0,30,-20,38,-10,38,-20,38,-12,38,-18,38,-17,38,-12,38,-3,13786,13787,13785,13786,13794,13785,13793,9,7,7,13795,13790,13795,5,9,2,13794,13777,13780,17,-6,-14,13785,13779,13784,6,-2,5,13782,13765,13766,17,-20,-16,13772,13766,13769,6,-17,3,-58.5B,-0.2,-0.2,0,-3.39,1,-0.69,0,-0.05
2007-08-14 12:30:00+00:00,-58.1B,USD,2007-08-14 08:30:00,-61.0B,better,High,Trade Balance,-59.2B,better,33,2.9,2007,3,8,1,22,4,21,-11,21,-12,22,-6,22,-7,23,-14,23,-7,23,-5,26,-15,13587,13589,13580,13585,13586,13574,13578,12,-7,-7,13585,13572,13575,13,-10,-3,13582,13573,13580,9,-5,4,13582,13572,13580,10,-5,0,13581,13569,13571,12,-14,-9,13578,13565,13571,13,-14,-3,-60.0B,0.8,3.7,1,0.9,1,2.5,1,1.02
2007-09-11 12:30:00+00:00,-59.2B,USD,2007-09-11 08:30:00,-59.0B,accurate,High,Trade Balance,-59.4B,worse,37,-0.2,2007,3,9,1,20,7,16,0,28,3,28,3,28,5,28,10,37,20,37,14,37,-1,13827,13828,13818,13823,13827,13812,13813,15,-10,-10,13819,13811,13817,8,-6,3,13821,13812,13819,9,-4,2,13827,13815,13821,12,-2,2,13824,13817,13822,7,-1,1,13827,13821,13826,6,3,3,-58.1B,-1.3,-1.5,0,-0.06,2,-3.33,1,-0.4
2007-10-11 12:30:00+00:00,-57.6B,USD,2007-10-11 08:30:00,-58.8B,better,High,Trade Balance,-59.2B,accurate,41,1.2,2007,4,10,3,30,6,31,-26,42,-36,42,-19,69,21,86,39,86,31,86,31,86,29,14191,14198,14189,14194,14196,14176,14176,20,-18,-18,14191,14176,14191,15,-3,10,14192,14166,14175,26,-19,-16,14178,14168,14171,10,-23,-2,14177,14166,14168,11,-26,-4,14179,14165,14175,14,-19,7,-59.2B,0.0,1.2,0,0.35,0,-0.4,0,0.3
2007-11-09 13:30:00+00:00,-56.5B,USD,2007-11-09 08:30:00,-59.0B,better,High,Trade Balance,-56.8B,better,45,2.5,2007,4,11,4,23,-9,22,-10,33,6,33,-12,35,-10,35,-10,46,-18,68,-21,68,-10,14682,14687,14678,14683,14686,14672,14680,14,-3,-3,14682,14664,14669,18,-14,-9,14678,14667,14673,11,-10,3,14678,14669,14675,9,-8,3,14676,14670,14673,6,-10,-2,14678,14668,14675,10,-8,2,-57.6B,0.8,3.3,1,1.15,1,2.09,1,1.03
2007-12-12 13:30:00+00:00,-57.8B,USD,2007-12-12 08:30:00,-57.3B,accurate,High,Trade Balance,-57.1B,accurate,50,-0.5,2007,4,12,2,46,3,30,12,85,-9,85,-5,85,-8,85,-11,85,-2,85,5,85,12,14692,14700,14686,14691,14705,14685,14699,20,8,11,14704,14692,14699,12,8,2,14705,14684,14686,21,-5,-16,14697,14684,14693,13,2,7,14705,14687,14701,18,10,9,14714,14690,14712,24,21,12,-56.5B,-0.6,-1.1,1,-0.35,1,-1.26,1,-0.49
2008-01-11 13:30:00+00:00,-63.1B,USD,2008-01-11 08:30:00,-59.5B,worse,High,Trade Balance,-57.8B,accurate,2,-3.6,2008,1,1,4,34,0,38,12,38,6,38,7,38,4,38,8,38,10,38,0,38,2,14780,14786,14775,14779,14800,14772,14776,28,-3,-5,14783,14769,14780,14,1,4,14784,14772,14780,12,1,0,14795,14781,14789,14,10,6,14794,14781,14792,13,13,2,14807,14789,14795,18,16,2,-57.8B,0.0,-3.6,1,-2.34,0,0.6,1,-1.49
2008-02-14 13:30:00+00:00,-58.8B,USD,2008-02-14 08:30:00,-61.8B,better,High,Trade Balance,-63.1B,accurate,7,3.0,2008,1,2,3,31,11,32,-11,55,-30,55,-35,55,-8,55,-6,72,-2,75,6,75,9,14629,14632,14623,14626,14627,14608,14613,19,-13,-9,14621,14610,14614,11,-12,0,14621,14610,14614,11,-12,1,14619,14606,14609,13,-17,-6,14616,14606,14611,10,-15,1,14614,14595,14599,19,-27,-12,-63.1B,0.0,3.0,1,1.31,0,0.5,1,1.13
2008-03-11 12:30:00+00:00,-58.2B,USD,2008-03-11 08:30:00,-59.5B,better,High,Trade Balance,-57.9B,better,11,1.3,2008,1,3,1,67,-12,133,-111,133,-73,133,-97,170,-138,184,-153,184,-152,184,-124,184,-116,15461,15464,15451,15457,15465,15416,15427,49,-30,-30,15445,15395,15403,50,-54,-23,15404,15377,15385,27,-72,-17,15388,15360,15370,28,-87,-14,15372,15332,15345,40,-112,-25,15361,15342,15353,19,-104,7,-58.8B,0.9,2.2,0,0.49,1,1.81,0,0.76
2008-04-10 12:30:00+00:00,-62.3B,USD,2008-04-10 08:30:00,-57.4B,worse,High,Trade Balance,-59.0B,worse,15,-4.9,2008,2,4,3,27,-11,64,-26,64,-31,69,-44,72,-42,101,-80,132,-103,155,-132,155,-122,15880,15887,15871,15875,15881,15865,15872,16,-3,1,15883,15869,15872,14,-3,-1,15872,15849,15854,23,-21,-18,15856,15824,15827,32,-48,-24,15848,15819,15846,29,-29,23,15850,15837,15840,13,-35,-5,-58.2B,-0.8,-5.7,2,-1.83,1,-1.28,1,-1.9
2008-05-09 12:30:00+00:00,-58.2B,USD,2008-05-09 08:30:00,-61.4B,better,High,Trade Balance,-61.7B,accurate,19,3.2,2008,2,5,4,28,-1,28,-15,32,-11,32,-18,34,-24,42,-31,42,-11,42,-6,42,0,15462,15464,15453,15455,15460,15438,15443,22,-12,-13,15458,15432,15453,26,-2,14,15455,15436,15444,19,-11,-10,15454,15442,15448,12,-7,2,15449,15434,15440,15,-15,-6,15448,15435,15440,13,-15,-1,-62.3B,0.6,3.8000000000000003,1,1.31,0,0.9,1,1.02
2008-06-10 12:30:00+00:00,-60.9B,USD,2008-06-10 08:30:00,-59.5B,worse,High,Trade Balance,-56.5B,better,24,-1.4,2008,2,6,1,36,12,20,1,57,-33,57,-15,57,-14,60,-24,80,-49,82,-58,82,-49,15535,15538,15526,15529,15536,15520,15525,16,-4,-1,15535,15520,15525,15,-4,0,15536,15519,15535,17,6,8,15539,15530,15536,9,7,0,15538,15522,15528,16,-1,-8,15531,15522,15526,9,-3,-1,-58.2B,1.7,0.30000000000000004,1,-0.51,1,2.6,0,0.07
2008-07-11 12:30:00+00:00,-59.8B,USD,2008-07-11 08:30:00,-62.5B,better,High,Trade Balance,-60.5B,accurate,28,2.7,2008,3,7,4,76,65,27,-3,80,34,101,43,107,54,107,49,107,51,107,40,107,45,15860,15867,15854,15859,15861,15841,15843,20,-16,-17,15866,15840,15858,26,-1,11,15861,15845,15853,16,-6,-3,15855,15842,15848,13,-11,-3,15859,15845,15858,14,-1,8,15867,15852,15859,15,0,2,-60.9B,0.4,3.1,1,1.41,0,0.42,1,0.81
2008-08-12 12:30:00+00:00,-56.8B,USD,2008-08-12 08:30:00,-61.8B,better,High,Trade Balance,-59.2B,accurate,33,5.0,2008,3,8,1,65,26,55,29,71,38,71,26,71,-4,71,13,85,-8,85,-4,85,-10,14932,14932,14909,14910,14917,14894,14915,23,5,9,14942,14909,14938,33,28,22,14948,14929,14935,19,25,-7,14949,14924,14932,25,22,-2,14938,14925,14933,13,23,0,14943,14928,14943,15,33,8,-59.8B,0.6,5.6,1,2.71,0,0.66,1,1.46
2008-09-11 12:30:00+00:00,-62.2B,USD,2008-09-11 08:30:00,-58.0B,worse,High,Trade Balance,-58.8B,worse,37,-4.2,2008,3,9,3,52,6,62,-21,76,-31,91,-47,100,-32,100,-19,100,-40,100,-12,100,-5,13938,13952,13935,13947,13978,13945,13963,33,16,16,13969,13954,13962,15,15,-1,13962,13926,13935,36,-12,-26,13938,13921,13932,17,-15,-4,13937,13922,13925,15,-22,-9,13934,13916,13923,18,-24,-3,-56.8B,-2.0,-6.2,1,-1.68,2,-2.25,1,-1.4
