actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
59.1,USD,2018-02-01 10:00:00,58.7,better,High,ISM Manufacturing PMI,59.7,accurate,5,2018-02-01 15:00:00+00:00,-0.68,2018,1,2,Thursday
0.7%,USD,2018-02-01 10:00:00,0.4%,better,Low,Construction Spending m/m,0.6%,accurate,5,2018-02-01 15:00:00+00:00,-75.0,2018,1,2,Thursday
72.7,USD,2018-02-01 10:00:00,68.3,better,Low,ISM Manufacturing Prices,69.0,accurate,5,2018-02-01 15:00:00+00:00,-6.44,2018,1,2,Thursday
-99B,USD,2018-02-01 10:30:00,-102B,accurate,Low,Natural Gas Storage,-288B,accurate,5,2018-02-01 15:30:00+00:00,-2.94,2018,1,2,Thursday
17.2M,USD,2018-02-01 00:00:00,17.2M,accurate,Low,Total Vehicle Sales,17.9M,accurate,5,2018-02-01 05:00:00+00:00,0.0,2018,1,2,Thursday
0.3%,USD,2018-02-02 08:30:00,0.2%,better,High,Average Hourly Earnings m/m,0.4%,better,5,2018-02-02 13:30:00+00:00,-50.0,2018,1,2,Friday
200K,USD,2018-02-02 08:30:00,181K,better,High,Non-Farm Employment Change,160K,better,5,2018-02-02 13:30:00+00:00,-10.5,2018,1,2,Friday
4.1%,USD,2018-02-02 08:30:00,4.1%,accurate,High,Unemployment Rate,4.1%,accurate,5,2018-02-02 13:30:00+00:00,0.0,2018,1,2,Friday
95.7,USD,2018-02-02 10:00:00,95.0,better,Medium,Revised UoM Consumer Sentiment,94.4,accurate,5,2018-02-02 15:00:00+00:00,-0.74,2018,1,2,Friday
1.7%,USD,2018-02-02 10:00:00,1.5%,better,Low,Factory Orders m/m,1.7%,better,5,2018-02-02 15:00:00+00:00,-13.33,2018,1,2,Friday
14,USD,2018-01-23 09:59:00,19,worse,Low,Richmond Manufacturing Index,20,accurate,4,2018-01-23 15:00:00+00:00,26.32,2018,1,1,Tuesday
0.4%,USD,2018-01-24 09:00:00,0.4%,accurate,Low,HPI m/m,0.6%,better,4,2018-01-24 14:00:00+00:00,0.0,2018,1,1,Wednesday
55.5,USD,2018-01-24 09:45:00,55.2,accurate,Low,Flash Manufacturing PMI,55.1,accurate,4,2018-01-24 14:45:00+00:00,-0.54,2018,1,1,Wednesday
53.3,USD,2018-01-24 09:45:00,54.5,worse,Low,Flash Services PMI,53.7,better,4,2018-01-24 14:45:00+00:00,2.2,2018,1,1,Wednesday
5.57M,USD,2018-01-24 10:00:00,5.72M,worse,Medium,Existing Home Sales,5.78M,worse,4,2018-01-24 15:00:00+00:00,2.62,2018,1,1,Wednesday
-1.1M,USD,2018-01-24 10:30:00,-1.0M,accurate,High,Crude Oil Inventories,-6.9M,accurate,4,2018-01-24 15:30:00+00:00,10.0,2018,1,1,Wednesday
233K,USD,2018-01-25 08:30:00,239K,better,Medium,Unemployment Claims,216K,accurate,4,2018-01-25 13:30:00+00:00,2.51,2018,1,1,Thursday
625K,USD,2018-01-25 10:00:00,679K,worse,Medium,New Home Sales,689K,worse,4,2018-01-25 15:00:00+00:00,7.95,2018,1,1,Thursday
0.6%,USD,2018-01-25 10:00:00,0.5%,better,Low,CB Leading Index m/m,0.4%,accurate,4,2018-01-25 15:00:00+00:00,-20.0,2018,1,1,Thursday
-288B,USD,2018-01-25 10:30:00,-270B,accurate,Low,Natural Gas Storage,-183B,accurate,4,2018-01-25 15:30:00+00:00,6.67,2018,1,1,Thursday
2.6%,USD,2018-01-26 08:30:00,3.0%,worse,High,Advance GDP q/q,3.2%,better,4,2018-01-26 13:30:00+00:00,13.33,2018,1,1,Friday
0.6%,USD,2018-01-26 08:30:00,0.5%,accurate,High,Core Durable Goods Orders m/m,0.3%,better,4,2018-01-26 13:30:00+00:00,-20.0,2018,1,1,Friday
2.4%,USD,2018-01-26 08:30:00,2.3%,accurate,Medium,Advance GDP Price Index q/q,2.1%,accurate,4,2018-01-26 13:30:00+00:00,-4.35,2018,1,1,Friday
2.9%,USD,2018-01-26 08:30:00,0.9%,better,Medium,Durable Goods Orders m/m,1.7%,better,4,2018-01-26 13:30:00+00:00,-222.22,2018,1,1,Friday
-71.6B,USD,2018-01-26 08:30:00,-68.6B,worse,Low,Goods Trade Balance,-70.0B,accurate,4,2018-01-26 13:30:00+00:00,4.37,2018,1,1,Friday
0.2%,USD,2018-01-26 08:30:00,0.4%,better,Low,Prelim Wholesale Inventories m/m,0.8%,worse,4,2018-01-26 13:30:00+00:00,50.0,2018,1,1,Friday
17.7,USD,2018-01-16 08:30:00,18.5,worse,Medium,Empire State Manufacturing Index,18.0,accurate,3,2018-01-16 13:30:00+00:00,4.32,2018,1,1,Tuesday
77.9%,USD,2018-01-17 09:15:00,77.3%,better,Medium,Capacity Utilization Rate,77.2%,accurate,3,2018-01-17 14:15:00+00:00,-0.78,2018,1,1,Wednesday
0.9%,USD,2018-01-17 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,3,2018-01-17 14:15:00+00:00,-125.0,2018,1,1,Wednesday
72,USD,2018-01-17 10:00:00,73,worse,Low,NAHB Housing Market Index,74,accurate,3,2018-01-17 15:00:00+00:00,1.37,2018,1,1,Wednesday
57.5B,USD,2018-01-17 16:00:00,50.1B,better,Low,TIC Long-Term Purchases,26.2B,better,3,2018-01-17 21:00:00+00:00,-14.77,2018,1,1,Wednesday
1.30M,USD,2018-01-18 08:30:00,1.29M,accurate,High,Building Permits,1.30M,accurate,3,2018-01-18 13:30:00+00:00,-0.78,2018,1,1,Thursday
1.19M,USD,2018-01-18 08:30:00,1.28M,worse,Medium,Housing Starts,1.30M,accurate,3,2018-01-18 13:30:00+00:00,7.03,2018,1,1,Thursday
22.2,USD,2018-01-18 08:30:00,24.9,worse,Medium,Philly Fed Manufacturing Index,26.2,accurate,3,2018-01-18 13:30:00+00:00,10.84,2018,1,1,Thursday
220K,USD,2018-01-18 08:30:00,250K,better,Medium,Unemployment Claims,261K,accurate,3,2018-01-18 13:30:00+00:00,12.0,2018,1,1,Thursday
-183B,USD,2018-01-18 10:30:00,-201B,accurate,Low,Natural Gas Storage,-359B,accurate,3,2018-01-18 15:30:00+00:00,-8.96,2018,1,1,Thursday
-6.9M,USD,2018-01-18 11:00:00,-1.4M,accurate,High,Crude Oil Inventories,-4.9M,accurate,3,2018-01-18 16:00:00+00:00,392.86,2018,1,1,Thursday
94.4,USD,2018-01-19 10:00:00,97.0,worse,Medium,Prelim UoM Consumer Sentiment,95.9,worse,3,2018-01-19 15:00:00+00:00,2.68,2018,1,1,Friday
28.0B,USD,2018-01-08 15:00:00,17.8B,better,Low,Consumer Credit m/m,20.5B,accurate,2,2018-01-08 20:00:00+00:00,-57.3,2018,1,1,Monday
104.9,USD,2018-01-09 06:00:00,108.4,worse,Low,NFIB Small Business Index,107.5,accurate,2,2018-01-09 11:00:00+00:00,3.23,2018,1,1,Tuesday
5.88M,USD,2018-01-09 10:00:00,6.05M,worse,Low,JOLTS Job Openings,5.93M,worse,2,2018-01-09 15:00:00+00:00,2.81,2018,1,1,Tuesday
0.1%,USD,2018-01-10 08:30:00,0.4%,worse,Medium,Import Prices m/m,0.8%,accurate,2,2018-01-10 13:30:00+00:00,75.0,2018,1,1,Wednesday
0.8%,USD,2018-01-10 10:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,0.7%,accurate,2,2018-01-10 15:00:00+00:00,-14.29,2018,1,1,Wednesday
-4.9M,USD,2018-01-10 10:30:00,-3.9M,accurate,High,Crude Oil Inventories,-7.4M,accurate,2,2018-01-10 15:30:00+00:00,25.64,2018,1,1,Wednesday
-0.1%,USD,2018-01-11 08:30:00,0.2%,worse,High,PPI m/m,0.4%,accurate,2,2018-01-11 13:30:00+00:00,150.0,2018,1,1,Thursday
-0.1%,USD,2018-01-11 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,accurate,2,2018-01-11 13:30:00+00:00,150.0,2018,1,1,Thursday
261K,USD,2018-01-11 08:30:00,246K,worse,Medium,Unemployment Claims,250K,accurate,2,2018-01-11 13:30:00+00:00,-6.1,2018,1,1,Thursday
-359B,USD,2018-01-11 10:30:00,-318B,accurate,Low,Natural Gas Storage,-206B,accurate,2,2018-01-11 15:30:00+00:00,12.89,2018,1,1,Thursday
-23.2B,USD,2018-01-11 14:00:00,-34.5B,better,Low,Federal Budget Balance,-138.5B,accurate,2,2018-01-11 19:00:00+00:00,-32.75,2018,1,1,Thursday
0.1%,USD,2018-01-12 08:30:00,0.1%,accurate,High,CPI m/m,0.4%,accurate,2,2018-01-12 13:30:00+00:00,0.0,2018,1,1,Friday
0.3%,USD,2018-01-12 08:30:00,0.2%,better,High,Core CPI m/m,0.1%,accurate,2,2018-01-12 13:30:00+00:00,-50.0,2018,1,1,Friday
0.4%,USD,2018-01-12 08:30:00,0.3%,better,High,Core Retail Sales m/m,1.3%,better,2,2018-01-12 13:30:00+00:00,-33.33,2018,1,1,Friday
0.4%,USD,2018-01-12 08:30:00,0.5%,worse,High,Retail Sales m/m,0.9%,better,2,2018-01-12 13:30:00+00:00,20.0,2018,1,1,Friday
55.1,USD,2018-01-12 09:59:00,52.3,better,Low,IBD/TIPP Economic Optimism,51.9,accurate,2,2018-01-12 15:00:00+00:00,-5.35,2018,1,1,Friday
0.4%,USD,2018-01-12 10:00:00,0.4%,accurate,Low,Business Inventories m/m,0.0%,worse,2,2018-01-12 15:00:00+00:00,0.0,2018,1,1,Friday
55.1,USD,2018-01-02 09:45:00,55.0,accurate,Low,Final Manufacturing PMI,55.0,accurate,1,2018-01-02 14:45:00+00:00,-0.18,2018,1,1,Tuesday
59.7,USD,2018-01-03 10:00:00,58.1,better,High,ISM Manufacturing PMI,58.2,accurate,1,2018-01-03 15:00:00+00:00,-2.75,2018,1,1,Wednesday
0.8%,USD,2018-01-03 10:00:00,0.6%,accurate,Low,Construction Spending m/m,0.9%,worse,1,2018-01-03 15:00:00+00:00,-33.33,2018,1,1,Wednesday
69.0,USD,2018-01-03 10:00:00,64.8,better,Low,ISM Manufacturing Prices,65.5,accurate,1,2018-01-03 15:00:00+00:00,-6.48,2018,1,1,Wednesday
17.9M,USD,2018-01-03 00:00:00,17.5M,better,Low,Total Vehicle Sales,17.5M,accurate,1,2018-01-03 05:00:00+00:00,-2.29,2018,1,1,Wednesday
250K,USD,2018-01-04 08:15:00,191K,better,High,ADP Non-Farm Employment Change,185K,accurate,1,2018-01-04 13:15:00+00:00,-30.89,2018,1,1,Thursday
250K,USD,2018-01-04 08:30:00,241K,worse,High,Unemployment Claims,247K,accurate,1,2018-01-04 13:30:00+00:00,-3.73,2018,1,1,Thursday
53.7,USD,2018-01-04 09:45:00,52.4,better,Low,Final Services PMI,52.4,accurate,1,2018-01-04 14:45:00+00:00,-2.48,2018,1,1,Thursday
-206B,USD,2018-01-04 10:30:00,-221B,accurate,Low,Natural Gas Storage,-112B,accurate,1,2018-01-04 15:30:00+00:00,-6.79,2018,1,1,Thursday
-7.4M,USD,2018-01-04 11:00:00,-5.2M,accurate,High,Crude Oil Inventories,-4.6M,accurate,1,2018-01-04 16:00:00+00:00,42.31,2018,1,1,Thursday
0.3%,USD,2018-01-05 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.1%,worse,1,2018-01-05 13:30:00+00:00,0.0,2018,1,1,Friday
148K,USD,2018-01-05 08:30:00,190K,worse,High,Non-Farm Employment Change,252K,better,1,2018-01-05 13:30:00+00:00,22.11,2018,1,1,Friday
4.1%,USD,2018-01-05 08:30:00,4.1%,accurate,High,Unemployment Rate,4.1%,accurate,1,2018-01-05 13:30:00+00:00,0.0,2018,1,1,Friday
-50.5B,USD,2018-01-05 08:30:00,-49.7B,worse,Low,Trade Balance,-48.9B,accurate,1,2018-01-05 13:30:00+00:00,1.61,2018,1,1,Friday
55.9,USD,2018-01-05 10:00:00,57.6,worse,High,ISM Non-Manufacturing PMI,57.4,accurate,1,2018-01-05 15:00:00+00:00,2.95,2018,1,1,Friday
1.3%,USD,2018-01-05 10:00:00,1.1%,better,Low,Factory Orders m/m,0.4%,better,1,2018-01-05 15:00:00+00:00,-18.18,2018,1,1,Friday
