,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
1900,2012-03-30 09:55:00,63,3.48,-0.34843353694870294,2.66,6.140000000000001,1.3859851141956097,0,2,0,2,0,0,0,0,1,1,13344,13343,13352,9,-7,-7,-1,-1,13336,13332,13347,15,-15,-8,-1,-1,13337,13334,13339,5,-14,1,0,-1,13351,13348,13355,7,0,1,0,0,13350,13345,13351,6,1,3,0,0,13347,13344,13351,7,4,-4,0,0,13351,13348,13356,8,0,2,0,0,13348,13346,13353,7,3,2,0,0,13346,13345,13352,7,5,-4,0,0,13348,13345,13353,8,3,0,0,0,13348,13343,13355,12,3,5,0,0,13348,13343,13355,12,3,5,0,0,13342,13336,13367,31,9,-10,-1,1,13352,13343,13357,14,-1,0,0,0,13352,13341,13356,15,-1,7,1,0,13345,13335,13349,14,6,7,1,1,13338,13331,13351,20,13,-9,-1,1,13348,13343,13357,14,3,1,0,0,-2,-25
1901,2012-04-03 01:00:00,67,-1.37,-0.979088023709786,0.0,-1.37,-0.979088023709786,0,0,1,1,0,0,0,1,0,1,13335,13334,13338,4,-3,-3,0,0,13333,13331,13336,5,-5,-3,0,0,13334,13333,13335,2,-4,1,0,0,13338,13337,13339,2,0,0,0,0,13339,13338,13342,4,-1,-1,0,0,13340,13333,13340,7,-2,1,0,0,13339,13333,13340,7,-1,6,1,0,13333,13333,13338,5,5,-2,0,0,13335,13325,13341,16,3,-2,0,0,13335,13325,13341,16,3,1,0,0,13334,13330,13338,8,4,-3,0,0,13335,13325,13341,16,3,-2,0,0,13337,13337,13347,10,1,-10,-1,0,13347,13341,13347,6,-9,4,0,-1,13343,13341,13346,5,-5,0,0,0,13343,13342,13352,10,-5,-4,0,0,13347,13340,13348,8,-9,3,0,-1,13344,13344,13354,10,-6,-10,-1,-1,0,-2
1902,2012-04-03 10:00:00,24,-26.66,0.38049437871206143,20.0,-6.66,0.40039267329175005,0,0,2,2,0,0,0,0,1,1,13322,13312,13322,10,5,5,0,0,13321,13319,13322,3,4,-1,0,0,13311,13310,13322,12,-6,-10,-1,-1,13317,13315,13319,4,0,0,0,0,13317,13313,13318,5,0,1,0,0,13316,13313,13319,6,1,-3,0,0,13319,13317,13322,5,-2,-3,0,0,13322,13317,13323,6,-5,3,0,0,13318,13318,13324,6,-1,-4,0,0,13318,13316,13324,8,-1,-1,0,0,13319,13316,13324,8,-2,-1,0,0,13318,13316,13324,8,-1,-2,0,0,13320,13303,13324,21,-3,12,1,0,13308,13305,13317,12,9,-3,0,1,13311,13300,13320,20,6,-5,0,1,13316,13311,13345,34,1,-28,-2,0,13344,13335,13345,10,-27,-1,0,-2,13344,13337,13346,9,-27,3,0,-2,1,20
1903,2012-04-04 08:15:00,0,-5.85,-2.1030524619941966,19.44,13.59,-1.6049275257209823,3,0,0,0,3,0,1,0,0,1,13140,13136,13146,10,-2,-1,0,0,13129,13126,13141,15,-13,-12,-1,-1,13131,13126,13137,11,-11,2,0,-1,13142,13141,13151,10,0,-9,-1,0,13151,13146,13152,6,-9,0,0,-1,13151,13145,13154,9,-9,4,0,-1,13147,13145,13152,7,-5,-5,0,0,13152,13148,13154,6,-10,-1,0,-1,13153,13148,13155,7,-11,0,0,-1,13153,13142,13155,13,-11,6,1,-1,13147,13142,13153,11,-5,4,0,0,13147,13141,13160,19,-5,-9,-1,0,13147,13141,13160,19,-5,-9,-1,0,13163,13159,13176,17,-21,-12,-1,-2,13163,13159,13176,17,-21,-12,-1,-2,13167,13161,13175,14,-25,1,0,-2,13167,13161,13175,14,-25,1,0,-2,13182,13175,13197,22,-40,4,0,-2,-1,-15
1904,2012-04-04 10:00:00,40,-4.74,-1.7774531638517068,0.0,-4.74,-1.7774531638517064,0,0,3,3,0,0,1,0,0,1,13138,13132,13145,13,4,3,0,0,13135,13134,13141,7,1,-3,0,0,13139,13133,13142,9,5,4,0,0,13134,13128,13136,8,0,2,0,0,13132,13130,13135,5,2,-3,0,0,13136,13132,13140,8,-2,-4,0,0,13140,13130,13141,11,-6,5,0,-1,13135,13127,13135,8,-1,7,1,0,13127,13118,13127,9,7,2,0,1,13127,13114,13127,13,7,12,1,1,13115,13107,13125,18,19,-1,0,1,13127,13107,13127,20,7,11,1,1,13116,13110,13138,28,18,-17,-1,1,13132,13125,13152,27,2,-19,-1,0,13151,13142,13155,13,-17,4,0,-1,13147,13141,13160,19,-13,-9,-1,-1,13156,13155,13170,15,-22,-7,-1,-2,13163,13159,13176,17,-29,-12,-1,-2,-1,-11
1905,2012-04-04 10:30:00,18,-657.14,-2.9102544150584326,0.0,-657.14,-2.9102544150584326,2,0,0,2,0,0,0,0,1,1,13127,13122,13132,10,-5,-5,0,0,13131,13122,13132,10,-1,4,0,0,13132,13126,13133,7,0,1,0,0,13132,13125,13139,14,0,-6,-1,0,13138,13134,13142,8,-6,3,0,-1,13135,13132,13139,7,-3,-4,0,0,13139,13133,13142,9,-7,4,0,-1,13135,13134,13141,7,-3,-3,0,0,13138,13132,13145,13,-6,3,0,-1,13138,13128,13145,17,-6,3,0,-1,13136,13127,13141,14,-4,8,1,0,13138,13127,13145,18,-6,10,1,-1,13127,13107,13127,20,5,11,1,0,13116,13110,13138,28,16,-17,-1,1,13132,13125,13152,27,0,-19,-1,0,13151,13142,13155,13,-19,4,0,-1,13147,13141,13160,19,-15,-9,-1,-1,13156,13155,13170,15,-24,-7,-1,-2,0,2
1906,2012-04-05 08:30:00,69,-1.6800000000000002,-0.06386970498189183,-3.33,-5.010000000000001,0.4009244060763214,3,0,0,3,0,0,1,0,0,1,13054,13053,13063,10,-9,-9,-1,-1,13047,13040,13058,18,-16,-7,-1,-1,13051,13045,13052,7,-12,4,0,-1,13063,13059,13067,8,0,3,0,0,13060,13059,13065,6,3,-5,0,0,13065,13063,13068,5,-2,-2,0,0,13067,13067,13075,8,-4,-8,-1,0,13075,13073,13080,7,-12,-1,0,-1,13076,13074,13081,7,-13,-2,0,-1,13076,13074,13083,9,-13,-3,0,-1,13079,13071,13079,8,-16,5,0,-1,13076,13071,13083,12,-13,2,0,-1,13074,13067,13078,11,-11,2,0,-1,13072,13065,13074,9,-9,7,1,-1,13065,13056,13069,13,-2,4,0,0,13061,13057,13095,38,2,-34,-2,0,13095,13087,13123,36,-32,-22,-2,-2,13117,13111,13130,19,-54,-13,-1,-2,-1,-11
1907,2012-04-05 10:30:00,46,-20.0,-0.9847420556724158,0.0,-20.0,-0.9847420556724158,1,0,0,1,0,0,0,1,0,1,13056,13055,13061,6,-4,-4,0,0,13063,13054,13063,9,3,7,1,0,13065,13060,13067,7,5,3,0,0,13060,13051,13063,12,0,6,1,0,13054,13054,13059,5,6,-4,0,1,13058,13056,13061,5,2,1,0,0,13057,13057,13062,5,3,-2,0,0,13059,13059,13063,4,1,-1,0,0,13060,13059,13066,7,0,-1,0,0,13060,13059,13069,10,0,-6,-1,0,13066,13050,13068,18,-6,14,1,-1,13060,13050,13069,19,0,8,1,0,13052,13035,13053,18,8,1,0,1,13051,13040,13058,18,9,-3,0,1,13054,13053,13080,27,6,-22,-2,1,13076,13071,13083,12,-16,2,0,-1,13074,13067,13078,11,-14,2,0,-1,13072,13065,13074,9,-12,7,1,-1,0,-1
1908,2012-04-06 15:00:00,12,-30.4,-1.1883047822617503,4.49,-25.91,-1.125834333853423,0,0,1,0,1,0,0,1,0,1,13095,13093,13095,2,1,1,0,0,13095,13094,13095,1,1,0,0,0,13094,13094,13096,2,0,-1,0,0,13094,13092,13095,3,0,1,0,0,13093,13091,13093,2,1,2,0,0,13091,13091,13093,2,3,-1,0,0,13093,13093,13094,1,1,0,0,0,13093,13092,13093,1,1,1,0,0,13093,13091,13093,2,1,2,0,0,13093,13091,13095,4,1,-2,0,0,13095,13095,13097,2,-1,-1,0,0,13093,13091,13097,6,1,-3,0,0,13097,13093,13097,4,-3,1,0,0,13096,13096,13100,4,-2,-2,0,0,13098,13089,13101,12,-4,9,1,0,13090,13087,13091,4,4,3,0,0,13087,13084,13088,4,7,1,0,1,13085,13081,13088,7,9,4,0,1,0,2
1909,2012-04-10 07:30:00,45,-2.53,-1.535953401806608,0.0,-2.53,-1.535953401806608,0,0,1,1,0,0,0,1,0,1,13071,13070,13078,8,-5,-5,0,0,13077,13071,13079,8,1,6,1,0,13076,13075,13078,3,0,-2,0,0,13076,13075,13078,3,0,-1,0,0,13077,13072,13077,5,-1,1,0,0,13076,13071,13077,6,0,5,0,0,13071,13068,13072,4,5,2,0,0,13069,13063,13069,6,7,4,0,1,13065,13064,13070,6,11,-4,0,1,13065,13064,13077,13,11,-11,-1,1,13076,13064,13078,14,0,8,1,0,13065,13064,13078,14,11,-3,0,1,13068,13059,13071,12,8,4,0,1,13064,13064,13087,23,12,-23,-2,1,13087,13076,13093,17,-11,-3,0,-1,13090,13086,13097,11,-14,4,0,-1,13086,13076,13094,18,-10,3,0,-1,13083,13073,13089,16,-7,4,0,-1,2,57
1910,2012-04-11 08:30:00,41,125.0,2.8062911267965966,-250.0,-125.0,0.3309290903253486,0,2,0,0,0,2,0,0,1,1,13131,13120,13131,11,11,10,1,1,13126,13125,13132,7,6,-5,0,1,13129,13124,13132,8,9,4,0,1,13120,13120,13131,11,0,-7,-1,0,13127,13123,13131,8,-7,-3,0,-1,13130,13125,13131,6,-10,0,0,-1,13130,13129,13137,8,-10,-3,0,-1,13133,13130,13142,12,-13,-9,-1,-1,13142,13138,13142,4,-22,4,0,-2,13142,13136,13149,13,-22,-2,0,-2,13144,13136,13146,10,-24,4,0,-2,13142,13136,13149,13,-22,2,0,-2,13140,13135,13148,13,-20,-1,0,-1,13141,13132,13152,20,-21,7,1,-2,13134,13134,13150,16,-14,-14,-1,-1,13147,13093,13156,63,-27,46,2,-2,13102,13102,13128,26,18,-11,-1,1,13113,13111,13130,19,7,-12,-1,1,1,19
1911,2012-04-11 10:30:00,18,-66.66,0.3987219603330245,0.0,-66.66,0.3987219603330245,2,0,0,2,0,0,0,0,1,1,13139,13137,13146,9,1,0,0,0,13133,13132,13140,8,-5,-6,-1,0,13130,13123,13137,14,-8,-3,0,-1,13138,13138,13146,8,0,-8,-1,0,13145,13142,13154,12,-7,-8,-1,-1,13153,13145,13153,8,-15,8,1,-1,13145,13139,13146,7,-7,6,1,-1,13139,13135,13143,8,-1,1,0,0,13138,13131,13140,9,0,6,1,0,13138,13129,13140,11,0,0,0,0,13138,13136,13148,12,0,-1,0,0,13138,13129,13148,19,0,-1,0,0,13139,13121,13143,22,-1,14,1,0,13125,13123,13139,16,13,-6,-1,1,13131,13120,13142,22,7,-11,-1,1,13142,13136,13149,13,-4,2,0,0,13140,13135,13148,13,-2,-1,0,0,13141,13132,13152,20,-3,7,1,0,-2,-28
1912,2012-04-11 13:54:00,25,4.24,-0.5794435617122589,0.0,4.24,-0.5794435617122591,0,2,0,2,0,0,0,0,1,1,13106,13106,13110,4,-2,-2,0,0,13103,13100,13107,7,-5,-3,0,0,13103,13101,13105,4,-5,0,0,0,13108,13106,13110,4,0,-1,0,0,13109,13104,13109,5,-1,3,0,0,13106,13104,13107,3,2,2,0,0,13104,13104,13110,6,4,-6,-1,0,13110,13105,13110,5,-2,3,0,0,13107,13104,13108,4,1,-1,0,0,13110,13104,13111,7,-2,4,0,0,13106,13106,13116,10,2,-9,-1,0,13110,13104,13116,12,-2,-5,0,0,13115,13110,13118,8,-7,2,0,-1,13113,13104,13118,14,-5,8,1,0,13105,13102,13111,9,3,-5,0,0,13110,13105,13119,14,-2,-8,-1,0,13118,13116,13140,24,-10,-21,-2,-1,13139,13135,13154,19,-31,1,0,-2,-1,-8
1913,2012-04-12 10:30:00,46,63.64,1.6826293892751578,0.0,63.64,1.6826293892751578,1,0,0,1,0,0,0,1,0,1,13181,13171,13182,11,7,7,1,1,13181,13181,13186,5,7,0,0,1,13175,13175,13184,9,1,-6,-1,0,13174,13172,13178,6,0,1,0,0,13173,13172,13178,6,1,-3,0,0,13176,13176,13183,7,-2,-6,-1,0,13182,13174,13185,11,-8,7,1,-1,13175,13173,13179,6,-1,-1,0,0,13176,13176,13183,7,-2,-4,0,0,13176,13164,13184,20,-2,9,1,0,13167,13158,13171,13,7,7,1,1,13176,13158,13184,26,-2,16,1,0,13160,13138,13160,22,14,20,1,1,13140,13134,13157,23,34,-17,-1,2,13157,13150,13169,19,17,-7,-1,1,13164,13155,13175,20,10,8,1,1,13155,13133,13161,28,19,12,1,1,13143,13136,13153,17,31,5,0,2,0,-1
1914,2012-04-13 09:55:00,58,-2.7600000000000002,-1.2492562555668567,7.68,4.92,-0.914022286188343,0,0,3,0,3,0,1,0,0,1,13109,13108,13118,10,1,1,0,0,13099,13099,13109,10,-9,-10,-1,-1,13098,13090,13103,13,-10,-1,0,-1,13108,13106,13114,8,0,-6,-1,0,13114,13113,13117,4,-6,-2,0,-1,13116,13108,13116,8,-8,6,1,-1,13110,13108,13114,6,-2,-2,0,0,13112,13109,13129,20,-4,-17,-1,0,13129,13127,13130,3,-21,-1,0,-2,13112,13109,13132,23,-4,-17,-1,0,13129,13123,13138,15,-21,-7,-1,-2,13112,13109,13138,29,-4,-24,-2,0,13136,13121,13143,22,-28,-2,0,-2,13138,13135,13152,17,-30,-14,-1,-2,13152,13151,13174,23,-44,-18,-1,-2,13170,13159,13173,14,-62,4,0,-2,13166,13162,13172,10,-58,2,0,-2,13164,13148,13164,16,-56,13,1,-2,-2,-23
1915,2012-04-16 08:56:00,66,-225.54000000000002,-2.1556411521709498,-4.17,-229.71000000000006,-2.1706195468112983,0,0,3,3,0,0,1,0,0,1,13046,13044,13048,4,0,0,0,0,13043,13041,13049,8,-3,-2,0,0,13046,13041,13048,7,0,3,0,0,13046,13045,13052,7,0,-1,0,0,13047,13042,13054,12,-1,5,0,0,13043,13039,13046,7,3,-1,0,0,13045,13031,13046,15,1,13,1,0,13031,13021,13035,14,15,4,0,1,13028,13021,13028,7,18,5,0,1,13031,13021,13035,14,15,7,1,1,13025,13018,13029,11,21,6,1,2,13031,13018,13035,17,15,12,1,1,13019,13015,13029,14,27,-10,-1,2,13029,13021,13030,9,17,3,0,1,13026,13021,13035,14,20,-8,-1,1,13034,13028,13039,11,12,-2,0,1,13036,13016,13037,21,10,17,1,1,13019,13006,13021,15,27,9,1,2,-1,-10
1916,2012-04-18 10:30:00,18,-320.0,-0.6198798650232396,0.0,-320.0,-0.6198798650232396,2,0,0,2,0,0,0,0,1,1,13094,13089,13098,9,0,0,0,0,13121,13093,13125,32,27,27,2,2,13128,13119,13131,12,34,7,1,2,13094,13086,13095,9,0,6,1,0,13088,13086,13092,6,6,-4,0,1,13092,13091,13098,7,2,-4,0,0,13096,13087,13096,9,-2,5,0,0,13091,13084,13092,8,3,3,0,0,13088,13087,13097,10,6,-6,-1,1,13088,13087,13101,14,6,-3,0,1,13090,13074,13092,18,4,15,1,0,13088,13074,13101,27,6,13,1,1,13075,13061,13078,17,19,9,1,1,13066,13057,13087,30,28,-18,-1,2,13084,13082,13099,17,10,1,0,1,13083,13069,13086,17,11,11,1,1,13072,13068,13087,19,22,-5,0,2,13077,13070,13080,10,17,0,0,1,1,14
1917,2012-04-19 08:30:00,69,-12.96,-1.6124197682438828,-6.33,-19.29,-1.1402848980572673,0,0,3,0,0,3,1,0,0,1,13082,13080,13093,13,-4,-4,0,0,13079,13075,13082,7,-7,-3,0,-1,13082,13071,13083,12,-4,3,0,0,13086,13084,13091,7,0,-4,0,0,13090,13085,13091,6,-4,4,0,0,13086,13085,13095,10,0,0,0,0,13086,13086,13093,7,0,-1,0,0,13087,13084,13090,6,-1,0,0,0,13087,13083,13089,6,-1,-1,0,0,13087,13076,13089,13,-1,9,1,0,13078,13070,13083,13,8,-2,0,1,13087,13070,13089,19,-1,7,1,0,13080,13078,13122,44,6,-37,-2,1,13117,13110,13120,10,-31,2,0,-2,13115,13113,13144,31,-29,-27,-2,-2,13142,13131,13149,18,-56,8,1,-2,13133,13124,13143,19,-47,-1,0,-2,13134,13122,13161,39,-48,-16,-1,-2,1,13
1918,2012-04-19 10:30:00,46,-150.0,-1.6007255550552004,0.0,-150.0,-1.6007255550552004,1,0,0,1,0,0,0,1,0,1,13143,13138,13145,7,4,4,0,0,13144,13142,13151,9,5,1,0,0,13146,13143,13151,8,7,3,0,1,13139,13136,13145,9,0,-6,-1,0,13145,13136,13147,11,-6,8,1,-1,13137,13128,13138,10,2,5,0,0,13132,13120,13134,14,7,9,1,1,13123,13121,13130,9,16,1,0,1,13122,13121,13135,14,17,-9,-1,1,13122,13121,13137,16,17,-11,-1,1,13133,13097,13137,40,6,35,2,1,13122,13097,13137,40,17,24,2,1,13099,13097,13109,12,40,2,0,2,13097,13071,13101,30,42,15,1,2,13082,13080,13095,15,57,-5,0,2,13087,13070,13089,19,52,7,1,2,13080,13078,13122,44,59,-37,-2,2,13117,13110,13120,10,22,2,0,2,-1,-8
1919,2012-04-24 09:00:00,65,0.0,2.0254792002937316,5.26,5.26,2.10075113267008,2,0,0,2,0,0,0,0,1,1,13155,13153,13161,8,0,0,0,0,13172,13155,13172,17,17,17,1,1,13171,13169,13173,4,16,-1,0,1,13155,13151,13156,5,0,4,0,0,13151,13149,13155,6,4,-2,0,0,13153,13151,13158,7,2,-4,0,0,13157,13152,13158,6,-2,1,0,0,13156,13153,13157,4,-1,0,0,0,13156,13155,13161,6,-1,-5,0,0,13156,13155,13165,10,-1,-8,-1,0,13164,13160,13172,12,-9,-5,0,-1,13156,13155,13172,17,-1,-13,-1,0,13169,13165,13177,12,-14,0,0,-1,13169,13165,13171,6,-14,3,0,-1,13165,13154,13166,12,-10,8,1,-1,13157,13151,13169,18,-2,-12,-1,0,13169,13164,13171,7,-14,1,0,-1,13167,13162,13174,12,-12,0,0,-1,2,58
1920,2012-04-24 09:59:00,64,100.0,0.800109397550756,0.0,100.0,0.800109397550756,0,1,0,1,0,0,0,1,0,1,13213,13193,13213,20,17,17,1,1,13210,13208,13217,9,14,-3,0,1,13203,13203,13210,7,7,-7,-1,1,13196,13193,13197,4,0,1,0,0,13195,13194,13200,6,1,-3,0,0,13198,13197,13207,10,-2,-2,0,0,13200,13191,13203,12,-4,5,0,0,13195,13189,13196,7,1,1,0,0,13194,13185,13195,10,2,9,1,0,13194,13173,13195,22,2,20,1,0,13174,13155,13178,23,22,19,1,2,13194,13155,13195,40,2,39,2,0,13155,13149,13161,12,41,-1,0,2,13156,13155,13172,17,40,-13,-1,2,13169,13165,13177,12,27,0,0,2,13169,13165,13171,6,27,3,0,2,13165,13154,13166,12,31,8,1,2,13157,13151,13169,18,39,-12,-1,2,0,0
1921,2012-04-25 10:30:00,18,-96.3,1.6346459670118816,0.0,-96.3,1.6346459670118816,2,0,0,2,0,0,0,0,1,1,13190,13187,13194,7,-3,-3,0,0,13195,13188,13197,9,2,6,1,0,13196,13194,13198,4,3,1,0,0,13193,13193,13204,11,0,-6,-1,0,13200,13198,13204,6,-7,-2,0,-1,13202,13196,13205,9,-9,2,0,-1,13200,13192,13205,13,-7,-5,0,-1,13205,13205,13218,13,-12,-11,-1,-1,13216,13215,13221,6,-23,-1,0,-2,13216,13215,13225,10,-23,-5,0,-2,13221,13213,13223,10,-28,4,0,-2,13216,13213,13225,12,-23,-1,0,-2,13217,13207,13225,18,-24,9,1,-2,13208,13195,13214,19,-15,-3,0,-1,13211,13200,13216,16,-18,10,1,-1,13201,13196,13206,10,-8,-5,0,-1,13205,13203,13222,19,-12,-9,-1,-1,13214,13212,13227,15,-21,-7,-1,-2,1,9
1922,2012-04-25 12:30:00,26,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,1,1,13191,13189,13207,18,-14,-14,-1,-1,13191,13184,13198,14,-14,0,0,-1,13195,13189,13196,7,-10,4,0,-1,13205,13203,13207,4,0,-2,0,0,13207,13205,13210,5,-2,-2,0,0,13209,13205,13210,5,-4,1,0,0,13208,13201,13208,7,-3,6,1,0,13202,13202,13210,8,3,-3,0,0,13205,13205,13210,5,0,-4,0,0,13205,13205,13215,10,0,-4,0,0,13209,13200,13213,13,-4,7,1,0,13205,13200,13215,15,0,3,0,0,13202,13181,13204,23,3,20,1,0,13182,13180,13198,18,23,-7,-1,2,13190,13187,13218,31,15,-26,-2,1,13216,13213,13225,12,-11,-1,0,-1,13217,13207,13225,18,-12,9,1,-1,13208,13195,13214,19,-3,-3,0,0,0,0
1923,2012-04-26 08:30:00,69,-11.22,-0.18871482481136292,-2.34,-13.560000000000002,1.3376897305902529,0,0,3,3,0,0,1,0,0,1,13210,13206,13213,7,2,2,0,0,13208,13207,13212,5,0,-2,0,0,13213,13208,13217,9,5,5,0,0,13208,13208,13212,4,0,-3,0,0,13211,13207,13212,5,-3,2,0,0,13209,13206,13216,10,-1,-7,-1,0,13215,13214,13225,11,-7,-7,-1,-1,13222,13221,13223,2,-14,0,0,-1,13222,13215,13223,8,-14,6,1,-1,13222,13212,13223,11,-14,8,1,-1,13213,13209,13218,9,-5,3,0,0,13222,13209,13223,14,-14,12,1,-1,13211,13203,13216,13,-3,2,0,0,13209,13204,13215,11,-1,2,0,0,13206,13200,13219,19,2,-8,-1,0,13214,13209,13230,21,-6,-9,-1,-1,13222,13220,13242,22,-14,-14,-1,-1,13236,13232,13254,22,-28,-16,-1,-2,1,16
1924,2012-04-26 10:00:00,50,725.01,2.17635533902401,540.0,1265.01,3.0238024203665024,0,3,0,0,3,0,1,0,0,1,13220,13211,13221,10,6,7,1,1,13234,13220,13235,15,20,14,1,1,13234,13230,13235,5,20,0,0,1,13214,13208,13214,6,0,2,0,0,13212,13211,13215,4,2,-3,0,0,13215,13211,13215,4,-1,3,0,0,13212,13212,13218,6,2,-5,0,0,13217,13216,13223,7,-3,-6,-1,0,13224,13214,13224,10,-10,6,1,-1,13224,13208,13224,16,-10,16,1,-1,13209,13205,13219,14,5,-6,-1,0,13224,13205,13224,19,-10,9,1,-1,13215,13198,13220,22,-1,5,0,0,13210,13206,13225,19,4,-12,-1,0,13222,13209,13223,14,-8,12,1,-1,13211,13203,13216,13,3,2,0,0,13209,13204,13215,11,5,2,0,0,13206,13200,13219,19,8,-8,-1,1,1,16
1925,2012-04-26 10:30:00,46,-2.17,0.29374032528103866,0.0,-2.17,0.29374032528103866,1,0,0,1,0,0,0,1,0,1,13233,13230,13245,15,-11,-11,-1,-1,13235,13233,13240,7,-9,1,0,-1,13237,13230,13238,8,-7,2,0,-1,13244,13242,13247,5,0,2,0,0,13243,13242,13254,12,1,-9,-1,0,13252,13234,13252,18,-8,18,1,-1,13234,13230,13235,5,10,0,0,1,13234,13220,13235,15,10,14,1,1,13220,13211,13221,10,24,7,1,2,13220,13208,13221,13,24,5,0,2,13215,13211,13223,12,29,-8,-1,2,13220,13208,13223,15,24,-3,0,2,13224,13205,13224,19,20,9,1,1,13215,13198,13220,22,29,5,0,2,13210,13206,13225,19,34,-12,-1,2,13222,13209,13223,14,22,12,1,2,13211,13203,13216,13,33,2,0,2,13209,13204,13215,11,35,2,0,2,-1,-10
1926,2012-04-27 09:55:00,63,1.58,-2.08966363259834,1.32,2.9000000000000004,0.3215429965489139,0,2,0,2,0,0,0,0,1,1,13251,13245,13253,8,6,6,1,1,13246,13243,13252,9,1,-5,0,0,13250,13243,13252,9,5,4,0,0,13245,13242,13247,5,0,2,0,0,13242,13241,13246,5,3,-4,0,0,13246,13244,13254,10,-1,-6,-1,0,13252,13250,13255,5,-7,1,0,-1,13251,13249,13254,5,-6,-2,0,-1,13253,13249,13254,5,-8,2,0,-1,13251,13249,13256,7,-6,-4,0,-1,13255,13254,13262,8,-10,-4,0,-1,13251,13249,13262,13,-6,-8,-1,-1,13259,13239,13270,31,-14,15,1,-1,13244,13226,13249,23,1,10,1,0,13234,13223,13238,15,11,8,1,1,13226,13226,13239,13,19,-5,0,1,13231,13224,13240,16,14,3,0,1,13227,13218,13230,12,18,7,1,1,1,10
