actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
0.5%,USD,2007-03-01 08:30:00,0.4%,better,Medium,Personal Spending m/m,0.7%,accurate,9,2007-03-01 13:30:00+00:00,-25.0,2007,1,3,Thursday
1.0%,USD,2007-03-01 08:30:00,0.3%,better,Low,Personal Income m/m,0.5%,accurate,9,2007-03-01 13:30:00+00:00,-233.33,2007,1,3,Thursday
338K,USD,2007-03-01 08:30:00,330K,worse,Low,Unemployment Claims,331K,accurate,9,2007-03-01 13:30:00+00:00,-2.42,2007,1,3,Thursday
-132B,USD,2007-03-01 09:30:00,-142B,accurate,Low,Natural Gas Storage,-223B,accurate,9,2007-03-01 14:30:00+00:00,-7.04,2007,1,3,Thursday
52.3,USD,2007-03-01 10:00:00,50.0,better,High,ISM Manufacturing PMI,49.3,accurate,9,2007-03-01 15:00:00+00:00,-4.6,2007,1,3,Thursday
-0.8%,USD,2007-03-01 10:00:00,-0.5%,worse,Low,Construction Spending m/m,0.6%,better,9,2007-03-01 15:00:00+00:00,60.0,2007,1,3,Thursday
59.0,USD,2007-03-01 10:00:00,53.8,better,Low,ISM Manufacturing Prices,53.0,accurate,9,2007-03-01 15:00:00+00:00,-9.67,2007,1,3,Thursday
16.6M,USD,2007-03-01 00:00:00,16.2M,better,Low,Total Vehicle Sales,16.6M,accurate,9,2007-03-01 05:00:00+00:00,-2.47,2007,1,3,Thursday
91.3,USD,2007-03-02 10:00:00,94.0,worse,Medium,Revised UoM Consumer Sentiment,93.3,accurate,9,2007-03-02 15:00:00+00:00,2.87,2007,1,3,Friday
0.3%,USD,2007-02-21 08:30:00,0.2%,better,High,Core CPI m/m,0.1%,worse,8,2007-02-21 13:30:00+00:00,-50.0,2007,1,2,Wednesday
0.2%,USD,2007-02-21 08:30:00,0.2%,accurate,Medium,CPI m/m,0.4%,worse,8,2007-02-21 13:30:00+00:00,0.0,2007,1,2,Wednesday
0.1%,USD,2007-02-21 10:00:00,0.2%,worse,Low,CB Leading Index m/m,0.6%,better,8,2007-02-21 15:00:00+00:00,50.0,2007,1,2,Wednesday
332K,USD,2007-02-22 08:30:00,320K,worse,Low,Unemployment Claims,359K,accurate,8,2007-02-22 13:30:00+00:00,-3.75,2007,1,2,Thursday
3.7M,USD,2007-02-22 10:30:00,1.0M,accurate,Low,Crude Oil Inventories,-0.6M,accurate,8,2007-02-22 15:30:00+00:00,-270.0,2007,1,2,Thursday
-223B,USD,2007-02-22 10:30:00,-225B,accurate,Low,Natural Gas Storage,-259B,accurate,8,2007-02-22 15:30:00+00:00,-0.89,2007,1,2,Thursday
38.2B,USD,2007-02-12 14:00:00,40.0B,accurate,Medium,Federal Budget Balance,44.5B,accurate,7,2007-02-12 19:00:00+00:00,4.5,2007,1,2,Monday
-61.2B,USD,2007-02-13 08:30:00,-59.5B,worse,High,Trade Balance,-58.1B,accurate,7,2007-02-13 13:30:00+00:00,2.86,2007,1,2,Tuesday
52.7,USD,2007-02-13 10:00:00,54.0,worse,Low,IBD/TIPP Economic Optimism,53.7,accurate,7,2007-02-13 15:00:00+00:00,2.41,2007,1,2,Tuesday
0.3%,USD,2007-02-14 08:30:00,0.4%,worse,High,Core Retail Sales m/m,1.3%,better,7,2007-02-14 13:30:00+00:00,25.0,2007,1,2,Wednesday
0.0%,USD,2007-02-14 08:30:00,0.3%,worse,High,Retail Sales m/m,1.2%,better,7,2007-02-14 13:30:00+00:00,100.0,2007,1,2,Wednesday
0.0%,USD,2007-02-14 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.2%,better,7,2007-02-14 15:00:00+00:00,100.0,2007,1,2,Wednesday
-0.6M,USD,2007-02-14 10:30:00,1.0M,accurate,Low,Crude Oil Inventories,-0.4M,accurate,7,2007-02-14 15:30:00+00:00,160.0,2007,1,2,Wednesday
24.4,USD,2007-02-15 08:30:00,10.5,better,Medium,Empire State Manufacturing Index,9.1,accurate,7,2007-02-15 13:30:00+00:00,-132.38,2007,1,2,Thursday
-1.2%,USD,2007-02-15 08:30:00,-0.2%,worse,Medium,Import Prices m/m,1.1%,accurate,7,2007-02-15 13:30:00+00:00,500.0,2007,1,2,Thursday
357K,USD,2007-02-15 08:30:00,314K,worse,Low,Unemployment Claims,313K,accurate,7,2007-02-15 13:30:00+00:00,-13.69,2007,1,2,Thursday
15.6B,USD,2007-02-15 09:00:00,60.0B,worse,High,TIC Long-Term Purchases,84.9B,better,7,2007-02-15 14:00:00+00:00,74.0,2007,1,2,Thursday
81.2%,USD,2007-02-15 09:15:00,81.8%,worse,Medium,Capacity Utilization Rate,81.8%,accurate,7,2007-02-15 14:15:00+00:00,0.73,2007,1,2,Thursday
-0.5%,USD,2007-02-15 09:15:00,0.0%,worse,Medium,Industrial Production m/m,0.5%,better,7,2007-02-15 14:15:00+00:00,-500.0,2007,1,2,Thursday
-259B,USD,2007-02-15 10:30:00,-254B,accurate,Low,Natural Gas Storage,-224B,accurate,7,2007-02-15 15:30:00+00:00,1.97,2007,1,2,Thursday
0.6,USD,2007-02-15 12:00:00,3.5,worse,Medium,Philly Fed Manufacturing Index,8.3,accurate,7,2007-02-15 17:00:00+00:00,82.86,2007,1,2,Thursday
40,USD,2007-02-15 13:00:00,35,better,Low,NAHB Housing Market Index,35,accurate,7,2007-02-15 18:00:00+00:00,-14.29,2007,1,2,Thursday
-0.6%,USD,2007-02-16 08:30:00,-0.6%,accurate,High,PPI m/m,0.9%,accurate,7,2007-02-16 13:30:00+00:00,0.0,2007,1,2,Friday
1.57M,USD,2007-02-16 08:30:00,1.59M,accurate,Medium,Building Permits,1.61M,accurate,7,2007-02-16 13:30:00+00:00,1.26,2007,1,2,Friday
0.2%,USD,2007-02-16 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.2%,accurate,7,2007-02-16 13:30:00+00:00,0.0,2007,1,2,Friday
1.41M,USD,2007-02-16 08:30:00,1.61M,worse,Medium,Housing Starts,1.64M,accurate,7,2007-02-16 13:30:00+00:00,12.42,2007,1,2,Friday
93.3,USD,2007-02-16 10:00:00,96.5,worse,High,Prelim UoM Consumer Sentiment,96.9,worse,7,2007-02-16 15:00:00+00:00,3.32,2007,1,2,Friday
59.0,USD,2007-02-05 10:00:00,56.8,better,High,ISM Non-Manufacturing PMI,57.1,accurate,6,2007-02-05 15:00:00+00:00,-3.87,2007,1,2,Monday
3.0%,USD,2007-02-07 08:30:00,2.0%,worse,Medium,Prelim Nonfarm Productivity q/q,0.2%,worse,6,2007-02-07 13:30:00+00:00,-50.0,2007,1,2,Wednesday
1.7%,USD,2007-02-07 08:30:00,2.1%,worse,Medium,Prelim Unit Labor Costs q/q,2.3%,worse,6,2007-02-07 13:30:00+00:00,19.05,2007,1,2,Wednesday
-0.4M,USD,2007-02-07 10:30:00,2.0M,accurate,Low,Crude Oil Inventories,2.7M,accurate,6,2007-02-07 15:30:00+00:00,120.0,2007,1,2,Wednesday
6.0B,USD,2007-02-07 15:00:00,7.0B,worse,Low,Consumer Credit m/m,13.7B,better,6,2007-02-07 20:00:00+00:00,14.29,2007,1,2,Wednesday
311K,USD,2007-02-08 08:30:00,310K,accurate,Low,Unemployment Claims,308K,accurate,6,2007-02-08 13:30:00+00:00,-0.32,2007,1,2,Thursday
-0.5%,USD,2007-02-08 10:00:00,0.6%,better,Low,Final Wholesale Inventories m/m,1.1%,better,6,2007-02-08 15:00:00+00:00,183.33,2007,1,2,Thursday
-224B,USD,2007-02-08 10:30:00,-219B,accurate,Low,Natural Gas Storage,-186B,accurate,6,2007-02-08 15:30:00+00:00,2.28,2007,1,2,Thursday
1.7%,USD,2007-01-30 09:00:00,1.6%,accurate,Low,S&P/CS Composite-20 HPI y/y,2.9%,accurate,5,2007-01-30 14:00:00+00:00,-6.25,2007,1,1,Tuesday
110.3,USD,2007-01-30 10:00:00,110.5,accurate,High,CB Consumer Confidence,110.0,better,5,2007-01-30 15:00:00+00:00,0.18,2007,1,1,Tuesday
152K,USD,2007-01-31 08:15:00,135K,better,Medium,ADP Non-Farm Employment Change,147K,better,5,2007-01-31 13:15:00+00:00,-12.59,2007,1,1,Wednesday
3.5%,USD,2007-01-31 08:30:00,3.0%,better,High,Advance GDP q/q,2.0%,better,5,2007-01-31 13:30:00+00:00,-16.67,2007,1,1,Wednesday
1.5%,USD,2007-01-31 08:30:00,1.7%,worse,Medium,Advance GDP Price Index q/q,1.9%,accurate,5,2007-01-31 13:30:00+00:00,11.76,2007,1,1,Wednesday
0.8%,USD,2007-01-31 08:30:00,1.0%,worse,Medium,Employment Cost Index q/q,1.0%,accurate,5,2007-01-31 13:30:00+00:00,20.0,2007,1,1,Wednesday
48.8,USD,2007-01-31 09:45:00,52.0,worse,Medium,Chicago PMI,52.4,accurate,5,2007-01-31 14:45:00+00:00,6.15,2007,1,1,Wednesday
-0.4%,USD,2007-01-31 10:00:00,-0.1%,worse,Low,Construction Spending m/m,0.1%,better,5,2007-01-31 15:00:00+00:00,300.0,2007,1,1,Wednesday
2.7M,USD,2007-01-31 10:30:00,1.4M,accurate,Low,Crude Oil Inventories,0.7M,accurate,5,2007-01-31 15:30:00+00:00,-92.86,2007,1,1,Wednesday
5.25%,USD,2007-01-31 14:15:00,5.25%,accurate,High,Federal Funds Rate,5.25%,accurate,5,2007-01-31 19:15:00+00:00,0.0,2007,1,1,Wednesday
0.1%,USD,2007-02-01 08:30:00,0.2%,worse,High,Core PCE Price Index m/m,0.0%,accurate,5,2007-02-01 13:30:00+00:00,50.0,2007,1,2,Thursday
0.7%,USD,2007-02-01 08:30:00,0.7%,accurate,Medium,Personal Spending m/m,0.5%,accurate,5,2007-02-01 13:30:00+00:00,0.0,2007,1,2,Thursday
0.5%,USD,2007-02-01 08:30:00,0.5%,accurate,Low,Personal Income m/m,0.3%,accurate,5,2007-02-01 13:30:00+00:00,0.0,2007,1,2,Thursday
307K,USD,2007-02-01 08:30:00,315K,better,Low,Unemployment Claims,327K,accurate,5,2007-02-01 13:30:00+00:00,2.54,2007,1,2,Thursday
49.3,USD,2007-02-01 10:00:00,51.6,worse,High,ISM Manufacturing PMI,51.4,accurate,5,2007-02-01 15:00:00+00:00,4.46,2007,1,2,Thursday
4.9%,USD,2007-02-01 10:00:00,2.2%,better,High,Pending Home Sales m/m,-0.3%,better,5,2007-02-01 15:00:00+00:00,-122.73,2007,1,2,Thursday
53.0,USD,2007-02-01 10:00:00,47.2,better,Low,ISM Manufacturing Prices,47.5,accurate,5,2007-02-01 15:00:00+00:00,-12.29,2007,1,2,Thursday
-186B,USD,2007-02-01 10:30:00,-201B,accurate,Low,Natural Gas Storage,-179B,accurate,5,2007-02-01 15:30:00+00:00,-7.46,2007,1,2,Thursday
16.6M,USD,2007-02-01 00:00:00,16.6M,accurate,Low,Total Vehicle Sales,16.7M,accurate,5,2007-02-01 05:00:00+00:00,0.0,2007,1,2,Thursday
111K,USD,2007-02-02 08:30:00,146K,worse,High,Non-Farm Employment Change,206K,better,5,2007-02-02 13:30:00+00:00,23.97,2007,1,2,Friday
4.6%,USD,2007-02-02 08:30:00,4.5%,worse,High,Unemployment Rate,4.5%,accurate,5,2007-02-02 13:30:00+00:00,-2.22,2007,1,2,Friday
0.2%,USD,2007-02-02 08:30:00,0.4%,worse,Medium,Average Hourly Earnings m/m,0.4%,worse,5,2007-02-02 13:30:00+00:00,50.0,2007,1,2,Friday
2.4%,USD,2007-02-02 10:00:00,1.6%,better,Medium,Factory Orders m/m,1.2%,better,5,2007-02-02 15:00:00+00:00,-50.0,2007,1,2,Friday
96.9,USD,2007-02-02 10:00:00,98.0,worse,Medium,Revised UoM Consumer Sentiment,98.0,accurate,5,2007-02-02 15:00:00+00:00,1.12,2007,1,2,Friday
0.3%,USD,2007-01-23 10:00:00,0.2%,better,Low,CB Leading Index m/m,0.0%,worse,4,2007-01-23 15:00:00+00:00,-50.0,2007,1,1,Tuesday
-11,USD,2007-01-23 10:00:00,-8,worse,Low,Richmond Manufacturing Index,-6,accurate,4,2007-01-23 15:00:00+00:00,37.5,2007,1,1,Tuesday
0.7M,USD,2007-01-24 10:30:00,1.3M,accurate,Low,Crude Oil Inventories,6.8M,accurate,4,2007-01-24 15:30:00+00:00,46.15,2007,1,1,Wednesday
325K,USD,2007-01-25 08:30:00,310K,worse,Low,Unemployment Claims,289K,accurate,4,2007-01-25 13:30:00+00:00,-4.84,2007,1,1,Thursday
6.22M,USD,2007-01-25 10:00:00,6.25M,worse,High,Existing Home Sales,6.27M,accurate,4,2007-01-25 15:00:00+00:00,0.48,2007,1,1,Thursday
-179B,USD,2007-01-25 10:30:00,-174B,accurate,Low,Natural Gas Storage,-89B,accurate,4,2007-01-25 15:30:00+00:00,2.87,2007,1,1,Thursday
2.3%,USD,2007-01-26 08:30:00,0.5%,better,High,Core Durable Goods Orders m/m,-1.0%,accurate,4,2007-01-26 13:30:00+00:00,-360.0,2007,1,1,Friday
3.1%,USD,2007-01-26 08:30:00,3.2%,accurate,Medium,Durable Goods Orders m/m,2.2%,better,4,2007-01-26 13:30:00+00:00,3.13,2007,1,1,Friday
1120K,USD,2007-01-26 10:00:00,1050K,better,High,New Home Sales,1069K,better,4,2007-01-26 15:00:00+00:00,-6.67,2007,1,1,Friday
9.1,USD,2007-01-16 08:30:00,18.0,worse,Medium,Empire State Manufacturing Index,23.1,accurate,3,2007-01-16 13:30:00+00:00,49.44,2007,1,1,Tuesday
0.9%,USD,2007-01-17 08:30:00,0.6%,better,High,PPI m/m,2.0%,accurate,3,2007-01-17 13:30:00+00:00,-50.0,2007,1,1,Wednesday
0.2%,USD,2007-01-17 08:30:00,0.1%,better,Medium,Core PPI m/m,1.3%,accurate,3,2007-01-17 13:30:00+00:00,-100.0,2007,1,1,Wednesday
68.4B,USD,2007-01-17 09:00:00,82.5B,worse,High,TIC Long-Term Purchases,89.3B,better,3,2007-01-17 14:00:00+00:00,17.09,2007,1,1,Wednesday
81.8%,USD,2007-01-17 09:15:00,81.8%,accurate,Medium,Capacity Utilization Rate,81.6%,worse,3,2007-01-17 14:15:00+00:00,0.0,2007,1,1,Wednesday
0.4%,USD,2007-01-17 09:15:00,0.1%,better,Medium,Industrial Production m/m,-0.1%,worse,3,2007-01-17 14:15:00+00:00,-300.0,2007,1,1,Wednesday
35,USD,2007-01-17 13:00:00,33,better,Low,NAHB Housing Market Index,33,better,3,2007-01-17 18:00:00+00:00,-6.06,2007,1,1,Wednesday
0.2%,USD,2007-01-18 08:30:00,0.2%,accurate,High,Core CPI m/m,0.0%,accurate,3,2007-01-18 13:30:00+00:00,0.0,2007,1,1,Thursday
1.60M,USD,2007-01-18 08:30:00,1.53M,better,Medium,Building Permits,1.51M,accurate,3,2007-01-18 13:30:00+00:00,-4.58,2007,1,1,Thursday
0.5%,USD,2007-01-18 08:30:00,0.5%,accurate,Medium,CPI m/m,0.0%,accurate,3,2007-01-18 13:30:00+00:00,0.0,2007,1,1,Thursday
1.64M,USD,2007-01-18 08:30:00,1.57M,better,Medium,Housing Starts,1.57M,accurate,3,2007-01-18 13:30:00+00:00,-4.46,2007,1,1,Thursday
290K,USD,2007-01-18 08:30:00,315K,better,Low,Unemployment Claims,298K,accurate,3,2007-01-18 13:30:00+00:00,7.94,2007,1,1,Thursday
6.8M,USD,2007-01-18 10:30:00,0.1M,accurate,Low,Crude Oil Inventories,-5.0M,accurate,3,2007-01-18 15:30:00+00:00,-6700.0,2007,1,1,Thursday
-89B,USD,2007-01-18 10:30:00,-79B,accurate,Low,Natural Gas Storage,-49B,accurate,3,2007-01-18 15:30:00+00:00,12.66,2007,1,1,Thursday
8.3,USD,2007-01-18 12:00:00,3.0,better,Medium,Philly Fed Manufacturing Index,-4.3,accurate,3,2007-01-18 17:00:00+00:00,-176.67,2007,1,1,Thursday
98.0,USD,2007-01-19 10:00:00,92.5,better,High,Prelim UoM Consumer Sentiment,91.7,better,3,2007-01-19 15:00:00+00:00,-5.95,2007,1,1,Friday
12.3B,USD,2007-01-08 15:00:00,5.4B,better,Low,Consumer Credit m/m,-1.3B,accurate,2,2007-01-08 20:00:00+00:00,-127.78,2007,1,1,Monday
53.7,USD,2007-01-09 10:00:00,53.7,accurate,Low,IBD/TIPP Economic Optimism,53.5,accurate,2,2007-01-09 15:00:00+00:00,0.0,2007,1,1,Tuesday
-58.2B,USD,2007-01-10 08:30:00,-60.0B,better,High,Trade Balance,-58.9B,accurate,2,2007-01-10 13:30:00+00:00,-3.0,2007,1,1,Wednesday
1.3%,USD,2007-01-10 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.4%,better,2,2007-01-10 15:00:00+00:00,-225.0,2007,1,1,Wednesday
-5.0M,USD,2007-01-10 10:30:00,-1.5M,accurate,Low,Crude Oil Inventories,-1.3M,accurate,2,2007-01-10 15:30:00+00:00,233.33,2007,1,1,Wednesday
299K,USD,2007-01-11 08:30:00,320K,better,Low,Unemployment Claims,329K,accurate,2,2007-01-11 13:30:00+00:00,6.56,2007,1,1,Thursday
-49B,USD,2007-01-11 10:30:00,-45B,accurate,Low,Natural Gas Storage,-47B,accurate,2,2007-01-11 15:30:00+00:00,8.89,2007,1,1,Thursday
1.0%,USD,2007-01-12 08:30:00,0.5%,better,High,Core Retail Sales m/m,1.1%,accurate,2,2007-01-12 13:30:00+00:00,-100.0,2007,1,1,Friday
0.9%,USD,2007-01-12 08:30:00,0.6%,better,High,Retail Sales m/m,1.0%,accurate,2,2007-01-12 13:30:00+00:00,-50.0,2007,1,1,Friday
1.1%,USD,2007-01-12 08:30:00,0.5%,better,Medium,Import Prices m/m,0.2%,accurate,2,2007-01-12 13:30:00+00:00,-120.0,2007,1,1,Friday
0.4%,USD,2007-01-12 10:00:00,0.4%,accurate,Medium,Business Inventories m/m,0.2%,better,2,2007-01-12 15:00:00+00:00,0.0,2007,1,1,Friday
44.5B,USD,2007-01-12 14:00:00,25.6B,better,Medium,Federal Budget Balance,-75.6B,accurate,2,2007-01-12 19:00:00+00:00,-73.83,2007,1,1,Friday
