,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,num_news,close_0_5_after,low_0_5_after,high_0_5_after,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,close_5_10_after,low_5_10_after,high_5_10_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,close_10_15_after,low_10_15_after,high_10_15_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,close_5_0_before,low_5_0_before,high_5_0_before,volatility_5_0_before,pips_agg_5_0_before,pips_candle_5_0_before,direction_candle_5_0_before,direction_agg_5_0_before,close_10_5_before,low_10_5_before,high_10_5_before,volatility_10_5_before,pips_agg_10_5_before,pips_candle_10_5_before,direction_candle_10_5_before,direction_agg_10_5_before,close_15_10_before,low_15_10_before,high_15_10_before,volatility_15_10_before,pips_agg_15_10_before,pips_candle_15_10_before,direction_candle_15_10_before,direction_agg_15_10_before,close_20_15_before,low_20_15_before,high_20_15_before,volatility_20_15_before,pips_agg_20_15_before,pips_candle_20_15_before,direction_candle_20_15_before,direction_agg_20_15_before,close_25_20_before,low_25_20_before,high_25_20_before,volatility_25_20_before,pips_agg_25_20_before,pips_candle_25_20_before,direction_candle_25_20_before,direction_agg_25_20_before,close_30_25_before,low_30_25_before,high_30_25_before,volatility_30_25_before,pips_agg_30_25_before,pips_candle_30_25_before,direction_candle_30_25_before,direction_agg_30_25_before,close_45_30_before,low_45_30_before,high_45_30_before,volatility_45_30_before,pips_agg_45_30_before,pips_candle_45_30_before,direction_candle_45_30_before,direction_agg_45_30_before,close_60_45_before,low_60_45_before,high_60_45_before,volatility_60_45_before,pips_agg_60_45_before,pips_candle_60_45_before,direction_candle_60_45_before,direction_agg_60_45_before,close_60_30_before,low_60_30_before,high_60_30_before,volatility_60_30_before,pips_agg_60_30_before,pips_candle_60_30_before,direction_candle_60_30_before,direction_agg_60_30_before,close_90_60_before,low_90_60_before,high_90_60_before,volatility_90_60_before,pips_agg_90_60_before,pips_candle_90_60_before,direction_candle_90_60_before,direction_agg_90_60_before,close_120_90_before,low_120_90_before,high_120_90_before,volatility_120_90_before,pips_agg_120_90_before,pips_candle_120_90_before,direction_candle_120_90_before,direction_agg_120_90_before,close_150_120_before,low_150_120_before,high_150_120_before,volatility_150_120_before,pips_agg_150_120_before,pips_candle_150_120_before,direction_candle_150_120_before,direction_agg_150_120_before,close_180_150_before,low_180_150_before,high_180_150_before,volatility_180_150_before,pips_agg_180_150_before,pips_candle_180_150_before,direction_candle_180_150_before,direction_agg_180_150_before,close_210_180_before,low_210_180_before,high_210_180_before,volatility_210_180_before,pips_agg_210_180_before,pips_candle_210_180_before,direction_candle_210_180_before,direction_agg_210_180_before,close_240_210_before,low_240_210_before,high_240_210_before,volatility_240_210_before,pips_agg_240_210_before,pips_candle_240_210_before,direction_candle_240_210_before,direction_agg_240_210_before,direction_agg_30_60_after,pips_agg_30_60_after
1358,2013-04-22 10:00:00,14,-1.99,-0.6648535681240821,-0.6,-2.59,-0.6108304373500322,0,0,1,0,0,1,1,1,13035,13025,13036,11,4,4,0,0,13036,13030,13038,8,5,0,0,0,13037,13033,13039,6,6,1,0,1,13031,13028,13032,4,0,1,0,0,13030,13023,13032,9,1,3,0,0,13027,13021,13027,6,4,4,0,0,13023,13018,13024,6,8,3,0,1,13020,13015,13022,7,11,-1,0,1,13021,13017,13023,6,10,3,0,1,13021,13016,13029,13,10,-7,-1,1,13028,13022,13029,7,3,5,0,0,13021,13016,13029,13,10,-2,0,1,13023,13021,13037,16,8,-11,-1,1,13034,13029,13049,20,-3,-11,-1,0,13045,13041,13051,10,-14,3,0,-1,13042,13039,13049,10,-11,2,0,-1,13040,13037,13045,8,-9,-2,0,-1,13042,13040,13055,15,-11,-3,0,-1,0,-1
1359,2013-04-23 10:00:00,21,-0.24,-0.1573161801779495,0.0,-0.24,-0.24808408064586585,1,0,0,1,0,0,1,1,13016,13014,13022,8,-3,-3,0,0,13016,13014,13019,5,-3,0,0,0,13019,13016,13026,10,0,3,0,0,13019,13015,13021,6,0,4,0,0,13016,13015,13023,8,3,-4,0,0,13019,13014,13022,8,0,5,0,0,13014,13011,13018,7,5,-1,0,0,13015,13005,13015,10,4,9,1,0,13006,12993,13008,15,13,10,1,1,13006,12989,13008,19,13,9,1,1,12997,12992,13004,12,22,4,0,2,13006,12989,13008,19,13,13,1,1,12993,12976,12994,18,26,10,1,2,12983,12982,12995,13,36,-12,-1,2,12995,12992,13000,8,24,-1,0,2,12996,12986,12999,13,23,9,1,2,12987,12981,12990,9,32,1,0,2,12986,12982,12992,10,33,-5,0,2,-1,-6
1360,2013-04-24 08:30:00,8,-380.0,-1.0879031051596793,-40.0,-420.0,-1.1175840519755555,0,0,1,0,0,1,1,1,12998,12995,13001,6,2,2,0,0,12986,12985,12998,13,-10,-12,-1,-1,12989,12984,12990,6,-7,3,0,-1,12996,12992,13003,11,0,-7,-1,0,13003,13001,13004,3,-7,-1,0,-1,13004,13003,13008,5,-8,-2,0,-1,13006,13006,13011,5,-10,-2,0,-1,13008,13007,13009,2,-12,-1,0,-1,13009,13009,13013,4,-13,-1,0,-1,13009,13008,13013,5,-13,-3,0,-1,13012,13009,13015,6,-16,0,0,-1,13009,13008,13015,7,-13,-3,0,-1,13012,13007,13020,13,-16,-7,-1,-1,13019,13008,13020,12,-23,6,1,-2,13013,13012,13025,13,-17,-11,-1,-1,13024,13001,13033,32,-28,20,1,-2,13004,12999,13014,15,-8,-2,0,-1,13006,12977,13016,39,-10,28,2,-1,0,-1
1361,2013-04-25 08:30:00,32,3.69,0.8751082690751176,-0.85,2.84,0.8779905501056917,0,1,0,1,0,0,1,1,13078,13076,13089,13,-11,-11,-1,-1,13074,13073,13081,8,-15,-4,0,-1,13078,13073,13079,6,-11,5,0,-1,13089,13088,13090,2,0,1,0,0,13088,13088,13093,5,1,-1,0,0,13089,13078,13093,15,0,11,1,0,13078,13069,13081,12,11,8,1,1,13070,13068,13072,4,19,2,0,1,13068,13067,13072,5,21,-1,0,2,13068,13067,13075,8,21,-6,-1,2,13074,13069,13077,8,15,5,0,1,13068,13067,13077,10,21,-1,0,2,13069,13065,13081,16,20,-5,0,1,13074,13062,13076,14,15,10,1,1,13064,13061,13069,8,25,1,0,2,13063,13059,13067,8,26,3,0,2,13060,13058,13076,18,29,-13,-1,2,13072,13032,13073,41,17,27,2,1,-2,-54
1362,2013-04-26 08:30:00,1,-19.35,0.17930537775279073,500.0,480.65,1.7823192487852493,0,0,1,0,1,0,1,1,13020,13007,13027,20,14,13,1,1,13026,13017,13028,11,20,6,1,1,13027,13025,13035,10,21,2,0,2,13006,13004,13014,10,0,2,0,0,13004,13001,13006,5,2,1,0,0,13003,12999,13006,7,3,4,0,0,12999,12997,13002,5,7,-3,0,1,13001,12994,13002,8,5,7,1,0,12994,12991,13001,10,12,-4,0,1,12994,12991,13009,18,12,-10,-1,1,13004,12999,13005,6,2,1,0,0,12994,12991,13009,18,12,-9,-1,1,13003,12995,13009,14,3,0,0,0,13003,12996,13013,17,3,-10,-1,0,13013,13006,13017,11,-7,-4,0,-1,13017,13007,13029,22,-11,2,0,-1,13015,13007,13018,11,-9,0,0,-1,13015,13011,13029,18,-9,-13,-1,-1,1,9
1363,2013-04-29 10:00:00,24,36.36,0.08152974352908736,-150.0,-113.64,-0.13545969232323693,0,1,0,0,0,1,1,1,13088,13082,13089,7,2,2,0,0,13087,13086,13089,3,1,-1,0,0,13089,13084,13089,5,3,2,0,0,13086,13079,13086,7,0,3,0,0,13083,13081,13089,8,3,-4,0,0,13086,13084,13087,3,0,0,0,0,13086,13081,13086,5,0,4,0,0,13082,13078,13084,6,4,-2,0,0,13084,13081,13085,4,2,1,0,0,13084,13080,13086,6,2,0,0,0,13084,13081,13089,8,2,-4,0,0,13084,13080,13089,9,2,-4,0,0,13088,13087,13097,10,-2,-8,-1,0,13096,13096,13116,20,-10,-5,0,-1,13101,13079,13106,27,-15,19,1,-1,13082,13082,13093,11,4,-2,0,0,13084,13079,13087,8,2,0,0,0,13084,13080,13089,9,2,2,0,0,1,10
1364,2013-04-30 10:00:00,4,10.91,0.9367909605614976,3.69,14.6,1.06960607789648,0,1,0,0,1,0,1,1,13153,13135,13155,20,10,10,1,1,13159,13151,13161,10,16,6,1,1,13165,13159,13168,9,22,6,1,2,13143,13141,13148,7,0,-1,0,0,13144,13133,13150,17,-1,8,1,0,13136,13128,13141,13,7,3,0,1,13133,13128,13142,14,10,5,0,1,13129,13106,13133,27,14,23,2,1,13106,13105,13111,6,37,0,0,2,13106,13089,13111,22,37,17,1,2,13089,13076,13089,13,54,11,1,2,13106,13076,13111,35,37,28,2,2,13078,13070,13079,9,65,3,0,2,13075,13067,13079,12,68,-1,0,2,13076,13071,13078,7,67,0,0,2,13076,13071,13077,6,67,3,0,2,13073,13068,13077,9,70,2,0,2,13071,13063,13078,15,72,-5,0,2,2,29
1365,2013-05-01 08:15:00,0,-22.73,-0.9389983919992478,-17.09,-39.82,-1.1757193937782071,0,0,1,0,0,1,1,1,13232,13223,13234,11,10,9,1,1,13238,13233,13243,10,16,5,0,1,13240,13234,13240,6,18,2,0,1,13222,13217,13224,7,0,4,0,0,13218,13217,13221,4,4,-1,0,0,13219,13218,13222,4,3,0,0,0,13219,13219,13225,6,3,-5,0,0,13224,13216,13227,11,-2,5,0,0,13219,13218,13220,2,3,0,0,0,13219,13216,13220,4,3,-1,0,0,13220,13209,13222,13,2,8,1,0,13220,13197,13222,25,2,23,2,0,13220,13197,13222,25,2,23,2,0,13191,13189,13196,7,31,0,0,2,13191,13189,13196,7,31,0,0,2,13195,13188,13200,12,27,5,0,2,13195,13188,13200,12,27,5,0,2,13189,13174,13190,16,33,15,1,2,0,-4
1366,2013-05-01 10:00:00,17,0.59,-0.0358152065608169,0.0,0.59,-0.0358152065608169,1,0,0,1,0,0,1,1,13218,13204,13221,17,7,7,1,1,13208,13205,13218,13,-3,-10,-1,0,13193,13191,13208,17,-18,-15,-1,-1,13211,13210,13216,6,0,-3,0,0,13214,13211,13215,4,-3,3,0,0,13211,13211,13215,4,0,-1,0,0,13212,13208,13214,6,-1,-1,0,0,13213,13211,13219,8,-2,-5,0,0,13218,13212,13221,9,-7,4,0,-1,13218,13206,13221,15,-7,11,1,-1,13207,13205,13223,18,4,-16,-1,0,13218,13205,13223,18,-7,-5,0,-1,13223,13221,13235,14,-12,-10,-1,-1,13233,13217,13243,26,-22,14,1,-2,13219,13216,13227,11,-8,-1,0,-1,13220,13197,13222,25,-9,23,2,-1,13197,13187,13199,12,14,6,1,1,13191,13189,13196,7,20,0,0,1,-1,-19
1367,2013-05-02 08:30:00,31_32,14.2,1.3956697588512654,0.5199999999999999,14.72,1.4937514521175372,0,2,0,2,0,0,2,2,13212,13181,13215,34,19,20,1,1,13189,13183,13213,30,-4,-23,-2,0,13194,13183,13211,28,1,5,0,0,13193,13192,13199,7,0,-5,0,0,13198,13192,13204,12,-5,6,1,0,13192,13190,13197,7,1,2,0,0,13190,13189,13196,7,3,-5,0,0,13195,13191,13209,18,-2,-12,-1,0,13207,13193,13214,21,-14,14,1,-1,13207,13186,13214,28,-14,19,1,-1,13189,13141,13190,49,4,30,2,0,13207,13141,13214,73,-14,48,2,-1,13159,13156,13167,11,34,-4,0,2,13163,13162,13180,18,30,-7,-1,2,13170,13159,13170,11,23,7,1,2,13163,13161,13169,8,30,1,0,2,13162,13161,13174,13,31,-12,-1,2,13174,13170,13174,4,19,4,0,1,-2,-117
1368,2013-05-03 08:30:00,22_33,14.33,0.8114437390023391,56.82,71.14999999999999,1.7745497813725124,0,2,0,1,1,0,2,2,13071,13071,13123,52,-51,-52,-2,-2,13055,13044,13071,27,-67,-16,-1,-2,13041,13038,13056,18,-81,-15,-1,-2,13122,13111,13122,11,0,11,1,0,13111,13109,13113,4,11,1,0,1,13110,13109,13115,6,12,-4,0,1,13114,13110,13119,9,8,3,0,1,13111,13107,13119,12,11,-3,0,1,13114,13109,13115,6,8,4,0,1,13114,13096,13115,19,8,11,1,1,13102,13096,13128,32,20,-21,-2,1,13114,13096,13128,32,8,-9,-1,1,13123,13108,13127,19,-1,5,0,0,13118,13117,13136,19,4,-11,-1,0,13129,13119,13130,11,-7,8,1,-1,13121,13118,13128,10,1,-4,0,0,13126,13121,13137,16,-4,5,0,0,13121,13105,13131,26,1,16,1,0,-2,-42
1369,2013-05-03 10:00:00,18,-1.85,-0.7867334345990251,0.0,-1.85,-0.7867334345990253,0,0,1,1,0,0,1,1,13122,13112,13131,19,10,10,1,1,13139,13114,13139,25,27,17,1,2,13142,13136,13147,11,30,3,0,2,13112,13108,13114,6,0,-2,0,0,13114,13104,13125,21,-2,4,0,0,13110,13107,13123,16,2,2,0,0,13108,13104,13122,18,4,-7,-1,0,13115,13081,13115,34,-3,34,2,0,13080,13069,13088,19,32,11,1,2,13080,13060,13088,28,32,17,1,2,13063,13050,13065,15,49,4,0,2,13080,13050,13088,38,32,21,2,2,13059,13035,13071,36,53,-12,-1,2,13071,13071,13123,52,41,-43,-2,2,13114,13096,13128,32,-2,-9,-1,0,13123,13108,13127,19,-11,5,0,-1,13118,13117,13136,19,-6,-11,-1,-1,13129,13119,13130,11,-17,8,1,-1,1,8
1370,2013-05-09 08:30:00,32,3.0,-0.12135124906706556,-0.93,2.07,-0.1757116771882609,0,1,0,1,0,0,1,1,13131,13124,13133,9,0,0,0,0,13126,13124,13132,8,-5,-6,-1,0,13131,13121,13131,10,0,5,0,0,13131,13128,13134,6,0,0,0,0,13131,13126,13132,6,0,0,0,0,13131,13131,13142,11,0,-10,-1,0,13141,13141,13147,6,-10,-1,0,-1,13142,13141,13145,4,-11,0,0,-1,13142,13142,13145,3,-11,-1,0,-1,13142,13137,13145,8,-11,1,0,-1,13141,13136,13142,6,-10,2,0,-1,13142,13136,13145,9,-11,3,0,-1,13139,13134,13147,13,-8,-5,0,-1,13144,13142,13156,14,-13,-12,-1,-1,13156,13141,13157,16,-25,12,1,-2,13144,13135,13147,12,-13,5,0,-1,13139,13135,13155,20,-8,-15,-1,-1,13154,13149,13175,26,-23,-14,-1,-2,-2,-30
1371,2013-05-13 08:30:00,10_29,133.33,0.6324159337098297,-25.0,108.33,0.3981842946291685,1,1,0,1,0,1,2,2,12950,12941,12972,31,-22,-22,-2,-2,12956,12944,12957,13,-16,6,1,-1,12971,12954,12973,19,-1,15,1,0,12972,12970,12974,4,0,1,0,0,12971,12968,12971,3,1,2,0,0,12969,12965,12975,10,3,-4,0,0,12972,12972,12984,12,0,-11,-1,0,12983,12982,12991,9,-11,-3,0,-1,12986,12985,12989,4,-14,-2,0,-1,12986,12985,12992,7,-14,1,0,-1,12985,12982,12993,11,-13,3,0,-1,12986,12982,12993,11,-14,4,0,-1,12982,12977,12995,18,-10,0,0,-1,12982,12977,12987,10,-10,5,0,-1,12977,12975,12983,8,-5,1,0,0,12976,12963,12981,18,-4,7,1,0,12969,12965,12978,13,3,-6,-1,0,12975,12962,12977,15,-3,11,1,0,0,2
1372,2013-05-15 08:30:00,23,-16.67,0.6504531904081405,0.0,-16.67,0.6504531904081405,0,0,1,1,0,0,1,1,12885,12868,12887,19,17,16,1,1,12881,12881,12889,8,13,-4,0,1,12873,12873,12883,10,5,-8,-1,0,12868,12866,12870,4,0,-2,0,0,12870,12864,12871,7,-2,5,0,0,12865,12862,12866,4,3,2,0,0,12863,12849,12864,15,5,10,1,0,12853,12843,12856,13,15,10,1,1,12843,12843,12858,15,25,-14,-1,2,12843,12843,12861,18,25,-18,-1,2,12861,12858,12867,9,7,-3,0,1,12843,12843,12867,24,25,-21,-2,2,12864,12857,12868,11,4,6,1,0,12858,12853,12883,30,10,-21,-2,1,12879,12875,12887,12,-11,-3,0,-1,12883,12879,12906,27,-15,-23,-2,-1,12906,12894,12907,13,-38,10,1,-2,12896,12894,12908,14,-28,-5,0,-2,-1,-8
1373,2013-05-16 08:30:00,32_7_3,-49.92,-0.6239553617585405,-0.43999999999999995,-50.36000000000001,-0.6595694152124694,0,1,2,2,0,1,3,3,12910,12883,12916,33,27,27,2,2,12911,12907,12919,12,28,1,0,2,12908,12907,12919,12,25,-3,0,2,12883,12882,12887,5,0,-1,0,0,12884,12883,12888,5,-1,-3,0,0,12887,12886,12891,5,-4,-4,0,0,12891,12878,12891,13,-8,12,1,-1,12880,12877,12880,3,3,0,0,0,12880,12878,12883,5,3,0,0,0,12880,12873,12883,10,3,5,0,0,12875,12870,12877,7,8,-2,0,1,12880,12870,12883,13,3,3,0,0,12877,12867,12886,19,6,10,1,1,12867,12861,12872,11,16,3,0,1,12864,12863,12873,10,19,-8,-1,1,12873,12868,12882,14,10,4,0,1,12869,12866,12879,13,14,0,0,1,12869,12857,12872,15,14,10,1,1,1,10
1374,2013-05-16 10:00:00,25,-308.0,0.00465739814270931,0.0,-308.0,0.00465739814270931,0,0,1,1,0,0,1,1,12919,12901,12927,26,17,18,1,1,12918,12916,12922,6,16,-1,0,1,12909,12905,12918,13,7,-9,-1,1,12902,12898,12906,8,0,1,0,0,12901,12900,12907,7,1,-3,0,0,12904,12899,12907,8,-2,4,0,0,12899,12894,12900,6,3,4,0,0,12895,12893,12898,5,7,1,0,1,12893,12892,12897,5,9,-1,0,1,12893,12889,12900,11,9,-3,0,1,12896,12890,12905,15,6,2,0,1,12893,12889,12905,16,9,-1,0,1,12894,12885,12919,34,8,-16,-1,1,12910,12877,12916,39,-8,30,2,-1,12880,12870,12883,13,22,3,0,2,12877,12867,12886,19,25,10,1,2,12867,12861,12872,11,35,3,0,2,12864,12863,12873,10,38,-8,-1,2,1,16
1375,2013-05-17 09:55:00,28,7.45,1.4202999946223565,5.67,13.12,1.5411431672424645,0,1,0,0,1,0,1,1,12824,12796,12825,29,13,13,1,1,12821,12815,12825,10,10,-4,0,1,12817,12807,12821,14,6,-4,0,1,12811,12806,12815,9,0,2,0,0,12809,12807,12813,6,2,-1,0,0,12809,12809,12814,5,2,-2,0,0,12811,12807,12813,6,0,2,0,0,12809,12802,12810,8,2,5,0,0,12805,12804,12818,14,6,-10,-1,1,12809,12802,12819,17,2,-8,-1,0,12817,12816,12826,10,-6,-6,-1,-1,12809,12802,12826,24,2,-14,-1,0,12823,12817,12834,17,-12,-5,0,-1,12828,12820,12875,55,-17,-45,-2,-1,12873,12861,12878,17,-62,-3,0,-2,12876,12856,12880,24,-65,14,1,-2,12861,12858,12883,25,-50,-22,-2,-2,12883,12881,12889,8,-72,-1,0,-2,1,17
1376,2013-05-22 10:00:00,14,0.4,0.8799020859400826,-0.41,-0.009999999999999952,0.9486709476238624,1,0,0,1,0,0,1,1,12978,12946,12978,32,32,32,2,2,12990,12977,12991,14,44,12,1,2,12977,12976,12998,22,31,-13,-1,2,12946,12943,12949,6,0,-1,0,0,12947,12944,12951,7,-1,-2,0,0,12949,12946,12956,10,-3,1,0,0,12948,12939,12948,9,-2,7,1,0,12941,12937,12943,6,5,2,0,0,12940,12931,12941,10,6,5,0,1,12940,12931,12941,10,6,0,0,1,12940,12936,12946,10,6,1,0,1,12940,12931,12946,15,6,1,0,1,12939,12924,12939,15,7,13,1,1,12926,12915,12930,15,20,-3,0,1,12929,12927,12938,11,17,-6,-1,1,12935,12924,12936,12,11,6,1,1,12929,12926,12940,14,17,-11,-1,1,12940,12937,12954,17,6,1,0,1,-2,-51
1377,2013-05-23 08:30:00,32,2.02,0.12166917542747502,-0.83,1.19,0.14556444900475116,0,1,0,1,0,0,1,1,12893,12889,12906,17,-13,-13,-1,-1,12888,12885,12897,12,-18,-5,0,-1,12908,12888,12915,27,2,20,1,0,12906,12899,12910,11,0,-2,0,0,12908,12905,12912,7,-2,-1,0,0,12909,12887,12909,22,-3,22,2,0,12888,12886,12894,8,18,-3,0,1,12891,12885,12891,6,15,6,1,1,12886,12882,12890,8,20,-4,0,1,12886,12882,12891,9,20,-3,0,1,12889,12881,12891,10,17,3,0,1,12886,12881,12891,10,20,0,0,1,12886,12880,12889,9,20,2,0,1,12884,12877,12903,26,22,4,0,2,12879,12876,12892,16,27,-3,0,2,12882,12878,12896,18,24,-11,-1,2,12893,12878,12894,16,13,2,0,1,12891,12875,12904,29,15,0,0,1,0,1
1378,2013-05-23 10:00:00,21,5.83,0.4267760628021455,6.47,12.3,0.783843998732568,0,1,0,0,1,0,1,1,12904,12899,12916,17,1,0,0,0,12912,12896,12914,18,9,8,1,1,12907,12904,12913,9,4,-5,0,0,12903,12902,12911,9,0,-7,-1,0,12910,12906,12914,8,-7,1,0,-1,12909,12906,12915,9,-6,3,0,-1,12907,12902,12910,8,-4,-1,0,0,12908,12906,12912,6,-5,1,0,0,12907,12907,12913,6,-4,-6,-1,0,12907,12907,12920,13,-4,-5,0,0,12912,12901,12916,15,-9,9,1,-1,12907,12901,12920,19,-4,4,0,0,12903,12885,12915,30,0,10,1,0,12893,12885,12912,27,10,8,1,1,12886,12881,12891,10,17,0,0,1,12886,12880,12889,9,17,2,0,1,12884,12877,12903,26,19,4,0,1,12879,12876,12892,16,24,-3,0,2,0,1
1379,2013-05-24 08:30:00,8,116.67,0.2462371996235489,7.14,123.81,0.3008607341884291,0,1,0,1,0,0,1,1,12925,12918,12940,22,-15,-15,-1,-1,12924,12922,12930,8,-16,-1,0,-1,12915,12914,12924,10,-25,-9,-1,-2,12940,12936,12941,5,0,0,0,0,12940,12937,12942,5,0,1,0,0,12939,12933,12942,9,1,3,0,0,12937,12937,12949,12,3,-11,-1,0,12948,12944,12952,8,-8,-4,0,-1,12953,12952,12959,7,-13,-6,-1,-1,12953,12952,12970,18,-13,-17,-1,-1,12970,12963,12975,12,-30,7,1,-2,12953,12952,12975,23,-13,-10,-1,-1,12963,12957,12971,14,-23,2,0,-2,12961,12956,12984,28,-21,-23,-2,-2,12984,12966,12993,27,-44,18,1,-2,12966,12955,12966,11,-26,7,1,-2,12959,12957,12990,33,-19,-26,-2,-1,12985,12977,12989,12,-45,8,1,-2,0,0
1380,2013-05-28 10:00:00,4,7.78,0.4472944656917546,1.32,9.1,0.42612410716129984,0,1,0,0,1,0,1,1,12911,12902,12913,11,-1,-1,0,0,12896,12894,12911,17,-16,-15,-1,-1,12884,12884,12899,15,-28,-12,-1,-2,12912,12909,12916,7,0,-4,0,0,12916,12916,12921,5,-4,-4,0,0,12920,12920,12924,4,-8,-1,0,-1,12921,12916,12923,7,-9,5,0,-1,12916,12910,12917,7,-4,5,0,0,12911,12908,12915,7,1,-2,0,0,12911,12908,12916,8,1,-3,0,0,12914,12913,12932,19,-2,-14,-1,0,12911,12908,12932,24,1,-17,-1,0,12929,12925,12934,9,-17,-1,0,-1,12930,12927,12943,16,-18,-4,0,-1,12934,12932,12943,11,-22,-5,0,-2,12939,12929,12947,18,-27,4,0,-2,12934,12927,12935,8,-22,6,1,-2,12928,12922,12935,13,-16,4,0,-1,-2,-49
1381,2013-05-30 08:30:00,32_26,-7.51,-0.19462504394219682,-2401.18,-2408.69,-2.3601994334825456,0,0,2,2,0,0,2,2,12968,12953,12974,21,14,14,1,1,12973,12966,12977,11,19,4,0,1,12972,12969,12975,6,18,0,0,1,12954,12943,12957,14,0,7,1,0,12947,12946,12956,10,7,-5,0,1,12952,12943,12953,10,2,8,1,0,12944,12943,12952,9,10,-7,-1,1,12951,12946,12953,7,3,3,0,0,12947,12946,12954,8,7,-6,-1,1,12947,12946,12957,11,7,-6,-1,1,12953,12942,12964,22,1,-10,-1,0,12947,12942,12964,22,7,-16,-1,1,12963,12962,12986,24,-9,-20,-1,-1,12983,12972,12989,17,-29,5,0,-2,12978,12972,12994,22,-24,-16,-1,-2,12994,12971,13006,35,-40,22,2,-2,12972,12965,12979,14,-18,7,1,-1,12965,12962,12980,18,-11,-14,-1,-1,2,81
1382,2013-05-30 10:00:00,24,-76.92,0.1836820974130956,0.0,-76.92,0.2313628906302325,0,0,1,1,0,0,1,1,13034,13027,13040,13,2,3,0,0,13040,13032,13047,15,8,6,1,1,13045,13038,13054,16,13,5,0,1,13032,13029,13034,5,0,3,0,0,13029,13021,13033,12,3,7,1,0,13022,13022,13030,8,10,-6,-1,1,13028,13023,13037,14,4,-5,0,0,13033,13028,13039,11,-1,-2,0,0,13035,13026,13048,22,-3,9,1,0,13035,12987,13048,61,-3,46,2,0,12989,12975,12990,15,43,14,1,2,13035,12975,13048,73,-3,60,2,0,12975,12966,12995,29,57,6,1,2,12968,12943,12974,31,64,20,1,2,12947,12942,12964,22,85,-16,-1,2,12963,12962,12986,24,69,-20,-1,2,12983,12972,12989,17,49,5,0,2,12978,12972,12994,22,54,-16,-1,2,1,15
1383,2013-06-03 10:00:00,17,-3.16,-0.7427281451750061,0.0,-3.16,-0.7427281451750061,0,0,1,1,0,0,1,1,13000,12962,13009,47,38,38,2,2,13008,13001,13018,17,46,7,1,2,13017,13006,13017,11,55,9,1,2,12962,12960,12963,3,0,0,0,0,12962,12956,12962,6,0,3,0,0,12960,12959,12971,12,2,-11,-1,0,12971,12967,12971,4,-9,2,0,-1,12969,12967,12976,9,-7,-6,-1,-1,12975,12973,12979,6,-13,-4,0,-1,12975,12973,12983,10,-13,-8,-1,-1,12983,12978,13003,25,-21,-16,-1,-2,12975,12973,13003,30,-13,-24,-2,-1,13000,12993,13008,15,-38,-1,0,-2,13001,12997,13014,17,-39,-1,0,-2,13002,12992,13004,12,-40,10,1,-2,12992,12991,13018,27,-30,-23,-2,-2,13015,13008,13020,12,-53,-3,0,-2,13018,13018,13029,11,-56,-6,-1,-2,2,66
1384,2013-06-04 08:30:00,31,1.95,-0.44342201054650254,4.38,6.33,0.02880201517409301,0,1,0,0,1,0,1,1,13077,13071,13088,17,-10,-10,-1,-1,13077,13075,13081,6,-10,0,0,-1,13069,13068,13077,9,-18,-8,-1,-1,13087,13087,13092,5,0,-5,0,0,13092,13085,13093,8,-5,6,1,0,13087,13084,13096,12,0,-7,-1,0,13094,13088,13098,10,-7,2,0,-1,13092,13091,13101,10,-5,-1,0,0,13093,13082,13096,14,-6,11,1,-1,13093,13080,13096,16,-6,6,1,-1,13088,13083,13089,6,-1,2,0,0,13093,13080,13096,16,-6,7,1,-1,13086,13083,13097,14,1,0,0,0,13086,13081,13094,13,1,5,0,0,13081,13073,13082,9,6,5,0,1,13076,13073,13085,12,11,1,0,1,13075,13070,13080,10,12,1,0,1,13074,13067,13086,19,13,-10,-1,1,-1,-18
1385,2013-06-05 08:15:00,0,-21.05,-0.6848843152071061,5.04,-16.01,-0.4213158253927393,0,0,1,1,0,0,1,1,13107,13065,13114,49,41,42,2,2,13090,13082,13108,26,24,-17,-1,2,13094,13088,13096,8,28,4,0,2,13066,13065,13070,5,0,0,0,0,13066,13063,13071,8,0,1,0,0,13065,13065,13069,4,1,-2,0,0,13067,13064,13069,5,-1,2,0,0,13066,13065,13071,6,0,-3,0,0,13069,13068,13071,3,-3,-1,0,0,13069,13067,13072,5,-3,1,0,0,13067,13061,13070,9,-1,2,0,0,13067,13061,13070,9,-1,6,1,0,13067,13061,13070,9,-1,6,1,0,13062,13055,13068,13,4,-4,0,0,13062,13055,13068,13,4,-4,0,0,13066,13053,13069,16,0,3,0,0,13066,13053,13069,16,0,3,0,0,13073,13070,13082,12,-7,-3,0,-1,0,3
