actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name
-18B,USD,2015-04-02 10:30:00,-9B,accurate,Low,Natural Gas Storage,12B,accurate,14,2015-04-02 14:30:00+00:00,100.0,2015,2,4,Thursday
126K,USD,2015-04-03 08:30:00,246K,worse,High,Non-Farm Employment Change,264K,worse,14,2015-04-03 12:30:00+00:00,48.78,2015,2,4,Friday
5.5%,USD,2015-04-03 08:30:00,5.5%,accurate,High,Unemployment Rate,5.5%,accurate,14,2015-04-03 12:30:00+00:00,0.0,2015,2,4,Friday
0.3%,USD,2015-04-03 08:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.1%,accurate,14,2015-04-03 12:30:00+00:00,-50.0,2015,2,4,Friday
4.88M,USD,2015-03-23 10:00:00,4.91M,worse,Medium,Existing Home Sales,4.82M,accurate,13,2015-03-23 14:00:00+00:00,0.61,2015,1,3,Monday
0.2%,USD,2015-03-24 08:30:00,0.2%,accurate,High,CPI m/m,-0.7%,accurate,13,2015-03-24 12:30:00+00:00,0.0,2015,1,3,Tuesday
0.2%,USD,2015-03-24 08:30:00,0.1%,better,High,Core CPI m/m,0.2%,accurate,13,2015-03-24 12:30:00+00:00,-100.0,2015,1,3,Tuesday
0.3%,USD,2015-03-24 09:00:00,0.5%,worse,Low,HPI m/m,0.7%,worse,13,2015-03-24 13:00:00+00:00,40.0,2015,1,3,Tuesday
55.3,USD,2015-03-24 09:45:00,54.9,better,Medium,Flash Manufacturing PMI,55.1,better,13,2015-03-24 13:45:00+00:00,-0.73,2015,1,3,Tuesday
-8,USD,2015-03-24 09:59:00,2,worse,Low,Richmond Manufacturing Index,0,accurate,13,2015-03-24 14:00:00+00:00,500.0,2015,1,3,Tuesday
539K,USD,2015-03-24 10:00:00,466K,better,Medium,New Home Sales,500K,better,13,2015-03-24 14:00:00+00:00,-15.67,2015,1,3,Tuesday
-0.4%,USD,2015-03-25 08:30:00,0.3%,worse,High,Core Durable Goods Orders m/m,0.0%,worse,13,2015-03-25 12:30:00+00:00,233.33,2015,1,3,Wednesday
-1.4%,USD,2015-03-25 08:30:00,0.3%,worse,Medium,Durable Goods Orders m/m,2.0%,worse,13,2015-03-25 12:30:00+00:00,566.67,2015,1,3,Wednesday
8.2M,USD,2015-03-25 10:30:00,5.0M,accurate,Medium,Crude Oil Inventories,9.6M,accurate,13,2015-03-25 14:30:00+00:00,-64.0,2015,1,3,Wednesday
282K,USD,2015-03-26 08:30:00,291K,better,High,Unemployment Claims,291K,accurate,13,2015-03-26 12:30:00+00:00,3.09,2015,1,3,Thursday
58.6,USD,2015-03-26 09:45:00,57.2,better,Low,Flash Services PMI,57.1,accurate,13,2015-03-26 13:45:00+00:00,-2.45,2015,1,3,Thursday
12B,USD,2015-03-26 10:30:00,10B,accurate,Low,Natural Gas Storage,-45B,accurate,13,2015-03-26 14:30:00+00:00,-20.0,2015,1,3,Thursday
2.2%,USD,2015-03-27 08:30:00,2.4%,worse,High,Final GDP q/q,2.2%,accurate,13,2015-03-27 12:30:00+00:00,8.33,2015,1,3,Friday
0.1%,USD,2015-03-27 08:30:00,0.1%,accurate,Low,Final GDP Price Index q/q,0.1%,accurate,13,2015-03-27 12:30:00+00:00,0.0,2015,1,3,Friday
93.0,USD,2015-03-27 10:00:00,92.5,accurate,Medium,Revised UoM Consumer Sentiment,91.2,accurate,13,2015-03-27 14:00:00+00:00,-0.54,2015,1,3,Friday
6.9,USD,2015-03-16 08:30:00,8.1,worse,Medium,Empire State Manufacturing Index,7.8,accurate,12,2015-03-16 12:30:00+00:00,14.81,2015,1,3,Monday
78.9%,USD,2015-03-16 09:15:00,79.5%,worse,Medium,Capacity Utilization Rate,79.1%,worse,12,2015-03-16 13:15:00+00:00,0.75,2015,1,3,Monday
0.1%,USD,2015-03-16 09:15:00,0.3%,worse,Medium,Industrial Production m/m,-0.3%,worse,12,2015-03-16 13:15:00+00:00,66.67,2015,1,3,Monday
53,USD,2015-03-16 10:00:00,57,worse,Medium,NAHB Housing Market Index,55,accurate,12,2015-03-16 14:00:00+00:00,7.02,2015,1,3,Monday
-27.2B,USD,2015-03-16 16:00:00,27.2B,worse,Low,TIC Long-Term Purchases,39.2B,better,12,2015-03-16 20:00:00+00:00,200.0,2015,1,3,Monday
1.09M,USD,2015-03-17 08:30:00,1.07M,accurate,High,Building Permits,1.06M,accurate,12,2015-03-17 12:30:00+00:00,-1.87,2015,1,3,Tuesday
0.90M,USD,2015-03-17 08:30:00,1.05M,worse,Medium,Housing Starts,1.08M,accurate,12,2015-03-17 12:30:00+00:00,14.29,2015,1,3,Tuesday
9.6M,USD,2015-03-18 10:30:00,4.0M,accurate,Medium,Crude Oil Inventories,4.5M,accurate,12,2015-03-18 14:30:00+00:00,-140.0,2015,1,3,Wednesday
<0.25%,USD,2015-03-18 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,12,2015-03-18 18:00:00+00:00,0.0,2015,1,3,Wednesday
291K,USD,2015-03-19 08:30:00,295K,accurate,High,Unemployment Claims,290K,accurate,12,2015-03-19 12:30:00+00:00,1.36,2015,1,3,Thursday
-113B,USD,2015-03-19 08:30:00,-103B,worse,Medium,Current Account,-99B,accurate,12,2015-03-19 12:30:00+00:00,9.71,2015,1,3,Thursday
5.0,USD,2015-03-19 10:00:00,7.2,worse,High,Philly Fed Manufacturing Index,5.2,accurate,12,2015-03-19 14:00:00+00:00,30.56,2015,1,3,Thursday
0.2%,USD,2015-03-19 10:00:00,0.3%,worse,Low,CB Leading Index m/m,0.2%,accurate,12,2015-03-19 14:00:00+00:00,33.33,2015,1,3,Thursday
-45B,USD,2015-03-19 10:30:00,-50B,accurate,Low,Natural Gas Storage,-198B,accurate,12,2015-03-19 14:30:00+00:00,-10.0,2015,1,3,Thursday
98.0,USD,2015-03-10 09:00:00,99.2,worse,Low,NFIB Small Business Index,97.9,accurate,11,2015-03-10 13:00:00+00:00,1.21,2015,1,3,Tuesday
5.00M,USD,2015-03-10 10:00:00,5.04M,accurate,Medium,JOLTS Job Openings,4.88M,worse,11,2015-03-10 14:00:00+00:00,0.79,2015,1,3,Tuesday
0.3%,USD,2015-03-10 10:00:00,0.0%,worse,Low,Final Wholesale Inventories m/m,0.0%,better,11,2015-03-10 14:00:00+00:00,300.0,2015,1,3,Tuesday
4.5M,USD,2015-03-11 10:30:00,4.5M,accurate,Medium,Crude Oil Inventories,10.3M,accurate,11,2015-03-11 14:30:00+00:00,0.0,2015,1,3,Wednesday
-0.1%,USD,2015-03-12 08:30:00,0.6%,worse,High,Core Retail Sales m/m,-1.1%,worse,11,2015-03-12 12:30:00+00:00,116.67,2015,1,3,Thursday
-0.6%,USD,2015-03-12 08:30:00,0.3%,worse,High,Retail Sales m/m,-0.8%,accurate,11,2015-03-12 12:30:00+00:00,300.0,2015,1,3,Thursday
289K,USD,2015-03-12 08:30:00,306K,better,High,Unemployment Claims,325K,worse,11,2015-03-12 12:30:00+00:00,5.56,2015,1,3,Thursday
0.4%,USD,2015-03-12 08:30:00,0.2%,better,Medium,Import Prices m/m,-3.1%,worse,11,2015-03-12 12:30:00+00:00,-100.0,2015,1,3,Thursday
0.0%,USD,2015-03-12 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.0%,better,11,2015-03-12 14:00:00+00:00,100.0,2015,1,3,Thursday
-198B,USD,2015-03-12 10:30:00,-189B,accurate,Low,Natural Gas Storage,-228B,accurate,11,2015-03-12 14:30:00+00:00,4.76,2015,1,3,Thursday
-192.3B,USD,2015-03-12 14:00:00,-188.9B,worse,Low,Federal Budget Balance,-17.5B,accurate,11,2015-03-12 18:00:00+00:00,1.8,2015,1,3,Thursday
-0.5%,USD,2015-03-13 08:30:00,0.2%,worse,High,PPI m/m,-0.8%,accurate,11,2015-03-13 12:30:00+00:00,350.0,2015,1,3,Friday
-0.5%,USD,2015-03-13 08:30:00,0.1%,worse,Medium,Core PPI m/m,-0.1%,accurate,11,2015-03-13 12:30:00+00:00,600.0,2015,1,3,Friday
91.2,USD,2015-03-13 10:00:00,95.6,worse,High,Prelim UoM Consumer Sentiment,95.4,better,11,2015-03-13 14:00:00+00:00,4.6,2015,1,3,Friday
0.1%,USD,2015-03-02 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.0%,accurate,10,2015-03-02 13:30:00+00:00,0.0,2015,1,3,Monday
-0.2%,USD,2015-03-02 08:30:00,0.0%,worse,Medium,Personal Spending m/m,-0.3%,accurate,10,2015-03-02 13:30:00+00:00,-200.0,2015,1,3,Monday
0.3%,USD,2015-03-02 08:30:00,0.4%,worse,Low,Personal Income m/m,0.3%,accurate,10,2015-03-02 13:30:00+00:00,25.0,2015,1,3,Monday
55.1,USD,2015-03-02 09:45:00,54.3,better,Low,Final Manufacturing PMI,54.3,accurate,10,2015-03-02 14:45:00+00:00,-1.47,2015,1,3,Monday
52.9,USD,2015-03-02 10:00:00,53.4,worse,High,ISM Manufacturing PMI,53.5,accurate,10,2015-03-02 15:00:00+00:00,0.94,2015,1,3,Monday
-1.1%,USD,2015-03-02 10:00:00,0.4%,worse,Low,Construction Spending m/m,0.8%,better,10,2015-03-02 15:00:00+00:00,375.0,2015,1,3,Monday
35.0,USD,2015-03-02 10:00:00,36.2,worse,Low,ISM Manufacturing Prices,35.0,accurate,10,2015-03-02 15:00:00+00:00,3.31,2015,1,3,Monday
49.1,USD,2015-03-03 10:00:00,48.3,better,Low,IBD/TIPP Economic Optimism,47.5,accurate,10,2015-03-03 15:00:00+00:00,-1.66,2015,1,3,Tuesday
16.2M,USD,2015-03-03 00:00:00,16.8M,worse,Low,Total Vehicle Sales,16.7M,accurate,10,2015-03-03 05:00:00+00:00,3.57,2015,1,3,Tuesday
212K,USD,2015-03-04 08:15:00,219K,worse,High,ADP Non-Farm Employment Change,250K,better,10,2015-03-04 13:15:00+00:00,3.2,2015,1,3,Wednesday
57.1,USD,2015-03-04 09:45:00,54.8,better,Low,Final Services PMI,57.0,accurate,10,2015-03-04 14:45:00+00:00,-4.2,2015,1,3,Wednesday
56.9,USD,2015-03-04 10:00:00,56.5,better,High,ISM Non-Manufacturing PMI,56.7,accurate,10,2015-03-04 15:00:00+00:00,-0.71,2015,1,3,Wednesday
10.3M,USD,2015-03-04 10:30:00,4.0M,accurate,Medium,Crude Oil Inventories,8.4M,accurate,10,2015-03-04 15:30:00+00:00,-157.5,2015,1,3,Wednesday
320K,USD,2015-03-05 08:30:00,293K,worse,High,Unemployment Claims,313K,accurate,10,2015-03-05 13:30:00+00:00,-9.22,2015,1,3,Thursday
-2.2%,USD,2015-03-05 08:30:00,-2.3%,accurate,Medium,Revised Nonfarm Productivity q/q,-1.8%,accurate,10,2015-03-05 13:30:00+00:00,-4.35,2015,1,3,Thursday
4.1%,USD,2015-03-05 08:30:00,3.3%,better,Low,Revised Unit Labor Costs q/q,2.7%,accurate,10,2015-03-05 13:30:00+00:00,-24.24,2015,1,3,Thursday
-0.2%,USD,2015-03-05 10:00:00,0.2%,worse,Medium,Factory Orders m/m,-3.5%,accurate,10,2015-03-05 15:00:00+00:00,200.0,2015,1,3,Thursday
-228B,USD,2015-03-05 10:30:00,-224B,accurate,Low,Natural Gas Storage,-219B,accurate,10,2015-03-05 15:30:00+00:00,1.79,2015,1,3,Thursday
295K,USD,2015-03-06 08:30:00,240K,better,High,Non-Farm Employment Change,239K,worse,10,2015-03-06 13:30:00+00:00,-22.92,2015,1,3,Friday
5.5%,USD,2015-03-06 08:30:00,5.6%,better,High,Unemployment Rate,5.7%,accurate,10,2015-03-06 13:30:00+00:00,1.79,2015,1,3,Friday
0.1%,USD,2015-03-06 08:30:00,0.2%,worse,Medium,Average Hourly Earnings m/m,0.5%,accurate,10,2015-03-06 13:30:00+00:00,50.0,2015,1,3,Friday
-41.8B,USD,2015-03-06 08:30:00,-41.3B,accurate,Medium,Trade Balance,-45.6B,better,10,2015-03-06 13:30:00+00:00,1.21,2015,1,3,Friday
11.6B,USD,2015-03-06 15:00:00,14.7B,worse,Low,Consumer Credit m/m,17.9B,better,10,2015-03-06 20:00:00+00:00,21.09,2015,1,3,Friday
4.82M,USD,2015-02-23 10:00:00,5.03M,worse,Medium,Existing Home Sales,5.07M,better,9,2015-02-23 15:00:00+00:00,4.17,2015,1,2,Monday
4.5%,USD,2015-02-24 09:00:00,4.5%,accurate,Low,S&P/CS Composite-20 HPI y/y,4.3%,accurate,9,2015-02-24 14:00:00+00:00,0.0,2015,1,2,Tuesday
57.0,USD,2015-02-24 09:45:00,54.5,better,Low,Flash Services PMI,54.2,accurate,9,2015-02-24 14:45:00+00:00,-4.59,2015,1,2,Tuesday
0,USD,2015-02-24 09:59:00,7,worse,Low,Richmond Manufacturing Index,6,accurate,9,2015-02-24 15:00:00+00:00,100.0,2015,1,2,Tuesday
96.4,USD,2015-02-24 10:00:00,99.6,worse,High,CB Consumer Confidence,103.8,better,9,2015-02-24 15:00:00+00:00,3.21,2015,1,2,Tuesday
481K,USD,2015-02-25 10:00:00,471K,better,High,New Home Sales,482K,accurate,9,2015-02-25 15:00:00+00:00,-2.12,2015,1,2,Wednesday
8.4M,USD,2015-02-25 10:30:00,3.6M,accurate,Medium,Crude Oil Inventories,7.7M,accurate,9,2015-02-25 15:30:00+00:00,-133.33,2015,1,2,Wednesday
-0.7%,USD,2015-02-26 08:30:00,-0.6%,worse,High,CPI m/m,-0.4%,accurate,9,2015-02-26 13:30:00+00:00,16.67,2015,1,2,Thursday
0.2%,USD,2015-02-26 08:30:00,0.1%,better,High,Core CPI m/m,0.0%,accurate,9,2015-02-26 13:30:00+00:00,-100.0,2015,1,2,Thursday
313K,USD,2015-02-26 08:30:00,288K,worse,High,Unemployment Claims,282K,accurate,9,2015-02-26 13:30:00+00:00,-8.68,2015,1,2,Thursday
0.3%,USD,2015-02-26 08:30:00,0.6%,worse,Medium,Core Durable Goods Orders m/m,-0.9%,accurate,9,2015-02-26 13:30:00+00:00,50.0,2015,1,2,Thursday
2.8%,USD,2015-02-26 08:30:00,1.7%,better,Low,Durable Goods Orders m/m,-3.3%,accurate,9,2015-02-26 13:30:00+00:00,-64.71,2015,1,2,Thursday
0.8%,USD,2015-02-26 09:00:00,0.5%,better,Low,HPI m/m,0.7%,worse,9,2015-02-26 14:00:00+00:00,-60.0,2015,1,2,Thursday
-219B,USD,2015-02-26 10:30:00,-241B,accurate,Low,Natural Gas Storage,-111B,accurate,9,2015-02-26 15:30:00+00:00,-9.13,2015,1,2,Thursday
2.2%,USD,2015-02-27 08:30:00,2.1%,better,High,Prelim GDP q/q,2.6%,accurate,9,2015-02-27 13:30:00+00:00,-4.76,2015,1,2,Friday
0.1%,USD,2015-02-27 08:30:00,0.0%,accurate,Low,Prelim GDP Price Index q/q,0.0%,accurate,9,2015-02-27 13:30:00+00:00,100.0,2015,1,2,Friday
45.8,USD,2015-02-27 09:45:00,58.4,worse,Medium,Chicago PMI,59.4,accurate,9,2015-02-27 14:45:00+00:00,21.58,2015,1,2,Friday
1.7%,USD,2015-02-27 10:00:00,2.5%,worse,Medium,Pending Home Sales m/m,-1.5%,better,9,2015-02-27 15:00:00+00:00,32.0,2015,1,2,Friday
95.4,USD,2015-02-27 10:00:00,94.2,better,Medium,Revised UoM Consumer Sentiment,93.6,accurate,9,2015-02-27 15:00:00+00:00,-1.27,2015,1,2,Friday
7.8,USD,2015-02-17 08:30:00,8.9,worse,Medium,Empire State Manufacturing Index,10.0,accurate,8,2015-02-17 13:30:00+00:00,12.36,2015,1,2,Tuesday
55,USD,2015-02-17 10:00:00,58,worse,Medium,NAHB Housing Market Index,57,accurate,8,2015-02-17 15:00:00+00:00,5.17,2015,1,2,Tuesday
1.05M,USD,2015-02-18 08:30:00,1.08M,worse,High,Building Permits,1.06M,better,8,2015-02-18 13:30:00+00:00,2.78,2015,1,2,Wednesday
-0.8%,USD,2015-02-18 08:30:00,-0.4%,worse,High,PPI m/m,-0.3%,accurate,8,2015-02-18 13:30:00+00:00,100.0,2015,1,2,Wednesday
-0.1%,USD,2015-02-18 08:30:00,0.1%,worse,Medium,Core PPI m/m,0.3%,accurate,8,2015-02-18 13:30:00+00:00,200.0,2015,1,2,Wednesday
1.07M,USD,2015-02-18 08:30:00,1.07M,accurate,Medium,Housing Starts,1.09M,accurate,8,2015-02-18 13:30:00+00:00,0.0,2015,1,2,Wednesday
79.4%,USD,2015-02-18 09:15:00,79.9%,worse,Medium,Capacity Utilization Rate,79.4%,worse,8,2015-02-18 14:15:00+00:00,0.63,2015,1,2,Wednesday
0.2%,USD,2015-02-18 09:15:00,0.5%,worse,Medium,Industrial Production m/m,-0.3%,worse,8,2015-02-18 14:15:00+00:00,60.0,2015,1,2,Wednesday
35.4B,USD,2015-02-18 16:00:00,41.3B,worse,Low,TIC Long-Term Purchases,33.5B,accurate,8,2015-02-18 21:00:00+00:00,14.29,2015,1,2,Wednesday
283K,USD,2015-02-19 08:30:00,293K,better,High,Unemployment Claims,304K,accurate,8,2015-02-19 13:30:00+00:00,3.41,2015,1,2,Thursday
5.2,USD,2015-02-19 10:00:00,8.8,worse,High,Philly Fed Manufacturing Index,6.3,accurate,8,2015-02-19 15:00:00+00:00,40.91,2015,1,2,Thursday
0.2%,USD,2015-02-19 10:00:00,0.4%,worse,Low,CB Leading Index m/m,0.4%,worse,8,2015-02-19 15:00:00+00:00,50.0,2015,1,2,Thursday
-111B,USD,2015-02-19 10:30:00,-110B,accurate,Low,Natural Gas Storage,-160B,accurate,8,2015-02-19 15:30:00+00:00,0.91,2015,1,2,Thursday
7.7M,USD,2015-02-19 11:00:00,-1.8M,accurate,Medium,Crude Oil Inventories,4.9M,accurate,8,2015-02-19 16:00:00+00:00,-527.78,2015,1,2,Thursday
54.3,USD,2015-02-20 09:45:00,53.7,better,Medium,Flash Manufacturing PMI,53.9,accurate,8,2015-02-20 14:45:00+00:00,-1.12,2015,1,2,Friday
97.9,USD,2015-02-10 09:00:00,101.3,worse,Low,NFIB Small Business Index,100.4,accurate,7,2015-02-10 14:00:00+00:00,3.36,2015,1,2,Tuesday
5.03M,USD,2015-02-10 10:00:00,5.03M,accurate,Medium,JOLTS Job Openings,4.85M,worse,7,2015-02-10 15:00:00+00:00,0.0,2015,1,2,Tuesday
0.1%,USD,2015-02-10 10:00:00,0.2%,better,Low,Final Wholesale Inventories m/m,0.8%,accurate,7,2015-02-10 15:00:00+00:00,50.0,2015,1,2,Tuesday
47.5,USD,2015-02-10 10:00:00,51.4,worse,Low,IBD/TIPP Economic Optimism,51.5,accurate,7,2015-02-10 15:00:00+00:00,7.59,2015,1,2,Tuesday
4.9M,USD,2015-02-11 10:30:00,3.7M,accurate,Medium,Crude Oil Inventories,6.3M,accurate,7,2015-02-11 15:30:00+00:00,-32.43,2015,1,2,Wednesday
-17.5B,USD,2015-02-11 14:00:00,-2.6B,worse,Low,Federal Budget Balance,1.9B,accurate,7,2015-02-11 19:00:00+00:00,573.08,2015,1,2,Wednesday
-0.9%,USD,2015-02-12 08:30:00,-0.4%,worse,High,Core Retail Sales m/m,-0.9%,better,7,2015-02-12 13:30:00+00:00,125.0,2015,1,2,Thursday
-0.8%,USD,2015-02-12 08:30:00,-0.4%,worse,High,Retail Sales m/m,-0.9%,accurate,7,2015-02-12 13:30:00+00:00,100.0,2015,1,2,Thursday
304K,USD,2015-02-12 08:30:00,282K,worse,High,Unemployment Claims,279K,accurate,7,2015-02-12 13:30:00+00:00,-7.8,2015,1,2,Thursday
0.1%,USD,2015-02-12 10:00:00,0.2%,better,Medium,Business Inventories m/m,0.2%,accurate,7,2015-02-12 15:00:00+00:00,50.0,2015,1,2,Thursday
-160B,USD,2015-02-12 10:30:00,-165B,accurate,Low,Natural Gas Storage,-115B,accurate,7,2015-02-12 15:30:00+00:00,-3.03,2015,1,2,Thursday
-2.8%,USD,2015-02-13 08:30:00,-3.1%,better,Medium,Import Prices m/m,-1.9%,better,7,2015-02-13 13:30:00+00:00,-9.68,2015,1,2,Friday
93.6,USD,2015-02-13 10:00:00,98.2,worse,High,Prelim UoM Consumer Sentiment,98.1,accurate,7,2015-02-13 15:00:00+00:00,4.68,2015,1,2,Friday
0.0%,USD,2015-02-02 08:30:00,0.0%,accurate,Medium,Core PCE Price Index m/m,0.0%,accurate,6,2015-02-02 13:30:00+00:00,0.0,2015,1,2,Monday
-0.3%,USD,2015-02-02 08:30:00,-0.1%,worse,Medium,Personal Spending m/m,0.5%,worse,6,2015-02-02 13:30:00+00:00,200.0,2015,1,2,Monday
0.3%,USD,2015-02-02 08:30:00,0.2%,better,Low,Personal Income m/m,0.3%,worse,6,2015-02-02 13:30:00+00:00,-50.0,2015,1,2,Monday
53.9,USD,2015-02-02 09:45:00,54.1,accurate,Low,Final Manufacturing PMI,53.7,accurate,6,2015-02-02 14:45:00+00:00,0.37,2015,1,2,Monday
53.5,USD,2015-02-02 10:00:00,54.9,worse,High,ISM Manufacturing PMI,55.5,accurate,6,2015-02-02 15:00:00+00:00,2.55,2015,1,2,Monday
0.4%,USD,2015-02-02 10:00:00,0.9%,worse,Low,Construction Spending m/m,-0.2%,accurate,6,2015-02-02 15:00:00+00:00,55.56,2015,1,2,Monday
35.0,USD,2015-02-02 10:00:00,40.1,worse,Low,ISM Manufacturing Prices,38.5,accurate,6,2015-02-02 15:00:00+00:00,12.72,2015,1,2,Monday
-3.4%,USD,2015-02-03 10:00:00,-1.8%,worse,Medium,Factory Orders m/m,-1.7%,worse,6,2015-02-03 15:00:00+00:00,88.89,2015,1,2,Tuesday
16.7M,USD,2015-02-03 00:00:00,17.0M,worse,Low,Total Vehicle Sales,16.9M,accurate,6,2015-02-03 05:00:00+00:00,1.76,2015,1,2,Tuesday
213K,USD,2015-02-04 08:15:00,224K,worse,High,ADP Non-Farm Employment Change,253K,better,6,2015-02-04 13:15:00+00:00,4.91,2015,1,2,Wednesday
54.2,USD,2015-02-04 09:45:00,54.3,accurate,Low,Final Services PMI,54.0,accurate,6,2015-02-04 14:45:00+00:00,0.18,2015,1,2,Wednesday
56.7,USD,2015-02-04 10:00:00,56.6,accurate,High,ISM Non-Manufacturing PMI,56.2,accurate,6,2015-02-04 15:00:00+00:00,-0.18,2015,1,2,Wednesday
6.3M,USD,2015-02-04 10:30:00,4.0M,accurate,Medium,Crude Oil Inventories,8.9M,accurate,6,2015-02-04 15:30:00+00:00,-57.5,2015,1,2,Wednesday
-46.6B,USD,2015-02-05 08:30:00,-38.2B,worse,High,Trade Balance,-39.8B,worse,6,2015-02-05 13:30:00+00:00,21.99,2015,1,2,Thursday
278K,USD,2015-02-05 08:30:00,287K,better,High,Unemployment Claims,267K,accurate,6,2015-02-05 13:30:00+00:00,3.14,2015,1,2,Thursday
-1.8%,USD,2015-02-05 08:30:00,0.3%,better,Medium,Prelim Nonfarm Productivity q/q,2.3%,worse,6,2015-02-05 13:30:00+00:00,700.0,2015,1,2,Thursday
2.7%,USD,2015-02-05 08:30:00,1.3%,better,Medium,Prelim Unit Labor Costs q/q,-1.0%,worse,6,2015-02-05 13:30:00+00:00,-107.69,2015,1,2,Thursday
-115B,USD,2015-02-05 10:30:00,-119B,accurate,Low,Natural Gas Storage,-94B,accurate,6,2015-02-05 15:30:00+00:00,-3.36,2015,1,2,Thursday
257K,USD,2015-02-06 08:30:00,236K,better,High,Non-Farm Employment Change,329K,better,6,2015-02-06 13:30:00+00:00,-8.9,2015,1,2,Friday
5.7%,USD,2015-02-06 08:30:00,5.6%,worse,High,Unemployment Rate,5.6%,accurate,6,2015-02-06 13:30:00+00:00,-1.79,2015,1,2,Friday
0.5%,USD,2015-02-06 08:30:00,0.3%,better,Medium,Average Hourly Earnings m/m,-0.2%,accurate,6,2015-02-06 13:30:00+00:00,-66.67,2015,1,2,Friday
14.8B,USD,2015-02-06 15:00:00,14.6B,accurate,Low,Consumer Credit m/m,13.5B,worse,6,2015-02-06 20:00:00+00:00,-1.37,2015,1,2,Friday
-0.8%,USD,2015-01-27 08:30:00,0.6%,worse,High,Core Durable Goods Orders m/m,-0.7%,worse,5,2015-01-27 13:30:00+00:00,233.33,2015,1,1,Tuesday
-3.4%,USD,2015-01-27 08:30:00,0.6%,worse,Medium,Durable Goods Orders m/m,-0.9%,worse,5,2015-01-27 13:30:00+00:00,666.67,2015,1,1,Tuesday
4.3%,USD,2015-01-27 09:00:00,4.4%,accurate,Low,S&P/CS Composite-20 HPI y/y,4.5%,accurate,5,2015-01-27 14:00:00+00:00,2.27,2015,1,1,Tuesday
54.0,USD,2015-01-27 09:45:00,53.9,accurate,Low,Flash Services PMI,53.3,accurate,5,2015-01-27 14:45:00+00:00,-0.19,2015,1,1,Tuesday
6,USD,2015-01-27 09:59:00,6,accurate,Low,Richmond Manufacturing Index,7,accurate,5,2015-01-27 15:00:00+00:00,0.0,2015,1,1,Tuesday
102.9,USD,2015-01-27 10:00:00,95.3,better,High,CB Consumer Confidence,93.1,better,5,2015-01-27 15:00:00+00:00,-7.97,2015,1,1,Tuesday
481K,USD,2015-01-27 10:00:00,452K,better,High,New Home Sales,431K,worse,5,2015-01-27 15:00:00+00:00,-6.42,2015,1,1,Tuesday
8.9M,USD,2015-01-28 10:30:00,4.2M,accurate,Medium,Crude Oil Inventories,10.1M,accurate,5,2015-01-28 15:30:00+00:00,-111.9,2015,1,1,Wednesday
<0.25%,USD,2015-01-28 14:00:00,<0.25%,accurate,High,Federal Funds Rate,<0.25%,accurate,5,2015-01-28 19:00:00+00:00,0.0,2015,1,1,Wednesday
265K,USD,2015-01-29 08:30:00,301K,better,High,Unemployment Claims,308K,accurate,5,2015-01-29 13:30:00+00:00,11.96,2015,1,1,Thursday
-3.7%,USD,2015-01-29 10:00:00,0.6%,worse,Medium,Pending Home Sales m/m,0.6%,worse,5,2015-01-29 15:00:00+00:00,716.67,2015,1,1,Thursday
-94B,USD,2015-01-29 10:30:00,-113B,accurate,Low,Natural Gas Storage,-216B,accurate,5,2015-01-29 15:30:00+00:00,-16.81,2015,1,1,Thursday
2.6%,USD,2015-01-30 08:30:00,3.0%,worse,High,Advance GDP q/q,5.0%,better,5,2015-01-30 13:30:00+00:00,13.33,2015,1,1,Friday
0.0%,USD,2015-01-30 08:30:00,0.9%,worse,Medium,Advance GDP Price Index q/q,1.4%,accurate,5,2015-01-30 13:30:00+00:00,100.0,2015,1,1,Friday
0.6%,USD,2015-01-30 08:30:00,0.6%,accurate,Medium,Employment Cost Index q/q,0.7%,accurate,5,2015-01-30 13:30:00+00:00,0.0,2015,1,1,Friday
59.4,USD,2015-01-30 09:45:00,57.7,better,Medium,Chicago PMI,58.3,accurate,5,2015-01-30 14:45:00+00:00,-2.95,2015,1,1,Friday
98.1,USD,2015-01-30 10:00:00,98.5,accurate,Medium,Revised UoM Consumer Sentiment,98.2,accurate,5,2015-01-30 15:00:00+00:00,0.41,2015,1,1,Friday
57,USD,2015-01-20 10:00:00,58,worse,Medium,NAHB Housing Market Index,58,better,4,2015-01-20 15:00:00+00:00,1.72,2015,1,1,Tuesday
1.03M,USD,2015-01-21 08:30:00,1.06M,worse,High,Building Permits,1.05M,accurate,4,2015-01-21 13:30:00+00:00,2.83,2015,1,1,Wednesday
1.09M,USD,2015-01-21 08:30:00,1.04M,better,Medium,Housing Starts,1.04M,accurate,4,2015-01-21 13:30:00+00:00,-4.81,2015,1,1,Wednesday
307K,USD,2015-01-22 08:30:00,301K,worse,High,Unemployment Claims,317K,accurate,4,2015-01-22 13:30:00+00:00,-1.99,2015,1,1,Thursday
0.8%,USD,2015-01-22 09:00:00,0.4%,better,Low,HPI m/m,0.4%,worse,4,2015-01-22 14:00:00+00:00,-100.0,2015,1,1,Thursday
