,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_30_after,direction_agg_0_30_after
1340,2009-08-25 10:00:00,64_6,0.12,1,1.13,0,0,1,1,1,1,0,1,1,0,2009,35,1,2,28,9,-24,0
1341,2009-08-25 10:08:00,35,0.09,0,-2.02,0,0,1,0,0,0,1,0,1,0,2009,35,1,1,41,-15,-11,0
1342,2009-08-26 08:30:00,14_20,0.74,1,2.9299999999999997,2,0,1,1,0,2,0,1,0,1,2009,35,2,2,32,18,-1,1
1343,2009-08-26 10:00:00,47,1.66,1,0.91,1,0,1,0,0,1,0,1,0,0,2009,35,2,1,66,-61,20,2
1344,2009-08-26 10:30:00,18,0.66,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,35,2,1,30,-18,3,1
1345,2009-08-27 08:30:00,69_55_54,1.9699999999999998,4,5.89,4,0,1,2,3,0,0,2,1,0,2009,35,3,3,35,9,-14,0
1346,2009-08-27 10:30:00,46,0.17,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,35,3,1,37,-16,2,1
1347,2009-08-28 08:30:00,15_52_51,-1.9100000000000001,3,1.95,2,0,0,3,1,2,0,0,1,2,2009,35,4,3,21,-5,-9,1
1348,2009-08-28 09:55:00,63,2.2,1,-0.68,0,0,1,0,1,0,0,0,0,1,2009,35,4,1,38,31,-16,0
1349,2009-08-31 09:45:00,10,0.56,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,36,0,1,24,9,26,2
1350,2009-09-01 01:00:00,67,2.25,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,36,1,1,17,-1,6,1
1351,2009-09-01 10:00:00,11_38_50_39,4.79,2,-0.98,1,1,3,0,4,0,0,2,2,0,2009,36,1,4,50,23,-7,1
1352,2009-09-02 08:15:00,0,-0.5,1,1.6,1,0,0,1,0,1,0,1,0,0,2009,36,2,1,36,-11,-6,1
1353,2009-09-02 08:30:00,61_62,0.38,0,-3.910000000000001,6,1,0,1,2,0,0,0,1,1,2009,36,2,2,38,-18,0,1
1354,2009-09-02 10:00:00,24,-1.84,1,1.1,1,0,0,1,0,1,0,0,0,1,2009,36,2,1,30,13,1,1
1355,2009-09-02 10:30:00,18,0.17,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,36,2,1,35,-2,15,2
1356,2009-09-03 08:30:00,69,0.29,0,5.66,1,0,0,1,1,0,0,1,0,0,2009,36,3,1,45,-10,-33,0
1357,2009-09-03 10:00:00,40,0.07,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,36,3,1,33,-13,-24,0
1358,2009-09-03 10:30:00,46,-0.37,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,36,3,1,53,-30,8,1
1359,2009-09-04 08:30:00,48_70_3,3.2,2,-0.92,4,0,2,1,1,1,1,2,0,1,2009,36,4,3,33,-7,-32,0
1360,2009-09-08 15:00:00,12,-2.82,1,-5.77,2,0,0,1,0,0,1,0,1,0,2009,37,1,1,35,-19,15,2
1361,2009-09-10 08:30:00,68_69,-3.2600000000000002,2,12.36,2,0,1,1,1,0,1,2,0,0,2009,37,3,2,49,20,30,2
1362,2009-09-10 10:30:00,46,-1.48,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,37,3,1,45,-3,35,2
1363,2009-09-10 11:00:00,18,-5.55,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,37,3,1,50,31,-4,1
1364,2009-09-11 08:30:00,41,1.17,1,0.33,0,0,1,0,1,0,0,0,0,1,2009,37,4,1,28,-1,-5,1
1365,2009-09-11 09:55:00,58,0.69,1,2.47,1,0,1,0,0,1,0,0,0,1,2009,37,4,1,52,26,-32,0
1366,2009-09-11 10:00:00,31,-0.95,0,-2.24,1,0,1,0,0,1,0,0,1,0,2009,37,4,1,73,16,-21,0
1367,2009-09-11 14:00:00,25,7.96,3,0.0,0,0,1,0,1,0,0,0,0,1,2009,37,4,1,21,-3,14,2
1368,2009-09-15 08:29:00,21,0.47,0,0.0,0,0,1,0,1,0,0,0,0,1,2009,38,1,1,33,9,-39,0
1369,2009-09-15 08:30:00,17_60_49_16,3.93,3,-0.07,0,0,4,0,2,1,1,3,0,1,2009,38,1,4,33,9,-39,0
1370,2009-09-15 10:00:00,37_5,-1.71,0,-3.35,1,1,1,0,1,1,0,0,1,1,2009,38,1,2,43,21,-7,1
1371,2009-09-16 08:30:00,13_8_19,-0.9900000000000001,1,-5.66,1,1,1,1,2,0,1,1,0,2,2009,38,2,3,25,-2,11,2
1372,2009-09-16 09:00:00,66,-1.04,1,-1.6,0,0,0,1,1,0,0,1,0,0,2009,38,2,1,51,20,2,1
1373,2009-09-16 09:15:00,9_42,1.94,1,7.73,3,0,2,0,0,2,0,0,0,2,2009,38,2,2,55,27,-26,0
1374,2009-09-16 10:30:00,18,-0.83,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,38,2,1,38,-23,27,2
1375,2009-09-16 13:00:00,44,1.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,38,2,1,35,-5,14,2
1376,2009-09-17 08:30:00,69_4_36,-0.57,1,6.949999999999999,1,2,1,0,2,0,1,2,0,1,2009,38,3,3,31,-5,0,1
1377,2009-09-17 10:00:00,53,0.76,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,38,3,1,61,35,-7,1
1378,2009-09-17 10:30:00,46,-2.05,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,38,3,1,48,20,22,2
1379,2009-09-21 10:00:00,7,-0.96,1,6.71,1,0,0,1,0,1,0,0,1,0,2009,39,0,1,52,19,11,2
1380,2009-09-22 09:59:00,64,-0.55,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,39,1,1,40,-10,3,1
1381,2009-09-22 10:00:00,35,-0.19,0,-2.7,1,0,0,1,0,0,1,0,1,0,2009,39,1,1,40,-10,3,1
1382,2009-09-23 10:30:00,18,1.75,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,39,2,1,30,-4,3,1
1383,2009-09-23 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,39,2,1,71,-2,43,2
1384,2009-09-24 08:30:00,69,-1.16,1,3.65,1,0,1,0,0,0,1,1,0,0,2009,39,3,1,38,8,19,2
1385,2009-09-24 10:00:00,23,-2.12,1,0.0,0,0,0,1,1,0,0,1,0,0,2009,39,3,1,62,-30,-43,0
1386,2009-09-24 10:30:00,46,-1.53,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,39,3,1,79,-60,-4,1
1387,2009-09-25 08:30:00,14_20,-3.05,1,-0.03,0,0,0,2,2,0,0,1,0,1,2009,39,4,2,59,-25,-29,0
1388,2009-09-25 09:55:00,63,6.63,1,1.04,1,0,1,0,1,0,0,0,0,1,2009,39,4,1,45,22,44,2
1389,2009-09-25 10:00:00,47,-0.51,0,-0.59,0,0,0,1,0,0,1,1,0,0,2009,39,4,1,57,32,24,2
1390,2009-09-29 09:00:00,65,2.92,1,0.07,0,0,1,0,1,0,0,0,0,1,2009,40,1,1,24,7,9,1
1391,2009-09-29 10:00:00,6,-0.5,0,0.57,0,0,0,1,0,1,0,1,0,0,2009,40,1,1,53,-17,1,1
1392,2009-09-30 08:15:00,0,-0.59,1,3.06,1,0,0,1,0,1,0,1,0,0,2009,40,2,1,41,-24,-23,0
1393,2009-09-30 08:30:00,28_27,0.65,2,0.32999999999999985,2,1,1,0,2,0,0,0,1,1,2009,40,2,2,58,-46,-9,1
1394,2009-09-30 09:45:00,10,-1.3,1,0.0,0,0,0,1,1,0,0,0,0,1,2009,40,2,1,32,7,-13,0
1395,2009-09-30 10:30:00,18,0.69,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,40,2,1,48,-9,7,1
1396,2009-10-01 01:00:00,67,-1.23,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,40,3,1,21,-13,15,2
1397,2009-10-01 08:30:00,69_15_52_51,3.27,1,5.99,1,1,2,1,2,2,0,1,1,2,2009,40,3,4,36,1,23,2
1398,2009-10-01 10:00:00,11_38_50_39,1.25,4,-5.59,1,0,2,2,3,0,1,2,2,0,2009,40,3,4,26,5,-18,0
1399,2009-10-01 10:30:00,46,0.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,40,3,1,38,-21,19,2
1400,2009-10-02 08:30:00,48_70_3,-1.6400000000000001,1,0.55,1,1,0,2,1,2,0,2,0,1,2009,40,4,3,70,0,-35,0
1401,2009-10-02 10:00:00,24,-1.26,1,0.18,0,0,0,1,1,0,0,0,0,1,2009,40,4,1,120,81,9,1
1402,2009-10-05 10:00:00,40,0.69,0,0.0,0,0,1,0,1,0,0,1,0,0,2009,41,0,1,32,21,5,1
1403,2009-10-07 10:30:00,18,-0.88,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,41,2,1,40,5,-12,0
1404,2009-10-07 15:00:00,12,-0.24,0,2.89,1,0,0,1,0,1,0,0,1,0,2009,41,2,1,28,0,2,1
1405,2009-10-08 08:30:00,69,-1.47,1,2.24,0,0,1,0,1,0,0,1,0,0,2009,41,3,1,21,-6,12,2
1406,2009-10-08 10:00:00,31,-1.19,0,-0.98,0,0,1,0,0,1,0,0,1,0,2009,41,3,1,69,-48,-5,1
1407,2009-10-08 10:30:00,46,2.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,41,3,1,37,15,9,1
1408,2009-10-09 08:30:00,68,0.63,0,0.2,0,0,1,0,1,0,0,1,0,0,2009,41,4,1,33,-23,-11,0
1409,2009-10-13 10:00:00,37,-1.79,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,42,1,1,40,-8,-19,0
1410,2009-10-14 08:30:00,17_60_41,0.8400000000000001,1,-4.529999999999999,2,0,2,1,0,0,3,2,0,1,2009,42,2,3,26,-3,-8,1
1411,2009-10-14 10:00:00,5,-5.72,2,-0.88,0,0,1,0,0,1,0,0,0,1,2009,42,2,1,32,-3,-9,1
1412,2009-10-15 08:28:00,21,3.08,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,42,3,1,58,6,-18,0
1413,2009-10-15 08:30:00,69_13_8,0.6200000000000001,1,1.83,0,1,2,0,3,0,0,2,0,1,2009,42,3,3,58,6,-18,0
1414,2009-10-15 10:00:00,53,-0.1,0,0.0,0,0,0,1,1,0,0,0,0,1,2009,42,3,1,53,38,12,2
1415,2009-10-15 10:30:00,46,0.35,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,42,3,1,37,13,28,2
1416,2009-10-15 11:00:00,18,-0.16,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,42,3,1,61,42,4,1
1417,2009-10-16 09:00:00,66,-0.03,0,0.4,0,1,0,0,1,0,0,1,0,0,2009,42,4,1,40,-20,9,1
1418,2009-10-16 09:15:00,9_42,5.3100000000000005,2,5.22,2,0,2,0,0,2,0,0,0,2,2009,42,4,2,34,7,3,1
1419,2009-10-16 09:55:00,58,-1.01,0,3.52,1,0,0,1,0,1,0,0,0,1,2009,42,4,1,41,24,-8,1
1420,2009-10-16 15:30:00,25,-0.6,0,0.0,0,0,0,1,1,0,0,0,0,1,2009,42,4,1,17,-4,-10,0
1421,2009-10-19 13:00:00,44,-1.83,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,43,0,1,19,3,1,1
1422,2009-10-20 08:30:00,49_16_4_36,-3.06,2,-0.67,0,1,0,3,4,0,0,2,0,2,2009,43,1,4,23,-7,5,1
1423,2009-10-21 10:30:00,18,0.13,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,43,2,1,47,27,21,2
1424,2009-10-22 08:30:00,69,0.93,1,3.3,1,0,0,1,0,0,1,1,0,0,2009,43,3,1,29,15,-15,0
1425,2009-10-22 10:00:00,7_35,-0.26999999999999996,1,-2.1300000000000003,1,0,1,1,1,0,1,0,2,0,2009,43,3,2,54,6,7,1
1426,2009-10-22 10:30:00,46,-0.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,43,3,1,46,-5,12,2
1427,2009-10-23 10:00:00,23,1.15,1,-0.91,0,0,1,0,1,0,0,1,0,0,2009,43,4,1,32,-18,-9,1
1428,2009-10-27 09:00:00,65,1.14,1,0.07,0,0,1,0,1,0,0,0,0,1,2009,44,1,1,34,1,-22,0
1429,2009-10-27 10:00:00,64_6,-2.0,2,0.43,0,0,0,2,2,0,0,1,1,0,2009,44,1,2,81,-40,-42,0
1430,2009-10-28 08:30:00,14_20,0.22999999999999998,0,-0.54,0,0,1,1,0,0,2,1,0,1,2009,44,2,2,46,32,7,1
1431,2009-10-28 10:00:00,47,-1.5,1,-1.46,0,0,0,1,0,0,1,1,0,0,2009,44,2,1,42,10,-1,1
1432,2009-10-28 10:30:00,18,-0.29,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,44,2,1,42,-17,-29,0
1433,2009-10-29 08:30:00,69_2_1,-0.28,0,-1.3900000000000001,2,0,1,2,1,1,1,2,0,1,2009,44,3,3,41,-5,60,2
1434,2009-10-29 10:30:00,46,-0.28,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,44,3,1,33,9,-3,1
1435,2009-10-30 08:30:00,22_15_52_51,-1.61,3,-0.030000000000000027,1,1,0,3,2,1,1,0,1,3,2009,44,4,4,26,4,-16,0
1436,2009-10-30 09:45:00,10,1.2,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,44,4,1,34,9,-10,0
1437,2009-10-30 09:55:00,63,0.48,0,-0.95,1,1,0,0,1,0,0,0,0,1,2009,44,4,1,34,6,-23,0
1438,2009-11-02 10:00:00,11_38_50_39,5.82,3,-1.8800000000000001,1,0,4,0,3,0,1,2,2,0,2009,45,0,4,76,34,52,2
1439,2009-11-03 00:00:00,67,1.22,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,45,1,1,18,3,-1,1
1440,2009-11-03 10:00:00,24,-0.22,0,0.55,0,0,0,1,1,0,0,0,0,1,2009,45,1,1,38,18,-3,1
1441,2009-11-04 08:15:00,0,-0.49,0,2.77,1,0,0,1,0,1,0,1,0,0,2009,45,2,1,33,2,23,2
1442,2009-11-04 10:00:00,40,-0.81,0,0.0,0,0,0,1,1,0,0,1,0,0,2009,45,2,1,48,17,21,2
1443,2009-11-04 10:30:00,18,-2.96,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,45,2,1,52,31,8,1
1444,2009-11-04 14:19:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,45,2,1,58,43,8,1
1445,2009-11-05 08:30:00,69_56_57,2.16,3,1.4700000000000002,0,0,1,2,2,0,1,1,0,2,2009,45,3,3,25,-3,26,2
1446,2009-11-05 10:30:00,46,-0.16,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,45,3,1,27,-6,17,2
1447,2009-11-06 08:30:00,48_70_3,2.67,2,1.81,1,0,1,2,2,1,0,2,0,1,2009,45,4,3,44,-9,-45,0
1448,2009-11-06 10:00:00,31,0.33,0,0.2,0,1,0,0,1,0,0,0,1,0,2009,45,4,1,68,51,0,1
1449,2009-11-06 15:00:00,12,-0.54,1,1.2,1,0,0,1,0,1,0,0,1,0,2009,45,4,1,15,-3,3,1
1450,2009-11-10 10:00:00,37,-0.82,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,46,1,1,36,8,12,2
1451,2009-11-12 08:30:00,69,-0.66,1,0.92,0,0,1,0,1,0,0,1,0,0,2009,46,3,1,33,11,6,1
1452,2009-11-12 11:00:00,18,0.41,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,46,3,1,59,-39,-17,0
1453,2009-11-12 14:00:00,25,-4.59,2,0.0,0,0,0,1,1,0,0,0,0,1,2009,46,3,1,18,2,-1,1
1454,2009-11-13 08:30:00,68_41,-1.89,1,0.13,0,0,0,2,2,0,0,1,0,1,2009,46,4,2,38,-2,1,1
1455,2009-11-13 09:55:00,58,-1.29,1,1.24,0,0,0,1,0,1,0,1,0,0,2009,46,4,1,53,-30,1,1
1456,2009-11-13 10:30:00,46,1.26,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,46,4,1,34,12,38,2
1457,2009-11-16 08:30:00,17_60_21,-0.5599999999999999,1,-3.34,2,0,1,2,1,0,2,2,0,1,2009,47,0,3,44,-11,0,1
1458,2009-11-16 10:00:00,5,3.59,1,-0.88,0,0,0,1,0,1,0,0,0,1,2009,47,0,1,25,8,2,1
1459,2009-11-17 08:30:00,49_16,-2.98,3,0.0,0,0,0,2,2,0,0,1,0,1,2009,47,1,2,34,13,3,1
1460,2009-11-17 09:00:00,66,0.26,0,13.87,3,0,1,0,0,1,0,1,0,0,2009,47,1,1,32,1,-2,1
1461,2009-11-17 09:15:00,9_42,-1.43,0,-0.7,0,0,0,2,1,0,1,0,0,2,2009,47,1,2,34,0,-16,0
1462,2009-11-17 13:00:00,44,-1.49,1,-1.0,3,0,0,1,0,0,1,0,1,0,2009,47,1,1,34,15,0,1
1463,2009-11-18 08:30:00,13_4_8_36,-0.5699999999999998,1,-0.02,0,0,2,2,4,0,0,2,0,2,2009,47,2,4,35,-16,-9,1
1464,2009-11-18 10:30:00,18,-0.64,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,47,2,1,38,10,0,1
1465,2009-11-19 08:30:00,69,0.16,0,1.37,0,1,0,0,1,0,0,1,0,0,2009,47,3,1,34,15,15,2
1466,2009-11-19 10:00:00,53_7,-0.27,1,-0.18,0,0,1,1,2,0,0,0,1,1,2009,47,3,2,45,-13,21,2
1467,2009-11-19 10:30:00,46,-0.21,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,47,3,1,41,4,-22,0
1468,2009-11-23 10:00:00,23,1.99,2,-0.03,2,0,1,0,0,0,1,1,0,0,2009,48,0,1,19,4,-11,0
1469,2009-11-24 08:30:00,55_54,-5.36,2,3.41,1,0,0,2,2,0,0,1,1,0,2009,48,1,2,19,0,2,1
1470,2009-11-24 09:00:00,65,-0.69,1,0.04,0,0,0,1,1,0,0,0,0,1,2009,48,1,1,31,-1,-2,1
1471,2009-11-24 09:59:00,64,-1.83,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,48,1,1,41,-31,-9,1
1472,2009-11-24 10:00:00,6_35,0.06,0,1.49,1,0,1,1,0,1,1,1,1,0,2009,48,1,2,41,-31,-9,1
1473,2009-11-25 08:30:00,69_14_20_15_52_51,-4.45,4,0.94,6,1,3,2,2,3,1,2,1,3,2009,48,2,6,19,5,-6,1
1474,2009-11-25 09:55:00,63,0.27,0,-1.1,1,1,0,0,1,0,0,0,0,1,2009,48,2,1,38,-17,13,2
1475,2009-11-25 10:00:00,47,0.64,1,0.31,0,0,1,0,0,1,0,1,0,0,2009,48,2,1,34,-4,-2,1
1476,2009-11-25 10:30:00,18,-0.23,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,48,2,1,30,6,-4,1
1477,2009-11-25 12:00:00,46,-3.23,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,48,2,1,34,26,3,1
1478,2009-11-30 09:45:00,10,0.64,1,0.0,0,0,1,0,1,0,0,1,0,0,2009,49,0,1,34,-7,8,1
1479,2009-12-01 00:00:00,67,0.57,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,49,1,1,20,-1,-23,0
1480,2009-12-01 10:00:00,11_38_50_39,-1.25,3,-5.59,3,0,2,2,3,0,1,2,2,0,2009,49,1,4,30,4,9,1
1481,2009-12-02 08:15:00,0,-0.71,0,0.72,1,0,0,1,0,1,0,1,0,0,2009,49,2,1,18,3,-8,1
1482,2009-12-02 10:30:00,18,1.0,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,49,2,1,28,0,0,1
1483,2009-12-03 08:30:00,69_61_62,-2.0700000000000003,3,0.2200000000000003,4,0,3,0,3,0,0,1,1,1,2009,49,3,3,21,-2,-27,0
1484,2009-12-03 10:00:00,40,-2.4,1,0.0,0,0,0,1,1,0,0,1,0,0,2009,49,3,1,48,-14,-7,1
1485,2009-12-03 10:30:00,46,0.12,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,49,3,1,37,5,1,1
1486,2009-12-04 08:30:00,48_70_3,-0.020000000000000018,3,2.96,2,0,2,1,2,1,0,2,0,1,2009,49,4,3,53,-26,-54,0
1487,2009-12-04 10:00:00,24,0.54,0,2.59,1,0,1,0,0,1,0,0,0,1,2009,49,4,1,37,16,-20,0
1488,2009-12-07 15:00:00,12,0.69,0,2.99,2,0,1,0,0,1,0,0,1,0,2009,50,0,1,51,-38,-9,1
1489,2009-12-08 10:00:00,37,-0.91,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,50,1,1,35,22,-12,0
1490,2009-12-09 10:00:00,31,2.52,1,0.44,1,0,0,1,0,0,1,0,1,0,2009,50,2,1,38,-1,4,1
1491,2009-12-09 10:30:00,18,-1.44,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,50,2,1,36,5,26,2
1492,2009-12-10 08:30:00,68_69,1.78,1,1.6100000000000003,2,0,1,1,1,1,0,2,0,0,2009,50,3,2,35,-8,9,1
1493,2009-12-10 10:30:00,46,-2.27,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,50,3,1,53,-35,-6,1
1494,2009-12-10 14:00:00,25,5.16,1,0.0,0,0,1,0,1,0,0,0,0,1,2009,50,3,1,31,13,10,2
1495,2009-12-11 08:30:00,17_60_41,2.91,2,-2.21,2,0,3,0,1,0,2,2,0,1,2009,50,4,3,51,-13,-25,0
1496,2009-12-11 09:55:00,58,1.25,1,1.62,1,0,1,0,0,1,0,1,0,0,2009,50,4,1,80,-64,-31,0
1497,2009-12-11 10:00:00,5,2.41,1,-1.2,0,0,0,1,0,1,0,0,0,1,2009,50,4,1,65,-53,-19,0
1498,2009-12-15 08:30:00,21_49_16,-0.6099999999999999,2,0.0,0,0,2,1,3,0,0,1,0,2,2009,51,1,3,22,1,13,2
1499,2009-12-15 09:00:00,66,-0.36,0,0.35,0,0,0,1,1,0,0,1,0,0,2009,51,1,1,33,-3,21,2
1500,2009-12-15 09:15:00,9_42,1.21,0,-0.8999999999999999,0,0,2,0,1,0,1,0,0,2,2009,51,1,2,40,8,11,2
1501,2009-12-15 13:00:00,44,-1.49,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,51,1,1,21,-1,-10,0
1502,2009-12-16 08:30:00,13_4_8_36_19,-2.36,1,0.44,0,4,0,1,5,0,0,2,0,3,2009,51,2,5,42,-34,-1,1
1503,2009-12-16 10:30:00,18,-0.6,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,51,2,1,51,21,12,2
1504,2009-12-16 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2009,51,2,1,44,6,-28,0
1505,2009-12-17 08:30:00,69,0.78,1,-0.88,1,0,0,1,1,0,0,1,0,0,2009,51,3,1,39,-24,-2,1
1506,2009-12-17 10:00:00,53_7,1.6,0,0.18,0,0,2,0,2,0,0,1,1,0,2009,51,3,2,27,2,6,1
1507,2009-12-17 10:30:00,46,-2.82,2,0.0,0,1,0,0,1,0,0,0,1,0,2009,51,3,1,36,-14,7,1
1508,2009-12-22 08:30:00,28_27,-1.37,2,1.01,1,1,0,1,2,0,0,0,1,1,2009,52,1,2,42,4,12,2
1509,2009-12-22 09:59:00,64,-1.39,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,52,1,1,53,-31,2,1
1510,2009-12-22 10:00:00,23,1.3,1,-0.01,0,0,1,0,1,0,0,1,0,0,2009,52,1,1,53,-31,2,1
1511,2009-12-22 10:02:00,35,0.62,0,-2.7,1,0,1,0,0,0,1,0,1,0,2009,52,1,1,53,-31,2,1
1512,2009-12-23 08:30:00,15_52_51,-0.8200000000000001,1,-0.17000000000000004,1,1,0,2,1,1,1,0,1,2,2009,52,2,3,35,8,5,1
1513,2009-12-23 09:55:00,63,-1.24,1,1.44,1,0,0,1,1,0,0,0,0,1,2009,52,2,1,33,5,36,2
1514,2009-12-23 10:00:00,47,-2.57,1,-3.26,1,0,0,1,0,0,1,1,0,0,2009,52,2,1,46,2,39,2
1515,2009-12-23 10:30:00,18,-1.35,1,0.0,0,1,0,0,1,0,0,0,0,1,2009,52,2,1,70,26,13,2
1516,2009-12-24 08:30:00,69_14_20,-0.35,1,3.02,2,0,2,1,2,1,0,2,0,1,2009,52,3,3,35,-12,-10,0
1517,2009-12-24 10:30:00,46,0.52,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,52,3,1,25,4,-6,1
1518,2009-12-29 09:00:00,65,-0.38,0,2.24,0,0,0,1,1,0,0,0,0,1,2009,52,1,1,28,-16,2,1
1519,2009-12-29 10:00:00,6,-0.02,0,2.75,1,1,0,0,0,1,0,1,0,0,2009,52,1,1,38,-12,2,1
1520,2009-12-30 09:45:00,10,1.12,1,0.0,0,0,1,0,1,0,0,1,0,0,2009,52,2,1,46,-31,-1,1
1521,2009-12-30 10:30:00,18,0.07,0,0.0,0,1,0,0,1,0,0,0,0,1,2009,52,2,1,27,0,-12,0
1522,2009-12-31 08:30:00,69,-1.31,1,2.39,0,0,1,0,1,0,0,1,0,0,2009,52,3,1,43,-11,-17,0
1523,2009-12-31 10:30:00,46,1.76,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,52,3,1,84,-62,32,2
1524,2010-01-04 10:00:00,11_38_39,1.02,1,-0.98,1,1,2,0,2,0,1,1,2,0,2010,2,0,3,37,-15,-12,0
1525,2010-01-05 00:00:00,67,0.44,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,2,1,1,28,-1,4,1
1526,2010-01-05 10:00:00,50_24,-6.909999999999999,2,1.19,0,0,1,1,0,2,0,1,0,1,2010,2,1,2,41,-5,11,2
1527,2010-01-06 08:15:00,0,-0.55,0,2.93,1,0,0,1,0,1,0,1,0,0,2010,2,2,1,24,0,19,2
1528,2010-01-06 10:00:00,40,-0.27,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,2,2,1,34,-7,24,2
1529,2010-01-06 10:30:00,18,0.61,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,2,2,1,50,30,-8,1
1530,2010-01-07 08:30:00,69,-0.76,1,0.88,0,0,1,0,1,0,0,1,0,0,2010,2,3,1,42,-20,18,2
1531,2010-01-07 10:30:00,46,-0.44,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,2,3,1,40,-18,-2,1
1532,2010-01-08 08:30:00,48_70_3,-2.05,1,2.8000000000000003,1,1,1,1,1,2,0,2,0,1,2010,2,4,3,108,8,110,2
1533,2010-01-08 10:00:00,31,2.73,1,1.32,1,0,0,1,0,0,1,0,1,0,2010,2,4,1,70,-31,-33,0
1534,2010-01-08 15:00:00,12,-1.46,1,-0.36,0,0,0,1,0,0,1,0,1,0,2010,2,4,1,20,-5,3,1
1535,2010-01-12 08:30:00,68,-0.36,0,-0.64,1,0,0,1,1,0,0,1,0,0,2010,3,1,1,40,-6,-3,1
1536,2010-01-12 10:00:00,37,-0.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,3,1,1,52,33,2,1
1537,2010-01-13 10:30:00,18,0.99,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,3,2,1,69,-48,-1,1
1538,2010-01-13 14:00:00,25,-0.36,0,0.0,0,0,0,1,1,0,0,0,0,1,2010,3,2,1,28,-1,-2,1
1539,2010-01-14 08:30:00,69_17_60_41,-1.32,2,4.82,3,1,0,3,2,2,0,3,0,1,2010,3,3,4,40,10,9,1
1540,2010-01-14 10:00:00,5,0.96,1,2.24,1,0,0,1,0,0,1,0,0,1,2010,3,3,1,36,-17,12,2
